state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-3.990	-1.802	-3.036	-1.447	-0.255	-0.138	-1.408	-1.773	-1.423	2.324	2.171	1.031	0.891	1.929	1.578	1.446	0.548	1.923	-0.607	-0.674	0.932	0.592	1.335	2.696	1.191	-0.657	0.263	-0.131	-0.623	0.977	-0.609	0.634	-0.469	0.166	2.627	0.302	-0.695	-0.567	0.965	0.868	0.790	-0.985	-1.709	-2.818	-0.940	-0.038	-1.104	-1.805	-1.607	-0.522
2000000	-0.808	-2.119	-3.127	-0.773	-0.803	-1.165	-1.186	-1.096	-0.265	0.738	-0.239	-0.328	0.055	-0.214	0.091	0.683	0.721	-0.025	-0.453	-0.176	-0.330	1.094	1.234	0.343	0.273	-1.390	-0.896	0.103	-0.424	-0.281	-0.688	-0.420	-0.131	-0.159	0.804	0.056	0.139	-1.435	-1.072	-0.369	-0.221	-1.182	-0.543	-1.629	-1.684	-2.129	-2.300	-3.033	-2.978	-4.214
3000000	-4.408	-2.503	-3.123	-0.956	-0.913	-0.304	-1.614	0.075	2.525	3.573	3.848	3.251	0.408	0.666	1.660	0.704	1.874	1.036	-0.823	-0.284	-0.450	1.536	3.401	3.155	0.790	-0.777	0.499	0.439	-0.973	-0.245	0.198	0.893	3.250	-0.200	0.260	0.369	-0.327	-0.973	-0.525	-1.241	-0.616	-2.058	-2.419	-3.625	-2.019	-3.971	-5.241	-2.094	-5.272	-4.233
4000000	-3.006	-3.323	-2.335	-2.024	-0.830	-1.407	-1.534	-1.221	0.204	0.697	0.797	0.338	-0.196	0.657	0.771	1.300	0.876	0.155	0.307	0.347	1.661	1.365	2.604	1.953	0.463	-0.862	-0.755	-0.425	-0.826	-0.950	-0.553	0.295	-0.065	0.752	0.702	0.726	0.102	-0.655	-0.447	0.027	-0.458	-1.402	-1.868	-2.005	-2.540	-3.476	-3.515	-3.659	-3.466	-3.613
5000000	-2.966	-2.892	-2.611	-1.938	-1.584	-0.930	-1.078	-0.528	-0.425	-0.169	-0.348	0.373	0.518	0.273	0.411	0.461	0.256	0.068	0.263	0.424	0.231	0.366	0.668	0.322	0.023	-0.311	-0.388	-0.302	0.120	0.169	-0.380	-0.507	-0.256	-0.559	-0.449	-0.132	0.189	0.040	-0.609	-0.702	-1.069	-1.280	-1.358	-1.170	-0.958	-0.350	-0.024	-0.595	-1.017	-0.876
6000000	-5.722	-2.806	-2.110	-2.480	-1.443	-0.748	-1.993	-1.480	2.250	2.747	4.099	3.804	2.203	1.960	0.087	1.472	0.452	-0.028	0.108	-0.747	3.249	3.106	5.411	3.028	1.263	-1.168	-0.120	-1.138	1.059	-0.292	-0.457	0.681	-0.876	-0.677	0.417	2.818	0.520	-0.764	-0.290	-0.032	-1.351	-2.264	-2.030	-2.646	-0.143	-0.443	-1.615	0.319	2.058	3.653
7000000	-2.711	-2.471	-2.333	-2.066	-1.165	-1.245	-0.890	-0.511	0.072	0.631	0.529	0.014	-0.012	0.225	0.149	0.132	0.976	0.496	0.161	-0.135	0.353	0.812	0.274	-0.298	-0.429	-0.812	-1.026	-0.355	-0.465	0.166	0.319	0.511	-0.257	-0.673	-0.379	-0.544	-0.480	-1.034	-1.109	-1.155	-0.715	-0.672	-0.751	-1.479	-1.249	-1.445	-1.191	-1.527	-2.164	-2.461
8000000	-1.904	-2.433	-2.022	-2.072	-1.391	-1.198	-1.699	-0.923	-0.598	0.066	0.795	0.121	0.998	0.691	0.920	0.431	0.897	0.052	0.375	0.394	-0.388	-0.258	-0.661	-0.616	0.378	-0.116	-0.281	-0.134	-0.776	0.002	0.002	0.240	-0.065	-0.037	-0.029	-0.423	-0.847	-1.058	-1.393	-1.921	-1.714	-2.881	-3.314	-2.823	-3.379	-3.464	-3.332	-3.491	-4.121	-4.583
9000000	-1.930	-2.771	-2.040	-2.054	-1.380	-0.531	-1.460	-2.001	-0.718	0.130	0.991	1.816	0.583	1.111	0.946	1.414	0.659	-0.296	0.665	1.735	1.231	0.628	0.780	1.204	-0.656	-0.793	0.224	1.537	0.058	0.220	-0.334	1.027	-0.182	-0.122	-0.393	0.195	0.310	-0.677	-0.179	-1.040	-2.482	-2.714	-3.490	-2.600	-3.436	-2.611	-1.282	-0.441	-1.756	-2.364
10000000	-2.113	-2.001	-2.019	-1.782	-1.502	-0.841	-0.913	-0.716	0.340	0.649	0.882	0.534	0.160	1.173	1.729	1.280	0.739	0.812	0.063	0.212	0.276	0.915	0.854	0.093	0.231	-0.429	0.063	-0.291	-0.035	-0.308	0.125	-0.087	-0.159	-0.017	-0.064	-0.950	-0.373	-0.831	-0.975	-1.307	-0.420	-0.269	-0.679	-0.728	-1.126	-1.186	-1.815	-2.807	-2.579	-3.019
