state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
12000000	7.987	7.105	0.1526	0.4028	0.8960	1.2081	0.3066	0.2312	0.2058	0.2564	0.2955	0.2166	0.2356	0.2523	7.7777E-4	6.9605E-4	8.143E-4	0.8321	3.4056E-2	0.497	1.646	30.122
13000000	7.657	11.732	1.0872E-2	0.9475	0.9536	1.0929	0.3132	0.2277	0.1998	0.2592	0.2940	0.2140	0.2440	0.2480	8.8389E-4	8.8665E-4	7.7951E-4	0.9731	-5.5108E-2	2.828	2.038	29.181
14000000	9.474	11.910	0.1275	0.2905	0.9358	1.1284	0.3176	0.2231	0.2059	0.2534	0.2915	0.2162	0.2426	0.2498	9.2036E-4	6.394E-4	8.3891E-4	0.6701	3.121E-2	1.130	1.645	28.508
15000000	6.706	8.523	0.2875	4.6236E-2	0.8993	1.2013	0.3103	0.2284	0.2026	0.2586	0.2906	0.2185	0.2388	0.2521	9.2346E-4	6.4028E-4	8.6117E-4	0.6395	-3.1609E-2	0.725	1.725	27.778
16000000	7.909	10.067	5.5661E-2	0.6815	0.9231	1.1538	0.3075	0.2326	0.2044	0.2556	0.2914	0.2188	0.2343	0.2554	9.923E-4	9.7952E-4	8.4319E-4	1.0054	-4.8308E-2	1.392	1.588	28.415
17000000	9.670	10.549	0.1016	2.14E-2	0.9513	1.0975	0.3148	0.2298	0.2023	0.2531	0.2950	0.2208	0.2339	0.2502	1.0315E-3	8.2288E-4	9.0871E-4	0.7227	-5.7966E-3	1.235	1.582	26.125
18000000	9.441	8.303	0.1151	1.2556	0.9458	1.1085	0.3116	0.2322	0.2041	0.2520	0.2980	0.2244	0.2341	0.2435	9.299E-4	8.8271E-4	8.2164E-4	0.8707	-4.379E-2	1.557	1.656	28.190
19000000	6.671	8.376	8.4278E-2	1.0832	0.9317	1.1366	0.3103	0.2322	0.1988	0.2586	0.2881	0.2284	0.2368	0.2467	7.9873E-4	5.2089E-4	7.333E-4	0.6334	2.6942E-2	1.384	1.753	31.146
20000000	7.037	7.812	0.3388	0.2934	0.8765	1.2470	0.3180	0.2228	0.2060	0.2532	0.2984	0.2204	0.2294	0.2518	8.3543E-4	7.6692E-4	7.57E-4	0.9293	3.0547E-2	1.344	1.652	29.012
21000000	9.461	8.890	9.8311E-2	5.4353E-2	0.9653	1.0694	0.3139	0.2307	0.1982	0.2572	0.3048	0.2154	0.2332	0.2466	8.7905E-4	5.4977E-4	7.7106E-4	0.5948	2.0334E-3	0.608	1.661	30.630
22000000	11.771	8.507	6.9124E-2	0.4379	0.9198	1.1604	0.3129	0.2302	0.1997	0.2573	0.2910	0.2254	0.2369	0.2467	9.3445E-4	7.9627E-4	8.7005E-4	0.8472	6.6767E-2	1.797	1.653	25.429
23000000	9.285	7.118	0.2513	1.2265	0.9418	1.1164	0.3121	0.2238	0.2084	0.2557	0.2959	0.2225	0.2391	0.2425	1.009E-3	1.0011E-3	8.4585E-4	1.0008	-2.6676E-2	3.431	1.683	28.466
24000000	10.052	7.745	3.6541E-2	0.9812	0.9652	1.0697	0.3105	0.2286	0.2032	0.2576	0.3035	0.2119	0.2392	0.2455	9.3593E-4	8.8694E-4	8.0537E-4	0.7879	1.7829E-2	2.983	1.667	28.109
25000000	7.703	8.112	0.2459	0.4618	1.0033	0.9933	0.3154	0.2301	0.1966	0.2579	0.2861	0.2213	0.2410	0.2516	9.4322E-4	6.2827E-4	8.3856E-4	0.6617	-1.5608E-2	0.921	1.614	27.638
26000000	8.413	10.415	2.8714E-2	0.3625	0.9158	1.1685	0.3123	0.2313	0.2009	0.2555	0.3005	0.2239	0.2254	0.2502	9.5136E-4	8.0702E-4	8.6131E-4	0.8453	-2.6102E-2	0.782	1.654	26.152
27000000	8.637	6.719	7.8243E-2	0.8703	0.9259	1.1482	0.3155	0.2273	0.2059	0.2513	0.2901	0.2261	0.2437	0.2401	9.628E-4	5.3928E-4	8.6443E-4	0.5445	-1.1335E-3	1.790	1.603	26.733
28000000	6.520	6.993	4.6436E-2	1.0869	0.9816	1.0367	0.3231	0.2229	0.2052	0.2489	0.2923	0.2219	0.2360	0.2498	8.6007E-4	5.9783E-4	8.5381E-4	0.7223	-1.1358E-4	0.958	1.653	27.298
29000000	9.618	6.645	2.3822E-2	0.4670	0.9165	1.1671	0.3141	0.2261	0.2042	0.2556	0.2878	0.2249	0.2380	0.2493	9.1413E-4	6.1735E-4	8.5216E-4	0.7008	-1.5631E-2	1.540	1.599	28.709
30000000	8.997	5.584	7.9374E-2	0.8063	0.9700	1.0600	0.3160	0.2362	0.1989	0.2489	0.2915	0.2274	0.2317	0.2494	9.323E-4	1.0999E-3	7.8718E-4	1.0307	4.8645E-4	1.822	1.609	27.351
31000000	6.887	8.831	4.3951E-2	0.1951	0.9193	1.1614	0.3109	0.2282	0.1972	0.2638	0.2907	0.2152	0.2303	0.2638	1.0448E-3	8.4761E-4	9.6109E-4	0.7916	-3.2691E-2	2.736	1.591	24.969
32000000	9.755	11.695	8.5361E-2	0.1120	0.9228	1.1543	0.3161	0.2303	0.1978	0.2557	0.2929	0.2227	0.2302	0.2542	8.8006E-4	8.5163E-4	8.4182E-4	0.9898	3.7939E-2	3.544	1.706	26.628
33000000	11.110	6.478	2.1836E-2	0.1813	0.8418	1.3165	0.3150	0.2336	0.1982	0.2532	0.2935	0.2157	0.2365	0.2544	8.6281E-4	5.8001E-4	8.0497E-4	0.6540	5.247E-3	6.746	1.758	28.191
34000000	7.999	8.416	0.4533	0.3226	0.9048	1.1904	0.3141	0.2313	0.2063	0.2483	0.3094	0.2223	0.2242	0.2441	1.022E-3	1.0037E-3	8.3704E-4	0.9862	-2.0528E-3	2.478	1.754	27.786
35000000	9.122	8.446	0.1934	2.2155E-2	0.8449	1.3103	0.3109	0.2358	0.1954	0.2579	0.2887	0.2164	0.2375	0.2574	1.0438E-3	1.0263E-3	9.3964E-4	0.8834	-3.4363E-2	0.671	1.586	27.441
36000000	6.298	7.007	0.1778	1.1627	0.8335	1.3331	0.3108	0.2298	0.2007	0.2586	0.2841	0.2239	0.2398	0.2522	8.9866E-4	6.0238E-4	8.2096E-4	0.6541	-2.4572E-2	3.558	1.657	28.753
37000000	9.153	8.145	8.8739E-2	0.7946	0.9010	1.1980	0.3178	0.2333	0.1988	0.2501	0.2953	0.2220	0.2343	0.2484	9.4752E-4	9.8767E-4	9.1227E-4	1.0642	-9.1608E-3	2.724	1.589	25.848
38000000	8.080	10.564	4.9422E-2	0.4179	0.9120	1.1761	0.3092	0.2270	0.2098	0.2541	0.2938	0.2189	0.2335	0.2537	9.8958E-4	9.6635E-4	8.2845E-4	0.8585	-3.3235E-2	0.474	1.643	27.903
39000000	6.780	7.321	0.1081	0.3941	0.8985	1.2031	0.3068	0.2298	0.2070	0.2564	0.2893	0.2233	0.2351	0.2523	9.0896E-4	7.3517E-4	8.2031E-4	0.8095	6.4608E-2	0.392	1.579	27.953
40000000	7.834	7.046	4.6787E-2	0.2649	0.9410	1.1180	0.3098	0.2273	0.2054	0.2575	0.2972	0.2131	0.2366	0.2531	8.2753E-4	4.1792E-4	7.9818E-4	0.4830	-0.1019	0.494	1.673	31.027
41000000	7.328	6.655	0.3685	0.6939	0.9420	1.1161	0.3271	0.2212	0.2014	0.2502	0.2990	0.2126	0.2418	0.2466	9.7044E-4	6.5534E-4	8.6738E-4	0.7196	2.7118E-2	1.043	1.600	27.583
42000000	9.363	6.644	6.3989E-2	0.3117	0.9385	1.1230	0.3224	0.2306	0.1958	0.2512	0.2826	0.2129	0.2464	0.2581	1.0036E-3	7.5882E-4	9.5612E-4	0.7351	6.3804E-2	1.634	1.602	28.316
43000000	8.024	10.375	9.6127E-2	7.0142E-2	0.9266	1.1469	0.3162	0.2286	0.2019	0.2533	0.2886	0.2272	0.2365	0.2477	9.9498E-4	9.8943E-4	8.963E-4	1.0826	-5.392E-2	0.914	1.629	27.185
44000000	7.422	11.742	0.2612	0.6377	0.9403	1.1195	0.3210	0.2231	0.2013	0.2546	0.2953	0.2180	0.2296	0.2571	8.2574E-4	6.7842E-4	7.5993E-4	0.7611	-2.2455E-2	2.182	1.750	29.613
45000000	7.285	5.870	2.7769E-2	0.1042	0.9584	1.0833	0.3163	0.2303	0.1984	0.2550	0.2871	0.2225	0.2437	0.2467	1.004E-3	5.1972E-4	9.3118E-4	0.5123	1.0418E-2	0.622	1.751	27.597
46000000	10.223	8.388	9.9482E-3	0.7393	0.8805	1.2390	0.3179	0.2284	0.1988	0.2549	0.2993	0.2144	0.2382	0.2481	9.9378E-4	5.8868E-4	8.839E-4	0.5816	-3.1088E-2	1.925	1.610	27.135
47000000	9.440	7.845	0.6461	0.7997	0.8744	1.2512	0.3060	0.2293	0.2095	0.2552	0.3012	0.2176	0.2399	0.2413	8.6041E-4	5.3713E-4	7.9886E-4	0.6310	9.9189E-3	6.980	1.623	28.729
48000000	8.308	10.495	2.0773E-2	0.4490	0.9868	1.0264	0.3191	0.2254	0.2059	0.2496	0.2960	0.2243	0.2329	0.2467	8.4477E-4	7.0068E-4	7.6933E-4	0.8187	-1.541E-2	0.974	1.697	29.044
49000000	11.706	9.291	0.2554	0.2997	0.9172	1.1655	0.3165	0.2311	0.1956	0.2568	0.2874	0.2175	0.2388	0.2563	8.888E-4	5.5529E-4	8.1702E-4	0.5987	4.7719E-2	4.938	1.728	28.415
50000000	7.137	10.286	6.1942E-2	0.6659	0.9227	1.1547	0.3125	0.2341	0.2036	0.2497	0.2822	0.2247	0.2417	0.2514	9.9267E-4	8.1101E-4	9.5093E-4	0.7634	-1.7087E-2	1.573	1.636	26.909
51000000	9.288	9.658	5.4917E-2	0.4450	0.9676	1.0649	0.3187	0.2259	0.1977	0.2577	0.3053	0.2346	0.2236	0.2366	8.7245E-4	6.91E-4	8.0047E-4	0.7741	-3.4522E-2	2.352	1.613	27.566
52000000	9.133	6.319	3.1085E-2	0.1106	0.9027	1.1946	0.3093	0.2294	0.1968	0.2645	0.2901	0.2153	0.2396	0.2550	1.0293E-3	7.9929E-4	8.6333E-4	0.7370	-3.9631E-2	1.026	1.639	27.114
53000000	6.244	7.772	6.0181E-2	0.1966	0.9163	1.1674	0.3149	0.2310	0.2075	0.2466	0.3015	0.2120	0.2333	0.2532	9.6194E-4	9.3313E-4	7.9628E-4	0.8543	-7.4121E-2	4.229	1.837	29.056
54000000	7.621	7.671	0.1229	1.3845	0.8952	1.2097	0.3146	0.2258	0.2026	0.2570	0.2907	0.2231	0.2375	0.2487	9.2293E-4	7.7736E-4	8.4337E-4	0.8180	-7.9679E-2	2.882	1.735	27.384
55000000	5.982	8.008	5.4173E-2	0.4385	0.9139	1.1722	0.3093	0.2276	0.2023	0.2608	0.2872	0.2229	0.2298	0.2601	1.0541E-3	6.0615E-4	9.6195E-4	0.5941	9.0042E-3	0.890	1.616	27.072
56000000	8.226	11.942	3.9885E-2	0.3656	0.9293	1.1415	0.3166	0.2294	0.2041	0.2498	0.2924	0.2222	0.2337	0.2518	9.5683E-4	9.4629E-4	8.0943E-4	0.9781	1.5513E-3	1.397	1.605	27.549
57000000	6.936	8.086	8.4126E-2	0.6705	0.9221	1.1558	0.3149	0.2258	0.2001	0.2592	0.2938	0.2247	0.2345	0.2470	8.2282E-4	3.5919E-4	7.9169E-4	0.4501	-3.3275E-2	2.695	1.695	30.637
58000000	11.526	10.508	0.2044	0.7437	0.9244	1.1513	0.3160	0.2257	0.2087	0.2496	0.2907	0.2235	0.2396	0.2462	1.0118E-3	1.2583E-3	8.5298E-4	1.0017	-6.4565E-2	0.665	1.657	26.774
59000000	8.279	6.796	0.2580	0.3889	1.0014	0.9972	0.3122	0.2316	0.2074	0.2488	0.2938	0.2209	0.2296	0.2556	9.8784E-4	7.4458E-4	8.7414E-4	0.6673	-1.6247E-2	0.293	1.643	27.925
60000000	7.897	6.894	7.0449E-2	0.1480	0.9499	1.1002	0.3173	0.2205	0.2050	0.2572	0.2836	0.2296	0.2379	0.2490	8.8685E-4	8.5104E-4	8.2114E-4	0.9050	4.4144E-2	0.426	1.626	29.349
61000000	10.763	7.478	8.3889E-2	0.6580	0.9199	1.1603	0.3114	0.2313	0.1960	0.2612	0.2876	0.2311	0.2340	0.2473	7.9256E-4	6.5013E-4	7.4054E-4	0.7802	-7.9378E-3	0.450	1.640	28.652
62000000	9.348	8.728	2.9203E-2	0.9944	0.8432	1.3137	0.3171	0.2271	0.2024	0.2535	0.2968	0.2145	0.2368	0.2519	8.8674E-4	7.3319E-4	8.0573E-4	0.7921	9.9674E-3	0.344	1.660	27.882
63000000	9.227	7.045	2.7796E-2	0.2033	0.8915	1.2170	0.3150	0.2342	0.1985	0.2523	0.2902	0.2201	0.2285	0.2612	9.5101E-4	6.0155E-4	8.6868E-4	0.6087	2.52E-2	0.425	1.679	26.827
64000000	7.505	7.540	7.329E-2	0.3075	0.8820	1.2360	0.3126	0.2350	0.1989	0.2535	0.2954	0.2151	0.2339	0.2557	1.142E-3	1.3851E-3	8.9966E-4	1.0957	5.1876E-2	9.768	1.721	26.790
65000000	8.174	5.768	0.1259	1.2287	0.8592	1.2816	0.3202	0.2309	0.1958	0.2530	0.2940	0.2163	0.2335	0.2562	9.47E-4	1.0082E-3	7.4925E-4	0.9407	1.2743E-2	2.344	1.593	29.078
66000000	6.234	5.173	0.2779	1.1184	0.8748	1.2504	0.3109	0.2288	0.2026	0.2578	0.2880	0.2210	0.2396	0.2514	8.2648E-4	7.77E-4	7.7036E-4	0.9489	-5.9853E-2	3.596	1.690	30.494
67000000	7.799	8.640	4.002E-2	0.4110	0.9152	1.1696	0.3113	0.2326	0.2028	0.2532	0.2813	0.2248	0.2374	0.2564	1.0774E-3	1.048E-3	8.8479E-4	0.9517	-3.6849E-2	0.877	2.018	28.561
68000000	10.163	10.802	4.1409E-2	5.4994E-2	0.9670	1.0661	0.3182	0.2307	0.2029	0.2483	0.3056	0.2242	0.2306	0.2395	8.3652E-4	8.2611E-4	8.1713E-4	0.9387	-2.9996E-2	0.827	1.618	29.030
69000000	9.360	6.324	4.422E-2	0.6688	0.9423	1.1154	0.3146	0.2257	0.2047	0.2550	0.2974	0.2264	0.2295	0.2468	1.0366E-3	9.644E-4	8.9812E-4	0.8618	4.4505E-2	0.792	1.610	28.092
70000000	9.819	8.481	2.9355E-2	0.7164	0.8693	1.2615	0.3173	0.2368	0.1972	0.2487	0.2900	0.2225	0.2346	0.2529	8.6894E-4	6.6072E-4	7.7587E-4	0.8012	-5.3522E-3	0.759	1.585	27.853
71000000	9.023	8.808	0.3468	0.3277	0.9975	1.0051	0.3228	0.2235	0.2006	0.2531	0.2911	0.2284	0.2317	0.2488	1.1246E-3	1.0428E-3	9.881E-4	0.9312	-2.2057E-2	1.275	1.699	26.754
72000000	8.182	8.243	1.8665E-2	1.8475	0.9533	1.0933	0.3093	0.2329	0.2017	0.2561	0.2914	0.2204	0.2424	0.2457	9.7362E-4	7.385E-4	8.7668E-4	0.7085	-6.6217E-2	4.834	1.708	27.470
73000000	8.736	7.270	9.3313E-2	0.2811	0.9243	1.1515	0.3204	0.2215	0.1945	0.2635	0.2909	0.2194	0.2374	0.2523	1.2041E-3	1.0973E-3	9.2416E-4	0.7784	7.6406E-2	1.247	1.779	25.804
74000000	9.710	8.564	9.2583E-2	0.5320	0.9491	1.1017	0.3111	0.2274	0.2033	0.2583	0.3000	0.2231	0.2266	0.2503	1.0038E-3	8.0349E-4	8.8273E-4	0.8855	3.9923E-2	2.753	1.791	26.267
75000000	7.536	6.591	5.4603E-2	0.3287	0.9425	1.1151	0.3110	0.2311	0.2042	0.2536	0.2903	0.2097	0.2477	0.2523	9.4025E-4	7.6632E-4	8.7356E-4	0.8852	-9.3374E-2	1.129	1.594	27.797
76000000	7.562	11.983	8.0147E-2	0.4311	0.9712	1.0577	0.3155	0.2231	0.2093	0.2521	0.2912	0.2208	0.2406	0.2475	8.7581E-4	6.1515E-4	8.3432E-4	0.6704	-7.7442E-2	0.656	1.712	28.670
77000000	8.357	6.976	9.5443E-2	0.9895	0.9628	1.0744	0.3090	0.2344	0.2028	0.2537	0.2935	0.2194	0.2348	0.2523	9.2805E-4	7.9888E-4	8.3618E-4	0.7686	-1.2881E-2	1.018	1.598	27.614
78000000	8.894	10.924	0.1954	1.1025	0.8907	1.2187	0.3095	0.2308	0.2044	0.2553	0.2864	0.2223	0.2326	0.2588	9.0173E-4	5.1349E-4	9.0125E-4	0.5932	-8.8757E-2	3.777	1.679	26.354
79000000	7.699	7.067	0.2293	0.3706	0.9828	1.0343	0.3148	0.2268	0.2006	0.2578	0.2925	0.2245	0.2353	0.2478	9.1822E-4	6.2364E-4	8.5104E-4	0.6744	-5.8698E-2	0.877	1.746	27.153
80000000	11.463	6.386	5.8064E-2	2.6424	0.9036	1.1928	0.3168	0.2259	0.1977	0.2596	0.2881	0.2270	0.2444	0.2405	8.5583E-4	4.6565E-4	8.3574E-4	0.5476	-2.7018E-2	0.400	1.679	29.037
81000000	7.980	6.423	1.6928E-2	0.9364	0.8810	1.2379	0.3185	0.2228	0.2032	0.2555	0.3003	0.2180	0.2307	0.2511	1.0045E-3	1.0402E-3	9.2256E-4	1.0562	5.6994E-2	1.374	1.693	26.374
82000000	10.414	10.541	3.3674E-2	0.3593	0.9458	1.1085	0.3137	0.2250	0.1998	0.2615	0.2974	0.2255	0.2311	0.2460	8.7085E-4	7.7273E-4	8.1562E-4	0.8907	-3.2406E-2	1.589	1.624	29.802
83000000	10.574	10.775	4.5197E-2	0.1785	0.9412	1.1177	0.3160	0.2252	0.2084	0.2504	0.2906	0.2198	0.2408	0.2488	8.1437E-4	6.7483E-4	7.8792E-4	0.7971	-5.2266E-2	0.580	1.758	27.339
84000000	6.456	8.640	7.9752E-2	0.4775	0.8467	1.3067	0.3136	0.2305	0.2027	0.2533	0.2990	0.2220	0.2331	0.2459	1.1302E-3	9.3278E-4	1.0093E-3	0.8673	-4.0164E-2	1.664	1.628	24.625
85000000	8.267	6.449	0.2808	0.1926	0.9269	1.1463	0.3105	0.2238	0.2055	0.2602	0.2918	0.2272	0.2321	0.2490	1.0392E-3	7.5718E-4	9.0598E-4	0.7326	1.0294E-2	1.820	1.687	26.638
86000000	6.243	8.184	5.6935E-2	0.7954	0.8847	1.2306	0.3065	0.2266	0.2068	0.2601	0.3001	0.2265	0.2243	0.2491	8.2218E-4	5.4956E-4	7.9448E-4	0.6731	2.6518E-2	2.166	1.706	30.019
87000000	9.098	17.224	8.4427E-2	9.8298E-2	0.8830	1.2340	0.3047	0.2376	0.2018	0.2560	0.2974	0.2211	0.2235	0.2580	9.9634E-4	9.8417E-4	9.0333E-4	0.9104	3.1489E-2	0.857	1.593	27.932
88000000	9.089	11.808	7.5696E-2	0.4597	0.8716	1.2569	0.3165	0.2236	0.2024	0.2575	0.2864	0.2314	0.2307	0.2515	1.1005E-3	1.0582E-3	8.6515E-4	1.0329	-3.4913E-2	2.970	1.751	26.629
89000000	8.391	7.753	0.1932	1.4644	0.9237	1.1527	0.3114	0.2287	0.1987	0.2612	0.2932	0.2211	0.2341	0.2516	8.6798E-4	6.7412E-4	8.1173E-4	0.7696	1.3497E-2	3.711	1.669	27.100
90000000	8.263	7.155	9.0015E-3	0.4594	0.9194	1.1613	0.3075	0.2275	0.2068	0.2582	0.2931	0.2265	0.2329	0.2475	9.9935E-4	8.6948E-4	8.6715E-4	0.7792	4.328E-2	11.986	1.779	26.946
91000000	8.376	6.745	0.1117	0.1557	0.9160	1.1679	0.3136	0.2247	0.2008	0.2609	0.3110	0.2167	0.2309	0.2414	9.4426E-4	8.2164E-4	8.4386E-4	0.8874	-3.1997E-2	0.326	1.642	27.168
92000000	9.095	9.593	0.3730	5.7983E-2	0.9165	1.1671	0.3169	0.2302	0.1994	0.2536	0.2929	0.2143	0.2315	0.2612	1.022E-3	1.0875E-3	8.3775E-4	1.0457	-3.2993E-2	1.893	1.723	28.511
93000000	10.273	7.630	3.9291E-2	0.2862	0.9884	1.0231	0.3043	0.2317	0.2052	0.2588	0.3004	0.2094	0.2320	0.2583	8.5227E-4	7.1582E-4	7.5909E-4	0.8130	9.0127E-2	1.344	1.582	28.888
94000000	7.251	7.936	0.1338	0.6512	0.9245	1.1511	0.3130	0.2309	0.2024	0.2537	0.2974	0.2319	0.2291	0.2417	8.9249E-4	7.746E-4	8.2323E-4	0.8015	5.1619E-2	4.371	1.716	29.491
95000000	9.371	12.678	0.1477	0.2488	0.9983	1.0035	0.3211	0.2229	0.1925	0.2635	0.2900	0.2111	0.2375	0.2615	9.617E-4	7.3044E-4	9.0812E-4	0.7802	-3.0882E-2	6.797	1.643	27.253
96000000	8.077	6.695	0.2061	0.3129	0.9313	1.1374	0.3175	0.2295	0.2001	0.2529	0.2905	0.2253	0.2354	0.2489	1.0038E-3	8.6477E-4	8.7567E-4	0.7895	-1.5547E-2	0.603	1.777	27.846
97000000	7.339	8.190	5.004E-2	0.2598	0.9643	1.0715	0.3129	0.2277	0.1985	0.2610	0.2935	0.2270	0.2264	0.2531	1.1375E-3	1.1654E-3	9.1119E-4	0.9428	9.8635E-3	1.630	1.573	25.716
98000000	7.179	7.568	3.5624E-2	0.3162	1.0029	0.9942	0.3101	0.2302	0.2035	0.2562	0.2989	0.2212	0.2336	0.2463	9.6152E-4	7.7681E-4	8.0399E-4	0.7734	-7.6659E-2	0.994	1.649	27.166
99000000	7.793	10.158	9.6784E-2	0.2901	0.8969	1.2062	0.3142	0.2390	0.2013	0.2456	0.3075	0.2162	0.2310	0.2453	9.6343E-4	8.605E-4	8.3428E-4	0.8432	7.469E-2	1.476	1.984	27.291
100000000	9.991	10.149	4.9532E-3	0.7118	0.9852	1.0296	0.3114	0.2221	0.2090	0.2574	0.2872	0.2180	0.2448	0.2500	9.6546E-4	9.3164E-4	8.4245E-4	0.8768	-8.2653E-3	0.894	1.616	28.551
101000000	10.551	10.607	4.5042E-2	0.5125	0.9213	1.1575	0.3103	0.2292	0.2066	0.2539	0.2953	0.2086	0.2501	0.2460	8.9444E-4	6.2806E-4	7.8038E-4	0.6932	5.183E-3	0.781	1.611	28.840
102000000	9.356	6.959	1.0626E-2	0.2539	0.8308	1.3385	0.3149	0.2239	0.2046	0.2565	0.2989	0.2246	0.2366	0.2400	9.3823E-4	7.4882E-4	8.2974E-4	0.7461	2.2509E-2	0.520	1.925	27.913
103000000	7.590	7.576	0.1773	0.4412	0.9253	1.1494	0.3197	0.2345	0.1978	0.2480	0.2897	0.2220	0.2360	0.2523	9.7232E-4	9.5698E-4	8.4324E-4	0.8597	3.9766E-2	2.154	1.817	27.715
104000000	6.004	9.744	9.7877E-2	0.8413	0.9047	1.1905	0.3149	0.2320	0.1960	0.2570	0.3022	0.2245	0.2294	0.2439	9.2195E-4	9.4898E-4	8.5881E-4	1.1104	-3.9354E-3	1.872	1.688	28.565
105000000	6.741	7.650	5.2658E-3	0.3398	1.0240	0.9520	0.3116	0.2320	0.2028	0.2536	0.2954	0.2260	0.2336	0.2450	1.0252E-3	1.0395E-3	9.1449E-4	0.9524	-6.0727E-2	1.718	1.586	26.860
106000000	7.275	10.284	5.0066E-2	0.4088	0.9158	1.1685	0.3224	0.2178	0.2078	0.2520	0.3019	0.2298	0.2325	0.2359	9.538E-4	6.2153E-4	8.4713E-4	0.6677	1.7539E-3	1.456	1.712	27.935
107000000	8.581	5.747	9.907E-2	0.1312	0.9037	1.1926	0.3095	0.2315	0.2033	0.2557	0.3101	0.2206	0.2339	0.2354	9.1616E-4	6.978E-4	8.3275E-4	0.7110	-4.2215E-2	0.785	1.723	26.814
108000000	7.514	7.486	3.4005E-3	6.2742E-2	0.9531	1.0938	0.3158	0.2254	0.2016	0.2573	0.2885	0.2237	0.2355	0.2522	8.5035E-4	1.0723E-3	7.2685E-4	1.2542	1.0723E-2	3.392	1.673	29.367
109000000	9.509	7.282	0.2933	0.4886	0.9258	1.1485	0.3245	0.2274	0.1963	0.2518	0.2927	0.2277	0.2297	0.2499	1.0022E-3	9.1404E-4	8.5592E-4	0.8230	2.8877E-2	0.611	1.657	28.227
110000000	10.240	10.355	0.1263	0.5600	0.9005	1.1990	0.3181	0.2340	0.1967	0.2512	0.3022	0.2285	0.2200	0.2493	7.5897E-4	7.7291E-4	7.3307E-4	0.9196	-3.1966E-2	1.263	1.620	31.560
