state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-2.489	-2.409	-2.863	-1.999	-1.598	-1.158	-1.933	0.107	-0.319	-0.023	0.573	1.244	0.724	0.666	0.645	0.698	0.490	-0.049	0.566	-0.653	0.208	0.807	0.907	0.864	0.486	-0.535	-0.378	-0.184	-0.783	0.061	0.878	0.804	0.107	0.595	-0.159	-0.144	-0.050	-0.161	-0.730	-1.332	-1.394	-1.694	-1.893	-3.149	-3.238	-2.745	-2.646	-3.857	-3.619	-3.980
2000000	-4.539	-2.370	-2.162	-1.659	-1.016	0.111	-1.532	-1.485	-0.072	0.278	0.731	1.644	0.990	0.714	1.909	3.076	1.142	0.345	-0.875	0.028	1.421	1.368	1.297	1.606	0.918	-1.047	0.342	0.116	-1.099	0.161	0.343	0.132	0.203	-0.378	1.448	0.528	-1.391	-0.508	0.191	0.611	-1.033	-0.959	-2.226	-2.112	-2.354	-2.186	-3.073	-5.009	-4.608	-3.183
3000000	-3.658	-2.550	-2.336	-1.974	-1.258	-0.797	-1.384	-1.481	0.095	1.217	1.077	1.328	1.009	1.850	0.754	0.955	0.559	-0.024	0.419	0.895	0.505	0.728	1.258	1.618	1.173	-0.904	0.592	0.262	-0.662	-0.332	-0.224	-0.047	-0.159	-0.128	0.303	0.147	-0.892	-0.173	-0.392	-1.397	-0.949	-2.176	-1.449	-1.984	-2.689	-2.136	-2.080	-2.020	-1.560	-1.735
4000000	-3.412	-1.459	-3.131	-2.846	-0.694	0.418	-2.170	-1.275	0.274	1.829	0.674	1.013	2.207	1.151	1.604	0.747	0.292	0.925	0.141	-0.493	1.658	3.328	4.060	3.614	2.404	-1.412	0.490	1.366	-0.712	0.290	-0.837	0.755	-0.017	0.725	0.173	0.389	-0.719	-0.723	-1.128	-1.289	0.099	-1.731	-0.472	1.188	-1.023	-4.364	-3.749	-2.097	-1.624	-2.110
5000000	-2.700	-2.567	-1.600	-1.116	-0.682	-0.687	-0.962	-0.850	-0.506	1.184	1.220	1.324	-0.061	0.699	0.762	1.284	1.171	0.636	-0.098	-0.480	0.315	0.800	0.359	-0.367	0.171	-0.679	0.476	0.380	-0.020	0.437	0.538	0.456	-0.272	-0.077	0.700	0.670	0.546	0.028	-0.869	-0.846	-0.861	-0.950	-1.183	-1.797	-1.769	-1.733	-2.351	-1.444	-1.926	-2.823
6000000	-3.708	-2.674	-2.686	-2.025	-1.484	-0.387	-1.921	-0.107	0.782	2.228	2.547	0.577	0.184	0.478	1.110	0.654	-0.110	0.031	-0.520	0.488	1.246	0.786	1.168	0.034	0.932	-0.880	-0.232	0.383	-0.247	-0.477	0.159	-0.141	-0.900	0.183	-0.795	0.400	-0.629	0.185	-0.998	-0.630	-1.482	-2.361	-2.527	-2.296	-1.451	-0.985	-1.652	-0.940	-0.355	-0.557
7000000	0.340	-2.354	-3.222	-1.539	-0.409	-0.960	-1.507	0.570	1.987	2.071	1.295	0.678	0.797	1.129	0.871	1.831	0.679	0.586	-0.125	-0.539	0.491	1.115	1.531	1.001	0.364	-1.037	0.076	-0.209	-0.575	0.161	0.669	0.103	-0.426	-0.889	0.726	0.776	0.789	0.567	0.675	-1.495	-1.097	-0.510	-1.896	-2.870	-2.109	-2.925	-2.952	-3.146	-2.913	-3.737
8000000	-3.023	-2.791	-2.490	-2.310	-1.303	-1.319	-0.870	-0.382	0.538	0.901	1.173	0.807	0.273	0.747	0.901	1.028	0.699	0.487	0.424	0.050	0.275	0.763	0.652	0.189	0.215	0.348	-0.266	-0.148	-0.502	-0.360	-0.179	-0.636	-0.603	-0.486	-0.022	-0.418	-0.718	-1.015	-1.291	-1.671	-1.970	-1.624	-0.849	-0.805	-0.181	-0.452	-0.972	-0.972	-1.005	-1.478
9000000	-2.130	-3.361	-2.172	-2.239	-0.764	-0.537	-1.180	-1.761	0.167	0.914	1.583	-0.137	-1.349	0.519	0.382	0.023	0.390	0.200	0.654	-0.646	1.141	2.288	1.180	1.604	1.141	-0.994	-1.084	-0.222	-0.481	-0.184	0.717	-0.658	-0.596	1.039	-0.837	-1.477	-0.349	-0.004	0.322	-0.437	-2.021	-1.573	-2.231	-0.798	-1.601	-2.137	-2.879	-2.257	-2.442	-1.622
10000000	-2.239	-2.118	-1.957	-1.895	-1.029	-0.656	-0.874	-0.520	1.879	2.274	2.050	0.795	-1.056	0.549	1.258	1.572	-0.639	-0.598	0.314	1.209	1.324	1.781	2.398	1.969	1.249	-0.674	0.002	-0.084	-0.551	-0.231	0.125	0.203	-0.389	-1.297	-0.432	0.321	-0.082	0.363	-0.551	-0.538	-0.497	-0.859	-2.185	-1.394	-2.714	-3.706	-4.205	-5.705	-5.117	-6.080
