taxon	date
A/Hong-Kong/84/2009	2009-01-09
A/Hong-Kong/948/2006	2006-04-10
A/HongKong/CUHK-13003/2002	2002
A/Hong_Kong/H090_682_V1	2009-07-08
A/Hong_Kong/H090_718_V1	2009-07-15
A/Hong_Kong/H090_744_V1	2009-07-24
A/Hong_Kong/H090_766_V1	2009-08-03
A/Hubei-Wujiagang/133/2009	2009-02-18
A/Hubei-Wujiagang/138/2009	2009-02-22
A/Hubei/Shashi33/2006	2006-07-13
A/Hubeiwujiagang/1143/2006	2006-08-24
A/Hue/H257/2008	2008-07-14
A/Hue/H259/2008	2008-07-16
A/Hue/H274/2008	2008-07-25
A/Hue/H339/2008	2008-09-18
A/Hue/H354/2008	2008-10-01
A/Hue/H386/2008	2008-10-21
A/Hue/H396/2008	2008-10-31
A/Hue/H400/2008	2008-11-04
A/Hue/H409/2008	2008-11-06
A/Hue/H423/2008	2008-11-14
A/Hue/H433/2008	2008-11-20
A/Hue/H436/2008	2008-11-21
A/Hue/H442/2008	2008-11-26
A/Hue/H445/2008	2008-12-02
A/Hue/H485/2008	2008-12-28
A/Hunan/962/2005	2005-10-25
A/Hunan/Furong1295/2008	2008-10-21
A/Hungary/13/2008	2008-01-25
A/Hyogo/07K030/2007	2007-12-18
A/Iasi/144/2008	2008-01-15
A/Iasi/145/2008	2008-01-15
A/Iceland/57/2001	2001
A/Idaho/1/2003	2003-01-19
A/Idaho/1/2005	2005-01-12
A/Illinois/01/2006	2006-12-11
A/Illinois/02/2006	2006-12-23
A/Illinois/06/2008	2008-03-11
A/Illinois/10/2007	2007-12-12
A/Illinois/15/2007	2007-12-23
A/Illinois/UR06-0146/2007	2007-02-01
A/Illinois/UR06-0376/2007	2007-02-21
A/Incheon/1054/2005	2005-12-23
A/Incheon/150/2006	2006-01-14
A/Incheon/248/2008	2008-01-05
A/Incheon/2583/2007	2007-05-02
A/Incheon/2596/2007	2007-04-30
A/Incheon/2647/2007	2007-02-07
A/Incheon/3147/2007	2007-04-17
A/Incheon/4328/2008	2008-11-29
A/Incheon/4542/2008	2008-12-16
A/Incheon/546/2005	2005-04-20
A/Incheon/613/2005	2005-04-26
A/Incheon/829/2005	2005-12-05
A/India/3245/2006	2006-09-07
A/India/3248/2006	2006-09-27
A/India/34980/2006	2006-10-30
A/India/3593/2007	2007-03-30
A/India/3601/2005	2005-06-22
A/India/5698/2005	2005-07-29
A/India/6134/2005	2005-08-08
A/India/7308/2008	2008-11-26
A/India/7311/2008	2008-11-29
A/India/9039/2008	2008-03-25
A/India/C064166/2005	2005-11-23
A/India/K076492/2006	2006-09-26
A/India/P075520/2007	2007-05-18
A/Indiana/03/2009	2009-02-04
A/Indiana/08/2006	2006-12-27
A/Indonesia/0951/2005	2005-01-24
A/Indonesia/2129/2005	2005-02-23
A/Indonesia/2389/2006	2006-02-22
A/Indonesia/3604/2004	2004-12-03
A/Indonesia/3989/2004	2004-12-18
A/Indonesia/4505/2004	2004-12-22
A/Indonesia/5804/2005	2005-04-18
A/Indonesia/5840/2004	2004-03-17
A/Indonesia/5841/2004	2004-03-17
A/Indonesia/8148/2001	2001-02-16
A/Iowa/02/2006	2006-12-29
A/Ireland/649/2002	2002
A/Iwate/1003/2001	2001
A/Iwate/33/2002	2002
A/Japan/763/2008	2008-01-23
A/Japan/775/2003	2003-01-30
A/Japan/AF07/2008	2008-01-25
A/Japan/AF1271/2008	2008-01-08
A/Japan/AF1272/2008	2008-01-22
A/Japan/AF1273/2008	2008-01-25
A/Japan/AF1274/2008	2008-01-23
A/Japan/AF1275/2008	2008-01-24
A/Japan/AF1276/2008	2008-02-07
A/Japan/AF1277/2008	2008-02-08
A/Japan/AF1278/2007	2007-12-19
A/Japan/AF1279/2007	2007-12-25
A/Japan/AF1884/2008	2008-03-01
A/Japan/AF1963/2007	2007-12-31
A/Japan/WRAIR1054P/2009	2009
A/Japan/WRAIR1226P/2009	2009-02-01
A/Japan/WRAIR1230P/2009	2009-03
A/Jeju/2279/2007	2007-03-03
A/Jeju/244/2006	2006-02-06
A/Jeju/2818/2007	2007-03-21
A/Jeju/2824/2007	2007-03-20
A/Jeju/2879/2007	2007-03-26
A/Jeju/2888/2007	2007-04-04
A/Jeonbuk/1096/2005	2005-12-24
A/Jeonbuk/1189/2005	2005-12-28
A/Jeonbuk/2641/2007	2007-04-12
A/Jeonbuk/444/2005	2005-04-06
A/Jeonnam/1094/2005	2005-12-20
A/Jiangxi/1062/2006	2006-07-13
A/Jiangxi/1085/2006	2006-07-13
A/Jiangxi/1105/2006	2006-07-20
A/Jiangxi/114/2005	2005-03-08
A/Jiangxi/1140/2006	2006-07-20
A/Jiangxi/1150/2006	2006-07-27
A/Jiangxi/1163/2006	2006-07-27
A/Jiangxi/134/2005	2005-03-09
A/Jiangxi/144/2005	2005-03-16
A/Jiangxi/160/2005	2005-03-17
A/Jiangxi/175/2005	2005-03-19
A/Jiangxi/185/2005	2005-03-24
A/Jiangxi/272/2006	2006-03-09
A/Jiangxi/330/2005	2005-05-26
A/Jiangxi/595/2006	2006-04-27
A/Jiangxi/678/2005	2005-09-08
A/Jiangxi/680/2005	2005-09-07
A/Jiangxi/711/2005	2005-09-22
A/Jiangxi/748/2005	2005-10-13
A/Jiangxi/8/2006	2006-01-04
A/Jiangxi/94/2006	2006-01-26
A/Jiangxi/955/2006	2006-07-03
A/Jiangxi/Anyi51/2006	2006-07-20
A/Jilin-Chaoyang/157/2009	2009-02-01
A/Jilin-Chuanying/1318/2008	2008-12-24
A/Jilin-Nanguan/1107/2008	2008-11-23
A/Jilin/Chaoyang1108/2007	2007-03-13
A/Jilin/Chaoyang1188/2008	2008-11-11
A/Jilin/Chaoyang1258/2008	2008-11-28
A/Jilin/Chuanying1181/2006	2006-12-27
A/Jilin/Zhenlai177/2007	2007-02-02
A/Jilin/Zhenlai190/2007	2007-01-30
A/Juliaca/FLU3969/2006	2006
A/KOL/2086/2009	2009
A/KOL/2172/2009	2009
A/KOL/2218/2009	2009
A/KOL/2336/2009	2009
A/KOL/2419/2009	2009
A/KOL/2449/2009	2009
A/Kagawa/243/2001	2001
A/Kagawa/8/2000	2000
A/Kagawa/83/2000	2000
A/Kangwon/848/2005	2005-12-05
A/Kawasaki/173/2001	2001
A/Kawasaki/UTK_4/2009	2009
A/Kentucky/04/2009	2009-01-26
A/Kentucky/1/2005	2005-01-19
A/Kentucky/2/2005	2005-02-07
A/Kentucky/9/2005	2005-03-30
A/Kentucky/9e/2005	2005-03-30
A/Kentucky/UR06-0007/2006	2006-12-06
A/Kentucky/UR06-0010/2006	2006-12-18
A/Kentucky/UR06-0057/2007	2007-01-23
A/Kentucky/UR06-0069/2007	2007-01-24
A/Kentucky/UR06-0128/2007	2007-01-31
A/Kentucky/UR06-0183/2007	2007-02-06
A/Kentucky/UR06-0401/2007	2007-02-23
A/Kentucky/UR06-0449/2007	2007-02-27
A/KhanhHoa/KH161/2008	2008-05-05
A/KhanhHoa/KH321/2008	2008-08-26
A/KhanhHoa/KH38/2008	2008-01-24
A/KhanhHoa/KH57/2008	2008-02-24
A/Kiev/245/2008	2008-02-06
A/Kiev/313/2008	2008-02-12
A/Kiev/49/2008	2008-03-27
A/Kitakyusyu/793/2001	2001
A/Kolkata/1002/2007	2007-08
A/Kolkata/1061/2007	2007-08
A/Kolkata/578/2006	2006-10
A/Kolkata/604/2006	2006-11
A/Kolkata/918/2007	2007-06
A/Kolkata/919/2007	2007-06
A/Kolkata/929/2007	2007-07
A/Kolkata/943/2007	2007-07
A/Kolkata/951/2007	2007-07
A/Kolkata/959/2007	2007-07
A/Kolkata/975/2007	2007-07
A/Kolkata/990/2007	2007-07
A/Kolkutta/0713755/2007	2007-02-02
A/Kolkutta/0713756/2007	2007-03-06
A/Kolkutta/0713757/2007	2007-03-13
A/Kolkutta/0713758/2007	2007-06-27
A/Kolkutta/0713759/2007	2007-06-27
A/Kolkutta/0713760/2007	2007-06-27
A/Kolkutta/0713761/2007	2007-06-29
A/Kolkutta/0713762/2007	2007-07-02
A/Kolkutta/0713763/2007	2007-07-09
A/Kolkutta/0713764/2007	2007-07-08
A/Kolkutta/0713766/2007	2007-07-10
A/Kolkutta/0713767/2007	2007-10-07
A/Kolkutta/0713768/2007	2007-11-07
A/Kolkutta/0713775/2007	2007-07-18
A/Kolkutta/0713777/2007	2007-07-20
A/Kolkutta/0713779/2007	2007-07-23
A/Kolkutta/072134/2006	2006
A/Kolkutta/072137/2006	2006
A/Kolkutta/072140/2006	2006
A/Kolkutta/072144/2006	2006-08-30
A/Kolkutta/072145/2006	2006-08-30
A/Kolkutta/072146/2006	2006
A/Kolkutta/072147/2006	2006-09-12
A/Kolkutta/072148/2006	2006-09-08
A/Kolkutta/0762006	2006
A/Kolkutta/0951719/2009	2009-07-20
A/Kolkutta/0951720/2009	2009-07-28
A/Kolkutta/0951721/2009	2009-09-07
A/Kolkutta/713781/2007	2007-07-25
A/Korea/122/2009	2009-01-03
A/Korea/269/2008	2008-01-10
A/Korea/38/2005	2005-12-28
A/Korea/6612/2007	2007-10-22
A/Korea/7721/2008	2008-12-09
A/Korea/94/2009	2009-01-07
A/Korea/AF1304/2008	2008-01-07
A/Korea/AF1305/2008	2008-01-08
A/Korea/AF1306/2008	2008-01-09
A/Korea/AF1307/2008	2008-01-16
A/Korea/AF1308/2008	2008-01-23
A/Korea/AF1309/2007	2007-12-21
A/Korea/AF1310/2007	2007-12-24
A/Korea/AF1311/2007	2007-12-24
A/Korea/AF1312/2007	2007-10-22
A/Korea/AF1898/2008	2008-01-21
A/Korea/AF1899/2008	2008-01-15
A/Korea/AF1951/2008	2008-01-31
A/Kyoto/07K303/2008	2008-01-21
A/Kyoto/07K316/2008	2008-01-28
A/Kyoto/07K454/2008	2008-03-03
A/Kyoto/08K056/2009	2009-01-07
A/Kyoto_C/3/2002	2002
A/Latvia/1-938/2008	2008-01-23
A/Latvia/16678/2007	2007-12-19
A/Latvia/2524/2001	2001
A/Liaoning-Heping/1103/2008	2008-12-09
A/Liaoning-Huanggu/1144/2009	2009-03-23
A/Liaoning/Huanggu1183/2007	2007-10-30
A/Liaoning/Xigang135/2007	2007-01-15
A/Liaoning/Xigang149/2007	2007-01-22
A/Lima/FLU5370/2007	2007
A/Lima/FLU5378/2007	2007
A/Lisbon/3/2008	2008-01-02
A/LongAn/HCM504/2006	2006-05-17
A/LongAn/HCM665/2006	2006-06-20
A/Luhansk/18/2008	2008-02-19
A/Lyon/1249/2007	2007-12-03
A/Lyon/1337/2007	2007-12-11
A/Lyon/1350/2007	2007-12-14
A/Lyon/1364/2007	2007-12-31
A/Lyon/1388/2007	2007-12-17
A/Lyon/99/2005	2005-01-11
A/Macau/10258/2006	2006-03-13
A/Macau/122/2005	2005-03-03
A/Macau/13076/2006	2006-03-29
A/Macau/14585/2006	2006-04-10
A/Macau/1468/2008	2008-07-14
A/Macau/1796/2008	2008-08-19
A/Macau/189/2007	2007-02-26
A/Macau/227/2005	2005-03-18
A/Macau/229/2008	2008-02-21
A/Macau/382/2008	2008-03-07
A/Macau/406/2008	2008-03-10
A/Madrid/1082/2001	2001
A/Madrid/1216/2002	2002
A/Malaysia/1003/2003	2003
A/Malaysia/1076/2008	2008-06-05
A/Malaysia/1513/2004	2004-07-10
A/Malaysia/1652509/2006	2006-09-27
A/Malaysia/1686034/2006	2006-12-03
A/Malaysia/1702/2008	2008-07-02
A/Malaysia/1706215/2007	2007-01-05
A/Malaysia/1715991/2007	2007-02-02
A/Malaysia/1718249/2007	2007-02-02
A/Malaysia/1718958/2007	2007-02-09
A/Malaysia/1758994/2007	2007-04-05
A/Malaysia/1788397/2007	2007-05-25
A/Malaysia/1794173/2007	2007-06-05
A/Malaysia/1798564/2007	2007-06-12
A/Malaysia/1811552/2007	2007-07-02
A/Malaysia/1823766/2007	2007-07-23
A/Malaysia/1828663/2007	2007-07-31
A/Malaysia/1842338/2007	2007-08-22
A/Malaysia/1882831/2007	2007-10-30
A/Malaysia/1887206/2007	2007-11-06
A/Malaysia/1999752/2008	2008-05-14
A/Malaysia/2089302/2009	2009-09-10
A/Malaysia/2095797/2008	2008-10-21
A/Malaysia/2104192/2008	2008-03-11
A/Malaysia/213/2008	2008-02-03
A/Malaysia/2132379/2008	2008-12-18
A/Malaysia/2143035/2009	2009-01-06
A/Malaysia/2155235/2009	2009-01-25
A/Malaysia/2156486/2009	2009-02-17
A/Malaysia/25531/2003	2003-08-04
A/Malaysia/25750/2003	2003-09-09
A/Malaysia/25862/2003	2003-09-24
A/Malaysia/30025/2004	2004-10-24
A/Malaysia/32110/2005	2005-07-29
A/Malaysia/32151/2005	2005-08-02
A/Malaysia/32217/2005	2005-08-10
A/Malaysia/330/2007	2007-03-01
A/Malaysia/33132/2005	2005-11-30
A/Malaysia/33166/2005	2005-12-06
A/Malaysia/34291/2006	2006-04-14
A/Malaysia/34450/2006	2006-05-03
A/Malaysia/35164/2006	2006-07-19
A/Malaysia/35405/2006	2006-10-05
A/Malaysia/36/2006	2006
A/Malaysia/37/2006	2006
A/Malaysia/38/2006	2006
A/Malaysia/56/2006	2006
A/Malaysia/643/2003	2003-07-13
A/Malaysia/687/2003	2003-08-04
A/Malaysia/862/2007	2007-07-19
A/Malaysia/88/2004	2004-01-19
A/Maldonado/FLU5857/2007	2007
A/Maracay/FLA1228/2008	2008
A/Maracay/FLA2650/2008	2008-04
A/Maracay/FLA4341/2008	2008-11
A/Maracay/FLA4342/2008	2008-11
A/Maracay/WRAIR1729P/2008	2008-09-04
A/Maryland/05/2008	2008-12-11
A/Maryland/1/2006	2006-03-02
A/Massachusetts/07/2006	2006-12-04
A/Massachusetts/12/2008	2008-12-26
A/Massachussetts/9/2005	2005-08-08
A/Medellin/WRAIR1297P/2008	2008-06-28
A/Memphis/07/2008	2008-01-17
A/Memphis/1/2001	2001
A/Memphis/13/2006	2006-12-18
A/Memphis/15/2000	2000
A/Memphis/6/2001	2001
A/Memphis/6/2003	2003
A/Memphis/7/2001	2001
A/Memphis/8/2001	2001
A/Michigan/05/2008	2008-11-04
A/Michigan/1/2003	2003-01-21
A/Michigan/10/2008	2008-12-24
A/Michigan/4/2003	2003-02-01
A/Michigan/5/2003	2003-01-31
A/Michigan/6/2003	2003-02-02
A/Michigan/UR06-0015/2006	2006-12-28
A/Mie/1/2001	2001
A/Milan/01/2008	2008-01-04
A/Milan/02/2008	2008-01-04
A/Milan/03/2006	2006-01-24
A/Milan/03/2008	2008-01-08
A/Milan/05/2007	2007-01-12
A/Milan/06/2008	2008-01-25
A/Milan/10/2006	2006-04-04
A/Milan/10/2007	2007-02-05
A/Milan/16/2007	2007-02-26
A/Milan/17/2007	2007-03-06
A/Milan/19/2007	2007-03-06
A/Milan/25/2007	2007-12-14
A/Milan/26/2007	2007-12-10
A/Milan/27/2007	2007-11-26
A/Minnesota/17/2006	2006-12-29
A/Minnesota/18/2003	2003-10-23
A/Minnesota/23/2007	2007-02-01
A/Minnesota/33/2008	2008-12-27
A/Misawa/1226/00	2000
A/Mississippi/02/2006	2006-12-18
A/Mississippi/1/2003	2003-01-15
A/Mississippi/UR06-0014/2006	2006-12-28
A/Mississippi/UR06-0145/2007	2007-02-02
A/Missouri/06/2008	2008-08-28
A/Miyagi/4/2000	2000
A/Morioka/1/2005	2005-01-14
A/Morioka/17/2002	2002-02-12
A/Morioka/21/2005	2005-03-07
A/Morioka/27/2002	2002-02-19
A/Morioka/3/2005	2005-01-17
A/Morioka/4/2005	2005
A/Morioka/5/2005	2005
A/Morioka/7/2005	2005-01-26
A/NL/365/2007	2007-12-21
A/Nagano/1101/2001	2001
A/Nagasaki/07N005/2008	2008-01-07
A/Nagasaki/07N011/2008	2008-02-20
A/Nagasaki/07N020/2008	2008-01-14
A/Nagasaki/07N035/2008	2008-02-20
A/Nagasaki/08N006/2009	2009-01-10
A/Naghpur/0712120/2007	2007-07-02
A/Naghpur/0712124/2007	2007-07-04
A/Naghpur/0712125/2007	2007-07-04
A/Naghpur/0712131/2007	2007-07-09
A/Naghpur/075662/2007	2007-03-06
A/Nagoya/16/2000	2000
A/Nagoya/26/2001	2001
A/Nagoya/32/2002	2002
A/Nara/13/2001	2001
A/Nara/41/2002	2002
A/Navarra/RR3389/2009	2009-01-12
A/Nebraska/01/2008	2008-01-21
A/Nebraska/01/2009	2009-01-20
A/Nebraska/07/2008	2008-12-05
A/Nebraska/2/2003	2003-02-12
A/Nebraska/4/2003	2003-03-10
A/Neimenggu-Huimin/1172/2008	2008-11-25
A/Neimenggu-Saihan/177/2008	2008-12-24
A/Neimenggu/Huimin129/2007	2007-01-10
A/Neimenggu/Kundulun11/2007	2007-01-11
A/Nepal/4606/2007	2007-07-01
A/Nepal/4715/2007	2007-07-01
A/Netherlands/05/2005	2005
A/Netherlands/26/2007	2007-02-12
A/Netherlands/345/2007	2007-10-12
A/Nevada/1/2003	2003-02-01
A/New-Caledonia/09/2004	2004-06-12
A/New-Caledonia/2/2008	2008-08-23
A/New-Caledonia/6/2008	2008-08-26
A/New-Caledonia/9/2004	2004-06-12
A/New-Hampshire/1/2005	2005-11-27
A/New-Jersey/03/2008	2008-01-04
A/New-Jersey/04/2006	2006-12-31
A/New-Jersey/04/2008	2008-01-17
A/New-Jersey/09/2008	2008-01-22
A/New-Jersey/10/2005	2005-12-23
A/New-Jersey/10/2008	2008-02-06
A/New-Jersey/11/2005	2005-02-25
A/New-Jersey/3/2003	2003-02-11
A/New-Jersey/30/2008	2008-12-10
A/New-Jersey/313/00	2000
A/New-Jersey/32/2008	2008-12-15
A/New-Jersey/WRAIR1120P/2009	2009-01-09
A/New-South-Wales/26/2000	2000
A/New-South-Wales/30/2000	2000
A/New-York/01/2009	2009-01-22
A/New-York/1/2003	2003-01-02
A/New-York/205/2001	2001-01-08
A/New-York/208/2001	2001-02-27
A/New-York/212/2001	2001-01-24
A/New-York/220/2002	2002-12-26
A/New-York/221/2003	2003-03-21
A/New-York/222/2003	2003-01-12
A/New-York/223/2003	2003-01-15
A/New-York/227/2003	2003-03-25
A/New-York/228/2003	2003-01-14
A/New-York/230/2003	2003-01-27
A/New-York/233/2000	2000-12-20
A/New-York/234/2000	2000-12-19
A/New-York/235/2001	2001-01-23
A/New-York/239/2001	2001-01-08
A/New-York/24/2003	2003-02-10
A/New-York/24/2006	2006-12-11
A/New-York/241/2001	2001-01-23
A/New-York/242/2001	2001-01-24
A/New-York/246/2001	2001-01-19
A/New-York/25/2006	2006-12-17
A/New-York/26/2006	2006-12-13
A/New-York/281/2001	2001-02-21
A/New-York/291/2002	2002-12-21
A/New-York/292/2003	2003-03-05
A/New-York/293/2003	2003-01-28
A/New-York/302/2001	2001-01-29
A/New-York/303/2001	2001-01-15
A/New-York/305/2001	2001-02-07
A/New-York/306/2001	2001-02-03
A/New-York/308/2001	2001-02-12
A/New-York/309/2001	2001-01-22
A/New-York/310/2001	2001-01-08
A/New-York/312/2001	2001-01-12
A/New-York/341/2001	2001-01-22
A/New-York/342/2001	2001-01-25
A/New-York/343/2001	2001-01-10
A/New-York/344/2001	2001-01-25
A/New-York/345/2001	2001-01-29
A/New-York/346/2001	2001-01-28
A/New-York/348/2003	2003-02-28
A/New-York/350/2003	2003-03-04
A/New-York/399/2003	2003-01-22
A/New-York/4/2006	2005-02-14
A/New-York/441/2001	2001-01-08
A/New-York/442/2001	2001-01-10
A/New-York/443/2001	2001-01-22
A/New-York/444/2001	2001-01-23
A/New-York/445/2001	2001-01-26
A/New-York/446/2001	2001-02-21
A/New-York/447/2001	2001-02-28
A/New-York/483/2003	2003-01-14
A/New-York/484/2003	2003-01-20
A/New-York/486/2003	2003-01-21
A/New-York/488/2003	2003-01-23
A/New-York/493/2003	2003-02-12
A/New-York/494/2002	2002-12-05
A/New-York/496/2003	2003-02-25
A/New-York/497/2003	2003-02-26
A/New-York/UR06-0134/2007	2007-01-31
A/New_Caledonia/V77245/2007	2007
A/New_York/08_1253/2008	2008-02-05
A/New_York/3150/2009	2009-04-27
A/New_York/3768/2009	2009-05-26
A/New_York/8/2006	2006-04-10
A/Niedersachsen/191/2005	2005
A/Niedersachsen/192/2005	2005
A/Niedersachsen/202/2005	2005
A/Niedersachsen/217/2005	2005
A/Niedersachsen/218/2005	2005
A/Niedersachsen/4/2006	2006
A/Niedersachsen/5/2006	2006
A/Niigata/07F102/2008	2008-02-18
A/Niigata/07F125/2008	2008-02-21
A/Niigata/07F191/2008	2008-03-08
A/Niigata/08F031/2009	2009-01-14
A/Niigata/08F093/2009	2009-01-19
A/Niigata/08F188/2009	2009-01-26
A/Niigata/2756/2000	2000
A/Niigata/F95/2007	2007-02-26
A/Ningbo/125/2007	2007-02-02
A/Ningbo/1465/2005	2005-11-28
A/Ningbo/18/2002	2002-01-17
A/Ningbo/348/2005	2005-03-17
A/Ningbo/514/2005	2005-04-04
A/Ningbo/772/2008	2008-08-21
A/Ningbo/777/2008	2008-08-21
A/Ningbo/787/2008	2008-08-21
A/Ningbo/802/2006	2006-07-13
A/Ningbo/845/2006	2006-07-19
A/Ningxia-Xingqing/1266/2008	2008-11-26
A/Nonthaburi/1739/2004	2004-09-18
A/Nordrhein-Westfalen/6/2005	2005
A/North-Carolina/02/2008	2008-02-05
A/North-Carolina/02/2009	2009-01-07
A/North-Carolina/03/2009	2009-01-28
A/North-Carolina/05/2008	2008-02-14
A/North-Carolina/10/2006	2006-12-28
A/North-Carolina/3/2003	2003-03-12
A/North-Carolina/UR06-0011/2006	2006-12-18
A/North-Dakota/01/2008	2008-12-13
A/North-Dakota/03/2009	2009-03-01
A/Norway/1261/2007	2007-08-20
A/Norway/1629/2007	2007-11-20
A/Norway/1630/2007	2007-11-21
A/Norway/1651/2007	2007-11-27
A/Norway/166/2008	2008-01-14
A/Norway/167/2008	2008-01-15
A/Norway/168/2008	2008-01-16
A/Norway/1684/2007	2007-11-26
A/Norway/1687/2007	2007-12-04
A/Norway/169/2008	2008-01-16
A/Norway/1701/2007	2007-12-07
A/Norway/1703/2007	2007-11-23
A/Norway/171/2008	2008-01-23
A/Norway/1729/2007	2007-12-10
A/Norway/1730/2007	2007-12-02
A/Norway/1731/2007	2007-12-10
A/Norway/1735/2007	2007-12-08
A/Norway/1736/2007	2007-11-26
A/Norway/1739/2007	2007-12-11
A/Norway/1743/2007	2008-12-11
A/Norway/1745/2007	2008-12-13
A/Norway/1747/2007	2007-12-12
A/Norway/1758/2007	2007-12-12
A/Norway/181/2008	2008-01-23
A/Norway/199/2008	2008-01-28
A/Norway/2159/2006	2006-11-03
A/Norway/243/2008	2008-01-29
A/Norway/256/2008	2008-02-01
A/Norway/30/2008	2008-01-04
A/Norway/365/2008	2008-02-13
A/Norway/38/2008	2008-01-02
A/Norway/478/2008	2008-12-20
A/Norway/50/2008	2008-01-08
A/Norway/76/2008	2008-01-04
A/Norway/805/2006	2006-03-24
A/Nyiregyhaza/01/2007	2007
A/Ohio/01/2009	2009-01-03
A/Ohio/04/2006	2006-03-21
A/Ohio/05/2006	2006-12-28
A/Ohio/06/2009	2009-02-03
A/Ohio/UR06-0178/2007	2007-02-06
A/Ohio/UR06-0325/2007	2007-02-16
A/Ohio/UR06-0341/2007	2007-02-19
A/Ohio/UR06-0394/2007	2007-02-23
A/Ohio/UR06-0465/2007	2007-02-28
A/Ohio/UR06-0518/2007	2007-03-05
A/Okayama/33/2001	2001
A/Okayama/4/2001	2001
A/Okinawa/159/2000	2000
A/Okinawa/18/2001	2001
A/Okinawa/225/2002	2002
A/Okinawa/51/2000	2000
A/Oklahoma/02/2008	2008-02-05
A/Oklahoma/1108/2008	2008-02-10
A/Oklahoma/1138/2009	2009-02-13
A/Oklahoma/5132/2006	2006-12-15
A/Oklahoma/7/2005	2005-08-17
A/Oklahoma/V5S/2009	2009-01-12
A/Oregon/07/2007	2007-12-03
A/Oregon/UR06-0185/2007	2007-02-05
A/Osaka/972/2000	2000
A/Oslo/1019/2001	2001-02-14
A/Oslo/1061/2001	2001-02-16
A/Oslo/1167/2001	2001-02-22
A/Oslo/1261/2001	2001-02-27
A/Oslo/1512/2001	2001-03-13
A/Oslo/1581/01	2001-02-23
A/Oslo/1584/01	2001-02-21
A/Oslo/1587/2001	2001-02-24
A/Oslo/2289/2001	2001-03-02
A/Oslo/2292/2001	2001
A/Oslo/2298/2001	2001
A/Oslo/341/2001	2001-01-16
A/Oslo/483/2001	2001-01-22
A/Oslo/598/2001	2001-01-22
A/Oslo/739/2001	2001-02-01
A/Oslo/7649/2000	2000-12-19
A/Oslo/7701/2000	2000-12-21
A/Oslo/7709/2000	2000-12-19
A/Oslo/791/2001	2001-02-02
A/Oslo/826/2001	2001-02-06
A/Oslo/847/2001	2001-02-06
A/Oslo/866/2001	2001-02-07
A/Oslo/868/2001	2001-02-07
A/Oslo/869/2001	2001-02-07
A/Oslo/971/2001	2001-02-12
A/Otago/5/2005	2005-09-07
A/PaisVasco/RR3174/2008	2008-10-21
A/PaisVasco/RR3343/2009	2009-01-17
A/PaisVasco/RR3344/2009	2009-01-18
A/PaisVasco/RR3427/2009	2009-01-27
A/Pandharpur/20055169/2005	2005-07-19
A/Pandharpur/20055180/2005	2005-07-19
A/Pandharpur/20055182/2005	2005-07-19
A/Pandharpur/20055194/2005	2005-07-19
A/Pandharpur/20055200/2005	2005-07-19
A/Paraguay/076/2005	2005-04-24
A/Paraguay/085/2005	2005-05-01
A/Paraguay/323/2006	2006-07-12
A/Paris/1093/2009	2009-01-05
A/Paris/1694/01	2001
A/Paris/1704/2009	2009-02-02
A/Paris/194/2007	2007
A/Paris/2149/2006	2006
A/Paris/2207/2006	2006
A/Paris/286/2007	2007
A/Paris/341/2007	2007
A/Paris/438/2007	2007
A/Paris/497/2007	2007
A/Paris/546/2007	2007
A/Paris/577/2007	2007
A/Paris/6/2007	2007
A/Paris/611/2007	2007
A/Paris/644/2007	2007
A/Paris/650/2004	2004
A/Paris/658/2007	2007
A/Paris/692/2007	2007
A/Paris/749/2007	2007
A/Paris/814/2007	2007
A/Paris/847/2007	2007
A/Paris/910/2007	2007
A/Parma/34/2008	2008-02-13
A/Pennsylvania/01/2009	2009-01-07
A/Pennsylvania/02/2008	2008-01-15
A/Pennsylvania/08/2006	2006-11-20
A/Pennsylvania/12/2008	2008-12-28
A/Pennsylvania/3/2006	2006-03-14
A/Perth/07/2006	2006-07-05
A/Perth/1/2007	2007-01-09
A/Perth/1/2009	2009-01-02
A/Perth/200/2008	2008
A/Perth/205/2008	2008-07-21
A/Perth/207/2008	2008-08-17
A/Perth/33/2008	2008-08-17
A/Perth/46/2008	2008-08-22
A/Perth/73/2007	2007-07-17
A/Perth/81/2008	2008-08-30
A/Perth/84/2008	2008-09-01
A/Peru/1169/2007	2007-02-25
A/Peru/2223/2003	2003-03-03
A/Peru/3119/2003	2003-03-20
A/Peru/3135/2003	2003-04-09
A/Peru/3192/2003	2003-05-21
A/Peru/3632/2003	2003-09-02
A/Peru/3909/2008	2008-07-03
A/Peru/5007/2008	2008-07-10
A/Peru/WRAIR1295P/2007	2007
A/Peru/WRAIR1296P/2007	2007
A/Peru/WRAIR1298P/2007	2007
A/Peru/WRAIR1299P/2007	2007
A/Peru/WRAIR1300P/2007	2007
A/Peru/WRAIR1310P/2007	2007
A/Peru/WRAIR1311P/2007	2007
A/Peru/WRAIR1376P/2007	2007
A/Peru/WRAIR1377P/2007	2007
A/Peru/WRAIR1378P/2007	2007
A/Peru/WRAIR1505P/2007	2007
A/Peru/WRAIR1509P/2007	2007
A/Philippines/1159/2008	2008-07-01
A/Philippines/1279/2006	2006-06-26
A/Philippines/1392/2006	2006-07-03
A/Philippines/15/2009	2009-03-12
A/Philippines/1619/2007	2007-08-23
A/Philippines/3150/2007	2007-09-03
A/Philippines/3914/2008	2008-12-03
