Rhat_long	W_long	V_long	Rhat_short	W_short	V_short	Rhat_trunc	W_trunc	V_trunc
1.00583067906635	7790005.91954469	7881112.80384471	1.01253149913703	7690158.32290305	7884104.39837912	1.0141362513176	7687660.21795338	7906545.86455095
