cp12.kappa	cp3.kappa	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	cp12.mu	cp3.mu	clock.rate	constant.popSize	rootHeight	treeLength
coda_point_long	1.00047715214215	1.00058328422697	1.00075229894126	1.00037834995404	1.00129626036759	1.0001110938431	1.00023581597396	1.00617062587578	1.00051193072832	1.00144508427294	1.0012119373006	1.00121169971628	1.11205958051035	1.12395061224646	1.00370901979196	1.14123782866512
coda_upper_long	1.00135416177419	1.00166989268361	1.00216891261104	1.00112292404626	1.00365117970754	1.00037693898898	1.0006942647863	1.01712843388878	1.00147512496936	1.00407011497708	1.00345568324752	1.00345511010995	1.27752952557764	1.3057089383092	1.0102268826139	1.34392619469077
coda_point_short	1.00226514574302	1.00070715311452	1.00144025747612	1.0015885154521	1.00111911053822	1.00123385277086	1.00159173480535	1.0088846676667	1.00301013651375	1.00374017587556	1.00059491945978	1.00059343130715	1.07656033666472	1.09114137687148	1.00271882693881	1.10281846973681
coda_upper_short	1.00664051499666	1.00234794831814	1.00438517769953	1.00472727753725	1.00336884332666	1.00363766986095	1.00476536792006	1.02452749255577	1.00866080851947	1.01065954883868	1.00197303937298	1.00196798826447	1.195009450863	1.22833390033732	1.00755252056789	1.25521290307287
coda_point_trunc	1.00170736655313	1.00058158611976	1.00073438630223	1.00060244848388	1.00140548010668	1.00077306499019	1.00185097721912	1.00980859761539	1.00162530295593	1.00475809566264	1.0016954293253	1.00169585721322	1.08603153508719	1.09755715355975	1.00360114991746	1.11020001975139
coda_upper_trunc	1.00384905358961	1.00148209456161	1.00179407027733	1.00152291031955	1.00318105667581	1.00186337421966	1.00412417579548	1.02080053818663	1.00366013897674	1.01023899241426	1.00382302598329	1.00382365986703	1.17279207899184	1.19435251191488	1.00774486166653	1.21863583176293
rstan_long	1.00071644137097	1.00039333221469	1.00078714179271	1.00034286533766	1.00096633416501	1.00023869605218	1.00019692867707	1.0054939004943	1.00061052220289	1.00141772158877	1.00126998231667	1.00126982672501	1.07928846837735	1.09040587469476	1.0027962587957	1.10093853026798
rstan_short	1.00175095897385	1.00170088075625	1.00079602297672	1.00175256488594	1.00090413482002	1.00074342339075	1.00173694507804	1.00719860506948	1.00197488406922	1.0026817023464	1.00236184577149	1.00236098766856	1.05657938249167	1.06350713636637	1.00206632263979	1.07263047213001
rstan_trunc	1.00159901792818	1.00101573207076	1.0003975906516	1.00080229406255	1.00119307073581	1.00059771731048	1.00223418919235	1.00883938931569	1.00152508805953	1.00434579251723	1.00239295160735	1.00239249716941	1.07895967430096	1.0872511648519	1.00339170681468	1.10064483205049
