total
rep1	559.678
rep2	558.355
rep3	556.577125
rep4	558.58525
rep5	554.964
rep6	556.831
rep7	558.3575
rep8	555.247
rep9	554.912
rep10	557.515
rep1trunc	559.575
rep2trunc	556.981
rep3trunc	556.8435
rep4trunc	559.0595
rep5trunc	554.4695
