Rhat_long	W_long	V_long	Rhat_short	W_short	V_short	Rhat_trunc	W_trunc	V_trunc
1.00570690006631	7727046.15431511	7815492.77464876	1.01244256717705	7631104.42403562	7822186.9112388	1.0136358548964	7630411.16782611	7839924.29903667
