taxon_id,geography
EBOV|DML12116|KT357815|SLE|WesternUrban|2015-02-26,WesternUrban
EBOV|DML12117|KT357816|SLE|WesternUrban|2015-02-26,WesternUrban
EBOV|DML12120|KT357817|SLE|WesternUrban|2015-02-27,WesternUrban
EBOV|DML12137|KT357819|SLE|WesternUrban|2015-02-28,WesternUrban
EBOV|DML12194|KT357818|SLE|WesternUrban|2015-03-04,WesternUrban
EBOV|DML12239|KT357820|SLE|WesternUrban|2015-03-09,WesternUrban
EBOV|DML12260|KT357821|SLE|WesternUrban|2015-03-09,WesternUrban
EBOV|DML12268|KT357822|SLE|WesternUrban|2015-03-10,WesternUrban
EBOV|DML12458|KT357823|SLE|WesternUrban|2015-03-28,WesternUrban
EBOV|DML12485|KT357824|SLE|WesternUrban|2015-03-31,WesternUrban
EBOV|DML24502|KT357825|SLE|Kono|2015-01-13,Kono
EBOV|DML24504|KT357826|SLE|Kono|2015-01-13,Kono
EBOV|DML24506|KT357827|SLE|Kono|2015-01-14,Kono
EBOV|DML24511|KT357828|SLE|Kono|2015-01-14,Kono
EBOV|DML24552|KT357829|SLE|Kono|2015-01-17,Kono
EBOV|DML24553|KT357830|SLE|Kono|2015-01-17,Kono
EBOV|DML24573|KT357831|SLE|Kono|2015-01-18,Kono
EBOV|DML24581|KT357832|SLE|Kono|2015-01-19,Kono
EBOV|DML24592|KT357833|SLE|Kono|2015-01-20,Kono
EBOV|DML24601|KT357834|SLE|Kono|2015-01-20,Kono
EBOV|DML24604|KT357835|SLE|Kono|2015-01-20,Kono
EBOV|DML24605|KT357836|SLE|Kono|2015-01-20,Kono
EBOV|DML24606|KT357837|SLE|Kono|2015-01-20,Kono
EBOV|DML24608|KT357838|SLE|Kono|2015-01-20,Kono
EBOV|DML24611|KT357839|SLE|Kono|2015-01-21,Kono
EBOV|DML24669|KT357841|SLE|Kono|2015-01-25,Kono
EBOV|DML24677|KT357842|SLE|Kono|2015-01-25,Kono
EBOV|DML24683|KT357843|SLE|Kono|2015-01-26,Kono
EBOV|DML24708|KT357845|SLE|Kono|2015-01-28,Kono
EBOV|DML24818|KT357848|SLE|Kono|2015-02-03,Kono
EBOV|DML24825|KT357849|SLE|Tonkolili|2015-02-04,Tonkolili
EBOV|DML24854|KT357851|SLE|Kono|2015-02-06,Kono
EBOV|DML25083|KT357852|SLE|Kono|2015-02-18,Kono
EBOV|DML25103|KT357853|SLE|Kono|2015-02-19,Kono
EBOV|DML25180|KT357855|SLE|Kono|2015-02-23,Kono
EBOV|DML25344|KT357856|SLE|Kono|2015-03-06,Kono
EBOV|DML25411|KT357857|SLE|Kono|2015-03-10,Kono
EBOV|EM_000015|KR817067|GIN|Macenta|2014-09-01,Macenta
EBOV|EM_000027|KR817068|GIN|?|2014-09-01,Boffa|Boke|Fria|Conakry|Dabola|Dinguiraye|Faranah|Kissidougou|Kankan|Kerouane|Kouroussa|Siguiri|Coyah|Dubreka|Forecariah|Kindia|Telimele|Mali|Tougue|Dalaba|Pita|Beyla|Gueckedou|Lola|Macenta|Nzerekore|Yamou
EBOV|EM_000028|KR817069|GIN|Macenta|2014-09-01,Macenta
EBOV|EM_000127|KR817070|GIN|Gueckedou|2014-09-04,Gueckedou
EBOV|EM_000128|KR817071|GIN|Gueckedou|2014-09-04,Gueckedou
EBOV|EM_000218|KR817072|GIN|Macenta|2014-09-07,Macenta
EBOV|EM_000219|KR817073|GIN|Macenta|2014-09-07,Macenta
EBOV|EM_000321|KR817074|GIN|Macenta|2014-09-09,Macenta
EBOV|EM_000457|KR817075|GIN|Macenta|2014-09-12,Macenta
EBOV|EM_000500|KR817076|GIN|Macenta|2014-09-13,Macenta
EBOV|EM_000501|KR817077|GIN|Macenta|2014-09-13,Macenta
EBOV|EM_000502|KR817078|GIN|Macenta|2014-09-13,Macenta
EBOV|EM_000706|KR817079|GIN|Nzerekore|2014-09-21,Nzerekore
EBOV|EM_000707|KR817080|GIN|Gueckedou|2014-09-22,Gueckedou
EBOV|EM_000921|KR817081|GIN|Macenta|2014-09-29,Macenta
EBOV|EM_000925|KR817082|GIN|Macenta|2014-09-29,Macenta
EBOV|EM_000934|KR817083|GIN|Gueckedou|2014-09-29,Gueckedou
EBOV|EM_000958|KR817084|GIN|Nzerekore|2014-09-30,Nzerekore
EBOV|EM_000968|KR817085|GIN|Macenta|2014-10-01,Macenta
EBOV|EM_000982|KR817086|GIN|Macenta|2014-10-01,Macenta
EBOV|EM_000983|KR817087|GIN|Macenta|2014-10-01,Macenta
EBOV|EM_001101|KR817088|GIN|Macenta|2014-10-05,Macenta
EBOV|EM_001102|KR817089|GIN|Lola|2014-10-05,Lola
EBOV|EM_004059|KR817090|GIN|Kissidougou|2014-12-20,Kissidougou
EBOV|EM_004085|KR817091|GIN|Kissidougou|2014-12-19,Kissidougou
EBOV|EM_004192|KR817092|GIN|Faranah|2014-12-22,Faranah
EBOV|EM_004201|KR817093|GIN|Kissidougou|2014-12-24,Kissidougou
EBOV|EM_004259|KR817094|GIN|Kissidougou|2014-12-26,Kissidougou
EBOV|EM_004290|KR817095|GIN|Kissidougou|2014-12-27,Kissidougou
EBOV|EM_004414|KR817096|GIN|Kissidougou|2015-01-02,Kissidougou
EBOV|EM_004422|KR817097|GIN|Kissidougou|2015-01-02,Kissidougou
EBOV|EM_004437|KR817098|GIN|Kissidougou|2015-01-04,Kissidougou
EBOV|EM_004438|KR817099|GIN|Kissidougou|2015-01-04,Kissidougou
EBOV|EM_004481|KR817100|GIN|Faranah|2015-01-11,Faranah
EBOV|EM_004494|KR817101|GIN|Faranah|2015-01-14,Faranah
EBOV|EM_004503|KR817102|GIN|Faranah|2015-01-15,Faranah
EBOV|EM_004555|KR817103|GIN|Kissidougou|2015-01-22,Kissidougou
EBOV|EM_004563|KR817104|GIN|Kissidougou|2015-01-25,Kissidougou
EBOV|EM_004580|KR817105|GIN|Faranah|2015-01-27,Faranah
EBOV|EM_004589|KR817106|GIN|Siguiri|2015-01-31,Siguiri
EBOV|EM_074335|KR817107|?|?|2014-07-18,?
EBOV|EM_074349|KR817108|LBR|Lofa|2014-07-22,Lofa
EBOV|EM_074350|KR817109|LBR|Lofa|2014-07-22,Lofa
EBOV|EM_074351|KR817110|LBR|Lofa|2014-07-22,Lofa
EBOV|EM_074352|KR817111|LBR|Lofa|2014-07-22,Lofa
EBOV|EM_074353|KR817112|LBR|Lofa|2014-07-22,Lofa
EBOV|EM_074354|KR817113|GIN|Gueckedou|2014-07-22,Gueckedou
EBOV|EM_074391|KR817114|LBR|Lofa|2014-07-26,Lofa
EBOV|EM_074392|KR817115|LBR|?|2014-07-25,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|EM_074436|KR817116|GIN|Nzerekore|2014-08-01,Nzerekore
EBOV|EM_074437|KR817117|GIN|Nzerekore|2014-08-01,Nzerekore
EBOV|EM_074438|KR817118|GIN|Nzerekore|2014-08-01,Nzerekore
EBOV|EM_074439|KR817119|GIN|Nzerekore|2014-08-01,Nzerekore
EBOV|EM_074461|KR817120|GIN|Gueckedou|2014-08-04,Gueckedou
EBOV|EM_074462|KR817121|?|?|2014-08-04,?
EBOV|EM_074531|KR817122|GIN|Gueckedou|2014-08-08,Gueckedou
EBOV|EM_074548|KR817123|LBR|Lofa|2014-08-08,Lofa
EBOV|EM_074720|KR817125|LBR|Lofa|2014-08-14,Lofa
EBOV|EM_074785|KR817126|GIN|Macenta|2014-08-16,Macenta
EBOV|EM_074821|KR817127|LBR|Lofa|2014-08-17,Lofa
EBOV|EM_074822|KR817128|LBR|Lofa|2014-08-17,Lofa
EBOV|EM_075043|KR817129|LBR|Lofa|2014-08-22,Lofa
EBOV|EM_075076|KR817130|GIN|Gueckedou|2014-08-23,Gueckedou
EBOV|EM_075368|KR817131|GIN|Macenta|2014-08-29,Macenta
EBOV|EM_075373|KR817132|GIN|Macenta|2014-08-30,Macenta
EBOV|EM_075435|KR817133|GIN|Kerouane|2014-08-30,Kerouane
EBOV|EM_075447|KR817134|GIN|Macenta|2014-08-31,Macenta
EBOV|EM_075928|KR817135|GIN|Beyla|2014-10-10,Beyla
EBOV|EM_075929|KR817136|GIN|Beyla|2014-10-10,Beyla
EBOV|EM_075930|KR817137|GIN|Beyla|2014-10-10,Beyla
EBOV|EM_075931|KR817138|GIN|Beyla|2014-10-10,Beyla
EBOV|EM_075932|KR817139|GIN|Macenta|2014-10-10,Macenta
EBOV|EM_076138|KR817140|GIN|Gueckedou|2014-10-17,Gueckedou
EBOV|EM_076191|KR817141|GIN|Macenta|2014-10-18,Macenta
EBOV|EM_076192|KR817142|GIN|Macenta|2014-10-18,Macenta
EBOV|EM_076193|KR817143|GIN|Nzerekore|2014-10-18,Nzerekore
EBOV|EM_076217|KR817144|GIN|Macenta|2014-10-19,Macenta
EBOV|EM_076322|KR817145|GIN|Macenta|2014-10-22,Macenta
EBOV|EM_076334|KR817146|GIN|Kerouane|2014-10-23,Kerouane
EBOV|EM_076335|KR817147|GIN|Kerouane|2014-10-23,Kerouane
EBOV|EM_076383|KR817148|GIN|Kerouane|2014-10-26,Kerouane
EBOV|EM_076403|KR817149|GIN|Macenta|2014-10-27,Macenta
EBOV|EM_076472|KR817150|GIN|Macenta|2014-10-29,Macenta
EBOV|EM_076533|KR817151|GIN|Macenta|2014-11-01,Macenta
EBOV|EM_076534|KR817152|GIN|Macenta|2014-11-01,Macenta
EBOV|EM_076610|KR817153|GIN|Nzerekore|2014-11-03,Nzerekore
EBOV|EM_076615|KR817154|GIN|Macenta|2014-11-03,Macenta
EBOV|EM_076951|KR817159|GIN|Lola|2014-11-13,Lola
EBOV|EM_078415|KR817160|GIN|Faranah|2014-11-24,Faranah
EBOV|EM_078416|KR817161|GIN|Faranah|2014-11-24,Faranah
EBOV|EM_078555|KR817162|GIN|Faranah|2014-12-01,Faranah
EBOV|EM_078556|KR817163|GIN|Kankan|2014-12-01,Kankan
EBOV|EM_078608|KR817164|GIN|Macenta|2014-12-04,Macenta
EBOV|EM_078638|KR817165|GIN|Kankan|2014-12-03,Kankan
EBOV|EM_078639|KR817166|GIN|Kankan|2014-12-04,Kankan
EBOV|EM_078654|KR817167|GIN|Macenta|2014-12-09,Macenta
EBOV|EM_078656|KR817168|GIN|Kouroussa|2014-12-09,Kouroussa
EBOV|EM_078670|KR817169|GIN|Kankan|2014-12-11,Kankan
EBOV|EM_078683|KR817170|GIN|Kerouane|2014-12-11,Kerouane
EBOV|EM_078694|KR817171|GIN|Kissidougou|2014-12-14,Kissidougou
EBOV|EM_078706|KR817173|GIN|Kissidougou|2014-12-15,Kissidougou
EBOV|EM_078722|KR817175|GIN|Kissidougou|2014-12-16,Kissidougou
EBOV|EM_078763|KR817176|GIN|Kissidougou|2014-12-17,Kissidougou
EBOV|EM_078779|KR817177|GIN|Kissidougou|2014-12-18,Kissidougou
EBOV|EM_079404|KR817179|GIN|Gueckedou|2014-03-28,Gueckedou
EBOV|EM_079405|KR817180|GIN|Gueckedou|2014-03-28,Gueckedou
EBOV|EM_079408|KR817181|GIN|Gueckedou|2014-03-31,Gueckedou
EBOV|EM_079410|KR817182|GIN|Gueckedou|2014-03-31,Gueckedou
EBOV|EM_079412|KR817183|GIN|Gueckedou|2014-03-31,Gueckedou
EBOV|EM_079413|KR817184|GIN|Gueckedou|2014-03-31,Gueckedou
EBOV|EM_079414|KR817185|GIN|Gueckedou|2014-03-31,Gueckedou
EBOV|EM_079421|KR817186|GIN|Macenta|2014-03-30,Macenta
EBOV|EM_079422|KR817187|GIN|Macenta|2014-03-27,Macenta
EBOV|EM_079423|KR817188|GIN|Macenta|2014-03-27,Macenta
EBOV|EM_079424|KR817189|GIN|Macenta|2014-03-27,Macenta
EBOV|EM_079429|KR817190|GIN|Gueckedou|2014-04-02,Gueckedou
EBOV|EM_079434|KR817191|GIN|Macenta|2014-04-02,Macenta
EBOV|EM_079442|KR817192|GIN|Gueckedou|2014-04-03,Gueckedou
EBOV|EM_079444|KR817193|GIN|Kissidougou|2014-04-02,Kissidougou
EBOV|EM_079450|KR817194|LBR|?|2014-04-01,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|EM_079464|KR817195|GIN|Macenta|2014-04-04,Macenta
EBOV|EM_079497|KR817196|GIN|Gueckedou|2014-04-07,Gueckedou
EBOV|EM_079514|KR817197|GIN|Gueckedou|2014-04-10,Gueckedou
EBOV|EM_079517|KR817198|GIN|Gueckedou|2014-04-11,Gueckedou
EBOV|EM_079542|KR817199|GIN|Gueckedou|2014-04-12,Gueckedou
EBOV|EM_079549|KR817200|GIN|Gueckedou|2014-04-13,Gueckedou
EBOV|EM_079578|KR817201|GIN|Gueckedou|2014-04-18,Gueckedou
EBOV|EM_079587|KR817202|GIN|Gueckedou|2014-04-22,Gueckedou
EBOV|EM_079622|KR817203|GIN|Gueckedou|2014-04-28,Gueckedou
EBOV|EM_079630|KR817204|GIN|Gueckedou|2014-05-01,Gueckedou
EBOV|EM_079657|KR817205|GIN|Gueckedou|2014-05-07,Gueckedou
EBOV|EM_079659|KR817206|GIN|Gueckedou|2014-05-07,Gueckedou
EBOV|EM_079677|KR817207|GIN|Gueckedou|2014-05-10,Gueckedou
EBOV|EM_079681|KR817208|GIN|Gueckedou|2014-05-11,Gueckedou
EBOV|EM_079685|KR817209|GIN|Gueckedou|2014-05-11,Gueckedou
EBOV|EM_079702|KR817210|GIN|Gueckedou|2014-05-14,Gueckedou
EBOV|EM_079731|KR817211|GIN|Gueckedou|2014-05-18,Gueckedou
EBOV|EM_079749|KR817212|GIN|Gueckedou|2014-05-21,Gueckedou
EBOV|EM_079750|KR817213|GIN|Gueckedou|2014-05-21,Gueckedou
EBOV|EM_079753|KR817214|GIN|Gueckedou|2014-05-22,Gueckedou
EBOV|EM_079772|KR817215|GIN|Gueckedou|2014-05-24,Gueckedou
EBOV|EM_079775|KR817216|GIN|Gueckedou|2014-05-24,Gueckedou
EBOV|EM_079815|KR817217|GIN|Gueckedou|2014-05-28,Gueckedou
EBOV|EM_079859|KR817218|GIN|Gueckedou|2014-06-01,Gueckedou
EBOV|EM_079876|KR817219|GIN|Gueckedou|2014-06-05,Gueckedou
EBOV|EM_079880|KR817220|GIN|Gueckedou|2014-06-05,Gueckedou
EBOV|EM_079910|KR817221|GIN|Gueckedou|2014-06-09,Gueckedou
EBOV|EM_079911|KR817222|GIN|Gueckedou|2014-06-09,Gueckedou
EBOV|EM_079912|KR817223|GIN|Gueckedou|2014-06-09,Gueckedou
EBOV|EM_079913|KR817224|GIN|Gueckedou|2014-06-09,Gueckedou
EBOV|EM_079914|KR817225|GIN|Gueckedou|2014-06-10,Gueckedou
EBOV|EM_079915|KR817226|GIN|Gueckedou|2014-06-10,Gueckedou
EBOV|EM_079983|KR817227|SLE|Kailahun|2014-06-13,Kailahun
EBOV|EM_080003|KR817228|SLE|Kailahun|2014-06-14,Kailahun
EBOV|EM_080011|KR817229|SLE|Kailahun|2014-06-15,Kailahun
EBOV|EM_080063|KR817230|GIN|Gueckedou|2014-06-20,Gueckedou
EBOV|EM_080064|KR817231|LBR|Lofa|2014-06-20,Lofa
EBOV|EM_080065|KR817232|LBR|?|2014-06-20,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|EM_080066|KR817233|LBR|?|2014-06-20,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|EM_080067|KR817234|LBR|?|2014-06-20,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|EM_080076|KR817235|GIN|Gueckedou|2014-06-22,Gueckedou
EBOV|EM_080132|KR817236|SLE|Kailahun|2014-06-24,Kailahun
EBOV|EM_080141|KR817237|GIN|Gueckedou|2014-06-25,Gueckedou
EBOV|EM_080165|KR817238|SLE|Kailahun|2014-06-26,Kailahun
EBOV|EM_080193|KR817239|LBR|?|2014-06-29,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|EM_080213|KR817240|LBR|?|2014-07-03,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|EM_080223|KR817241|LBR|?|2014-07-04,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|EM_080253|KR817242|GIN|Gueckedou|2014-07-10,Gueckedou
EBOV|EM_080261|KR817243|LBR|Lofa|2014-07-12,Lofa
EBOV|EM_080265|KR817244|SLE|Kailahun|2014-07-12,Kailahun
EBOV|EM_080269|KR817245|LBR|?|2014-07-12,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|Gueckedou-C05|KJ660348|GIN|Gueckedou|2014-03-19,Gueckedou
EBOV|Gueckedou-C07|KJ660347|GIN|Gueckedou|2014-03-20,Gueckedou
EBOV|Kissidougou-C15|KJ660346|GIN|Kissidougou|2014-03-17,Kissidougou
EBOV|Goderich1|KT345616|SLE|WesternUrban|2015-02-19,WesternUrban
EBOV|Makona-Italy-INMI1|KP701371|SLE|WesternArea|2014-11-25,WesternRural|WesternUrban
EBOV|1027|KR534577|GIN|Conakry|2014-09-18,Conakry
EBOV|1039|KR534578|GIN|Conakry|2014-09-19,Conakry
EBOV|1043|KR534527|GIN|Conakry|2014-09-19,Conakry
EBOV|1047|KR534528|GIN|Kindia|2014-09-20,Kindia
EBOV|1059|KR534529|GIN|Conakry|2014-09-21,Conakry
EBOV|1063|KR534530|GIN|Coyah|2014-09-21,Coyah
EBOV|1069|KR534531|GIN|Forecariah|2014-09-21,Forecariah
EBOV|1081|KR534532|GIN|Conakry|2014-09-22,Conakry
EBOV|1100||GIN|Conakry|2014-09-23,Conakry
EBOV|1104|KR534533|GIN|Dalaba|2014-09-24,Dalaba
EBOV|1105|KR534579|GIN|Conakry|2014-09-24,Conakry
EBOV|1116|KR534534|GIN|Dalaba|2014-09-24,Dalaba
EBOV|1120|KR534535|GIN|Conakry|2014-09-25,Conakry
EBOV|1121|KR534536|GIN|Conakry|2014-09-25,Conakry
EBOV|1128|KR534580|GIN|Conakry|2014-09-25,Conakry
EBOV|1129|KR534581|GIN|Conakry|2014-09-25,Conakry
EBOV|1149|KR534582|GIN|Conakry|2014-09-27,Conakry
EBOV|1193|KR534537|GIN|Conakry|2014-09-28,Conakry
EBOV|1205|KR534538|GIN|Conakry|2014-10-02,Conakry
EBOV|1210|KR534539|GIN|Conakry|2014-10-02,Conakry
EBOV|1211|KR534540|GIN|Dalaba|2014-10-02,Dalaba
EBOV|1213|KR534583|GIN|Conakry|2014-10-02,Conakry
EBOV|1215|KR534584|GIN|Conakry|2014-10-02,Conakry
EBOV|1249|KR534541|GIN|Conakry|2014-10-04,Conakry
EBOV|1250|KR534585|GIN|Conakry|2014-10-04,Conakry
EBOV|1274|KR534542|GIN|Coyah|2014-10-04,Coyah
EBOV|1277|KR534543|GIN|Coyah|2014-10-04,Coyah
EBOV|1278|KR534544|GIN|Coyah|2014-10-04,Coyah
EBOV|1279|KR534589|GIN|Coyah|2014-10-04,Coyah
EBOV|1283||GIN|Coyah|2014-10-04,Coyah
EBOV|1298|KR534545|GIN|Conakry|2014-10-06,Conakry
EBOV|1316|KR534546|GIN|Coyah|2014-10-07,Coyah
EBOV|1320|KR534590|GIN|Coyah|2014-10-07,Coyah
EBOV|1321|KR534547|GIN|Coyah|2014-10-07,Coyah
EBOV|1327|KR534591|GIN|Coyah|2014-10-07,Coyah
EBOV|1331|KR534548|GIN|Kerouane|2014-10-07,Kerouane
EBOV|1333|KR534549|GIN|Coyah|2014-10-07,Coyah
EBOV|1339|KR534550|GIN|Coyah|2014-10-08,Coyah
EBOV|1340|KR534551|GIN|Conakry|2014-10-08,Conakry
EBOV|1341||GIN|Coyah|2014-10-08,Coyah
EBOV|1342|KR534552|GIN|Conakry|2014-10-08,Conakry
EBOV|1355|KR534553|GIN|Coyah|2014-10-09,Coyah
EBOV|1365|KR534554|GIN|Forecariah|2014-10-09,Forecariah
EBOV|1371|KR534555|GIN|Conakry|2014-10-10,Conakry
EBOV|1374|KR534556|GIN|Coyah|2014-10-10,Coyah
EBOV|1394|KR534557|GIN|Coyah|2014-10-11,Coyah
EBOV|1436|KR534558|GIN|Coyah|2014-10-13,Coyah
EBOV|1445|KR534559|GIN|Conakry|2014-10-14,Conakry
EBOV|1454|KR534560|GIN|Conakry|2014-10-14,Conakry
EBOV|1480|KR534561|GIN|Conakry|2014-10-15,Conakry
EBOV|1481|KR534575|GIN|Conakry|2014-10-15,Conakry
EBOV|1491|KR534576|GIN|Conakry|2014-10-16,Conakry
EBOV|1551|KR534562|GIN|Conakry|2014-10-18,Conakry
EBOV|1561|KR534563|GIN|Conakry|2014-10-19,Conakry
EBOV|1567|KR534564|GIN|Forecariah|2014-10-18,Forecariah
EBOV|1568|KR534565|GIN|Forecariah|2014-10-18,Forecariah
EBOV|1571|KR534566|GIN|Forecariah|2014-10-20,Forecariah
EBOV|1622|KR534567|GIN|Nzerekore|2014-10-22,Nzerekore
EBOV|1623|KR534568|GIN|Forecariah|2014-10-24,Forecariah
EBOV|1648|KR534569|GIN|Kindia|2014-10-23,Kindia
EBOV|1651|KR534570|GIN|Conakry|2014-10-24,Conakry
EBOV|1652|KR534571|GIN|Coyah|2014-10-24,Coyah
EBOV|1686|KR534572|GIN|Coyah|2014-10-24,Coyah
EBOV|1689|KR534573|GIN|Coyah|2014-10-25,Coyah
EBOV|1690|KR534574|GIN|Coyah|2014-10-25,Coyah
EBOV|505|KR534507|GIN|Conakry|2014-07-24,Conakry
EBOV|507|KR534586|GIN|Conakry|2014-07-24,Conakry
EBOV|509|KR534508|GIN|Conakry|2014-07-24,Conakry
EBOV|517|KR534509|GIN|Siguiri|2014-07-24,Siguiri
EBOV|531|KR534510|GIN|Kouroussa|2014-07-27,Kouroussa
EBOV|573|KR534511|GIN|Conakry|2014-08-02,Conakry
EBOV|653|KR534514|GIN|Conakry|2014-08-15,Conakry
EBOV|657|KR534515|GIN|Conakry|2014-08-16,Conakry
EBOV|678|KR534516|GIN|Conakry|2014-08-19,Conakry
EBOV|684|KR534517|GIN|Conakry|2014-08-20,Conakry
EBOV|691|KR534518|GIN|Conakry|2014-08-21,Conakry
EBOV|701|KR534519|GIN|Conakry|2014-08-22,Conakry
EBOV|740|KR534520|GIN|Conakry|2014-08-26,Conakry
EBOV|742|KR534587|GIN|Conakry|2014-08-26,Conakry
EBOV|768|KR534588|GIN|Conakry|2014-08-27,Conakry
EBOV|786|KR534521|GIN|Conakry|2014-08-28,Conakry
EBOV|787|KR534522|GIN|Conakry|2014-08-28,Conakry
EBOV|789|KR534523|GIN|Dubreka|2014-08-29,Dubreka
EBOV|955|KR534524|GIN|Coyah|2014-09-11,Coyah
EBOV|976|KR534525|GIN|Conakry|2014-09-14,Conakry
EBOV|989|KR534526|GIN|Forecariah|2014-09-15,Forecariah
EBOV|Conakry_633|KR534512|GIN|Gueckedou|2014-08-12,Gueckedou
EBOV|Conakry_645|KR534513|GIN|Macenta|2014-08-14,Macenta
EBOV|Makona-Mali-DPR1|KP260799|GIN|?|2014-10-23,Boffa|Boke|Fria|Conakry|Dabola|Dinguiraye|Faranah|Kissidougou|Kankan|Kerouane|Kouroussa|Siguiri|Coyah|Dubreka|Forecariah|Kindia|Telimele|Mali|Tougue|Dalaba|Pita|Beyla|Gueckedou|Lola|Macenta|Nzerekore|Yamou
EBOV|Makona-Mali-DPR2|KP260800|GIN|?|2014-11-12,Boffa|Boke|Fria|Conakry|Dabola|Dinguiraye|Faranah|Kissidougou|Kankan|Kerouane|Kouroussa|Siguiri|Coyah|Dubreka|Forecariah|Kindia|Telimele|Mali|Tougue|Dalaba|Pita|Beyla|Gueckedou|Lola|Macenta|Nzerekore|Yamou
EBOV|Makona-UK2|KP658432|SLE|WesternArea|2014-12-29,WesternRural|WesternUrban
EBOV|Makona-UK3|KR025228|SLE|WesternArea|2015-03-12,WesternRural|WesternUrban
EBOV|Makona-UK1.1|KP184503|SLE|Kenema|2014-08-25,Kenema
EBOV|J0001|KP759636|SLE|WesternRural|2014-09-27,WesternRural
EBOV|J0002|KP759640|SLE|WesternUrban|2014-09-27,WesternUrban
EBOV|J0003|KP759651|SLE|PortLoko|2014-09-28,PortLoko
EBOV|J0004|KP759668|SLE|WesternRural|2014-09-28,WesternRural
EBOV|J0005|KP759628|SLE|WesternRural|2014-09-26,WesternRural
EBOV|J0006|KP759630|SLE|WesternRural|2014-09-28,WesternRural
EBOV|J0007|KP759631|SLE|WesternRural|2014-09-27,WesternRural
EBOV|J0008|KP759718|SLE|WesternUrban|2014-09-29,WesternUrban
EBOV|J0009|KP759734|SLE|PortLoko|2014-09-28,PortLoko
EBOV|J0010|KP759639|SLE|PortLoko|2014-09-28,PortLoko
EBOV|J0011|KP759641|SLE|PortLoko|2014-09-29,PortLoko
EBOV|J0012|KP759642|SLE|PortLoko|2014-09-29,PortLoko
EBOV|J0013|KP759643|SLE|PortLoko|2014-09-28,PortLoko
EBOV|J0014|KP759740|SLE|PortLoko|2014-09-29,PortLoko
EBOV|J0015|KP759741|SLE|Bombali|2014-09-26,Bombali
EBOV|J0016|KP759742|SLE|WesternRural|2014-09-30,WesternRural
EBOV|J0017|KP759747|SLE|Bombali|2014-09-26,Bombali
EBOV|J0018|KP759644|SLE|WesternRural|2014-09-30,WesternRural
EBOV|J0019|KP759754|SLE|Bombali|2014-09-25,Bombali
EBOV|J0020|KP759755|SLE|Bombali|2014-09-25,Bombali
EBOV|J0021|KP759756|SLE|Bombali|2014-09-29,Bombali
EBOV|J0022|KP759757|SLE|Bombali|2014-09-25,Bombali
EBOV|J0023|KP759652|SLE|WesternRural|2014-10-01,WesternRural
EBOV|J0024|KP759663|SLE|WesternRural|2014-09-29,WesternRural
EBOV|J0025|KP759666|SLE|WesternRural|2014-10-02,WesternRural
EBOV|J0026|KP759670|SLE|Bombali|2014-10-02,Bombali
EBOV|J0027|KP759678|SLE|Bombali|2014-10-02,Bombali
EBOV|J0028|KP759683|SLE|Bombali|2014-10-02,Bombali
EBOV|J0029|KP759688|SLE|PortLoko|2014-09-29,PortLoko
EBOV|J0030|KP759606|SLE|PortLoko|2014-10-03,PortLoko
EBOV|J0031|KP759607|SLE|PortLoko|2014-10-03,PortLoko
EBOV|J0032|KP759691|SLE|PortLoko|2014-09-30,PortLoko
EBOV|J0033|KP759692|SLE|PortLoko|2014-10-03,PortLoko
EBOV|J0034|KP759608|SLE|PortLoko|2014-09-30,PortLoko
EBOV|J0035|KP759609|SLE|PortLoko|2014-10-01,PortLoko
EBOV|J0036|KP759694|SLE|PortLoko|2014-10-03,PortLoko
EBOV|J0037|KP759615|SLE|PortLoko|2014-10-03,PortLoko
EBOV|J0038|KP759618|SLE|PortLoko|2014-09-30,PortLoko
