taxon	date
Ontario.CAN/12.17/4/G|2017-03-22|north_america|canada|ontario	2017-03-22
Ontario.CAN/12.17/5/G|2017-03-25|north_america|canada|ontario	2017-03-25
Ontario.CAN/13.17/1/G|2017-03-30|north_america|canada|ontario	2017-03-30
Ontario.CAN/13.17/2/G|2017-03-31|north_america|canada|ontario	2017-03-31
Ontario.CAN/37.09/G|2009-09-13|north_america|canada|ontario	2009-09-13
Ontario.CAN/38.09/2/G|2009-09-17|north_america|canada|ontario	2009-09-17
Ontario.CAN/40.09/1/G|2009-09-28|north_america|canada|ontario	2009-09-28
Ontario.CAN/50.09/1/G|2009-12-13|north_america|canada|ontario	2009-12-13
Ontario.CAN/50.09/3/G|2009-12-11|north_america|canada|ontario	2009-12-11
Pennsylvania.USA/19.16/G|2016-05-10|north_america|usa|pennsylvania	2016-05-10
Pennsylvania.USA/51.14/G|2014-12-16|north_america|usa|pennsylvania	2014-12-16
Springdale_730/2016/G|2016-XX-XX|north_america|usa|arkansas	2016
Springdale_745/2016/G|2016-XX-XX|north_america|usa|arkansas	2016
Springdale_754/2016/G|2016-XX-XX|north_america|usa|arkansas	2016
Texas.USA/15.17/G|2017-04-13|north_america|usa|texas	2017-04-13
Texas.USA/18.17/G|2017-05-05|north_america|usa|texas	2017-05-05
Texas.USA/27.17/G|2017-07-03|north_america|usa|texas	2017-07-03
Virginia.USA/51.14/G|2014-12-19|north_america|usa|virginia	2014-12-19
Washington.USA/1.17/FH160/G|2017-01-03|north_america|usa|washington	2017-01-03
Washington.USA/1.17/FH29/G|2017-01-10|north_america|usa|washington	2017-01-10
Washington.USA/1.17/FH5/G|2017-01-03|north_america|usa|washington	2017-01-03
Washington.USA/1.17/FH6/G|2017-01-04|north_america|usa|washington	2017-01-04
Washington.USA/1.17/FH65/G|2017-01-08|north_america|usa|washington	2017-01-08
Washington.USA/1.17/FH7/G|2017-01-06|north_america|usa|washington	2017-01-06
Washington.USA/1.17/FH77/G|2017-01-11|north_america|usa|washington	2017-01-11
Washington.USA/1.17/FH8/G|2017-01-05|north_america|usa|washington	2017-01-05
Washington.USA/10.17/FH43/G|2017-03-07|north_america|usa|washington	2017-03-07
Washington.USA/10.17/FH52/G|2017-03-12|north_america|usa|washington	2017-03-12
Washington.USA/11.17/FH143/G|2017-03-15|north_america|usa|washington	2017-03-15
Washington.USA/11.17/FH56/G|2017-03-15|north_america|usa|washington	2017-03-15
Washington.USA/11.17/FH95/G|2017-03-15|north_america|usa|washington	2017-03-15
Washington.USA/11.17/FH96/G|2017-03-18|north_america|usa|washington	2017-03-18
Washington.USA/12.17/FH144/G|2017-03-27|north_america|usa|washington	2017-03-27
Washington.USA/12.17/FH34/G|2017-03-22|north_america|usa|washington	2017-03-22
Washington.USA/12.17/FH35/G|2017-03-24|north_america|usa|washington	2017-03-24
Washington.USA/12.17/FH57/G|2017-03-22|north_america|usa|washington	2017-03-22
Washington.USA/12.17/FH76/G|2017-03-22|north_america|usa|washington	2017-03-22
Washington.USA/12.17/FH78/G|2017-03-24|north_america|usa|washington	2017-03-24
Washington.USA/12.17/FH97/G|2017-03-23|north_america|usa|washington	2017-03-23
Washington.USA/14.17/FH145/G|2017-04-06|north_america|usa|washington	2017-04-06
Washington.USA/14.17/FH98/G|2017-04-06|north_america|usa|washington	2017-04-06
Washington.USA/15.17/FH146/G|2017-04-18|north_america|usa|washington	2017-04-18
Washington.USA/15.17/FH20/G|2017-04-13|north_america|usa|washington	2017-04-13
Washington.USA/16.17/FH152/G|2017-04-17|north_america|usa|washington	2017-04-17
Washington.USA/16.17/FH36/G|2017-04-19|north_america|usa|washington	2017-04-19
Washington.USA/16.17/FH63/G|2017-04-21|north_america|usa|washington	2017-04-21
Washington.USA/16.17/FH79/G|2017-04-23|north_america|usa|washington	2017-04-23
Washington.USA/17.17/FH37/G|2017-05-02|north_america|usa|washington	2017-05-02
Washington.USA/17.17/FH38/G|2017-04-25|north_america|usa|washington	2017-04-25
Washington.USA/17.17/FH39/G|2017-04-27|north_america|usa|washington	2017-04-27
Washington.USA/17.17/FH40/G|2017-04-29|north_america|usa|washington	2017-04-29
Washington.USA/18.17/FH147/G|2017-05-04|north_america|usa|washington	2017-05-04
Washington.USA/19.17/FH100/G|2017-05-11|north_america|usa|washington	2017-05-11
Washington.USA/19.17/FH44/G|2017-05-10|north_america|usa|washington	2017-05-10
Washington.USA/19.17/FH53/G|2017-05-12|north_america|usa|washington	2017-05-12
Washington.USA/19.17/FH80/G|2017-05-11|north_america|usa|washington	2017-05-11
Washington.USA/2.17/FH21/G|2017-01-13|north_america|usa|washington	2017-01-13
Washington.USA/2.17/FH22/G|2017-01-17|north_america|usa|washington	2017-01-17
Washington.USA/2.17/FH23/G|2017-01-13|north_america|usa|washington	2017-01-13
Washington.USA/2.17/FH26/G|2017-01-12|north_america|usa|washington	2017-01-12
Washington.USA/2.17/FH47/G|2017-01-11|north_america|usa|washington	2017-01-11
Washington.USA/2.17/FH54/G|2017-01-12|north_america|usa|washington	2017-01-12
Washington.USA/2.17/FH58/G|2017-01-13|north_america|usa|washington	2017-01-13
Washington.USA/2.17/FH66/G|2017-01-13|north_america|usa|washington	2017-01-13
Washington.USA/2.17/FH84/G|2017-01-13|north_america|usa|washington	2017-01-13
Washington.USA/20.17/FH148/G|2017-05-24|north_america|usa|washington	2017-05-24
Washington.USA/20.17/FH73/G|2017-05-21|north_america|usa|washington	2017-05-21
Washington.USA/20.17/FH81/G|2017-05-21|north_america|usa|washington	2017-05-21
Washington.USA/20.17/FH82/G|2017-05-22|north_america|usa|washington	2017-05-22
Washington.USA/21.17/FH69/G|2017-05-22|north_america|usa|washington	2017-05-22
Washington.USA/22.17/FH74/G|2017-05-30|north_america|usa|washington	2017-05-30
Washington.USA/23.17/FH149/G|2017-06-11|north_america|usa|washington	2017-06-11
Washington.USA/23.17/FH150/G|2017-06-12|north_america|usa|washington	2017-06-12
Washington.USA/28.17/FH151/G|2017-07-12|north_america|usa|washington	2017-07-12
Washington.USA/29.17/FH83/G|2017-07-26|north_america|usa|washington	2017-07-26
Washington.USA/3.17/FH24/G|2017-01-19|north_america|usa|washington	2017-01-19
Washington.USA/3.17/FH25/G|2017-01-20|north_america|usa|washington	2017-01-20
Washington.USA/3.17/FH59/G|2017-01-18|north_america|usa|washington	2017-01-18
Washington.USA/3.17/FH62/G|2017-01-19|north_america|usa|washington	2017-01-19
Washington.USA/3.17/FH67/G|2017-01-17|north_america|usa|washington	2017-01-17
Washington.USA/30.17/FH32/G|2017-07-25|north_america|usa|washington	2017-07-25
Washington.USA/4.17/FH103/G|2017-01-29|north_america|usa|washington	2017-01-29
Washington.USA/4.17/FH48/G|2017-01-28|north_america|usa|washington	2017-01-28
Washington.USA/4.17/FH49/G|2017-01-31|north_america|usa|washington	2017-01-31
Washington.USA/4.17/FH60/G|2017-02-03|north_america|usa|washington	2017-02-03
Washington.USA/4.17/FH68/G|2017-01-26|north_america|usa|washington	2017-01-26
Washington.USA/4.17/FH70/G|2017-01-30|north_america|usa|washington	2017-01-30
Washington.USA/4.17/FH71/G|2017-01-30|north_america|usa|washington	2017-01-30
Washington.USA/48.16/FH1/G|2016-12-07|north_america|usa|washington	2016-12-07
Washington.USA/49.16/FH158/G|2016-12-11|north_america|usa|washington	2016-12-11
Washington.USA/49.16/FH45/G|2016-12-10|north_america|usa|washington	2016-12-10
Washington.USA/49.16/FH55/G|2016-12-07|north_america|usa|washington	2016-12-07
Washington.USA/5.17/FH10/G|2017-02-04|north_america|usa|washington	2017-02-04
Washington.USA/5.17/FH104/G|2017-02-08|north_america|usa|washington	2017-02-08
Washington.USA/5.17/FH11/G|2017-02-08|north_america|usa|washington	2017-02-08
Washington.USA/5.17/FH161/G|2017-01-31|north_america|usa|washington	2017-01-31
Washington.USA/5.17/FH162/G|2017-02-02|north_america|usa|washington	2017-02-02
Washington.USA/5.17/FH27/G|2017-01-30|north_america|usa|washington	2017-01-30
Washington.USA/5.17/FH30/G|2017-02-02|north_america|usa|washington	2017-02-02
Washington.USA/5.17/FH50/G|2017-02-06|north_america|usa|washington	2017-02-06
Washington.USA/5.17/FH72/G|2017-02-01|north_america|usa|washington	2017-02-01
Washington.USA/5.17/FH9/G|2017-01-31|north_america|usa|washington	2017-01-31
Washington.USA/50.16/FH2/G|2016-12-13|north_america|usa|washington	2016-12-13
Washington.USA/50.16/FH3/G|2016-12-12|north_america|usa|washington	2016-12-12
Washington.USA/50.16/FH33/G|2016-12-19|north_america|usa|washington	2016-12-19
Washington.USA/50.16/FH4/G|2016-12-13|north_america|usa|washington	2016-12-13
Washington.USA/50.16/FH64/G|2016-12-12|north_america|usa|washington	2016-12-12
Washington.USA/51.16/FH41/G|2016-12-21|north_america|usa|washington	2016-12-21
Washington.USA/51.16/FH46/G|2016-12-22|north_america|usa|washington	2016-12-22
Washington.USA/52.16/FH28/G|2016-12-31|north_america|usa|washington	2016-12-31
Washington.USA/52.16/FH75/G|2016-12-30|north_america|usa|washington	2016-12-30
Washington.USA/6.17/FH105/G|2017-02-10|north_america|usa|washington	2017-02-10
Washington.USA/6.17/FH12/G|2017-02-08|north_america|usa|washington	2017-02-08
Washington.USA/6.17/FH13/G|2017-02-13|north_america|usa|washington	2017-02-13
Washington.USA/6.17/FH14/G|2017-02-08|north_america|usa|washington	2017-02-08
Washington.USA/6.17/FH51/G|2017-02-06|north_america|usa|washington	2017-02-06
Washington.USA/7.17/FH106/G|2017-02-14|north_america|usa|washington	2017-02-14
Washington.USA/7.17/FH15/G|2017-02-15|north_america|usa|washington	2017-02-15
Washington.USA/7.17/FH166/G|2017-02-19|north_america|usa|washington	2017-02-19
Washington.USA/7.17/FH61/G|2017-02-22|north_america|usa|washington	2017-02-22
Washington.USA/8.17/FH142/G|2017-02-22|north_america|usa|washington	2017-02-22
Washington.USA/8.17/FH17/G|2017-02-23|north_america|usa|washington	2017-02-23
Washington.USA/8.17/FH19/G|2017-02-28|north_america|usa|washington	2017-02-28
Washington.USA/9.17/FH16/G|2017-02-28|north_america|usa|washington	2017-02-28
Washington.USA/9.17/FH18/G|2017-03-01|north_america|usa|washington	2017-03-01
Washington.USA/9.17/FH31/G|2017-03-01|north_america|usa|washington	2017-03-01
Washington.USA/9.17/FH42/G|2017-03-06|north_america|usa|washington	2017-03-06
Wisconsin.USA/11.07/2/G|2007-03-XX|north_america|usa|wisconsin	2007-03
Wisconsin.USA/11.07/G|2007-03-XX|north_america|usa|wisconsin	2007-03
Wisconsin.USA/15.06/3/G|2006-04-XX|north_america|usa|wisconsin	2006-04
Wisconsin.USA/15.17/2/G|2017-04-XX|north_america|usa|wisconsin	2017-04
Wisconsin.USA/15.17/G|2017-04-XX|north_america|usa|wisconsin	2017-04
Wisconsin.USA/16.14/2/G|2014-04-XX|north_america|usa|wisconsin	2014-04
Wisconsin.USA/16.14/G|2014-04-XX|north_america|usa|wisconsin	2014-04
Wisconsin.USA/19.16/G|2016-05-XX|north_america|usa|wisconsin	2016-05
Wisconsin.USA/19.17/G|2017-05-XX|north_america|usa|wisconsin	2017-05
Wisconsin.USA/2.16/G|2016-01-XX|north_america|usa|wisconsin	2016-01
Wisconsin.USA/20.14/2/G|2014-05-XX|north_america|usa|wisconsin	2014-05
Wisconsin.USA/20.14/G|2014-05-XX|north_america|usa|wisconsin	2014-05
Wisconsin.USA/24.14/G|2014-06-XX|north_america|usa|wisconsin	2014-06
Wisconsin.USA/24.16/G|2016-06-XX|north_america|usa|wisconsin	2016-06
Wisconsin.USA/28.06/G|2006-07-XX|north_america|usa|wisconsin	2006-07
Wisconsin.USA/29.14/G|2014-07-XX|north_america|usa|wisconsin	2014-07
Wisconsin.USA/37.06/G|2006-09-XX|north_america|usa|wisconsin	2006-09
Wisconsin.USA/41.06/2/G|2006-10-XX|north_america|usa|wisconsin	2006-10
Wisconsin.USA/41.06/G|2006-10-XX|north_america|usa|wisconsin	2006-10
Wisconsin.USA/42.15/2/G|2015-10-XX|north_america|usa|wisconsin	2015-10
Wisconsin.USA/42.15/G|2015-10-XX|north_america|usa|wisconsin	2015-10
Wisconsin.USA/46.15/G|2015-11-XX|north_america|usa|wisconsin	2015-11
Wisconsin.USA/50.16/G|2016-12-XX|north_america|usa|wisconsin	2016-12
Wisconsin.USA/51.15/G|2015-12-XX|north_america|usa|wisconsin	2015-12
Wisconsin.USA/7.07/2/G|2007-02-XX|north_america|usa|wisconsin	2007-02
Wisconsin.USA/7.07/G|2007-02-XX|north_america|usa|wisconsin	2007-02
