state	posterior	prior	likelihood	skygrid
1000000	-37045.449	-4583.491	-32461.958	-1002.302
2000000	-36998.214	-4561.116	-32437.098	-980.762
3000000	-37077.371	-4622.493	-32454.878	-1042.118
4000000	-37064.566	-4639.246	-32425.320	-1057.786
5000000	-36994.921	-4538.615	-32456.307	-957.474
6000000	-37093.780	-4631.441	-32462.339	-1051.379
7000000	-37041.902	-4592.350	-32449.552	-1010.142
8000000	-37034.433	-4603.178	-32431.255	-1022.454
9000000	-37090.524	-4644.493	-32446.031	-1064.312
10000000	-37005.018	-4563.720	-32441.297	-982.403
11000000	-37076.281	-4598.831	-32477.450	-1016.818
12000000	-37099.230	-4638.216	-32461.014	-1055.657
13000000	-37052.200	-4582.664	-32469.535	-1001.068
14000000	-37102.598	-4657.954	-32444.643	-1076.073
15000000	-37036.378	-4598.414	-32437.964	-1017.844
16000000	-37015.613	-4600.435	-32415.178	-1018.206
17000000	-37040.042	-4597.220	-32442.823	-1016.759
18000000	-37129.706	-4657.020	-32472.685	-1075.461
19000000	-37105.720	-4624.392	-32481.328	-1043.393
20000000	-37157.842	-4685.535	-32472.306	-1104.670
21000000	-37029.844	-4583.303	-32446.541	-1001.707
22000000	-37059.959	-4601.989	-32457.969	-1021.014
23000000	-37021.748	-4574.879	-32446.869	-993.350
24000000	-37046.020	-4589.069	-32456.951	-1009.462
25000000	-37010.584	-4570.290	-32440.295	-989.088
26000000	-37042.388	-4574.192	-32468.196	-993.211
27000000	-36993.925	-4551.516	-32442.409	-969.162
28000000	-37114.701	-4638.393	-32476.309	-1056.108
29000000	-37080.667	-4622.657	-32458.010	-1042.736
30000000	-37026.950	-4575.020	-32451.930	-994.130
31000000	-37117.342	-4670.950	-32446.393	-1086.864
32000000	-37119.455	-4650.926	-32468.529	-1069.186
33000000	-37082.287	-4624.214	-32458.073	-1043.507
34000000	-36974.442	-4532.840	-32441.603	-951.935
35000000	-36987.647	-4543.549	-32444.098	-960.850
36000000	-37051.931	-4604.544	-32447.387	-1023.224
37000000	-37064.275	-4601.982	-32462.293	-1020.668
38000000	-37060.443	-4623.707	-32436.736	-1041.551
39000000	-37119.336	-4668.668	-32450.668	-1086.342
40000000	-37150.544	-4673.029	-32477.516	-1091.326
41000000	-37028.985	-4570.305	-32458.680	-989.952
42000000	-37057.949	-4596.595	-32461.354	-1014.556
43000000	-37129.071	-4672.029	-32457.041	-1091.082
44000000	-37094.327	-4632.999	-32461.327	-1051.003
45000000	-37031.492	-4544.639	-32486.853	-963.142
46000000	-37060.985	-4623.753	-32437.232	-1042.066
47000000	-37019.447	-4566.986	-32452.461	-984.811
48000000	-37086.838	-4639.560	-32447.278	-1058.451
49000000	-37045.538	-4577.701	-32467.838	-996.370
50000000	-37059.278	-4582.223	-32477.055	-1000.573
51000000	-37108.388	-4640.208	-32468.180	-1059.180
52000000	-37109.679	-4640.283	-32469.397	-1058.938
53000000	-37106.102	-4629.318	-32476.785	-1048.161
54000000	-37036.831	-4596.564	-32440.267	-1016.153
55000000	-37096.787	-4664.001	-32432.787	-1083.086
56000000	-37063.568	-4573.518	-32490.050	-993.718
57000000	-37106.048	-4657.542	-32448.506	-1076.268
58000000	-37000.231	-4566.650	-32433.581	-985.318
59000000	-37093.624	-4652.286	-32441.337	-1072.182
60000000	-37147.248	-4684.888	-32462.360	-1103.672
61000000	-37009.615	-4582.422	-32427.192	-1002.510
62000000	-37114.679	-4629.776	-32484.903	-1047.440
63000000	-37055.310	-4609.435	-32445.874	-1026.949
64000000	-37094.944	-4648.769	-32446.175	-1067.503
65000000	-37123.177	-4624.294	-32498.883	-1042.020
66000000	-37093.052	-4605.054	-32487.998	-1023.877
67000000	-37068.525	-4625.826	-32442.698	-1046.023
68000000	-37086.923	-4649.991	-32436.931	-1068.510
69000000	-37086.797	-4661.479	-32425.318	-1080.620
70000000	-37200.096	-4687.648	-32512.447	-1104.847
71000000	-37151.179	-4668.546	-32482.633	-1087.035
72000000	-37092.322	-4610.822	-32481.500	-1030.408
73000000	-37042.842	-4613.979	-32428.863	-1032.009
74000000	-36944.071	-4479.954	-32464.117	-899.625
75000000	-37134.185	-4660.251	-32473.934	-1077.747
76000000	-37066.409	-4621.263	-32445.146	-1040.817
77000000	-37149.074	-4681.733	-32467.341	-1100.843
78000000	-37120.009	-4683.548	-32436.461	-1101.372
79000000	-37042.098	-4552.846	-32489.252	-971.865
80000000	-37092.970	-4641.710	-32451.260	-1061.249
81000000	-37075.043	-4611.292	-32463.751	-1029.651
82000000	-37011.757	-4554.850	-32456.907	-972.958
83000000	-37082.963	-4639.097	-32443.865	-1056.521
84000000	-37147.100	-4662.944	-32484.156	-1080.961
85000000	-37094.377	-4620.066	-32474.312	-1037.386
86000000	-37034.239	-4573.577	-32460.662	-992.663
87000000	-37040.349	-4594.938	-32445.411	-1014.270
88000000	-37132.283	-4658.743	-32473.540	-1074.633
89000000	-37135.948	-4676.987	-32458.961	-1094.704
90000000	-37159.814	-4699.200	-32460.614	-1117.493
91000000	-37124.304	-4680.037	-32444.268	-1096.946
92000000	-37085.934	-4599.812	-32486.122	-1016.715
93000000	-37037.105	-4553.595	-32483.510	-973.313
94000000	-37063.948	-4578.292	-32485.656	-997.926
95000000	-37122.302	-4651.950	-32470.352	-1070.648
96000000	-37141.742	-4662.766	-32478.976	-1082.973
97000000	-37086.350	-4624.491	-32461.859	-1042.958
98000000	-37093.981	-4620.864	-32473.117	-1039.730
99000000	-37009.499	-4539.972	-32469.527	-959.762
100000000	-37031.295	-4558.631	-32472.664	-977.408
101000000	-37037.226	-4564.808	-32472.418	-983.401
102000000	-37026.074	-4575.071	-32451.003	-992.973
103000000	-37041.581	-4598.478	-32443.103	-1017.496
104000000	-37065.070	-4614.190	-32450.880	-1034.370
105000000	-37168.634	-4678.401	-32490.232	-1096.858
106000000	-37025.931	-4589.497	-32436.435	-1007.145
107000000	-37053.615	-4604.604	-32449.011	-1023.889
108000000	-37057.367	-4579.509	-32477.858	-999.300
109000000	-37017.520	-4546.854	-32470.666	-964.530
110000000	-37069.299	-4628.364	-32440.935	-1046.059
111000000	-37106.646	-4651.937	-32454.709	-1070.499
112000000	-37023.557	-4581.363	-32442.195	-1000.040
113000000	-37090.266	-4606.486	-32483.780	-1025.601
114000000	-37034.626	-4572.234	-32462.392	-990.787
115000000	-37025.332	-4544.031	-32481.301	-962.915
116000000	-37135.168	-4655.443	-32479.725	-1072.139
117000000	-37056.093	-4594.876	-32461.218	-1013.966
118000000	-37068.217	-4608.678	-32459.539	-1027.120
119000000	-37075.128	-4618.715	-32456.413	-1037.681
120000000	-37056.796	-4598.310	-32458.487	-1016.783
121000000	-37101.923	-4641.358	-32460.565	-1059.357
122000000	-37098.928	-4638.562	-32460.365	-1056.303
123000000	-37076.656	-4609.146	-32467.510	-1027.083
124000000	-37021.652	-4562.175	-32459.478	-980.817
