state	cp1.kappa	cp2.kappa	cp3.kappa	cp1.alpha	cp2.alpha	cp3.alpha	cp1.mu	cp2.mu	cp3.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
85000000	12.235	22.223	18.763	1.7704E-2	1.679E-2	1.3004	0.4357	0.2602	2.3041	0.2914	0.2001	0.3324	0.1761	0.2724	0.2307	0.2165	0.2803	0.2162	0.2854	0.2639	0.2345	9.9458E-4	4.2534E-4	9.7657E-4	0.4272	-8.1812E-2	0.392	4.625	225.665
86000000	9.479	19.830	17.504	3.9427E-3	3.114E-2	1.1737	0.4279	0.2571	2.3149	0.2970	0.1780	0.3458	0.1792	0.2593	0.2322	0.2160	0.2925	0.2273	0.2818	0.2531	0.2378	9.6053E-4	3.642E-4	9.7334E-4	0.3683	-3.0297E-2	0.598	4.611	226.931
87000000	13.909	21.152	20.052	6.7017E-2	0.1054	1.1641	0.4346	0.2288	2.3366	0.2915	0.1880	0.3390	0.1815	0.2610	0.2300	0.2150	0.2941	0.2192	0.2755	0.2695	0.2358	1.0256E-3	4.1321E-4	1.0189E-3	0.3902	-3.7806E-2	0.568	4.634	225.419
88000000	12.288	23.452	20.796	2.7225E-2	3.2051E-2	1.1463	0.4699	0.2653	2.2648	0.2927	0.1899	0.3454	0.1719	0.2703	0.2503	0.2137	0.2657	0.2185	0.2880	0.2637	0.2297	9.7696E-4	3.9111E-4	9.6673E-4	0.3771	2.2654E-2	0.557	4.834	235.553
89000000	9.766	20.009	20.712	6.3202E-2	6.4563E-2	1.3694	0.4239	0.2463	2.3297	0.3025	0.1771	0.3383	0.1821	0.2627	0.2266	0.2264	0.2843	0.2155	0.2842	0.2495	0.2508	9.254E-4	3.1182E-4	8.9574E-4	0.3386	7.9109E-3	0.449	4.744	243.343
90000000	10.937	21.540	20.837	5.302E-2	5.7016E-2	1.1973	0.4664	0.2770	2.2566	0.2812	0.1802	0.3562	0.1824	0.2663	0.2348	0.2173	0.2816	0.2306	0.2753	0.2568	0.2373	9.5288E-4	4.5622E-4	9.1999E-4	0.4636	9.9584E-4	0.629	4.676	235.401
91000000	10.292	16.243	19.559	0.1122	8.94E-2	1.1945	0.4190	0.2750	2.3059	0.2816	0.1918	0.3519	0.1747	0.2666	0.2397	0.2140	0.2797	0.2175	0.2846	0.2562	0.2416	1.0921E-3	4.8594E-4	1.0503E-3	0.4291	-7.8444E-2	0.141	4.663	220.005
92000000	15.163	28.098	17.595	6.1543E-2	0.1218	1.2324	0.4551	0.2729	2.2720	0.2801	0.1917	0.3430	0.1851	0.2718	0.2256	0.2063	0.2963	0.2229	0.2803	0.2533	0.2435	1.1261E-3	5.369E-4	1.0393E-3	0.4670	4.4777E-2	0.231	4.696	211.405
93000000	15.316	19.377	16.057	6.8201E-2	6.2099E-2	1.3124	0.4463	0.2701	2.2836	0.2754	0.1955	0.3517	0.1774	0.2614	0.2441	0.2188	0.2758	0.2117	0.2852	0.2661	0.2370	1.0117E-3	4.0628E-4	1.0076E-3	0.4044	-6.3447E-2	0.693	4.673	223.808
94000000	10.034	17.764	18.440	5.4728E-2	9.004E-2	1.2488	0.4360	0.2641	2.2999	0.2875	0.1854	0.3555	0.1716	0.2513	0.2300	0.2251	0.2936	0.2255	0.2751	0.2591	0.2403	1.0508E-3	4.2831E-4	1.0213E-3	0.4140	-2.0342E-2	0.196	4.546	221.809
95000000	11.625	13.814	21.973	4.9925E-2	7.9372E-2	1.0436	0.4716	0.2466	2.2818	0.2918	0.1809	0.3509	0.1764	0.2674	0.2303	0.2237	0.2786	0.2069	0.2981	0.2623	0.2327	1.1381E-3	5.487E-4	1.0528E-3	0.4830	2.9889E-2	0.165	4.493	215.874
96000000	15.064	17.459	19.032	7.8648E-3	5.7294E-2	1.1435	0.4406	0.2573	2.3021	0.2847	0.1924	0.3411	0.1819	0.2595	0.2224	0.2298	0.2883	0.2265	0.2812	0.2573	0.2350	1.116E-3	4.3178E-4	1.0532E-3	0.3588	8.9603E-3	0.401	4.648	223.489
97000000	11.455	24.097	16.761	1.2066E-2	0.1353	1.3195	0.4463	0.2384	2.3153	0.2806	0.1967	0.3475	0.1752	0.2667	0.2348	0.2110	0.2875	0.2279	0.2723	0.2739	0.2258	1.0087E-3	3.6182E-4	9.8629E-4	0.3540	4.1763E-2	0.563	4.647	225.042
98000000	10.104	18.244	19.408	2.4207E-2	7.1505E-2	0.8718	0.4622	0.2538	2.2840	0.2929	0.1946	0.3481	0.1644	0.2631	0.2364	0.2303	0.2701	0.2147	0.2841	0.2616	0.2397	9.6548E-4	4.3088E-4	9.7238E-4	0.4206	-5.6516E-2	0.564	4.715	228.163
99000000	11.538	19.559	18.702	5.699E-2	0.2597	1.3379	0.4395	0.2543	2.3062	0.2926	0.1949	0.3292	0.1834	0.2629	0.2379	0.2283	0.2708	0.2276	0.2906	0.2466	0.2352	1.0548E-3	4.9846E-4	1.0174E-3	0.4620	-9.0299E-3	0.348	4.648	228.208
100000000	10.174	16.973	19.492	1.817E-2	0.1009	1.2455	0.4717	0.2184	2.3099	0.2981	0.1814	0.3490	0.1715	0.2647	0.2307	0.2207	0.2839	0.2167	0.2794	0.2662	0.2376	1.083E-3	5.4406E-4	1.0802E-3	0.4725	-6.5803E-2	0.414	4.658	209.655
101000000	10.692	14.111	19.776	1.3858E-2	7.9626E-3	1.0773	0.4447	0.2673	2.2881	0.2957	0.1858	0.3470	0.1715	0.2461	0.2385	0.2250	0.2904	0.2244	0.2809	0.2548	0.2398	1.1924E-3	5.9729E-4	1.1131E-3	0.5052	-1.4216E-2	0.367	4.655	201.520
102000000	7.996	17.812	23.724	5.3227E-2	7.1708E-2	1.1755	0.3964	0.2883	2.3152	0.2815	0.1932	0.3406	0.1847	0.2625	0.2312	0.2250	0.2814	0.2188	0.2830	0.2627	0.2356	1.2829E-3	6.1482E-4	1.1681E-3	0.4787	1.2256E-2	0.590	4.549	193.087
103000000	13.407	11.433	20.412	4.6622E-2	6.8511E-2	0.9245	0.5119	0.2457	2.2425	0.2789	0.2033	0.3463	0.1715	0.2520	0.2416	0.2139	0.2925	0.2199	0.2817	0.2569	0.2415	1.1799E-3	5.9189E-4	1.135E-3	0.4873	3.9422E-3	0.185	4.526	199.433
104000000	11.717	29.863	19.639	2.2609E-2	2.9553E-2	1.1335	0.4897	0.2300	2.2802	0.2975	0.1825	0.3477	0.1722	0.2610	0.2329	0.2159	0.2901	0.2281	0.2807	0.2593	0.2319	1.0995E-3	4.7896E-4	1.0665E-3	0.3987	-4.3952E-2	0.197	4.602	213.214
105000000	9.550	14.346	17.535	9.8869E-2	9.0445E-2	1.1441	0.4335	0.2397	2.3268	0.2855	0.1836	0.3523	0.1786	0.2632	0.2298	0.2263	0.2807	0.2225	0.2805	0.2666	0.2303	1.1187E-3	5.3288E-4	1.0194E-3	0.4450	-2.6897E-2	0.269	4.543	215.469
106000000	12.988	15.410	20.312	2.1812E-2	8.1743E-2	1.0852	0.4637	0.2397	2.2966	0.2790	0.1804	0.3536	0.1870	0.2613	0.2347	0.2209	0.2830	0.2241	0.2893	0.2572	0.2294	1.028E-3	4.2368E-4	9.9592E-4	0.3946	1.8747E-2	0.688	4.681	222.131
107000000	11.580	21.325	20.156	1.3372E-2	2.6951E-2	1.0963	0.4425	0.2830	2.2745	0.2747	0.1831	0.3601	0.1821	0.2587	0.2320	0.2226	0.2866	0.2184	0.2846	0.2625	0.2345	1.044E-3	4.6735E-4	9.6267E-4	0.4559	1.9721E-2	0.349	4.741	224.126
108000000	12.840	15.497	18.888	0.1280	1.8691E-2	1.1607	0.4114	0.2755	2.3131	0.2905	0.1956	0.3347	0.1792	0.2541	0.2452	0.2195	0.2812	0.2267	0.2817	0.2599	0.2317	1.0512E-3	5.0472E-4	9.7999E-4	0.4733	1.1649E-2	0.306	4.765	224.995
109000000	13.365	15.049	16.708	4.0066E-2	3.488E-2	1.0247	0.4665	0.2387	2.2948	0.3109	0.1774	0.3330	0.1787	0.2500	0.2604	0.2065	0.2832	0.2203	0.2761	0.2666	0.2370	1.0958E-3	4.1544E-4	1.0351E-3	0.3510	2.7128E-2	0.545	4.681	215.596
110000000	8.712	17.338	19.753	0.1138	0.1062	1.0339	0.4456	0.2387	2.3157	0.2982	0.1909	0.3391	0.1718	0.2670	0.2295	0.2186	0.2849	0.2357	0.2615	0.2680	0.2348	9.6366E-4	3.7624E-4	9.375E-4	0.3829	-7.6045E-2	0.140	4.708	236.306
111000000	13.056	23.066	21.272	5.7449E-2	0.1285	1.2093	0.3878	0.2712	2.3409	0.2973	0.1843	0.3393	0.1792	0.2540	0.2467	0.2163	0.2830	0.2245	0.2869	0.2604	0.2282	1.016E-3	3.2753E-4	9.9994E-4	0.3411	-9.4013E-3	0.217	4.570	222.626
112000000	10.819	17.055	17.018	2.0428E-2	0.1250	1.1744	0.4328	0.2605	2.3067	0.2915	0.1876	0.3379	0.1830	0.2628	0.2268	0.2319	0.2785	0.2187	0.2850	0.2616	0.2347	1.0572E-3	3.9227E-4	1.0176E-3	0.3613	-5.768E-2	0.435	4.674	225.877
113000000	11.467	16.161	20.460	6.3062E-2	0.1071	0.9821	0.4420	0.2977	2.2603	0.2838	0.1901	0.3504	0.1758	0.2599	0.2299	0.2264	0.2837	0.2281	0.2914	0.2553	0.2252	9.8869E-4	3.9536E-4	9.6394E-4	0.4073	5.2532E-3	0.242	4.700	233.206
114000000	10.230	16.138	17.740	0.1050	1.9776E-2	1.0193	0.4304	0.2721	2.2975	0.2843	0.2008	0.3459	0.1691	0.2584	0.2370	0.2348	0.2697	0.2245	0.2910	0.2487	0.2357	1.0464E-3	4.6442E-4	9.895E-4	0.4501	-3.5781E-3	0.264	4.874	226.205
115000000	10.686	18.520	21.024	3.338E-3	8.3435E-3	0.8241	0.3966	0.2460	2.3575	0.2910	0.1870	0.3394	0.1825	0.2676	0.2240	0.2379	0.2705	0.2242	0.2764	0.2538	0.2455	1.0517E-3	4.9365E-4	9.8882E-4	0.4417	-5.108E-2	0.743	4.613	218.379
116000000	12.850	17.290	17.904	1.9802E-2	2.9321E-2	0.9321	0.4549	0.2541	2.2910	0.2882	0.1903	0.3399	0.1817	0.2693	0.2214	0.2109	0.2984	0.2124	0.2840	0.2673	0.2362	1.0493E-3	4.9936E-4	1.0667E-3	0.4955	-4.7713E-3	0.608	4.593	210.051
117000000	11.790	14.713	19.176	0.1322	0.1104	1.2194	0.4394	0.2367	2.3239	0.2790	0.1879	0.3502	0.1828	0.2574	0.2315	0.2333	0.2778	0.2221	0.2807	0.2635	0.2337	1.1365E-3	5.0977E-4	1.0524E-3	0.4226	-7.1963E-2	0.366	4.627	214.582
118000000	11.826	13.893	18.615	1.8841E-2	5.6406E-2	1.2758	0.4152	0.2519	2.3329	0.2950	0.1865	0.3393	0.1792	0.2497	0.2308	0.2295	0.2900	0.2192	0.2881	0.2602	0.2324	1.1536E-3	5.5773E-4	1.052E-3	0.4671	1.1822E-2	0.167	4.655	218.900
119000000	13.380	12.679	20.795	2.2226E-2	5.4896E-3	1.2351	0.4380	0.2804	2.2817	0.2929	0.1896	0.3416	0.1759	0.2480	0.2374	0.2272	0.2874	0.2178	0.3030	0.2614	0.2178	1.0655E-3	3.8114E-4	1.0419E-3	0.3623	-1.9562E-2	0.267	4.657	215.343
120000000	11.339	8.739	17.670	4.0944E-2	4.6462E-3	1.1162	0.4659	0.2441	2.2900	0.2794	0.1912	0.3458	0.1835	0.2544	0.2315	0.2335	0.2806	0.2153	0.2843	0.2640	0.2364	1.1718E-3	5.693E-4	1.0859E-3	0.4925	3.5437E-2	0.350	4.647	210.442
121000000	10.586	33.681	19.836	5.5143E-2	0.1161	1.1945	0.4973	0.2542	2.2485	0.2887	0.1925	0.3418	0.1770	0.2624	0.2362	0.2233	0.2780	0.2193	0.2838	0.2667	0.2303	1.1207E-3	5.0554E-4	1.033E-3	0.4622	-2.1033E-2	0.288	4.599	212.553
122000000	10.552	14.837	19.012	0.1319	1.3898E-2	1.1088	0.4483	0.2313	2.3204	0.2969	0.1817	0.3494	0.1719	0.2657	0.2338	0.2165	0.2839	0.2210	0.2788	0.2741	0.2262	1.1084E-3	4.7399E-4	1.0694E-3	0.4271	-4.3892E-2	0.177	4.608	212.792
123000000	14.146	18.563	18.351	3.2597E-3	9.4653E-3	1.0910	0.4212	0.2478	2.3310	0.2915	0.1847	0.3523	0.1715	0.2686	0.2290	0.2241	0.2783	0.2221	0.2864	0.2528	0.2387	1.0377E-3	4.3425E-4	9.932E-4	0.4102	2.3917E-2	0.322	4.777	223.446
124000000	11.856	15.444	19.133	4.8766E-2	0.1031	1.0866	0.4771	0.2657	2.2573	0.2914	0.1885	0.3424	0.1778	0.2597	0.2435	0.2183	0.2785	0.2232	0.2879	0.2550	0.2340	1.0167E-3	4.6131E-4	9.5807E-4	0.4536	8.1488E-2	0.336	4.706	226.762
125000000	12.427	16.841	18.668	4.7144E-2	0.1397	1.1850	0.4639	0.2627	2.2734	0.3042	0.1842	0.3412	0.1704	0.2639	0.2337	0.2346	0.2678	0.2164	0.2840	0.2588	0.2408	1.0911E-3	4.8458E-4	9.9674E-4	0.4495	-3.6497E-2	0.501	4.701	227.892
126000000	10.365	14.485	20.596	7.6423E-2	5.5574E-2	1.1174	0.4684	0.2734	2.2582	0.2893	0.1805	0.3471	0.1831	0.2523	0.2320	0.2214	0.2943	0.2249	0.2877	0.2570	0.2303	1.0087E-3	3.9581E-4	9.8729E-4	0.4025	-2.4264E-2	0.280	4.501	220.879
127000000	15.375	17.115	17.012	7.9682E-2	1.5776E-2	1.0613	0.4632	0.2280	2.3088	0.2911	0.1867	0.3460	0.1763	0.2518	0.2430	0.2243	0.2809	0.2206	0.2734	0.2705	0.2355	1.0255E-3	4.8053E-4	9.9867E-4	0.4488	4.1342E-2	0.382	4.661	227.227
128000000	12.116	17.385	17.240	2.0976E-2	8.2268E-2	1.3686	0.4945	0.2530	2.2525	0.2963	0.1885	0.3357	0.1794	0.2614	0.2315	0.2262	0.2809	0.2199	0.2960	0.2599	0.2242	1.0444E-3	4.1077E-4	1.011E-3	0.3898	-0.1078	0.361	4.593	221.509
129000000	12.007	12.478	18.865	3.7902E-2	0.1050	0.9486	0.4550	0.2552	2.2898	0.2768	0.1966	0.3626	0.1641	0.2544	0.2376	0.2190	0.2890	0.2120	0.2865	0.2724	0.2291	9.926E-4	4.4373E-4	9.6377E-4	0.4437	6.5618E-2	0.252	4.579	223.815
130000000	11.758	17.714	18.614	2.8173E-2	0.1488	1.1248	0.4205	0.2423	2.3372	0.3020	0.1877	0.3416	0.1687	0.2756	0.2263	0.2187	0.2793	0.2229	0.2801	0.2665	0.2306	9.64E-4	3.2862E-4	9.5034E-4	0.3510	1.0743E-3	0.379	4.732	231.558
131000000	11.991	18.105	19.470	1.6148E-2	0.1151	0.9499	0.4461	0.2669	2.2870	0.2890	0.1882	0.3491	0.1737	0.2442	0.2430	0.2315	0.2812	0.2230	0.2763	0.2594	0.2412	1.1116E-3	5.3952E-4	1.0243E-3	0.4874	-2.7118E-2	0.311	4.620	220.362
132000000	11.805	15.962	15.568	8.786E-3	1.1266E-2	1.2746	0.4367	0.2546	2.3087	0.2936	0.1801	0.3481	0.1782	0.2583	0.2324	0.2191	0.2902	0.2283	0.2839	0.2594	0.2284	9.7895E-4	4.8659E-4	9.2568E-4	0.4667	2.0155E-2	0.300	4.711	234.633
133000000	17.823	12.123	21.977	2.4813E-2	1.1335E-2	1.1098	0.4386	0.2618	2.2995	0.3015	0.1845	0.3513	0.1628	0.2539	0.2349	0.2186	0.2925	0.2218	0.2855	0.2649	0.2277	9.4062E-4	4.1429E-4	9.1222E-4	0.4243	-2.504E-3	0.310	4.628	235.443
134000000	10.718	18.182	19.457	0.1100	0.1503	0.9381	0.4655	0.2526	2.2819	0.2891	0.1837	0.3468	0.1804	0.2614	0.2437	0.2118	0.2830	0.2267	0.2890	0.2562	0.2281	9.2135E-4	3.6213E-4	9.1421E-4	0.3971	4.1414E-2	0.706	4.939	234.464
135000000	14.557	14.667	17.867	3.522E-2	3.8253E-2	1.1199	0.4377	0.2504	2.3119	0.2856	0.1892	0.3516	0.1736	0.2659	0.2334	0.2223	0.2783	0.2216	0.2814	0.2547	0.2424	1.0296E-3	4.601E-4	9.828E-4	0.4383	-5.0057E-2	0.223	4.674	226.761
136000000	18.139	20.030	17.982	7.7673E-2	0.1277	1.2821	0.4620	0.2769	2.2611	0.2991	0.1916	0.3271	0.1822	0.2623	0.2320	0.2281	0.2775	0.2261	0.2879	0.2470	0.2391	1.0314E-3	4.2341E-4	1.0192E-3	0.3876	-7.1305E-2	0.554	4.741	214.233
137000000	15.529	43.845	18.176	0.1160	0.2146	1.1191	0.4340	0.2555	2.3104	0.2787	0.1972	0.3530	0.1711	0.2546	0.2284	0.2319	0.2850	0.2250	0.2836	0.2566	0.2348	9.4464E-4	3.3971E-4	9.1923E-4	0.3238	-3.0666E-2	0.430	4.652	241.725
138000000	9.199	20.831	18.332	1.4562E-2	3.4702E-2	0.9626	0.4545	0.2517	2.2938	0.2889	0.1826	0.3516	0.1769	0.2742	0.2210	0.2217	0.2832	0.2273	0.2766	0.2600	0.2361	9.7778E-4	3.4802E-4	9.7054E-4	0.3445	-9.1543E-3	0.175	4.630	231.377
139000000	13.825	18.651	19.867	2.5636E-2	8.3439E-2	1.3065	0.3882	0.2697	2.3421	0.2814	0.1890	0.3505	0.1791	0.2732	0.2290	0.2225	0.2752	0.2231	0.2779	0.2636	0.2354	1.0187E-3	4.5521E-4	9.7539E-4	0.4134	-5.3787E-3	0.385	4.666	225.116
140000000	10.456	16.721	17.364	4.4427E-2	2.9217E-2	1.3082	0.4555	0.2845	2.2600	0.2985	0.1739	0.3472	0.1804	0.2557	0.2304	0.2239	0.2900	0.2255	0.2929	0.2519	0.2298	9.6145E-4	4.4432E-4	9.6069E-4	0.4553	-5.2938E-2	0.125	4.552	232.270
141000000	12.542	12.759	18.148	0.1176	9.4291E-2	1.0057	0.4917	0.2533	2.2550	0.2905	0.1788	0.3611	0.1696	0.2729	0.2335	0.2063	0.2873	0.2072	0.2868	0.2617	0.2443	1.0566E-3	3.6439E-4	1.0416E-3	0.3218	-4.6565E-2	0.855	4.648	218.445
142000000	11.156	17.203	20.410	2.1516E-2	6.8734E-2	1.0987	0.4354	0.2705	2.2942	0.2919	0.1957	0.3403	0.1721	0.2592	0.2301	0.2179	0.2928	0.2188	0.2868	0.2541	0.2402	9.4409E-4	5.0132E-4	9.3717E-4	0.4798	-4.4249E-2	0.407	4.720	234.244
143000000	17.119	18.466	22.022	8.6338E-2	1.5265E-2	0.9963	0.4907	0.2850	2.2244	0.2926	0.2005	0.3305	0.1764	0.2541	0.2457	0.2269	0.2732	0.2247	0.2872	0.2511	0.2370	9.8901E-4	4.385E-4	9.2237E-4	0.4474	7.9851E-3	0.130	4.616	234.495
144000000	16.222	17.628	18.865	2.4014E-2	0.1016	0.8180	0.4472	0.2957	2.2571	0.2849	0.1925	0.3418	0.1807	0.2489	0.2235	0.2297	0.2980	0.2227	0.2780	0.2652	0.2342	9.6584E-4	3.5663E-4	9.5603E-4	0.3667	-8.2594E-2	0.392	4.665	229.482
145000000	12.377	12.765	17.481	8.6291E-2	0.1078	1.1223	0.4661	0.2512	2.2826	0.2903	0.1908	0.3452	0.1737	0.2616	0.2344	0.2315	0.2725	0.2265	0.2960	0.2503	0.2272	1.1124E-3	5.2326E-4	1.0464E-3	0.4393	2.4809E-3	0.356	4.612	220.119
146000000	11.024	22.240	17.105	1.0296E-2	2.9387E-3	1.1688	0.4936	0.2223	2.2841	0.2824	0.1886	0.3522	0.1768	0.2489	0.2372	0.2251	0.2888	0.2207	0.2841	0.2611	0.2341	1.0123E-3	4.177E-4	9.9606E-4	0.3926	1.4403E-2	0.266	4.828	233.149
147000000	10.507	18.065	22.054	4.0561E-2	0.2618	0.8932	0.3942	0.2638	2.3420	0.2953	0.1893	0.3351	0.1803	0.2549	0.2342	0.2306	0.2803	0.2332	0.2711	0.2633	0.2323	1.0103E-3	3.8058E-4	9.6585E-4	0.3833	-7.5527E-3	0.345	4.673	236.092
148000000	12.446	18.499	19.285	1.3355E-2	3.738E-2	1.2726	0.4128	0.2639	2.3234	0.2933	0.1816	0.3455	0.1796	0.2645	0.2154	0.2236	0.2965	0.2179	0.2816	0.2659	0.2346	1.0094E-3	3.7511E-4	9.8746E-4	0.3820	-1.6002E-2	0.360	4.603	225.778
149000000	12.055	13.252	20.017	5.4145E-2	5.3137E-2	1.0730	0.4290	0.2420	2.3290	0.2901	0.1818	0.3435	0.1845	0.2564	0.2310	0.2274	0.2852	0.2294	0.2848	0.2586	0.2272	9.5655E-4	4.9841E-4	9.2269E-4	0.4933	-6.0463E-2	0.172	4.620	238.939
150000000	10.231	13.181	20.625	4.9148E-2	0.1031	1.1144	0.4842	0.2780	2.2378	0.2824	0.1923	0.3474	0.1779	0.2663	0.2277	0.2111	0.2949	0.2213	0.2883	0.2609	0.2295	9.4676E-4	3.8281E-4	9.5391E-4	0.4090	4.3278E-2	0.497	4.978	238.757
151000000	10.319	15.941	17.333	3.9059E-2	1.5676E-2	1.0111	0.4738	0.2365	2.2897	0.2807	0.1947	0.3490	0.1756	0.2618	0.2288	0.2156	0.2939	0.2253	0.2909	0.2597	0.2241	9.9319E-4	3.6394E-4	9.767E-4	0.3541	-6.8102E-3	0.537	4.793	228.797
152000000	11.913	20.053	20.275	5.4632E-3	3.9867E-2	1.2173	0.4564	0.2543	2.2893	0.2897	0.1873	0.3472	0.1758	0.2683	0.2276	0.2176	0.2865	0.2226	0.2908	0.2552	0.2314	9.1681E-4	3.47E-4	9.0142E-4	0.3848	-7.2748E-2	0.162	4.739	241.775
153000000	13.333	23.443	16.781	7.4226E-2	8.3314E-3	1.1135	0.4055	0.2511	2.3435	0.2834	0.1871	0.3485	0.1810	0.2656	0.2284	0.2212	0.2849	0.2150	0.2822	0.2573	0.2455	9.8877E-4	4.5019E-4	9.4591E-4	0.4442	4.0176E-2	0.354	4.723	233.788
154000000	12.674	19.771	18.614	8.9176E-2	9.085E-2	1.1663	0.4049	0.2885	2.3065	0.2966	0.1898	0.3307	0.1829	0.2658	0.2286	0.2195	0.2860	0.2261	0.2832	0.2658	0.2249	9.7598E-4	4.0467E-4	9.3748E-4	0.4117	-6.7973E-2	0.347	4.951	246.610
155000000	13.095	16.221	19.879	8.9254E-2	0.1299	1.0974	0.4361	0.2645	2.2994	0.2818	0.1833	0.3524	0.1826	0.2596	0.2298	0.2256	0.2851	0.2259	0.2871	0.2593	0.2276	9.8075E-4	3.7814E-4	9.4998E-4	0.3759	7.4155E-3	0.137	4.672	230.026
156000000	13.990	25.771	16.830	1.1355E-2	7.8095E-2	1.1814	0.4342	0.2371	2.3287	0.3032	0.1876	0.3401	0.1692	0.2575	0.2298	0.2299	0.2828	0.2161	0.2875	0.2577	0.2387	1.042E-3	3.9536E-4	9.6805E-4	0.3719	3.4348E-2	0.234	4.643	230.438
157000000	13.993	16.494	17.867	5.0491E-3	1.9345E-2	1.0744	0.4208	0.2551	2.3241	0.2828	0.1898	0.3469	0.1805	0.2599	0.2348	0.2285	0.2769	0.2199	0.2894	0.2529	0.2378	1.0533E-3	5.1995E-4	9.7749E-4	0.4467	-3.7425E-3	0.777	4.804	220.941
158000000	9.705	14.872	17.430	3.0893E-2	5.4178E-2	1.0585	0.4658	0.2471	2.2871	0.2840	0.1962	0.3461	0.1737	0.2606	0.2280	0.2139	0.2974	0.2171	0.2981	0.2546	0.2302	9.5693E-4	3.0971E-4	9.4277E-4	0.3288	5.2927E-2	0.558	4.700	239.270
159000000	14.522	16.707	18.643	6.8132E-2	3.0135E-2	1.2774	0.4591	0.3049	2.2360	0.2900	0.1902	0.3552	0.1646	0.2582	0.2359	0.2160	0.2898	0.2097	0.2869	0.2658	0.2376	9.7773E-4	3.6098E-4	9.8065E-4	0.3696	-5.1921E-2	0.324	4.608	238.016
160000000	12.452	20.035	17.259	4.0415E-3	8.8233E-2	1.2979	0.4170	0.2835	2.2994	0.2925	0.1929	0.3408	0.1737	0.2682	0.2367	0.2282	0.2668	0.2157	0.2893	0.2549	0.2401	9.6889E-4	4.0816E-4	9.5938E-4	0.4205	-2.0407E-2	1.124	4.734	229.719
161000000	12.293	17.148	16.138	6.6017E-2	1.8309E-2	1.0316	0.4423	0.2615	2.2962	0.2874	0.1942	0.3428	0.1756	0.2506	0.2554	0.2130	0.2810	0.2285	0.2818	0.2520	0.2377	9.862E-4	3.5532E-4	9.7408E-4	0.3639	-3.0927E-2	0.290	4.697	231.409
162000000	11.039	23.013	17.603	2.3877E-2	4.4674E-2	1.1824	0.4178	0.2718	2.3105	0.2854	0.1946	0.3419	0.1780	0.2517	0.2430	0.2203	0.2850	0.2317	0.2829	0.2557	0.2297	1.0844E-3	4.3365E-4	1.0347E-3	0.3956	-1.3001E-2	0.478	4.678	222.324
163000000	12.423	19.598	18.206	9.9032E-2	2.2527E-2	1.4885	0.4518	0.2603	2.2879	0.2895	0.1890	0.3385	0.1830	0.2634	0.2209	0.2289	0.2869	0.2272	0.2791	0.2607	0.2330	1.0214E-3	4.0202E-4	1.0142E-3	0.3834	-6.7588E-2	0.539	4.598	219.967
164000000	15.537	13.476	19.349	6.2848E-2	0.1208	1.1419	0.4221	0.2763	2.3016	0.2896	0.1866	0.3539	0.1699	0.2588	0.2218	0.2256	0.2938	0.2159	0.2917	0.2530	0.2394	1.0544E-3	4.9128E-4	9.9194E-4	0.4592	-2.3894E-2	0.473	4.612	226.045
165000000	14.960	23.224	18.426	4.5931E-2	7.6332E-2	1.0847	0.4453	0.2579	2.2968	0.2882	0.1829	0.3491	0.1797	0.2525	0.2426	0.2272	0.2777	0.2259	0.2880	0.2581	0.2281	9.9887E-4	4.1354E-4	9.7047E-4	0.4078	-7.9126E-2	0.464	4.620	229.231
166000000	13.242	13.373	19.680	2.622E-2	6.3863E-2	0.9128	0.4274	0.2498	2.3227	0.2980	0.1821	0.3473	0.1726	0.2570	0.2451	0.2144	0.2835	0.2165	0.2814	0.2579	0.2442	1.0945E-3	4.32E-4	1.0235E-3	0.3965	5.3681E-2	0.469	4.608	218.128
167000000	10.585	25.393	20.642	6.7366E-2	6.4097E-2	0.9418	0.4440	0.2749	2.2811	0.2965	0.1845	0.3399	0.1791	0.2633	0.2304	0.2195	0.2869	0.2178	0.2922	0.2682	0.2217	1.0054E-3	3.6866E-4	9.5889E-4	0.3524	-3.4442E-2	0.360	4.682	223.231
168000000	11.328	25.253	16.856	0.1079	8.5251E-3	1.1388	0.3726	0.2497	2.3777	0.2961	0.1866	0.3394	0.1779	0.2675	0.2431	0.2176	0.2718	0.2258	0.2920	0.2618	0.2204	1.1516E-3	4.9048E-4	1.1054E-3	0.4261	3.887E-2	0.113	4.805	214.812
169000000	16.420	16.247	20.326	6.7367E-2	0.1058	1.0102	0.4450	0.2482	2.3068	0.2898	0.1911	0.3468	0.1723	0.2589	0.2447	0.2162	0.2802	0.2180	0.2852	0.2562	0.2406	1.1003E-3	4.7861E-4	1.0349E-3	0.4446	-1.347E-2	0.261	4.698	213.489
170000000	10.016	21.760	18.957	2.926E-2	6.619E-2	1.4554	0.4349	0.2509	2.3142	0.2958	0.1839	0.3395	0.1807	0.2490	0.2270	0.2193	0.3046	0.2354	0.2719	0.2574	0.2353	1.0647E-3	4.9407E-4	1.0129E-3	0.4839	-8.6171E-2	0.211	4.889	217.005
