state	cp1.kappa	cp2.kappa	cp3.kappa	cp1.alpha	cp2.alpha	cp3.alpha	cp1.mu	cp2.mu	cp3.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
14000000	11.322	15.895	18.640	8.6238E-3	2.166E-2	1.1797	0.4253	0.2498	2.3250	0.2804	0.1921	0.3545	0.1730	0.2563	0.2264	0.2350	0.2823	0.2298	0.2761	0.2541	0.2400	9.2978E-4	3.4502E-4	8.7637E-4	0.3607	-9.2934E-2	0.534	4.990	247.149
15000000	12.493	17.591	19.188	1.363E-2	7.5633E-2	1.4014	0.4662	0.2463	2.2875	0.2998	0.1989	0.3350	0.1663	0.2455	0.2432	0.2269	0.2843	0.2192	0.2836	0.2578	0.2393	9.6837E-4	3.3262E-4	9.5827E-4	0.3400	-5.158E-2	0.117	4.788	233.975
16000000	13.818	13.024	18.968	4.9183E-2	5.008E-2	1.1705	0.4162	0.2553	2.3286	0.2938	0.1925	0.3416	0.1721	0.2627	0.2253	0.2158	0.2963	0.2211	0.2942	0.2556	0.2291	1.0189E-3	4.8485E-4	9.9094E-4	0.4719	-2.0816E-2	0.474	4.776	229.859
17000000	11.320	15.754	16.036	1.8834E-2	2.4806E-2	0.9926	0.4823	0.2583	2.2594	0.2850	0.1907	0.3414	0.1829	0.2635	0.2329	0.2208	0.2828	0.2178	0.2868	0.2609	0.2345	1.0622E-3	4.6448E-4	9.9132E-4	0.3898	-7.4127E-2	0.319	4.547	224.692
18000000	11.061	13.083	17.475	8.0957E-2	0.1171	1.1282	0.4156	0.2787	2.3058	0.2804	0.1858	0.3624	0.1714	0.2637	0.2384	0.2146	0.2833	0.2186	0.2951	0.2627	0.2236	1.0678E-3	4.2668E-4	1.0347E-3	0.4197	3.6656E-2	0.178	4.576	218.532
19000000	14.551	24.607	21.382	6.7141E-2	0.1273	1.2103	0.4671	0.2485	2.2844	0.2932	0.1889	0.3503	0.1675	0.2452	0.2381	0.2266	0.2901	0.2213	0.2889	0.2550	0.2347	1.1524E-3	4.716E-4	1.0999E-3	0.4039	2.6916E-2	0.294	4.707	202.727
20000000	11.440	15.916	18.466	3.2196E-2	5.8836E-2	1.1230	0.4105	0.2861	2.3034	0.2761	0.1842	0.3609	0.1788	0.2678	0.2291	0.2190	0.2840	0.2163	0.2824	0.2621	0.2392	1.0665E-3	5.4943E-4	1.017E-3	0.4748	-1.5104E-2	0.468	4.766	224.429
21000000	8.949	17.002	20.416	0.1076	0.1213	1.3638	0.4175	0.2920	2.2905	0.3016	0.1878	0.3320	0.1786	0.2520	0.2444	0.2388	0.2647	0.2177	0.2780	0.2668	0.2376	1.0896E-3	5.3771E-4	1.0735E-3	0.4730	-6.1178E-2	0.563	4.732	212.122
22000000	8.404	16.084	17.251	2.1473E-2	5.3755E-3	1.1575	0.4362	0.2990	2.2648	0.2756	0.1917	0.3484	0.1844	0.2731	0.2213	0.2256	0.2799	0.2239	0.2889	0.2545	0.2327	1.1037E-3	4.759E-4	1.0432E-3	0.4557	7.3283E-3	0.314	4.509	214.065
23000000	10.751	12.630	18.716	9.2917E-3	2.0896E-2	1.2808	0.4362	0.2466	2.3172	0.2902	0.1891	0.3492	0.1715	0.2663	0.2282	0.2204	0.2851	0.2203	0.2866	0.2519	0.2411	1.0956E-3	5.3496E-4	1.0057E-3	0.4816	-6.4582E-2	0.493	4.695	215.350
24000000	10.848	19.469	20.995	2.0238E-2	0.1436	0.9260	0.4069	0.2717	2.3214	0.3030	0.1783	0.3399	0.1789	0.2538	0.2331	0.2286	0.2846	0.2230	0.2844	0.2537	0.2388	9.9235E-4	4.5079E-4	9.4195E-4	0.4110	6.6385E-3	0.440	4.721	231.210
25000000	12.899	17.913	18.872	2.8942E-2	7.6645E-2	1.0062	0.3936	0.2885	2.3180	0.3001	0.1839	0.3387	0.1773	0.2585	0.2308	0.2238	0.2869	0.2169	0.2820	0.2666	0.2345	1.0302E-3	4.5332E-4	1.0134E-3	0.4316	-9.9408E-3	0.382	4.881	225.931
26000000	12.440	18.185	19.261	2.7804E-2	5.3784E-2	1.2336	0.4524	0.2486	2.2990	0.2791	0.1940	0.3356	0.1914	0.2617	0.2386	0.2113	0.2884	0.2292	0.2810	0.2483	0.2415	1.0019E-3	3.4422E-4	9.5162E-4	0.3463	5.2043E-3	0.427	4.590	229.479
27000000	13.756	15.350	19.822	3.9406E-2	6.8607E-2	1.0848	0.4459	0.2650	2.2890	0.2838	0.1843	0.3423	0.1896	0.2565	0.2437	0.2205	0.2793	0.2186	0.2816	0.2682	0.2316	9.7886E-4	3.4329E-4	9.6867E-4	0.3576	7.9578E-2	0.241	4.745	223.963
28000000	13.028	31.076	17.273	9.8653E-3	1.1221E-2	1.2305	0.3998	0.2664	2.3338	0.2836	0.1988	0.3510	0.1665	0.2647	0.2422	0.2168	0.2763	0.2112	0.2836	0.2631	0.2421	1.042E-3	5.276E-4	9.7219E-4	0.5211	1.7487E-4	0.189	4.680	222.614
29000000	17.061	23.616	17.562	4.6698E-2	7.5554E-2	1.0938	0.5018	0.2575	2.2407	0.2975	0.1810	0.3427	0.1788	0.2675	0.2264	0.2210	0.2852	0.2232	0.2885	0.2510	0.2372	1.0446E-3	4.3121E-4	1.022E-3	0.4148	-7.1342E-2	0.511	4.748	226.417
30000000	11.891	16.021	17.880	8.7269E-2	8.7911E-2	1.1970	0.4736	0.2584	2.2680	0.2920	0.1856	0.3422	0.1802	0.2533	0.2385	0.2275	0.2806	0.2199	0.2829	0.2517	0.2455	1.0103E-3	4.1416E-4	9.7481E-4	0.4135	7.5238E-2	0.146	4.656	226.540
31000000	13.011	17.799	17.472	7.7955E-2	6.8999E-2	1.0412	0.4742	0.2436	2.2822	0.3037	0.1899	0.3353	0.1711	0.2682	0.2328	0.2046	0.2944	0.2413	0.2737	0.2536	0.2314	9.3169E-4	4.7837E-4	9.6599E-4	0.4773	-4.1219E-2	0.404	4.731	233.004
32000000	18.184	30.457	19.547	7.3459E-2	0.1282	1.4433	0.4104	0.2459	2.3437	0.2891	0.1928	0.3448	0.1733	0.2502	0.2243	0.2200	0.3055	0.2175	0.2853	0.2539	0.2433	9.7049E-4	4.2884E-4	9.9871E-4	0.4326	-3.6507E-2	0.353	4.791	223.531
33000000	10.150	16.129	19.447	2.0088E-2	2.1517E-2	0.9895	0.4336	0.2657	2.3007	0.2943	0.1869	0.3423	0.1766	0.2616	0.2403	0.2295	0.2687	0.2146	0.2844	0.2685	0.2325	1.0624E-3	4.4368E-4	1.0436E-3	0.3978	6.3983E-2	0.217	4.728	216.301
34000000	9.505	13.062	20.133	2.0065E-2	6.4271E-2	0.9781	0.4617	0.2613	2.2770	0.2875	0.1978	0.3411	0.1736	0.2515	0.2264	0.2295	0.2927	0.2239	0.2826	0.2664	0.2272	1.0649E-3	5.1591E-4	1.0174E-3	0.4440	-7.3906E-2	0.298	4.888	221.105
35000000	9.254	11.203	18.867	2.4604E-2	0.1126	1.1223	0.3947	0.2655	2.3398	0.2848	0.1935	0.3457	0.1760	0.2606	0.2329	0.2183	0.2883	0.2273	0.2771	0.2651	0.2305	1.0516E-3	3.6853E-4	1.0283E-3	0.3842	4.9569E-2	0.200	4.671	216.212
36000000	13.482	26.995	18.320	2.3563E-2	0.1258	0.9971	0.4389	0.2319	2.3292	0.2971	0.1829	0.3373	0.1828	0.2631	0.2374	0.2182	0.2813	0.2222	0.2830	0.2617	0.2331	1.0949E-3	4.5626E-4	1.0545E-3	0.4121	-2.3369E-2	0.808	4.643	211.776
37000000	14.070	13.867	19.514	7.1201E-2	0.1190	1.4032	0.4149	0.2643	2.3208	0.2804	0.1968	0.3441	0.1787	0.2651	0.2368	0.2156	0.2824	0.2186	0.2953	0.2514	0.2347	1.1283E-3	4.7073E-4	1.0583E-3	0.4196	-1.9244E-2	0.129	4.596	213.620
38000000	13.027	17.765	16.676	3.6736E-2	6.1108E-2	1.0712	0.4489	0.2637	2.2875	0.2918	0.1857	0.3436	0.1790	0.2581	0.2419	0.2219	0.2781	0.2226	0.2825	0.2612	0.2338	9.4204E-4	2.921E-4	9.334E-4	0.3092	2.7675E-2	0.555	4.844	232.529
39000000	11.969	14.358	19.716	2.7525E-2	3.7253E-2	1.0672	0.3978	0.2409	2.3613	0.2915	0.1926	0.3413	0.1746	0.2577	0.2175	0.2285	0.2963	0.2267	0.2854	0.2562	0.2316	1.0762E-3	4.696E-4	1.037E-3	0.4185	-9.059E-3	0.231	4.518	215.701
40000000	12.755	23.335	17.606	1.534E-2	1.1176E-2	1.4887	0.4609	0.2781	2.2611	0.2788	0.1903	0.3529	0.1780	0.2626	0.2288	0.2273	0.2813	0.2281	0.2758	0.2555	0.2406	1.1554E-3	6.3612E-4	1.0939E-3	0.5054	-3.3418E-2	0.146	4.503	200.094
41000000	12.060	18.836	16.658	4.9652E-2	0.2021	1.1782	0.4139	0.2829	2.3032	0.2936	0.1794	0.3497	0.1773	0.2686	0.2218	0.2202	0.2893	0.2135	0.2986	0.2602	0.2277	1.1824E-3	6.2429E-4	1.1154E-3	0.5399	-1.6199E-2	0.156	4.602	202.133
42000000	14.703	14.921	17.933	2.6078E-2	3.8063E-2	1.2954	0.5068	0.2798	2.2135	0.2794	0.2022	0.3376	0.1807	0.2569	0.2326	0.2316	0.2789	0.2172	0.2858	0.2587	0.2383	1.1101E-3	5.5376E-4	1.0842E-3	0.4810	-3.7584E-2	0.281	4.620	210.689
43000000	13.069	16.920	20.264	1.8893E-2	1.1758E-2	1.3471	0.4542	0.2538	2.2920	0.2869	0.1789	0.3608	0.1734	0.2532	0.2283	0.2197	0.2988	0.2149	0.2844	0.2698	0.2309	1.023E-3	4.5688E-4	1.0154E-3	0.4334	-6.5253E-2	0.317	4.708	212.689
44000000	10.980	16.706	18.709	6.7901E-2	3.4553E-2	1.1281	0.4649	0.2950	2.2401	0.3088	0.1881	0.3322	0.1709	0.2594	0.2420	0.2319	0.2667	0.2348	0.2719	0.2660	0.2273	1.1727E-3	5.6311E-4	1.1066E-3	0.4699	-1.4022E-2	0.354	4.757	203.706
45000000	14.526	12.154	20.808	0.1077	0.1889	1.3438	0.4152	0.2730	2.3118	0.2924	0.1805	0.3403	0.1867	0.2710	0.2292	0.2148	0.2851	0.2259	0.2822	0.2398	0.2521	1.147E-3	5.2086E-4	1.0621E-3	0.4500	2.6094E-2	0.958	4.682	208.281
46000000	10.253	25.554	19.184	3.4596E-2	0.1250	1.1945	0.4386	0.2408	2.3206	0.2897	0.2032	0.3308	0.1763	0.2494	0.2520	0.2188	0.2797	0.2145	0.2944	0.2643	0.2268	1.1386E-3	4.9706E-4	1.0944E-3	0.4213	-7.644E-3	0.385	4.727	209.954
47000000	14.439	23.115	20.563	6.5475E-2	1.4274E-2	0.9224	0.4202	0.2576	2.3222	0.2938	0.1842	0.3534	0.1686	0.2650	0.2363	0.2197	0.2790	0.2310	0.2910	0.2414	0.2366	1.0819E-3	5.5755E-4	1.0051E-3	0.4983	-3.0755E-2	0.475	4.765	217.889
48000000	10.461	13.784	17.597	5.4615E-2	4.0584E-2	1.1479	0.4278	0.2719	2.3003	0.2886	0.1932	0.3287	0.1895	0.2544	0.2232	0.2250	0.2974	0.2250	0.2723	0.2618	0.2409	1.0548E-3	5.4089E-4	1.03E-3	0.4985	-3.4189E-2	0.552	4.525	210.072
49000000	11.855	16.554	19.182	2.6778E-2	4.3018E-2	0.9472	0.4278	0.2293	2.3430	0.2746	0.1884	0.3600	0.1770	0.2525	0.2330	0.2216	0.2928	0.2331	0.2827	0.2494	0.2348	1.135E-3	4.9189E-4	1.1023E-3	0.4336	-1.4169E-2	0.334	4.780	200.889
50000000	13.063	12.702	21.662	7.2216E-2	8.5135E-2	1.1414	0.4563	0.2728	2.2709	0.2815	0.1928	0.3440	0.1816	0.2622	0.2310	0.2265	0.2802	0.2233	0.2765	0.2641	0.2362	1.1211E-3	5.4352E-4	1.0089E-3	0.4788	-4.2624E-2	0.254	4.761	219.717
51000000	12.582	20.736	17.103	7.3572E-2	3.1037E-2	1.3793	0.4147	0.2733	2.3120	0.2773	0.1933	0.3474	0.1820	0.2647	0.2310	0.2138	0.2906	0.2211	0.2831	0.2614	0.2343	9.9427E-4	3.8896E-4	1.0129E-3	0.4023	-3.9577E-2	0.274	4.689	223.433
52000000	12.443	15.484	19.693	2.859E-2	6.4538E-2	1.1784	0.4539	0.2750	2.2711	0.3018	0.1770	0.3473	0.1739	0.2593	0.2401	0.2309	0.2697	0.2189	0.2802	0.2687	0.2321	1.087E-3	5.0988E-4	1.0313E-3	0.4598	-4.3806E-2	0.367	4.702	216.144
53000000	14.016	16.678	19.314	1.8289E-2	9.535E-2	1.3161	0.3805	0.2598	2.3597	0.2805	0.1729	0.3700	0.1765	0.2558	0.2447	0.2179	0.2816	0.2204	0.2785	0.2679	0.2332	1.1611E-3	5.1886E-4	1.1089E-3	0.4231	-2.6898E-2	0.382	4.700	209.748
54000000	11.598	14.827	16.654	8.5086E-2	0.1191	0.9270	0.4195	0.2573	2.3232	0.3022	0.1855	0.3293	0.1831	0.2718	0.2229	0.2249	0.2803	0.2176	0.2864	0.2628	0.2332	1.0478E-3	4.3227E-4	9.6531E-4	0.3982	-6.6353E-2	0.229	4.856	226.716
55000000	12.197	24.789	17.838	2.7999E-2	5.9066E-3	1.0840	0.4671	0.2636	2.2693	0.2905	0.1950	0.3470	0.1675	0.2518	0.2287	0.2178	0.3017	0.2294	0.2919	0.2540	0.2247	9.7543E-4	4.5585E-4	9.7299E-4	0.4470	4.3164E-2	0.117	4.582	228.918
56000000	12.909	14.731	18.152	5.979E-2	1.178E-2	1.0768	0.4043	0.2691	2.3267	0.2888	0.1955	0.3415	0.1742	0.2614	0.2365	0.2255	0.2766	0.2135	0.2891	0.2710	0.2264	1.0037E-3	3.8014E-4	1.0093E-3	0.4001	1.5228E-2	0.244	4.832	226.229
57000000	10.220	17.550	21.764	3.3799E-2	8.1076E-3	1.0059	0.4453	0.2981	2.2566	0.2879	0.1939	0.3447	0.1735	0.2517	0.2322	0.2282	0.2880	0.2096	0.3009	0.2561	0.2334	9.8788E-4	4.1342E-4	9.6775E-4	0.3984	-4.1173E-2	0.133	4.805	229.552
58000000	11.882	13.165	18.056	2.9162E-2	4.1375E-3	0.9943	0.4136	0.2361	2.3503	0.2987	0.1784	0.3473	0.1755	0.2605	0.2320	0.2178	0.2897	0.2147	0.2897	0.2529	0.2427	1.0059E-3	4.3814E-4	9.8909E-4	0.4272	3.4253E-2	0.442	4.514	223.266
59000000	15.644	27.335	18.530	1.8355E-2	5.1024E-2	1.1577	0.4328	0.2826	2.2846	0.2856	0.1913	0.3531	0.1700	0.2456	0.2360	0.2227	0.2957	0.2185	0.2922	0.2561	0.2333	9.6349E-4	3.6124E-4	9.4308E-4	0.3583	7.1292E-4	0.301	4.812	232.146
60000000	8.977	15.225	19.205	2.5139E-2	2.8388E-2	1.1426	0.4544	0.2484	2.2972	0.2912	0.2077	0.3367	0.1644	0.2667	0.2351	0.2126	0.2855	0.2326	0.2852	0.2552	0.2270	9.9684E-4	3.6226E-4	9.7342E-4	0.3503	6.115E-3	0.237	4.712	228.692
61000000	12.685	14.790	17.152	1.9448E-2	9.5737E-2	0.9569	0.4331	0.2516	2.3153	0.2885	0.1950	0.3466	0.1700	0.2594	0.2369	0.2241	0.2796	0.2273	0.2928	0.2484	0.2314	9.6216E-4	3.8734E-4	9.3241E-4	0.4160	-1.1625E-2	0.229	4.740	233.675
62000000	13.535	13.390	19.396	6.8662E-2	1.6401E-2	1.3888	0.4542	0.2678	2.2780	0.2886	0.1985	0.3409	0.1720	0.2638	0.2401	0.2086	0.2874	0.2236	0.2818	0.2502	0.2445	1.0704E-3	3.6404E-4	1.0142E-3	0.3461	-3.9715E-3	0.333	4.632	227.200
63000000	9.925	23.278	17.922	7.3655E-2	0.2105	1.3828	0.4224	0.2504	2.3273	0.2923	0.1900	0.3391	0.1786	0.2586	0.2324	0.2261	0.2829	0.2302	0.2807	0.2569	0.2322	9.9122E-4	4.1086E-4	9.7207E-4	0.3979	-3.7861E-2	0.204	4.582	230.021
64000000	11.727	26.733	18.289	5.5939E-2	6.021E-2	1.2347	0.4825	0.2842	2.2333	0.2985	0.1876	0.3411	0.1727	0.2663	0.2342	0.2133	0.2863	0.2114	0.2891	0.2610	0.2385	1.0114E-3	4.1492E-4	1.0097E-3	0.4084	-3.2302E-2	0.132	4.604	223.486
65000000	9.729	11.816	18.842	9.9466E-2	1.9898E-2	1.0547	0.4600	0.2370	2.3031	0.2880	0.1933	0.3458	0.1729	0.2530	0.2323	0.2275	0.2872	0.2303	0.2862	0.2517	0.2318	1.0764E-3	5.0715E-4	9.8909E-4	0.4328	-4.3917E-2	0.124	4.509	233.393
66000000	11.495	22.926	19.698	5.0732E-2	6.1453E-2	1.3238	0.4205	0.2737	2.3058	0.3034	0.1876	0.3277	0.1814	0.2715	0.2197	0.2206	0.2882	0.2281	0.2841	0.2543	0.2336	1.0343E-3	4.0021E-4	1.011E-3	0.4014	-1.1908E-2	0.253	4.460	224.189
67000000	12.727	14.311	18.888	5.0301E-2	8.8272E-2	1.2065	0.4303	0.2830	2.2867	0.2903	0.1916	0.3470	0.1710	0.2622	0.2332	0.2211	0.2836	0.2169	0.2902	0.2682	0.2246	9.978E-4	4.4516E-4	9.6924E-4	0.4607	-1.2541E-2	0.232	4.512	224.511
68000000	12.318	18.426	21.435	6.948E-2	3.0695E-2	1.4692	0.4450	0.2652	2.2898	0.2891	0.1910	0.3506	0.1693	0.2469	0.2351	0.2266	0.2915	0.2171	0.2810	0.2574	0.2445	1.0086E-3	4.4088E-4	9.7898E-4	0.4284	9.1187E-4	0.099	4.690	230.246
69000000	11.080	12.693	20.521	8.7587E-3	1.5125E-2	1.0728	0.4284	0.2603	2.3112	0.2873	0.1913	0.3603	0.1610	0.2660	0.2345	0.2245	0.2750	0.2209	0.2807	0.2627	0.2357	1.0443E-3	4.3837E-4	9.9703E-4	0.4024	1.6187E-2	0.141	4.628	228.166
70000000	14.599	13.990	22.862	3.7908E-2	3.0666E-2	1.3579	0.4629	0.2514	2.2856	0.2923	0.1800	0.3514	0.1764	0.2518	0.2383	0.2173	0.2927	0.2222	0.2836	0.2652	0.2290	9.9026E-4	4.2847E-4	9.7867E-4	0.4358	-5.9659E-2	0.493	4.716	225.832
71000000	13.104	16.708	19.348	7.3792E-3	4.1947E-3	1.3154	0.4842	0.2336	2.2823	0.2896	0.1764	0.3578	0.1762	0.2721	0.2258	0.2254	0.2767	0.2304	0.2888	0.2514	0.2294	1.0364E-3	4.1771E-4	1.014E-3	0.3824	2.4359E-2	0.244	4.625	223.574
72000000	13.775	8.773	20.650	1.5385E-2	2.3852E-2	1.3905	0.4442	0.2567	2.2991	0.2890	0.1926	0.3446	0.1737	0.2599	0.2336	0.2279	0.2786	0.2108	0.2933	0.2657	0.2301	1.0213E-3	5.0811E-4	1.0248E-3	0.4740	1.2247E-3	0.285	4.699	224.307
73000000	16.995	18.027	18.674	0.1453	5.7496E-2	1.1070	0.4617	0.2658	2.2725	0.2799	0.1875	0.3499	0.1827	0.2504	0.2383	0.2296	0.2817	0.2213	0.2818	0.2675	0.2293	1.0245E-3	4.3519E-4	9.7113E-4	0.4175	-8.1052E-2	0.218	4.680	225.288
74000000	12.879	19.171	19.706	6.1883E-2	4.5005E-2	1.0822	0.4440	0.2398	2.3161	0.2755	0.1930	0.3527	0.1787	0.2455	0.2367	0.2285	0.2893	0.2140	0.2810	0.2642	0.2407	1.1412E-3	5.9473E-4	1.0525E-3	0.5081	-7.0144E-2	0.280	4.550	211.286
75000000	13.877	22.376	16.883	4.0973E-2	4.529E-2	0.9879	0.4571	0.2391	2.3038	0.3070	0.1913	0.3276	0.1741	0.2590	0.2292	0.2198	0.2921	0.2315	0.2904	0.2505	0.2276	1.1202E-3	5.0358E-4	1.117E-3	0.4417	-4.6912E-2	0.249	4.603	205.484
76000000	10.281	15.842	18.620	3.2957E-2	6.4034E-2	1.1236	0.4511	0.2458	2.3032	0.2907	0.1824	0.3495	0.1773	0.2481	0.2273	0.2367	0.2878	0.2231	0.2752	0.2648	0.2369	1.0287E-3	4.2618E-4	9.7616E-4	0.4137	-1.5627E-2	0.315	4.620	219.911
77000000	9.406	21.778	20.336	3.3824E-2	9.4043E-2	1.2158	0.4438	0.2450	2.3112	0.2830	0.1942	0.3424	0.1804	0.2722	0.2305	0.2122	0.2851	0.2139	0.2811	0.2709	0.2341	1.0351E-3	5.0737E-4	1.0074E-3	0.4718	1.3389E-3	0.404	4.745	214.077
78000000	17.123	20.003	19.073	3.0108E-2	0.1017	1.1815	0.4323	0.2488	2.3189	0.2845	0.2020	0.3431	0.1704	0.2506	0.2381	0.2183	0.2929	0.2134	0.2832	0.2697	0.2338	1.0404E-3	4.5349E-4	1.0243E-3	0.4331	-4.6637E-3	0.132	4.546	219.241
79000000	11.783	16.188	20.737	7.7597E-2	4.1764E-3	1.2936	0.4573	0.2282	2.3145	0.2879	0.1914	0.3389	0.1817	0.2576	0.2187	0.2285	0.2952	0.2188	0.2872	0.2562	0.2377	1.1044E-3	4.5683E-4	1.0686E-3	0.4146	-3.7677E-2	0.406	4.652	214.905
80000000	9.256	14.992	20.594	3.0996E-2	6.6533E-3	1.1231	0.4482	0.2599	2.2919	0.2855	0.1858	0.3464	0.1823	0.2515	0.2336	0.2116	0.3032	0.2170	0.2891	0.2610	0.2329	1.0541E-3	3.291E-4	1.021E-3	0.3215	2.4642E-2	0.189	4.905	223.817
81000000	10.598	18.237	16.492	7.5953E-2	1.3854E-2	1.0657	0.4468	0.2803	2.2729	0.2918	0.1831	0.3456	0.1795	0.2513	0.2370	0.2237	0.2880	0.2244	0.2835	0.2524	0.2398	1.0382E-3	3.7267E-4	1.0433E-3	0.3767	7.451E-2	0.256	4.720	211.422
82000000	18.334	15.194	19.829	1.3755E-2	0.1638	1.0502	0.4462	0.2684	2.2854	0.2935	0.1922	0.3363	0.1779	0.2691	0.2275	0.2209	0.2825	0.2179	0.2976	0.2550	0.2295	1.1296E-3	4.5668E-4	1.0714E-3	0.4183	-6.9151E-3	0.356	4.617	208.328
83000000	10.814	18.481	17.752	1.784E-2	7.9646E-2	1.0114	0.4135	0.2929	2.2936	0.2849	0.2011	0.3385	0.1755	0.2592	0.2454	0.2156	0.2798	0.2099	0.2914	0.2697	0.2290	1.0354E-3	4.1172E-4	9.6482E-4	0.4072	-4.8251E-2	0.441	4.546	221.094
84000000	11.583	18.881	18.564	2.2402E-2	6.2727E-2	1.1585	0.4229	0.2846	2.2925	0.2998	0.1798	0.3436	0.1767	0.2778	0.2147	0.2144	0.2931	0.2312	0.2780	0.2560	0.2348	1.0534E-3	4.7377E-4	1.0252E-3	0.4417	-3.8389E-2	0.209	4.638	218.280
