state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	7.892	10.461	10.542	9.258	9.546	10.291	7.497	6.889	3.089	1.804	3.194	1.676	2.975	1.804	1.977	2.879	4.411	6.648	4.884	7.032	7.240	5.556	4.332	5.944	1.605	3.026	5.483	4.515	5.896	4.829	3.109	3.830	4.832	1.662	1.804	2.893	2.202	1.115	1.832	-1.413	3.514	3.427	2.739	0.361	-0.303	-1.477	-2.637	-4.878	-3.644	-1.883
2000000	2.722	5.199	4.493	3.922	2.263	2.945	2.823	2.746	2.282	2.214	1.370	2.211	1.648	2.054	2.319	3.444	3.504	5.848	5.377	7.199	6.612	4.973	6.182	3.785	1.573	3.740	4.909	3.868	5.953	4.338	2.408	3.954	2.791	2.495	1.678	1.246	0.781	-1.311	-2.015	0.385	1.712	2.141	0.383	-0.358	-0.959	-3.880	-1.599	-2.235	-0.939	-0.145
3000000	7.638	8.146	9.442	8.357	9.255	6.780	6.429	5.563	4.528	2.177	-0.119	2.106	1.395	2.141	2.470	3.198	3.875	4.958	6.672	7.573	5.065	5.027	5.088	3.930	1.662	3.428	3.773	2.741	3.629	3.007	2.958	2.434	2.179	1.539	3.452	1.186	0.567	1.195	-2.191	-1.246	0.414	1.848	1.030	-0.768	-1.742	-1.741	-1.188	-2.566	-0.766	-0.366
4000000	6.421	8.036	8.192	6.896	5.723	5.839	6.584	7.664	5.635	3.110	4.332	3.462	2.204	3.423	1.799	2.192	5.242	5.424	6.491	5.832	4.922	5.798	4.953	4.329	1.914	4.135	5.608	8.900	6.197	5.315	2.638	2.452	2.607	3.344	2.296	0.744	2.122	-1.703	-2.075	2.560	2.212	3.371	2.952	3.013	-0.903	-2.322	-2.247	-0.328	-0.389	-3.764
5000000	5.339	5.374	7.314	6.038	7.798	5.831	5.730	6.231	3.432	3.812	2.171	1.838	2.417	2.101	2.636	3.559	3.945	4.284	8.238	7.265	4.987	4.905	4.694	5.065	2.268	1.890	5.165	6.383	6.245	4.499	2.273	3.190	2.666	2.452	0.590	1.553	1.654	-0.195	-0.332	-0.213	1.232	1.345	2.288	1.682	-1.140	-2.600	-4.723	-2.550	-2.483	-3.589
6000000	10.147	8.939	10.936	10.069	8.255	10.123	6.541	8.243	8.611	2.561	3.040	0.408	0.108	1.673	2.399	5.198	5.693	4.065	6.348	6.018	5.067	5.138	4.923	3.191	1.773	2.955	4.714	5.756	4.638	3.727	3.959	3.207	3.031	1.612	3.322	1.963	0.505	0.071	-3.372	-0.487	1.548	1.623	0.710	1.486	-1.449	-2.980	-0.940	-0.850	-3.649	-4.412
7000000	4.598	6.535	4.058	2.761	2.735	3.356	2.941	2.018	3.466	2.461	2.902	0.467	0.710	1.922	1.744	3.284	4.433	5.417	9.377	6.199	4.599	5.647	6.477	5.736	4.632	1.784	4.013	5.853	3.959	3.679	5.400	2.830	3.441	2.541	1.547	2.052	0.868	-0.875	-1.646	-0.787	3.405	3.112	3.662	1.009	-1.058	-0.635	-3.761	-5.008	-0.572	2.329
8000000	3.580	4.056	5.741	3.471	3.245	3.070	2.254	4.077	4.059	4.347	2.256	3.265	5.231	3.607	2.405	2.931	3.681	5.775	5.988	5.597	6.168	4.536	5.809	4.483	4.902	1.672	5.382	6.146	7.838	7.638	3.083	2.598	1.649	1.870	2.219	2.201	0.263	0.159	-2.758	-1.217	2.625	4.188	3.241	2.344	-0.085	-0.379	-2.293	-0.625	-0.021	-1.238
9000000	-1.123	-1.902	3.095	4.950	4.871	4.930	2.529	5.462	1.213	1.937	0.682	3.448	4.242	3.245	2.625	2.361	6.749	5.255	4.597	6.240	5.738	5.478	5.336	4.568	3.609	1.440	5.489	5.400	7.858	4.901	3.585	2.924	2.661	1.898	2.606	0.278	-0.527	-0.876	-2.432	1.269	3.395	1.961	-0.332	0.236	-0.910	-3.815	-1.835	-4.639	-1.959	-3.935
10000000	1.955	0.357	2.448	6.928	10.249	11.215	8.299	7.976	7.515	5.287	6.982	2.698	5.683	2.567	1.515	3.243	4.447	6.847	4.473	7.467	5.228	4.360	5.788	5.851	5.534	1.765	3.881	3.600	3.973	5.515	4.047	2.461	6.397	5.964	3.758	0.963	1.105	0.517	-1.886	1.104	2.668	2.076	3.090	3.064	1.528	-1.751	-1.792	-3.711	1.379	2.299
11000000	5.610	1.631	2.192	2.269	2.021	2.470	3.973	2.727	3.049	4.096	4.023	1.671	1.139	3.136	1.584	3.364	4.091	5.317	6.650	7.167	7.140	4.608	7.113	5.070	2.768	1.831	4.466	4.003	5.688	3.085	3.167	3.817	5.536	4.884	1.008	1.000	-0.349	-2.592	-0.778	1.006	4.164	3.279	2.464	1.145	-1.171	-1.460	-5.103	-6.591	-3.213	-2.699
12000000	9.523	7.169	7.595	9.198	11.206	8.286	8.767	11.233	10.770	6.470	5.837	1.720	2.123	1.310	1.837	3.098	4.071	7.147	5.250	5.152	5.351	5.162	4.378	4.739	3.582	1.402	4.131	4.159	6.153	6.390	2.506	3.072	2.506	1.977	3.138	2.233	0.397	0.518	-1.745	-0.848	2.376	2.598	2.253	-0.876	0.275	-3.615	-4.719	-2.487	-2.972	-4.243
13000000	4.045	4.047	6.348	4.483	6.056	6.939	6.696	3.760	2.448	2.597	2.358	1.087	4.404	3.108	2.242	2.898	4.939	6.778	5.721	5.372	5.602	4.068	5.073	2.987	2.156	2.688	5.872	5.539	7.428	5.379	3.812	2.936	2.317	3.139	3.502	0.535	-0.182	-1.490	-1.610	0.826	3.596	3.487	0.762	-1.387	-3.103	-3.931	-7.093	-7.755	-8.487	-11.776
14000000	4.864	4.677	4.512	4.773	4.325	4.787	4.743	3.758	4.196	2.082	3.212	2.830	1.578	1.517	2.175	3.744	4.154	4.664	7.114	6.861	5.689	4.129	5.249	3.996	1.840	4.110	6.495	5.186	4.729	3.562	3.167	2.742	3.056	2.578	1.886	0.525	0.895	-1.296	-0.063	-2.092	1.339	2.571	1.622	-0.484	1.119	-2.039	-4.670	-5.285	-4.467	-4.136
15000000	6.031	4.681	5.533	5.963	6.474	3.838	3.277	3.648	5.413	2.946	2.198	2.169	2.430	1.180	2.018	5.355	3.677	5.958	7.606	6.874	6.464	5.658	4.656	5.523	4.153	1.408	4.788	5.085	4.245	5.242	3.410	2.969	2.614	2.530	1.665	0.582	0.911	0.867	1.002	-1.821	1.181	2.582	4.239	0.110	-1.191	-2.190	0.906	1.435	2.951	2.822
16000000	9.029	6.976	10.661	10.865	10.724	10.678	6.896	7.446	6.456	7.747	4.893	2.302	0.627	4.116	2.188	2.415	4.223	5.319	8.496	9.183	7.228	4.622	4.117	5.225	4.208	1.603	3.460	5.739	6.079	4.157	2.993	6.387	8.051	3.775	1.785	2.516	1.427	-0.015	-1.626	-2.253	1.803	1.388	1.718	-0.341	-0.990	-1.805	-0.643	-0.038	4.131	6.140
17000000	5.681	9.292	9.866	9.004	7.205	8.319	9.507	7.435	5.695	4.400	4.541	4.639	1.954	2.512	2.556	3.040	3.657	7.295	6.570	7.084	5.682	4.083	5.521	4.673	3.857	1.209	3.981	6.783	7.126	6.844	2.546	3.634	3.449	5.778	4.739	0.737	2.764	0.391	-1.031	1.341	4.015	2.523	4.790	3.848	1.176	-0.899	-3.857	-0.385	-0.784	-2.498
18000000	15.120	15.464	13.325	14.425	13.578	11.654	10.613	11.555	10.924	10.838	9.453	7.776	5.260	2.951	2.678	2.836	3.863	4.383	5.819	7.497	7.806	4.579	4.248	3.802	4.522	1.397	3.840	6.353	8.878	6.882	5.483	3.046	3.398	2.309	0.766	0.954	1.012	0.468	-3.502	2.221	0.373	4.170	3.591	1.070	-1.999	-5.231	-4.498	-3.532	-5.890	-5.159
19000000	10.278	12.198	12.230	8.144	8.309	5.546	5.820	6.989	7.443	5.196	4.208	3.067	1.462	2.511	2.229	3.609	4.279	6.135	6.029	7.289	4.610	5.004	5.102	4.965	4.707	1.600	4.346	3.174	3.483	3.879	2.729	2.442	2.062	3.199	2.404	2.969	0.677	-0.360	-0.917	-1.446	1.085	2.190	0.868	-1.025	-2.646	-3.933	-2.905	-3.312	-3.031	-1.105
20000000	8.290	11.864	12.606	13.545	10.396	9.592	7.065	4.802	3.216	1.920	1.845	1.414	6.594	2.237	2.238	2.545	4.123	5.918	8.908	5.235	7.987	4.449	6.525	5.482	4.273	1.382	6.481	10.153	5.817	5.192	3.116	1.672	4.049	4.466	7.925	3.328	0.291	0.870	-2.647	4.361	1.298	4.877	1.875	-0.918	-0.774	-2.334	-0.068	-0.417	2.984	3.541
21000000	4.378	6.276	6.850	9.160	8.054	8.052	8.333	5.832	5.625	4.780	5.795	4.501	4.271	1.498	2.813	3.309	4.473	5.483	7.075	4.773	6.377	4.824	5.188	4.316	4.343	1.567	4.745	6.236	5.803	4.715	3.261	2.610	1.980	1.969	1.090	0.355	-0.244	-1.293	0.047	2.647	4.344	2.663	0.157	0.437	-0.519	-2.722	-4.218	-4.869	-3.204	-0.108
22000000	0.322	0.126	5.012	2.856	3.985	5.596	6.775	6.076	3.891	4.193	2.627	1.593	0.872	2.889	2.041	3.026	5.278	6.304	4.821	5.670	6.118	4.357	6.416	8.125	4.630	1.207	4.099	4.770	4.879	4.354	4.276	3.220	3.985	1.744	3.912	1.715	0.540	1.024	-0.564	-1.105	2.459	4.452	4.616	5.699	5.269	0.009	-2.122	-3.623	-2.532	-3.169
23000000	9.721	11.690	11.617	7.896	9.606	8.560	3.882	6.514	5.192	3.899	1.438	1.476	2.123	4.034	2.431	2.703	4.102	6.167	6.795	5.261	6.917	5.935	3.613	9.467	5.266	1.505	2.574	7.307	7.683	6.350	2.506	3.221	5.725	3.357	3.088	0.291	0.837	0.482	-1.346	-3.070	2.190	3.123	2.972	-0.632	-2.306	-4.729	-1.994	-2.728	-4.831	-5.670
24000000	7.342	12.669	15.386	11.506	9.587	6.856	7.155	6.876	5.280	3.238	1.416	3.590	1.462	1.936	2.109	3.307	4.858	5.693	5.820	5.908	6.181	3.583	4.652	6.729	5.693	1.138	8.054	6.409	4.594	5.576	3.539	3.677	2.982	1.841	2.595	4.291	-0.413	-0.549	-2.422	-1.259	2.114	1.425	3.185	-1.795	-3.312	-6.623	-4.590	-3.742	-2.366	-0.146
25000000	2.287	4.707	7.574	4.390	2.845	5.221	3.360	4.561	2.965	2.043	1.249	1.946	3.419	2.859	2.645	4.162	3.313	5.245	8.811	6.793	7.970	5.198	4.138	4.055	4.438	1.290	4.261	6.248	4.988	5.251	3.017	3.850	3.584	2.151	2.419	1.682	0.350	-0.954	-3.024	-0.968	2.067	3.518	0.632	1.634	-1.411	-5.324	-4.753	-4.363	-6.476	-8.794
26000000	9.678	9.547	8.097	8.363	7.719	6.325	8.627	8.009	6.085	4.561	6.322	4.986	1.616	1.333	3.181	5.522	4.275	4.526	6.933	7.614	4.924	4.170	4.098	5.520	4.351	1.023	5.869	3.930	5.183	3.802	3.798	2.875	2.593	1.849	2.260	2.142	1.343	0.505	-2.442	-0.734	0.187	1.546	3.291	0.644	1.042	0.194	-0.039	-2.020	-2.736	-1.753
27000000	5.244	5.830	4.153	6.817	7.161	6.109	6.405	4.022	4.209	4.741	2.700	2.570	2.730	1.671	2.445	3.006	4.684	5.361	5.405	6.265	5.461	4.547	4.983	4.134	5.055	1.857	2.721	3.117	4.954	4.268	3.488	4.094	2.877	2.698	2.790	2.258	0.672	-0.883	-1.396	-0.962	1.231	2.711	1.434	0.019	-1.788	-0.237	1.945	4.100	5.659	6.517
