state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	8.102	5.991	8.552	7.932	5.012	6.139	2.155	1.236	1.058	0.847	2.884	1.244	1.956	2.354	3.274	2.939	3.787	5.006	5.447	6.863	7.410	5.006	4.674	5.376	3.932	1.557	3.096	6.093	5.972	8.483	4.992	2.587	3.935	2.181	2.746	2.253	2.532	0.141	-2.010	-1.429	2.351	3.365	5.051	1.906	2.407	1.243	-1.242	-6.430	-3.543	-2.287
2000000	0.851	4.937	7.990	10.198	10.699	8.250	5.977	4.735	8.815	3.723	2.268	1.879	5.026	3.718	2.398	2.782	4.605	6.323	5.412	5.113	5.776	4.884	5.994	8.063	3.847	1.385	4.834	4.992	3.428	4.327	2.578	2.882	1.746	4.124	4.413	2.336	2.309	-0.413	-1.970	1.275	1.481	2.663	2.268	-0.033	-2.762	3.980	1.162	2.595	-2.325	0.439
3000000	0.875	-1.047	1.187	4.200	6.869	8.504	8.793	7.352	6.827	8.490	6.109	4.704	0.783	0.931	2.226	2.859	4.032	5.326	6.602	5.406	4.516	5.070	4.599	5.330	4.839	1.283	3.191	3.834	4.260	4.330	3.689	2.367	3.016	2.041	2.540	1.702	0.200	-1.772	-3.508	-0.851	1.264	2.361	0.854	-2.275	-1.295	-1.359	-1.722	-2.342	-1.131	1.142
4000000	-2.628	0.475	0.759	1.583	1.814	5.874	7.759	10.611	9.281	6.510	2.821	1.734	3.463	2.270	2.847	2.542	5.366	4.461	7.673	5.788	7.101	4.902	5.218	4.384	3.051	2.200	4.237	4.537	4.959	3.778	2.321	3.912	3.004	3.690	4.338	2.498	0.254	0.313	0.570	-1.520	1.208	2.106	-0.106	-0.200	-1.588	-2.254	-1.566	-4.675	-4.506	-6.782
5000000	8.250	6.330	7.375	4.909	6.139	5.901	6.450	8.080	8.673	4.711	4.413	1.766	1.612	1.270	1.873	3.854	5.505	6.320	4.844	5.721	5.947	4.781	4.450	4.872	3.529	1.761	5.249	4.726	6.155	7.596	5.084	2.815	2.928	2.051	2.122	3.818	0.505	0.856	-0.763	0.276	3.451	3.180	3.535	0.795	-1.643	-3.136	-1.581	-1.145	-1.994	-0.918
6000000	7.875	8.897	8.939	9.055	9.444	6.581	7.222	4.828	5.580	4.150	3.256	2.969	0.836	2.622	1.818	3.327	4.026	4.051	6.452	6.752	7.623	4.270	4.661	4.399	1.581	3.197	3.953	4.307	3.360	5.297	3.133	3.159	2.688	1.185	2.286	-0.390	-0.030	-1.268	-1.934	-0.014	4.384	6.256	4.930	2.224	-0.301	-2.195	-1.814	-4.173	-1.026	-1.466
7000000	9.659	12.528	13.973	12.656	13.251	15.437	17.788	11.999	8.761	8.517	0.820	1.451	5.538	1.710	3.346	2.674	4.082	4.851	9.345	5.918	6.722	3.618	4.997	4.619	1.144	3.094	6.039	9.622	8.772	7.986	2.882	2.555	3.954	2.128	1.038	0.653	1.404	-0.125	-2.999	0.854	2.182	6.839	2.132	-1.454	-5.352	-5.649	-4.913	-1.675	-0.742	5.562
8000000	2.962	1.324	3.669	4.678	3.851	3.310	4.878	5.415	4.521	4.528	3.380	2.157	2.711	1.204	2.419	2.714	5.267	5.795	6.125	7.637	6.276	5.150	5.484	4.086	1.720	3.577	2.909	4.876	5.014	5.592	4.775	2.352	2.999	1.129	2.109	1.165	0.711	-1.803	-2.207	-0.211	2.306	3.622	4.613	5.171	0.375	1.495	-0.701	-3.022	-3.256	-3.294
9000000	10.816	12.176	10.280	7.176	7.290	6.660	7.941	6.495	6.001	4.424	2.692	1.123	0.993	1.785	3.177	2.566	4.353	7.976	8.344	5.716	6.230	4.414	5.001	5.119	1.583	4.117	4.519	6.838	5.653	3.314	2.337	2.698	2.037	0.768	2.762	1.495	-0.580	-2.920	3.183	3.276	7.704	5.896	0.982	0.660	-1.524	-5.613	-5.561	-2.853	0.121	-3.429
10000000	6.721	4.654	5.802	5.318	5.840	4.813	6.652	8.073	5.882	2.262	1.627	4.159	1.642	2.284	2.955	2.693	4.266	5.368	5.901	5.345	4.596	4.580	5.306	4.252	1.601	3.175	3.481	3.782	4.181	5.422	3.212	2.823	3.058	3.249	2.752	0.562	0.301	-1.945	-1.247	0.688	2.794	2.278	1.667	-0.192	-1.951	-2.889	-2.378	-3.780	-3.555	-2.294
