state	cp1.kappa	cp2.kappa	cp3.kappa	cp1.alpha	cp2.alpha	cp3.alpha	cp1.mu	cp2.mu	cp3.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
85000000	19.377	18.378	19.512	6.947E-2	7.2192E-3	1.0963	0.4295	0.2284	2.3421	0.2861	0.1989	0.3352	0.1799	0.2612	0.2323	0.2251	0.2814	0.2236	0.2818	0.2549	0.2397	1.1198E-3	5.0327E-4	1.0663E-3	0.4374	-3.3533E-2	0.383	4.634	211.891
86000000	15.380	14.433	17.963	2.6271E-2	0.1616	0.9507	0.4309	0.2728	2.2963	0.2887	0.1776	0.3445	0.1891	0.2491	0.2181	0.2324	0.3005	0.2182	0.2799	0.2704	0.2316	1.0315E-3	4.6861E-4	9.753E-4	0.4537	1.4314E-2	0.253	4.708	224.078
87000000	12.099	17.130	16.637	0.1112	7.0228E-2	1.1126	0.4114	0.2526	2.3361	0.2807	0.1879	0.3436	0.1878	0.2546	0.2413	0.2163	0.2878	0.2188	0.2786	0.2663	0.2362	9.5562E-4	3.2777E-4	9.8916E-4	0.3573	-7.7803E-2	0.205	4.638	223.330
88000000	11.732	34.808	19.207	8.5766E-3	7.402E-2	1.3306	0.4637	0.2738	2.2625	0.2953	0.1891	0.3467	0.1689	0.2513	0.2398	0.2242	0.2848	0.2143	0.2881	0.2574	0.2402	1.0178E-3	4.1282E-4	1.0198E-3	0.3710	-1.984E-2	0.682	4.743	228.804
89000000	9.333	27.490	18.005	2.9899E-2	0.1679	1.1138	0.4228	0.2665	2.3107	0.2912	0.1843	0.3543	0.1702	0.2628	0.2276	0.2177	0.2919	0.2199	0.2865	0.2664	0.2272	9.5844E-4	4.7267E-4	9.3026E-4	0.4675	1.5605E-2	0.460	4.751	239.803
90000000	13.519	17.539	18.916	7.0561E-2	3.79E-2	1.0704	0.4417	0.2834	2.2749	0.2953	0.1863	0.3403	0.1781	0.2550	0.2391	0.2190	0.2869	0.2221	0.2818	0.2621	0.2340	9.6946E-4	3.8445E-4	9.5087E-4	0.3717	1.021E-2	0.419	4.802	232.048
91000000	13.897	21.738	19.779	1.355E-2	0.1525	1.1714	0.4615	0.2622	2.2763	0.2867	0.1871	0.3467	0.1795	0.2559	0.2285	0.2331	0.2825	0.2224	0.2893	0.2460	0.2423	9.903E-4	4.0845E-4	9.8914E-4	0.3976	7.3848E-2	0.626	4.766	225.891
92000000	11.696	26.651	20.829	1.5166E-2	3.5741E-2	1.1383	0.4131	0.2761	2.3108	0.2785	0.1978	0.3488	0.1750	0.2631	0.2162	0.2281	0.2926	0.2276	0.2852	0.2561	0.2311	1.1281E-3	5.003E-4	1.0648E-3	0.4358	-2.2204E-2	0.583	4.650	214.934
93000000	13.310	15.203	18.345	6.0923E-2	6.1315E-2	0.9347	0.4888	0.2540	2.2573	0.2801	0.1771	0.3504	0.1924	0.2585	0.2321	0.2207	0.2888	0.2146	0.2897	0.2639	0.2317	1.1513E-3	5.4332E-4	1.1177E-3	0.4467	-2.5275E-4	0.165	4.490	208.393
94000000	9.855	19.706	17.802	2.011E-2	9.546E-2	1.0445	0.4494	0.2523	2.2982	0.2996	0.1863	0.3359	0.1782	0.2735	0.2314	0.2227	0.2723	0.2254	0.2823	0.2608	0.2315	1.0544E-3	3.5876E-4	1.0002E-3	0.3425	-1.5009E-2	0.172	4.596	226.857
95000000	11.678	16.617	20.126	2.1328E-2	3.9013E-2	1.2261	0.4322	0.2554	2.3124	0.2778	0.1826	0.3667	0.1729	0.2408	0.2584	0.2208	0.2801	0.2325	0.2840	0.2529	0.2307	9.1659E-4	3.7429E-4	9.239E-4	0.4254	2.7397E-2	0.306	4.491	232.119
96000000	9.286	13.919	15.245	3.286E-2	2.7268E-2	1.1092	0.4747	0.2404	2.2848	0.2921	0.1751	0.3517	0.1811	0.2572	0.2381	0.2252	0.2795	0.2230	0.2827	0.2643	0.2300	1.0465E-3	3.5927E-4	1.0228E-3	0.3471	-6.3487E-2	0.314	4.707	220.998
97000000	13.327	13.949	17.466	4.5486E-2	6.7105E-2	1.1213	0.4166	0.2828	2.3006	0.2740	0.1887	0.3538	0.1836	0.2476	0.2445	0.2082	0.2997	0.2251	0.2934	0.2524	0.2291	1.046E-3	3.949E-4	1.0219E-3	0.3735	-4.7681E-2	0.582	4.727	214.099
98000000	9.011	11.432	20.156	5.2894E-2	0.1024	1.3700	0.4119	0.2482	2.3399	0.2977	0.1992	0.3358	0.1673	0.2547	0.2294	0.2244	0.2914	0.2163	0.2905	0.2609	0.2324	1.202E-3	4.7755E-4	1.1456E-3	0.4195	-9.0593E-3	0.436	4.673	198.354
99000000	9.383	12.855	18.379	8.7487E-2	9.2161E-2	1.0683	0.4682	0.2587	2.2730	0.2949	0.1933	0.3438	0.1681	0.2511	0.2418	0.2178	0.2894	0.2158	0.2871	0.2654	0.2317	1.1381E-3	4.6498E-4	1.0992E-3	0.4253	-3.4125E-3	0.289	4.695	206.351
100000000	11.775	16.963	16.522	7.3987E-2	0.1199	1.0012	0.4785	0.2903	2.2312	0.2865	0.1961	0.3306	0.1868	0.2537	0.2291	0.2192	0.2980	0.2251	0.2810	0.2649	0.2290	1.2009E-3	4.7668E-4	1.1478E-3	0.4036	6.6924E-2	0.392	4.617	202.368
101000000	13.522	18.468	18.171	6.0865E-2	0.1525	1.0135	0.4372	0.2725	2.2903	0.2928	0.1891	0.3456	0.1724	0.2647	0.2307	0.2155	0.2892	0.2213	0.2836	0.2613	0.2338	1.005E-3	4.9038E-4	9.8676E-4	0.4683	-7.0859E-2	0.265	4.766	224.699
102000000	13.073	18.649	19.134	6.0715E-2	4.9504E-2	1.4143	0.4599	0.2647	2.2754	0.2901	0.1937	0.3578	0.1584	0.2506	0.2380	0.2305	0.2809	0.2237	0.2828	0.2592	0.2344	9.6735E-4	4.0989E-4	9.5747E-4	0.3912	-2.2815E-2	0.285	4.746	238.574
103000000	10.357	20.794	19.379	6.4824E-2	4.8342E-2	1.1565	0.4534	0.2401	2.3065	0.2903	0.1932	0.3360	0.1805	0.2566	0.2445	0.2181	0.2807	0.2256	0.2807	0.2656	0.2281	1.0325E-3	4.6402E-4	1.0078E-3	0.4671	-7.2326E-3	0.173	4.695	223.114
104000000	12.069	11.562	19.363	5.2829E-2	9.1693E-2	0.9743	0.4317	0.2474	2.3209	0.2911	0.1926	0.3396	0.1767	0.2655	0.2336	0.2143	0.2866	0.2132	0.2888	0.2623	0.2357	1.1321E-3	5.3732E-4	1.072E-3	0.4659	-6.0675E-2	0.175	4.680	215.025
105000000	10.622	11.520	18.379	0.1185	0.1997	1.3530	0.4016	0.2452	2.3533	0.2989	0.1876	0.3387	0.1749	0.2736	0.2271	0.2243	0.2750	0.2223	0.2790	0.2562	0.2425	1.0377E-3	3.8753E-4	1.046E-3	0.3788	7.7301E-2	0.508	4.645	225.502
106000000	13.728	19.937	20.408	3.2815E-2	6.7227E-2	1.1440	0.4071	0.2439	2.3490	0.3055	0.1969	0.3211	0.1765	0.2575	0.2342	0.2327	0.2757	0.2172	0.2937	0.2551	0.2340	1.1035E-3	5.8011E-4	1.0292E-3	0.4825	-4.4273E-2	0.384	4.602	217.840
107000000	14.127	16.746	16.768	4.6044E-2	7.9842E-2	0.8881	0.4172	0.2723	2.3105	0.3005	0.1782	0.3274	0.1938	0.2450	0.2408	0.2223	0.2920	0.2310	0.2769	0.2635	0.2285	1.2698E-3	6.8682E-4	1.1358E-3	0.5173	-8.7178E-2	0.225	4.646	205.429
108000000	8.617	11.607	19.051	0.1111	3.8889E-2	1.0976	0.4364	0.2460	2.3176	0.2848	0.1886	0.3579	0.1687	0.2627	0.2446	0.2146	0.2781	0.2219	0.2820	0.2575	0.2386	1.0977E-3	4.9322E-4	1.092E-3	0.4302	-5.7556E-2	0.392	4.715	213.446
109000000	14.730	14.555	22.832	9.3402E-2	0.1369	1.3259	0.4618	0.2629	2.2753	0.3121	0.1831	0.3416	0.1631	0.2567	0.2432	0.2187	0.2813	0.2223	0.2882	0.2615	0.2279	1.0813E-3	4.6867E-4	1.0466E-3	0.4415	-4.3385E-2	0.264	4.722	205.963
110000000	15.693	19.027	19.994	6.2773E-2	2.7796E-2	1.1256	0.4684	0.2430	2.2885	0.2974	0.1894	0.3346	0.1786	0.2616	0.2347	0.2150	0.2888	0.2247	0.2917	0.2479	0.2356	1.0822E-3	5.0576E-4	1.0364E-3	0.4635	-9.0521E-3	0.346	4.725	218.185
111000000	10.660	16.339	18.479	1.2242E-2	1.637E-2	1.3960	0.4258	0.2655	2.3087	0.2836	0.1902	0.3436	0.1827	0.2589	0.2250	0.2396	0.2765	0.2238	0.2872	0.2552	0.2338	1.1072E-3	4.9293E-4	1.0319E-3	0.4460	2.6938E-3	0.340	4.523	215.264
112000000	14.745	12.407	18.074	1.4255E-2	7.1714E-2	1.1198	0.4554	0.2715	2.2731	0.2939	0.1877	0.3453	0.1731	0.2631	0.2313	0.2259	0.2797	0.2298	0.2848	0.2651	0.2203	1.1385E-3	4.4971E-4	1.115E-3	0.4065	7.9591E-3	0.444	4.598	208.417
113000000	12.201	17.105	16.411	7.8135E-2	9.6791E-3	1.0219	0.4533	0.2630	2.2837	0.2864	0.1942	0.3382	0.1813	0.2610	0.2290	0.2094	0.3006	0.2271	0.2743	0.2615	0.2371	1.1453E-3	5.8956E-4	1.1114E-3	0.5217	-9.9005E-3	0.321	4.798	206.367
114000000	20.153	16.427	16.990	7.2569E-2	4.4209E-2	1.1003	0.3777	0.2565	2.3659	0.2802	0.1861	0.3613	0.1724	0.2530	0.2399	0.2205	0.2866	0.2222	0.2889	0.2533	0.2355	1.1303E-3	4.8733E-4	1.0914E-3	0.3990	4.8139E-2	0.163	4.733	219.751
115000000	11.639	14.689	21.030	0.1523	0.1401	1.0974	0.4827	0.2678	2.2495	0.2844	0.1974	0.3346	0.1836	0.2454	0.2443	0.2260	0.2843	0.2256	0.2837	0.2626	0.2281	1.0571E-3	6.0075E-4	1.0192E-3	0.5099	8.2908E-3	0.216	4.533	214.762
116000000	13.237	21.530	18.719	0.1161	5.852E-2	1.2600	0.4430	0.2527	2.3042	0.2963	0.1955	0.3416	0.1666	0.2536	0.2412	0.2130	0.2921	0.2275	0.2935	0.2462	0.2329	1.0595E-3	3.9421E-4	1.0322E-3	0.3666	3.6641E-2	0.764	4.698	214.093
117000000	10.571	23.322	21.202	1.7847E-2	8.433E-2	1.0377	0.4341	0.2865	2.2794	0.2978	0.1826	0.3513	0.1683	0.2523	0.2370	0.2305	0.2801	0.2188	0.2808	0.2640	0.2364	1.0418E-3	4.0269E-4	1.0319E-3	0.3633	-8.4857E-2	0.124	4.608	219.475
118000000	12.374	16.256	19.392	9.0346E-2	6.3308E-2	1.1437	0.4721	0.2425	2.2855	0.2785	0.1832	0.3486	0.1897	0.2605	0.2323	0.2177	0.2895	0.2237	0.2845	0.2565	0.2352	1.1254E-3	4.8309E-4	1.0815E-3	0.4212	-1.0732E-2	0.332	4.608	212.749
119000000	12.728	19.683	21.851	4.7594E-2	0.1342	0.9164	0.4194	0.2506	2.3300	0.2822	0.1880	0.3406	0.1892	0.2637	0.2387	0.2190	0.2786	0.2252	0.2797	0.2549	0.2402	1.0399E-3	4.0312E-4	1.0675E-3	0.3825	1.0606E-2	0.145	4.604	208.101
120000000	10.532	19.702	19.252	2.6225E-2	1.3118E-2	1.2594	0.4423	0.3174	2.2404	0.2852	0.1911	0.3476	0.1761	0.2604	0.2403	0.2084	0.2909	0.2284	0.2859	0.2591	0.2266	1.0924E-3	4.0978E-4	1.047E-3	0.3953	-4.5282E-2	0.298	4.702	214.777
121000000	14.226	14.690	19.575	4.7282E-2	0.1630	1.1156	0.4289	0.2267	2.3444	0.2818	0.1895	0.3436	0.1852	0.2721	0.2251	0.2208	0.2820	0.2280	0.2817	0.2569	0.2334	1.0739E-3	4.6015E-4	1.0328E-3	0.3974	2.8056E-2	0.465	4.705	217.361
122000000	12.868	21.592	19.463	3.1829E-2	0.1216	1.0085	0.4264	0.2522	2.3214	0.2850	0.1799	0.3533	0.1819	0.2561	0.2308	0.2244	0.2887	0.2142	0.2893	0.2631	0.2334	1.0299E-3	4.4444E-4	9.8984E-4	0.4187	-6.0722E-3	0.457	4.609	216.097
123000000	12.058	21.945	19.455	7.1589E-2	1.9546E-2	1.0980	0.4463	0.2918	2.2619	0.2907	0.1822	0.3355	0.1915	0.2538	0.2419	0.2260	0.2783	0.2295	0.2712	0.2550	0.2443	1.0127E-3	3.9966E-4	9.8117E-4	0.3894	-1.0873E-2	0.395	4.488	217.586
124000000	9.262	15.180	19.894	7.8498E-2	0.1255	1.1120	0.4510	0.2358	2.3133	0.2863	0.1829	0.3551	0.1757	0.2566	0.2432	0.2174	0.2828	0.2218	0.2877	0.2596	0.2309	1.1317E-3	4.6593E-4	1.0787E-3	0.3981	-2.9576E-2	0.489	4.723	212.867
125000000	11.014	20.270	18.935	1.2941E-2	8.174E-3	1.0304	0.4473	0.2544	2.2983	0.2887	0.1924	0.3349	0.1840	0.2693	0.2422	0.2185	0.2700	0.2233	0.2804	0.2548	0.2415	1.0787E-3	5.0748E-4	1.0051E-3	0.4658	9.087E-3	0.304	4.810	220.059
126000000	12.374	15.083	18.129	6.8789E-2	1.8221E-2	0.9781	0.4397	0.2547	2.3056	0.3027	0.1846	0.3437	0.1690	0.2700	0.2245	0.2151	0.2904	0.2269	0.2852	0.2493	0.2385	1.0055E-3	3.124E-4	9.9768E-4	0.3191	-4.5252E-2	0.546	4.675	224.133
127000000	11.257	24.958	19.563	4.8623E-2	7.0016E-2	1.3697	0.4315	0.2634	2.3051	0.3065	0.1919	0.3363	0.1653	0.2611	0.2400	0.2206	0.2783	0.2376	0.2750	0.2582	0.2292	1.0402E-3	3.7621E-4	1.0182E-3	0.3542	4.3683E-2	0.294	4.693	222.438
128000000	15.191	18.046	18.215	0.1148	5.3054E-2	1.1589	0.4905	0.2368	2.2726	0.2965	0.1817	0.3366	0.1853	0.2605	0.2343	0.2211	0.2841	0.2222	0.2790	0.2638	0.2350	1.0899E-3	4.8434E-4	1.0637E-3	0.4330	-3.7377E-2	0.168	4.602	212.995
129000000	12.248	13.585	18.973	4.7732E-3	4.5591E-2	1.1134	0.4280	0.2631	2.3088	0.2927	0.1873	0.3428	0.1772	0.2745	0.2268	0.2172	0.2816	0.2175	0.2914	0.2561	0.2351	1.036E-3	4.7698E-4	1.0262E-3	0.4594	-5.6533E-2	0.252	4.611	216.335
130000000	13.810	12.786	18.394	8.3505E-2	8.6936E-2	1.2156	0.4668	0.2692	2.2639	0.2944	0.1884	0.3439	0.1733	0.2489	0.2365	0.2262	0.2884	0.2333	0.2682	0.2608	0.2377	1.1349E-3	5.4254E-4	1.0755E-3	0.4814	-2.1972E-3	0.294	4.597	210.427
131000000	16.033	12.243	18.759	5.8949E-3	2.5028E-2	0.9574	0.4339	0.2616	2.3045	0.2922	0.1926	0.3387	0.1766	0.2613	0.2319	0.2183	0.2885	0.2371	0.2732	0.2598	0.2299	1.0706E-3	5.5652E-4	1.0012E-3	0.5242	-9.2578E-4	0.273	4.544	221.070
132000000	10.486	15.562	18.675	3.3339E-2	5.4208E-3	1.2851	0.4306	0.2305	2.3389	0.2950	0.1933	0.3414	0.1702	0.2482	0.2392	0.2284	0.2842	0.2226	0.2853	0.2545	0.2376	1.0327E-3	4.4978E-4	1.0122E-3	0.4480	3.4368E-3	0.261	4.696	225.775
133000000	14.608	19.252	23.072	5.9285E-2	0.1400	1.0735	0.4518	0.2472	2.3010	0.2906	0.1884	0.3374	0.1836	0.2563	0.2240	0.2260	0.2936	0.2207	0.2916	0.2536	0.2341	1.005E-3	3.8615E-4	9.9969E-4	0.4091	-2.6202E-2	0.284	4.628	224.187
134000000	15.506	14.624	17.924	3.1447E-2	2.2773E-2	1.1491	0.4393	0.2659	2.2948	0.2883	0.1828	0.3509	0.1779	0.2579	0.2306	0.2171	0.2944	0.2286	0.2857	0.2585	0.2272	9.4802E-4	3.9806E-4	9.2699E-4	0.4121	5.194E-2	0.392	4.601	239.806
135000000	11.099	19.031	16.870	3.19E-2	4.8705E-2	1.1505	0.4537	0.2418	2.3044	0.2945	0.1881	0.3369	0.1806	0.2640	0.2264	0.2137	0.2959	0.2184	0.2831	0.2601	0.2384	9.9914E-4	3.8644E-4	9.979E-4	0.3785	-6.5377E-2	0.165	4.609	223.980
136000000	12.846	16.966	17.208	6.2257E-2	7.9558E-2	1.1228	0.4474	0.2798	2.2728	0.2879	0.1849	0.3508	0.1764	0.2541	0.2275	0.2209	0.2975	0.2211	0.2885	0.2555	0.2349	1.0243E-3	3.6895E-4	9.9713E-4	0.3838	5.9598E-2	0.325	4.657	222.691
137000000	13.079	10.364	20.150	1.1152E-2	5.1749E-2	1.1296	0.4958	0.2389	2.2653	0.2814	0.1888	0.3522	0.1777	0.2621	0.2281	0.2313	0.2785	0.2145	0.2762	0.2676	0.2417	1.0621E-3	5.0569E-4	1.0237E-3	0.4612	-2.0255E-2	0.357	4.722	221.014
138000000	11.139	16.463	17.435	5.105E-3	1.3358E-2	1.0698	0.4628	0.2469	2.2902	0.3035	0.1963	0.3289	0.1714	0.2792	0.2237	0.2161	0.2809	0.2215	0.2809	0.2548	0.2427	1.0226E-3	4.511E-4	9.7318E-4	0.4551	-4.2006E-2	0.402	4.639	232.306
139000000	11.602	8.450	19.849	8.161E-2	0.1272	1.1214	0.4043	0.2645	2.3311	0.2896	0.1917	0.3400	0.1787	0.2568	0.2384	0.2159	0.2889	0.2264	0.2813	0.2549	0.2375	9.7688E-4	4.194E-4	9.5662E-4	0.4298	-3.2224E-2	0.441	4.639	235.708
140000000	12.337	17.492	19.908	3.6954E-2	0.1168	1.1782	0.4632	0.2314	2.3055	0.2798	0.1942	0.3529	0.1731	0.2620	0.2379	0.2099	0.2902	0.2360	0.2764	0.2558	0.2318	9.5864E-4	3.8484E-4	9.6581E-4	0.3929	-9.2788E-3	0.493	4.593	232.560
141000000	14.296	19.117	18.479	4.9808E-2	9.4068E-2	1.2269	0.4676	0.2428	2.2896	0.2909	0.1891	0.3479	0.1721	0.2522	0.2469	0.2214	0.2794	0.2251	0.2785	0.2622	0.2341	9.6603E-4	4.2133E-4	9.5603E-4	0.4145	2.9852E-2	0.247	4.666	233.184
142000000	15.945	16.949	20.706	3.3527E-3	1.7345E-2	1.0422	0.4684	0.2559	2.2757	0.2853	0.1870	0.3497	0.1779	0.2532	0.2343	0.2291	0.2834	0.2182	0.2850	0.2551	0.2417	9.9313E-4	3.5288E-4	9.5769E-4	0.3328	-6.2653E-2	0.644	4.763	235.516
143000000	11.737	17.613	18.645	5.7289E-2	2.5749E-2	1.2021	0.4874	0.2561	2.2565	0.2808	0.1882	0.3561	0.1749	0.2661	0.2326	0.2221	0.2792	0.2169	0.2942	0.2622	0.2268	9.0182E-4	3.4109E-4	9.1597E-4	0.3806	-5.4542E-2	0.402	4.661	235.875
144000000	13.816	23.628	18.403	3.0767E-2	7.5743E-2	1.1153	0.4193	0.2276	2.3531	0.2862	0.1865	0.3457	0.1816	0.2628	0.2287	0.2251	0.2835	0.2252	0.2748	0.2584	0.2416	9.8034E-4	3.5447E-4	9.5073E-4	0.3682	1.2369E-2	0.314	4.689	235.295
145000000	10.638	27.284	20.826	2.1213E-2	9.4797E-2	1.1019	0.4124	0.2722	2.3155	0.2839	0.1978	0.3375	0.1809	0.2565	0.2350	0.2275	0.2810	0.2158	0.2796	0.2635	0.2411	9.6923E-4	2.9824E-4	9.562E-4	0.3312	1.2223E-2	0.477	4.513	229.882
146000000	10.850	17.769	22.751	0.1148	7.1932E-2	1.0780	0.4563	0.2565	2.2872	0.2819	0.1972	0.3344	0.1864	0.2748	0.2287	0.2244	0.2720	0.2248	0.2813	0.2540	0.2399	9.9836E-4	3.9523E-4	9.3492E-4	0.3986	2.029E-2	0.264	4.748	239.738
147000000	13.017	16.628	19.298	3.7631E-2	1.9418E-2	1.2061	0.4573	0.2618	2.2809	0.2841	0.1912	0.3483	0.1764	0.2459	0.2298	0.2306	0.2936	0.2104	0.2939	0.2626	0.2332	8.9649E-4	3.6191E-4	9.0344E-4	0.4099	-3.7522E-2	0.509	4.889	243.908
148000000	8.899	29.353	21.042	5.3986E-2	8.672E-2	1.0439	0.3910	0.2440	2.3650	0.2913	0.1840	0.3473	0.1774	0.2470	0.2315	0.2264	0.2952	0.2280	0.2808	0.2661	0.2250	9.7611E-4	4.0819E-4	9.6351E-4	0.4184	-9.2612E-2	0.420	4.708	227.867
149000000	11.196	19.353	20.178	3.0767E-3	3.7096E-2	1.2181	0.4462	0.2425	2.3113	0.3010	0.1893	0.3394	0.1703	0.2510	0.2431	0.2210	0.2850	0.2217	0.2789	0.2632	0.2362	1.0002E-3	4.3743E-4	9.9718E-4	0.4133	-2.537E-2	0.114	4.695	233.852
150000000	12.213	12.159	18.311	7.6945E-2	3.5845E-2	1.0666	0.4372	0.2574	2.3054	0.2802	0.1942	0.3559	0.1698	0.2510	0.2461	0.2186	0.2842	0.2255	0.2763	0.2609	0.2373	9.6065E-4	4.0834E-4	9.752E-4	0.3972	-3.6722E-2	0.238	4.739	232.420
151000000	9.812	16.881	17.784	1.7718E-2	3.1792E-2	1.0108	0.4523	0.2481	2.2996	0.2870	0.1987	0.3252	0.1890	0.2713	0.2376	0.2242	0.2669	0.2264	0.2832	0.2628	0.2276	1.0072E-3	4.2158E-4	9.4867E-4	0.4181	-2.1149E-3	0.159	4.912	234.442
152000000	9.892	17.735	16.776	6.8128E-2	0.1174	1.3022	0.4838	0.2620	2.2543	0.3026	0.1823	0.3519	0.1632	0.2558	0.2314	0.2153	0.2975	0.2153	0.2781	0.2755	0.2310	9.869E-4	3.6229E-4	9.6368E-4	0.3820	-6.7552E-3	0.462	4.681	237.163
153000000	12.389	20.849	17.082	4.4429E-2	4.0696E-2	1.3797	0.4900	0.2549	2.2551	0.2968	0.1832	0.3343	0.1857	0.2688	0.2336	0.2123	0.2853	0.2288	0.2755	0.2635	0.2322	1.0191E-3	4.4717E-4	9.46E-4	0.4650	3.7746E-2	0.410	4.609	235.307
154000000	11.144	17.389	19.920	4.3116E-2	9.8264E-2	1.2454	0.4020	0.2902	2.3078	0.2960	0.1867	0.3478	0.1695	0.2636	0.2337	0.2245	0.2782	0.2100	0.2834	0.2675	0.2391	1.0764E-3	4.7492E-4	1.0216E-3	0.4425	-5.1852E-3	0.282	4.492	215.710
155000000	11.603	27.119	16.905	6.7151E-2	0.1581	1.1753	0.4544	0.2627	2.2829	0.2954	0.1937	0.3372	0.1737	0.2444	0.2437	0.2264	0.2855	0.2226	0.2843	0.2623	0.2308	1.0742E-3	4.586E-4	1.0243E-3	0.3951	6.2374E-3	0.193	4.606	223.877
156000000	10.773	29.880	18.337	7.4797E-2	5.8888E-2	1.2557	0.4496	0.2655	2.2849	0.2970	0.1956	0.3296	0.1779	0.2648	0.2255	0.2238	0.2859	0.2188	0.2848	0.2682	0.2282	1.0037E-3	3.526E-4	9.6936E-4	0.3326	2.7223E-2	0.300	4.911	229.482
157000000	15.706	16.597	22.099	2.5225E-2	6.9444E-2	1.1201	0.4797	0.2735	2.2469	0.2862	0.1876	0.3431	0.1830	0.2546	0.2387	0.2241	0.2826	0.2261	0.2879	0.2540	0.2319	1.0087E-3	4.5987E-4	9.9499E-4	0.4396	-6.6173E-2	0.512	4.611	219.741
158000000	15.672	19.625	17.534	8.2134E-3	4.5492E-2	1.0646	0.4213	0.2475	2.3312	0.2925	0.1936	0.3347	0.1793	0.2684	0.2341	0.2121	0.2854	0.2202	0.2893	0.2538	0.2367	1.003E-3	3.8214E-4	9.8277E-4	0.3799	3.0805E-2	0.245	4.544	224.346
159000000	15.144	19.503	18.737	8.7081E-2	6.8886E-2	1.1005	0.4313	0.2522	2.3165	0.2763	0.1937	0.3530	0.1770	0.2689	0.2353	0.2219	0.2739	0.2258	0.2858	0.2607	0.2277	1.1223E-3	4.4387E-4	1.0772E-3	0.3750	-7.8508E-3	0.469	4.696	209.696
160000000	8.984	18.533	17.802	2.8785E-2	0.1663	0.9740	0.4496	0.3030	2.2474	0.2869	0.1848	0.3493	0.1790	0.2615	0.2317	0.2168	0.2900	0.2185	0.2825	0.2641	0.2349	1.0555E-3	5.1998E-4	1.0331E-3	0.4765	3.168E-3	0.477	4.890	219.079
161000000	11.193	25.971	18.251	5.2095E-2	0.1239	1.2300	0.4284	0.2663	2.3053	0.2909	0.1891	0.3368	0.1832	0.2528	0.2305	0.2368	0.2799	0.2278	0.2852	0.2602	0.2268	1.1082E-3	3.988E-4	1.084E-3	0.3630	1.1454E-2	0.309	4.542	212.831
162000000	11.852	20.979	19.938	2.6538E-2	2.8781E-2	0.9827	0.4787	0.2705	2.2508	0.2854	0.1916	0.3465	0.1765	0.2470	0.2415	0.2159	0.2956	0.2181	0.2909	0.2534	0.2376	1.1486E-3	5.548E-4	1.1101E-3	0.4638	-3.7557E-2	0.505	4.697	206.802
163000000	14.367	11.671	18.384	2.0778E-2	6.5497E-3	0.9767	0.4387	0.2682	2.2931	0.2776	0.1896	0.3636	0.1692	0.2558	0.2359	0.2310	0.2773	0.2231	0.2834	0.2584	0.2351	1.1006E-3	4.8954E-4	1.0047E-3	0.4319	-3.3895E-2	0.287	5.109	221.900
164000000	13.070	16.478	19.037	5.4834E-2	5.4566E-2	1.1155	0.4346	0.2602	2.3053	0.2961	0.1890	0.3429	0.1720	0.2503	0.2431	0.2161	0.2905	0.2241	0.2793	0.2634	0.2331	1.0733E-3	6.0183E-4	1.0226E-3	0.5594	-1.3168E-3	1.429	4.623	221.092
165000000	9.650	26.542	18.778	2.7655E-2	8.1403E-2	1.0216	0.4681	0.2493	2.2825	0.2915	0.1896	0.3379	0.1810	0.2634	0.2341	0.2146	0.2879	0.2188	0.2871	0.2601	0.2340	1.0374E-3	3.9625E-4	1.0158E-3	0.3973	-1.9367E-2	0.140	4.656	226.535
166000000	9.153	18.786	17.885	5.0417E-2	1.3927E-2	1.3099	0.4790	0.2793	2.2417	0.2816	0.1965	0.3446	0.1773	0.2586	0.2284	0.2208	0.2922	0.2201	0.2956	0.2519	0.2324	1.0241E-3	3.3673E-4	9.8979E-4	0.3110	7.8321E-2	0.137	4.656	224.847
167000000	9.417	23.964	19.265	7.75E-2	1.5737E-2	1.0997	0.4450	0.2579	2.2971	0.2881	0.1893	0.3464	0.1762	0.2605	0.2300	0.2294	0.2801	0.2155	0.2804	0.2647	0.2394	1.0527E-3	4.471E-4	9.8073E-4	0.4103	-2.7568E-3	0.363	4.687	230.359
168000000	12.687	14.049	17.941	9.6304E-2	6.4403E-2	1.0897	0.4659	0.2689	2.2652	0.2768	0.1997	0.3404	0.1832	0.2553	0.2305	0.2293	0.2850	0.2128	0.2829	0.2721	0.2322	1.0208E-3	3.4918E-4	1.015E-3	0.3459	5.7387E-3	0.594	4.695	228.060
169000000	12.576	16.262	22.183	3.3497E-2	3.3662E-2	1.2143	0.4978	0.2496	2.2526	0.2902	0.1815	0.3530	0.1752	0.2609	0.2429	0.2129	0.2833	0.2212	0.2944	0.2532	0.2311	1.0018E-3	4.6347E-4	9.1819E-4	0.4514	1.6339E-2	0.201	4.558	245.379
