state	pscore
1000000	2246
2000000	2240
3000000	2243
4000000	2243
5000000	2243
6000000	2243
7000000	2249
8000000	2240
9000000	2241
10000000	2239
11000000	2241
12000000	2240
13000000	2245
14000000	2242
15000000	2246
16000000	2239
17000000	2239
18000000	2244
19000000	2245
20000000	2240
21000000	2243
22000000	2247
23000000	2242
24000000	2244
25000000	2244
26000000	2244
27000000	2244
28000000	2243
29000000	2242
30000000	2243
31000000	2238
32000000	2245
33000000	2244
34000000	2246
35000000	2245
36000000	2239
37000000	2244
38000000	2237
39000000	2242
40000000	2241
41000000	2241
42000000	2242
43000000	2244
44000000	2244
45000000	2242
46000000	2243
47000000	2245
48000000	2241
49000000	2243
50000000	2243
51000000	2244
52000000	2245
53000000	2243
54000000	2239
55000000	2245
56000000	2246
57000000	2247
58000000	2244
59000000	2246
60000000	2245
61000000	2246
62000000	2244
63000000	2241
64000000	2247
65000000	2241
66000000	2244
67000000	2237
68000000	2243
69000000	2241
70000000	2247
71000000	2244
72000000	2244
73000000	2241
74000000	2244
75000000	2240
76000000	2241
77000000	2244
78000000	2244
79000000	2244
80000000	2242
81000000	2244
82000000	2246
83000000	2244
84000000	2242
85000000	2242
86000000	2243
87000000	2244
88000000	2244
89000000	2239
90000000	2242
91000000	2244
92000000	2246
93000000	2247
94000000	2246
95000000	2246
96000000	2241
97000000	2245
98000000	2248
99000000	2243
100000000	2244
101000000	2243
102000000	2238
103000000	2242
104000000	2241
105000000	2245
106000000	2240
107000000	2244
108000000	2239
109000000	2242
110000000	2240
111000000	2241
112000000	2245
113000000	2241
114000000	2244
115000000	2241
116000000	2241
117000000	2243
118000000	2238
119000000	2243
120000000	2244
121000000	2246
122000000	2243
123000000	2241
124000000	2242
125000000	2246
126000000	2246
127000000	2240
128000000	2246
129000000	2244
130000000	2245
131000000	2239
132000000	2241
133000000	2243
134000000	2243
135000000	2244
136000000	2239
137000000	2246
138000000	2245
139000000	2241
140000000	2243
141000000	2242
142000000	2243
143000000	2243
144000000	2241
145000000	2241
146000000	2239
147000000	2244
148000000	2238
149000000	2244
150000000	2239
151000000	2249
152000000	2240
153000000	2240
154000000	2242
155000000	2241
156000000	2241
157000000	2244
158000000	2250
159000000	2245
160000000	2243
161000000	2242
162000000	2241
163000000	2242
164000000	2241
165000000	2245
166000000	2243
167000000	2243
168000000	2241
169000000	2239
170000000	2240
171000000	2241
172000000	2242
173000000	2238
174000000	2245
175000000	2239
176000000	2241
177000000	2243
178000000	2239
179000000	2248
180000000	2242
181000000	2244
182000000	2241
183000000	2241
184000000	2243
185000000	2242
186000000	2248
187000000	2244
188000000	2241
189000000	2241
190000000	2246
191000000	2243
192000000	2242
193000000	2244
194000000	2246
195000000	2246
196000000	2245
197000000	2245
198000000	2243
199000000	2247
200000000	2244
