state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	8.382	7.231	5.978	4.080	2.670	4.778	3.938	3.981	3.345	3.139	4.365	1.288	0.720	1.803	2.079	2.943	3.970	6.349	6.046	5.907	4.522	5.472	4.502	4.068	1.451	2.651	2.994	3.981	3.559	5.778	5.081	2.829	1.298	3.296	1.538	2.269	0.228	-2.268	-2.700	1.585	3.985	2.884	2.619	-0.903	-1.933	-2.442	-1.105	1.629	2.523	2.826
2000000	9.875	6.480	4.276	5.328	8.884	7.508	6.373	5.274	6.080	3.454	3.064	1.331	0.969	2.171	2.270	2.617	3.605	4.594	6.957	6.551	7.528	3.893	5.253	5.515	1.285	4.115	4.100	4.501	5.395	4.635	2.395	3.190	2.237	4.061	2.765	1.834	1.177	-1.477	-2.051	2.157	3.585	1.701	0.148	-1.177	-2.336	-5.328	-3.002	-5.343	-4.779	-7.718
3000000	5.323	2.741	4.142	3.308	4.961	4.466	4.308	1.680	0.938	1.907	3.907	3.143	1.151	1.805	3.484	2.981	3.393	5.790	6.019	6.657	6.261	4.985	6.706	3.765	2.080	3.016	3.904	2.963	4.446	3.808	3.109	2.894	3.973	2.465	1.692	1.488	1.109	0.660	-0.386	-0.901	2.428	2.974	2.715	1.307	0.742	-0.219	-2.741	-2.395	-3.480	-4.210
4000000	-0.021	2.180	3.322	3.227	4.739	2.177	2.583	2.648	5.676	4.943	2.967	1.692	3.513	2.014	1.700	4.302	3.486	4.643	6.024	5.137	6.140	4.810	7.674	6.082	3.490	1.550	3.571	6.624	4.893	4.844	2.220	3.436	2.790	2.233	2.526	1.489	-0.520	-3.586	-0.574	0.021	1.195	2.652	3.613	1.251	-0.072	-1.336	-5.403	-6.257	-11.143	-12.598
5000000	5.455	6.826	5.505	6.267	5.908	3.585	5.104	4.922	1.617	1.665	0.209	3.278	2.095	2.514	3.249	3.262	5.353	4.239	5.276	4.922	6.264	4.411	5.837	6.206	4.429	1.407	4.216	5.459	6.136	6.549	3.684	3.456	1.694	4.751	3.297	0.791	0.075	-0.845	-1.071	-2.079	2.101	0.891	0.877	-0.422	-2.982	-5.423	-4.739	-2.851	-0.703	-2.668
6000000	7.856	5.784	7.382	3.839	4.839	3.142	2.820	0.924	2.958	3.584	4.748	1.656	3.099	3.458	3.656	3.077	3.924	5.960	7.179	8.194	4.936	4.325	6.325	5.563	4.470	1.516	3.698	4.795	4.019	3.757	1.966	3.178	3.686	2.406	2.444	0.461	0.537	-0.324	-1.713	1.627	5.762	6.066	4.527	-0.995	-3.536	-1.609	-1.492	-0.771	-2.003	-1.941
7000000	6.348	9.546	12.556	9.429	8.143	9.640	7.992	7.286	7.370	7.349	6.893	3.575	2.628	2.497	2.532	4.321	5.280	4.244	7.958	7.138	7.115	6.143	4.013	4.098	5.265	1.638	3.087	4.941	4.261	2.555	3.088	2.236	6.000	2.624	1.829	0.982	1.446	-1.686	-0.865	3.572	2.085	4.168	4.979	1.270	-1.606	-2.453	-7.015	-7.948	-7.627	-8.759
8000000	10.249	7.060	7.964	7.086	7.798	5.932	7.065	4.794	3.243	2.479	6.244	5.796	-0.068	2.542	2.344	3.752	3.269	4.977	6.281	5.630	5.948	4.602	5.663	5.458	5.141	1.578	2.742	4.468	6.309	3.778	2.848	2.628	3.826	2.842	2.050	3.476	1.465	-0.951	-3.229	1.482	2.214	3.260	3.228	-0.290	0.435	0.323	0.204	-5.702	-9.060	-12.344
9000000	13.192	12.008	11.565	13.573	12.072	9.063	3.957	2.084	4.603	5.398	5.917	4.904	3.197	2.100	3.349	2.717	3.125	5.172	6.739	8.065	5.245	4.977	6.630	6.385	4.977	1.524	4.498	3.287	4.122	3.940	3.571	3.911	3.186	3.042	1.178	0.916	3.853	-0.518	-0.320	-1.930	2.455	4.855	2.123	0.169	-0.736	-2.438	-4.723	-7.489	-11.062	-10.390
10000000	13.169	9.356	9.017	6.221	5.422	3.947	5.257	4.842	4.961	4.714	2.449	3.297	1.453	1.604	3.373	2.951	5.407	5.333	7.760	6.055	7.387	3.829	5.233	7.320	4.436	1.351	4.652	3.642	4.513	5.667	3.446	2.440	3.254	5.668	1.246	1.565	-0.856	1.064	-1.737	1.866	2.855	2.392	1.502	-1.684	-1.345	-0.254	1.808	1.815	0.374	2.722
11000000	1.101	2.433	7.650	6.567	7.968	6.535	5.528	3.535	5.740	5.213	3.241	2.278	1.261	2.204	2.872	2.942	4.576	5.175	5.523	6.085	6.295	4.809	6.774	5.725	3.806	1.729	4.263	5.041	3.834	3.329	3.300	3.373	5.509	3.146	1.625	3.313	1.137	0.119	-0.614	-0.868	1.158	1.527	2.696	-0.627	-0.844	-1.808	-4.800	-4.236	-4.725	-3.852
12000000	4.911	2.949	1.566	1.864	2.490	3.905	5.089	4.185	4.821	4.546	4.259	2.288	2.780	1.847	2.026	3.103	4.727	5.914	6.608	6.385	5.741	4.777	5.842	4.576	5.020	1.976	3.219	3.878	4.284	4.610	3.398	3.983	3.142	1.984	0.950	1.454	-0.383	-1.675	-0.345	1.560	1.951	3.318	1.086	0.781	0.434	-0.109	-3.370	-1.826	0.090	0.070
13000000	3.573	5.941	2.129	2.196	1.291	1.673	3.116	4.442	5.906	2.991	3.208	0.422	1.953	2.438	2.392	4.341	4.217	3.882	6.659	7.645	8.029	4.675	5.582	6.653	3.056	1.303	3.697	6.897	6.316	4.714	2.738	6.117	2.169	3.684	3.111	0.766	0.384	0.228	-2.837	1.043	1.405	4.804	3.160	0.871	-0.065	-1.217	-0.641	-2.566	-0.378	-0.351
14000000	8.837	7.439	6.218	7.771	8.499	8.618	10.793	12.272	10.523	9.009	8.389	5.288	1.489	0.992	1.775	4.019	3.764	4.920	8.098	7.669	7.993	4.175	4.928	5.770	5.237	1.752	4.337	6.064	8.305	6.305	4.829	4.302	2.518	2.947	1.965	1.242	0.434	-0.200	-0.500	-0.324	2.578	4.360	2.774	0.814	-1.027	-0.969	-3.517	-2.630	-0.946	-1.729
15000000	6.924	6.408	8.364	9.130	7.254	8.352	7.428	7.403	10.267	12.743	10.867	7.188	4.241	3.199	2.302	3.880	3.767	3.855	4.711	6.008	4.749	4.274	6.574	4.248	4.524	1.272	6.035	6.775	4.719	3.228	3.509	3.533	3.408	3.400	1.946	2.202	1.849	0.766	-2.657	-0.571	3.004	5.816	3.658	-0.454	-0.072	-2.269	0.802	1.360	4.281	1.216
16000000	2.127	4.125	2.832	-0.597	0.817	5.130	4.810	5.495	3.611	3.187	1.069	-0.040	2.049	3.833	2.319	4.415	3.275	5.711	4.457	7.089	5.561	4.451	4.999	4.875	3.931	1.496	3.741	7.698	7.152	5.755	4.707	2.584	4.403	2.323	4.186	1.893	1.055	-0.094	-2.536	0.805	1.981	1.189	1.922	1.685	-0.620	-1.084	-4.211	-1.869	-1.370	-1.163
17000000	20.328	20.384	16.132	14.107	13.785	14.437	15.420	15.196	11.887	10.686	9.714	3.272	3.271	1.569	4.814	3.466	3.521	8.529	5.640	9.805	5.065	4.901	4.977	6.198	3.864	1.485	9.418	8.168	5.033	4.904	2.585	2.816	5.535	4.177	2.918	3.423	2.844	0.288	-1.470	-1.994	3.778	2.862	2.725	4.445	2.108	-0.324	0.241	-2.395	-1.079	-0.259
18000000	13.348	10.459	9.466	10.244	7.958	8.482	8.566	10.329	3.216	5.709	4.118	1.798	1.433	3.118	2.307	4.126	4.067	5.226	6.926	7.292	7.003	4.501	6.386	6.206	3.708	1.696	3.596	6.238	6.752	4.018	2.921	6.340	4.136	2.075	2.950	2.134	3.123	1.274	-0.009	-1.849	4.674	5.866	3.535	2.241	0.052	-1.049	0.243	-2.351	-3.610	-3.568
19000000	-2.085	0.380	-0.872	1.856	3.862	5.898	6.751	5.392	4.897	3.414	2.865	1.763	0.861	2.150	2.321	3.180	4.417	5.193	6.282	7.780	7.081	3.984	6.508	8.136	3.845	1.315	6.189	6.426	4.131	3.221	2.998	2.820	4.684	4.153	3.693	4.085	2.549	-0.209	-1.624	-1.157	2.842	4.389	2.125	0.319	-1.962	-4.097	-3.998	-3.606	-5.459	-5.769
