state	posterior	prior	likelihood	skygrid
1000000	-37117.517	-4646.729	-32470.788	-1065.906
2000000	-37072.357	-4621.203	-32451.154	-1039.991
3000000	-37053.653	-4601.102	-32452.551	-1019.233
4000000	-37113.507	-4665.513	-32447.994	-1085.025
5000000	-37125.710	-4673.538	-32452.172	-1092.772
6000000	-37106.407	-4633.768	-32472.639	-1051.470
7000000	-37017.847	-4559.835	-32458.012	-978.700
8000000	-37075.344	-4635.002	-32440.342	-1052.900
9000000	-36986.047	-4567.646	-32418.401	-987.270
10000000	-37042.266	-4639.407	-32402.859	-1057.508
11000000	-36982.299	-4551.417	-32430.882	-970.275
12000000	-37087.606	-4620.631	-32466.975	-1039.615
13000000	-37059.957	-4576.274	-32483.682	-993.887
14000000	-37080.356	-4644.013	-32436.343	-1062.710
15000000	-37037.209	-4571.614	-32465.596	-991.662
16000000	-37007.193	-4574.611	-32432.583	-993.565
17000000	-37118.912	-4614.746	-32504.166	-1031.680
18000000	-37074.084	-4598.933	-32475.150	-1017.645
19000000	-37081.829	-4599.605	-32482.223	-1017.739
20000000	-37069.321	-4605.752	-32463.569	-1024.031
21000000	-37016.783	-4581.046	-32435.737	-1001.183
22000000	-37045.427	-4586.816	-32458.611	-1005.247
23000000	-37058.211	-4610.111	-32448.100	-1029.405
24000000	-37039.358	-4579.891	-32459.466	-998.686
25000000	-37010.478	-4575.891	-32434.587	-993.464
26000000	-37082.940	-4605.369	-32477.571	-1024.102
27000000	-37102.988	-4647.107	-32455.881	-1066.668
28000000	-37094.466	-4611.581	-32482.885	-1030.900
29000000	-37077.745	-4604.770	-32472.975	-1023.443
30000000	-37087.157	-4614.659	-32472.498	-1032.401
31000000	-37014.758	-4587.931	-32426.827	-1005.970
32000000	-37103.932	-4618.556	-32485.376	-1037.269
33000000	-37054.476	-4588.443	-32466.033	-1008.691
34000000	-37040.982	-4579.071	-32461.911	-996.697
35000000	-37033.857	-4582.336	-32451.522	-999.842
36000000	-37091.404	-4657.289	-32434.115	-1077.049
37000000	-37065.906	-4584.185	-32481.721	-1002.996
38000000	-36996.280	-4562.502	-32433.778	-981.965
39000000	-37101.334	-4636.751	-32464.583	-1055.819
40000000	-37099.255	-4645.817	-32453.438	-1063.469
41000000	-37102.644	-4663.682	-32438.962	-1083.271
42000000	-37098.771	-4647.846	-32450.925	-1066.142
43000000	-37029.677	-4576.330	-32453.347	-994.255
44000000	-37029.779	-4596.468	-32433.311	-1015.148
45000000	-37141.435	-4681.376	-32460.059	-1097.376
46000000	-37003.042	-4591.004	-32412.038	-1008.869
47000000	-37135.413	-4652.253	-32483.161	-1070.565
48000000	-37062.490	-4626.728	-32435.763	-1045.320
49000000	-36979.417	-4559.796	-32419.622	-978.255
50000000	-37128.397	-4672.856	-32455.541	-1091.279
51000000	-37131.246	-4649.093	-32482.153	-1066.351
52000000	-37141.388	-4645.043	-32496.345	-1062.863
53000000	-37021.147	-4574.155	-32446.992	-992.502
54000000	-37038.979	-4632.728	-32406.251	-1051.700
55000000	-37094.706	-4628.610	-32466.096	-1047.933
56000000	-37158.354	-4687.777	-32470.578	-1105.040
57000000	-37067.125	-4612.330	-32454.795	-1031.635
58000000	-37122.247	-4639.395	-32482.851	-1057.041
59000000	-37140.480	-4659.518	-32480.962	-1077.412
60000000	-37054.333	-4594.672	-32459.661	-1013.644
61000000	-37090.813	-4620.565	-32470.248	-1037.917
62000000	-37067.415	-4618.320	-32449.096	-1036.264
63000000	-37037.541	-4546.864	-32490.677	-966.505
64000000	-37072.438	-4604.116	-32468.323	-1022.762
65000000	-37087.598	-4639.294	-32448.303	-1058.831
66000000	-37113.971	-4634.449	-32479.522	-1053.302
67000000	-37125.362	-4670.771	-32454.592	-1089.323
68000000	-37145.131	-4688.553	-32456.579	-1106.326
69000000	-37086.050	-4626.001	-32460.049	-1044.005
70000000	-37100.747	-4612.167	-32488.580	-1030.197
71000000	-37051.678	-4596.821	-32454.858	-1015.312
72000000	-37124.166	-4632.940	-32491.226	-1051.313
73000000	-37116.567	-4631.465	-32485.102	-1050.599
74000000	-37057.457	-4619.790	-32437.667	-1036.806
75000000	-37069.632	-4637.391	-32432.241	-1056.951
76000000	-36954.716	-4544.812	-32409.904	-962.919
77000000	-37017.978	-4560.406	-32457.571	-977.547
78000000	-37121.222	-4636.358	-32484.863	-1054.391
79000000	-37107.028	-4646.481	-32460.547	-1064.299
80000000	-37099.026	-4627.725	-32471.301	-1045.640
81000000	-37089.467	-4634.040	-32455.427	-1052.072
82000000	-37052.181	-4586.714	-32465.467	-1006.172
83000000	-37026.962	-4570.154	-32456.807	-988.927
84000000	-37054.709	-4620.571	-32434.138	-1039.673
85000000	-37120.182	-4663.676	-32456.505	-1081.376
86000000	-37120.452	-4679.076	-32441.376	-1097.531
87000000	-37174.729	-4666.272	-32508.458	-1083.284
88000000	-37125.024	-4669.563	-32455.461	-1086.827
89000000	-37097.064	-4639.185	-32457.879	-1056.942
