state	pscore
1000000	2241
2000000	2242
3000000	2244
4000000	2242
5000000	2243
6000000	2244
7000000	2245
8000000	2246
9000000	2241
10000000	2248
11000000	2238
12000000	2243
13000000	2242
14000000	2244
15000000	2241
16000000	2242
17000000	2243
18000000	2242
19000000	2242
20000000	2242
21000000	2240
22000000	2242
23000000	2246
24000000	2243
25000000	2242
26000000	2242
27000000	2241
28000000	2243
29000000	2247
30000000	2246
31000000	2245
32000000	2244
33000000	2244
34000000	2242
35000000	2240
36000000	2244
37000000	2243
38000000	2240
39000000	2244
40000000	2240
41000000	2240
42000000	2242
43000000	2242
44000000	2245
45000000	2248
46000000	2246
47000000	2243
48000000	2244
49000000	2243
50000000	2244
51000000	2241
52000000	2243
53000000	2245
54000000	2244
55000000	2240
56000000	2241
57000000	2240
58000000	2244
59000000	2242
60000000	2248
61000000	2246
62000000	2242
63000000	2245
64000000	2246
65000000	2243
66000000	2244
67000000	2242
68000000	2243
69000000	2244
70000000	2244
71000000	2241
72000000	2240
73000000	2240
74000000	2245
75000000	2238
76000000	2238
77000000	2242
78000000	2241
79000000	2242
80000000	2241
81000000	2244
82000000	2250
83000000	2247
84000000	2244
85000000	2240
86000000	2241
87000000	2241
88000000	2244
89000000	2239
90000000	2241
91000000	2238
92000000	2242
93000000	2243
94000000	2241
95000000	2240
96000000	2244
97000000	2240
98000000	2242
99000000	2241
100000000	2241
101000000	2243
102000000	2240
103000000	2243
104000000	2242
105000000	2243
106000000	2244
107000000	2244
108000000	2242
109000000	2247
110000000	2240
111000000	2239
112000000	2244
113000000	2245
114000000	2242
115000000	2245
116000000	2238
117000000	2241
118000000	2244
119000000	2247
120000000	2241
121000000	2244
122000000	2240
123000000	2241
124000000	2242
125000000	2245
126000000	2241
127000000	2242
128000000	2248
129000000	2240
130000000	2240
131000000	2241
132000000	2242
133000000	2247
134000000	2244
135000000	2243
136000000	2246
137000000	2243
138000000	2239
139000000	2241
140000000	2242
141000000	2241
142000000	2239
143000000	2240
144000000	2242
145000000	2243
146000000	2245
147000000	2243
148000000	2240
149000000	2242
150000000	2244
151000000	2247
152000000	2238
153000000	2251
154000000	2245
155000000	2242
156000000	2242
157000000	2242
158000000	2244
159000000	2241
160000000	2243
161000000	2240
162000000	2243
163000000	2243
164000000	2238
165000000	2241
166000000	2239
167000000	2247
168000000	2240
169000000	2248
170000000	2239
171000000	2240
172000000	2246
173000000	2244
174000000	2246
175000000	2244
176000000	2241
177000000	2242
178000000	2240
179000000	2245
180000000	2241
181000000	2249
182000000	2243
183000000	2246
184000000	2243
185000000	2242
186000000	2244
187000000	2241
188000000	2239
189000000	2238
190000000	2241
191000000	2241
192000000	2243
193000000	2242
194000000	2239
195000000	2240
196000000	2244
197000000	2244
198000000	2241
199000000	2242
200000000	2244
