state	kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
54000000	7.2854	0.1810	0.3097	0.2200	0.2013	0.2690	5.3207E-4	80.378	22.194	195.488
55000000	6.5444	0.1278	0.3049	0.2161	0.2066	0.2724	5.0943E-4	25.592	21.643	199.767
56000000	6.7739	0.1361	0.3126	0.2174	0.2011	0.2689	5.4511E-4	4.317	22.207	197.790
57000000	7.2676	0.1440	0.3120	0.2214	0.1969	0.2697	5.3046E-4	8.237	20.451	193.515
58000000	6.5873	0.1311	0.3079	0.2214	0.2026	0.2681	5.2128E-4	11.678	23.178	199.447
59000000	7.2593	0.1192	0.3070	0.2232	0.2006	0.2692	5.2796E-4	69.739	20.538	193.708
60000000	6.4905	0.2222	0.3130	0.2174	0.1996	0.2700	5.26E-4	15.018	23.613	204.316
61000000	7.2630	0.1071	0.3081	0.2188	0.1974	0.2757	5.6162E-4	3.276	21.572	193.546
62000000	6.6762	0.1496	0.3091	0.2203	0.1977	0.2729	5.2115E-4	21.064	23.199	202.213
63000000	6.9915	0.1466	0.3097	0.2249	0.1994	0.2660	5.2911E-4	45.303	19.580	187.507
64000000	6.7424	0.1584	0.3075	0.2234	0.1984	0.2707	5.5989E-4	319.916	20.745	191.423
65000000	6.6967	0.1039	0.3089	0.2217	0.1963	0.2731	5.1974E-4	29.670	22.413	200.686
66000000	7.0698	8.4062E-2	0.3115	0.2220	0.1989	0.2676	5.4846E-4	76.251	20.134	187.365
67000000	6.9760	0.1784	0.3126	0.2195	0.2018	0.2662	5.174E-4	28.881	21.982	201.389
68000000	6.5763	0.1865	0.3070	0.2263	0.2013	0.2654	5.4937E-4	20.387	20.247	193.277
69000000	6.9626	0.1450	0.3112	0.2210	0.1999	0.2679	5.2011E-4	46.949	24.228	208.496
70000000	6.8234	0.1917	0.3104	0.2166	0.2004	0.2726	5.1267E-4	242.228	24.585	204.622
71000000	6.7075	9.1222E-2	0.3077	0.2137	0.2029	0.2757	4.9397E-4	16.187	22.999	203.551
72000000	7.1031	0.1207	0.3032	0.2225	0.2040	0.2703	5.2925E-4	887.421	22.391	201.319
73000000	6.0328	0.1553	0.3115	0.2209	0.2041	0.2636	5.6529E-4	54.839	21.975	193.348
74000000	5.7436	0.1559	0.3109	0.2214	0.1972	0.2706	5.3851E-4	11.156	21.764	197.247
75000000	6.7121	0.1240	0.3024	0.2262	0.1993	0.2722	4.7175E-4	3.941	22.977	212.084
76000000	5.7716	0.1380	0.3021	0.2219	0.2012	0.2748	5.0548E-4	35.657	22.918	204.814
77000000	6.7947	0.1223	0.3026	0.2235	0.2015	0.2724	5.3358E-4	6.975	22.509	199.629
78000000	6.2681	0.1458	0.3109	0.2210	0.1998	0.2683	5.4194E-4	5.640	22.355	195.774
79000000	7.0025	0.1387	0.3046	0.2187	0.2051	0.2717	5.2883E-4	87.326	23.293	200.229
80000000	7.1486	0.2126	0.3049	0.2219	0.2014	0.2719	4.8141E-4	115.829	22.404	207.154
81000000	6.8675	0.1054	0.3064	0.2142	0.2059	0.2735	5.7524E-4	4.374	20.844	181.655
82000000	6.5960	0.1130	0.3129	0.2203	0.1990	0.2678	5.2281E-4	65.117	22.669	198.161
83000000	7.1752	0.1618	0.3111	0.2182	0.2012	0.2695	5.6434E-4	1867.140	21.841	193.406
84000000	6.1603	0.1604	0.3097	0.2225	0.1982	0.2696	5.5921E-4	8.691	22.650	195.345
85000000	7.7506	0.1809	0.3009	0.2247	0.1995	0.2749	5.6659E-4	67.231	20.395	185.091
86000000	7.2695	0.1775	0.3069	0.2199	0.2022	0.2710	5.6536E-4	16.609	22.146	192.915
87000000	6.7497	0.1308	0.3075	0.2186	0.1998	0.2741	5.6329E-4	82.506	21.357	193.515
88000000	6.3317	0.2151	0.3078	0.2253	0.1961	0.2708	5.2216E-4	13.751	20.257	189.498
89000000	6.6753	2.9308E-2	0.3108	0.2204	0.2001	0.2686	5.4944E-4	19.207	21.416	198.669
90000000	6.9512	0.1531	0.3043	0.2213	0.2053	0.2692	5.3743E-4	22.480	21.272	191.052
91000000	6.4771	0.1496	0.3038	0.2203	0.2013	0.2745	5.1987E-4	2.363	22.379	201.380
92000000	6.7836	0.1756	0.3080	0.2199	0.2000	0.2720	5.0886E-4	32.461	23.953	202.796
93000000	6.6130	0.1310	0.3160	0.2191	0.1959	0.2691	5.1117E-4	25.799	21.498	197.732
94000000	6.3985	0.1736	0.3130	0.2200	0.2013	0.2657	5.7462E-4	9.979	20.006	187.124
95000000	6.8080	0.1234	0.3075	0.2175	0.2010	0.2741	5.5649E-4	8.031	22.052	198.562
96000000	6.8488	0.1427	0.3063	0.2231	0.2001	0.2705	5.51E-4	31.356	20.737	194.613
97000000	6.8591	0.1253	0.3111	0.2258	0.1997	0.2634	5.4973E-4	16.024	19.872	186.737
98000000	6.5830	8.7979E-3	0.3093	0.2192	0.2002	0.2713	5.534E-4	64.916	20.299	187.697
99000000	6.9274	0.1176	0.3020	0.2257	0.2048	0.2675	5.2418E-4	29.661	22.603	202.455
100000000	6.5801	0.1415	0.3122	0.2217	0.2066	0.2594	5.6976E-4	35.390	20.716	186.589
101000000	7.0371	0.1027	0.3016	0.2210	0.2072	0.2703	5.359E-4	33.547	21.961	198.783
102000000	7.5668	0.1766	0.3075	0.2220	0.2027	0.2678	5.6397E-4	46.919	22.086	186.271
103000000	7.5154	0.2048	0.3053	0.2194	0.2033	0.2720	5.0654E-4	33.428	20.240	194.231
104000000	6.4237	0.1013	0.3111	0.2220	0.1990	0.2679	5.2405E-4	56.540	21.584	191.649
105000000	7.3909	0.1429	0.3067	0.2213	0.2036	0.2684	4.8962E-4	24.502	23.575	203.734
106000000	6.9316	0.1442	0.3053	0.2227	0.2000	0.2720	5.4021E-4	14.547	23.029	200.498
107000000	6.8876	0.1376	0.3029	0.2206	0.2040	0.2724	5.0863E-4	4.956	22.960	202.474
108000000	6.4944	0.1555	0.3008	0.2220	0.2021	0.2751	5.686E-4	7.978	19.882	185.317
109000000	6.2071	0.1818	0.3090	0.2229	0.1957	0.2723	5.6512E-4	5.277	19.458	189.190
110000000	6.4195	0.1645	0.3056	0.2205	0.2028	0.2711	4.9342E-4	10.158	23.044	207.920
111000000	6.9634	0.1301	0.3022	0.2231	0.1990	0.2756	5.8035E-4	11.244	19.337	186.941
112000000	6.6302	8.6828E-2	0.3078	0.2261	0.1967	0.2694	5.2881E-4	56.563	23.175	200.047
113000000	6.9517	0.1519	0.3114	0.2205	0.2008	0.2673	5.288E-4	20.934	22.454	201.273
114000000	6.1108	0.1548	0.3101	0.2218	0.1999	0.2683	5.43E-4	8.753	22.173	197.146
115000000	6.3933	9.9657E-2	0.3092	0.2219	0.2013	0.2676	5.1971E-4	19.415	20.243	193.260
116000000	6.6643	0.1639	0.3013	0.2194	0.2092	0.2702	5.5704E-4	1046.566	19.555	194.945
117000000	7.3407	0.1279	0.3029	0.2219	0.2035	0.2717	5.4442E-4	25.091	20.966	187.338
118000000	6.7899	0.1679	0.3109	0.2204	0.2025	0.2662	5.2214E-4	22.148	20.899	200.630
119000000	6.5946	0.1624	0.3053	0.2178	0.1985	0.2784	5.5086E-4	28.182	20.542	188.468
120000000	6.9617	0.1306	0.3101	0.2195	0.2031	0.2673	5.5882E-4	69.228	19.592	186.076
121000000	6.6117	0.1259	0.3087	0.2209	0.1998	0.2706	5.3243E-4	74.869	20.843	198.768
122000000	6.4193	0.1377	0.3062	0.2225	0.1955	0.2758	5.4324E-4	20.994	20.916	198.671
123000000	6.4729	0.1646	0.3116	0.2234	0.2066	0.2584	5.2367E-4	18.149	20.084	200.309
124000000	6.9933	0.1689	0.3104	0.2182	0.1986	0.2728	5.4863E-4	85.316	21.821	200.750
125000000	7.3817	7.9653E-2	0.3097	0.2192	0.2064	0.2647	5.2377E-4	8.387	21.402	201.158
126000000	6.2142	2.2378E-2	0.3156	0.2203	0.1955	0.2687	5.1534E-4	18.048	22.476	199.152
127000000	7.1808	0.1302	0.2993	0.2211	0.2091	0.2704	5.549E-4	15.594	19.223	183.700
128000000	6.3937	0.2000	0.3102	0.2169	0.2036	0.2693	5.1931E-4	25.363	23.032	205.358
129000000	6.3833	0.1487	0.3091	0.2167	0.2022	0.2720	5.5244E-4	41.293	20.873	189.812
130000000	6.5850	0.1357	0.3111	0.2256	0.1993	0.2640	5.0731E-4	1.970	20.683	193.474
131000000	7.3088	0.1606	0.3143	0.2162	0.1966	0.2729	5.034E-4	19.718	22.401	205.784
132000000	7.3267	0.1213	0.3066	0.2246	0.2035	0.2653	5.2307E-4	8.441	23.004	201.810
133000000	6.8840	0.1348	0.3053	0.2173	0.2005	0.2769	5.1197E-4	89.554	21.245	203.560
134000000	6.8790	0.1425	0.3052	0.2211	0.2003	0.2735	5.0755E-4	27.870	21.821	201.841
135000000	7.2815	0.1080	0.3156	0.2180	0.1968	0.2696	5.1677E-4	12.665	20.711	196.646
136000000	6.4262	0.1672	0.3105	0.2187	0.2003	0.2705	5.732E-4	8.786	20.762	186.194
137000000	6.3380	0.1225	0.3107	0.2239	0.1940	0.2715	5.2415E-4	16.186	21.007	192.160
138000000	6.5109	0.1327	0.3102	0.2161	0.2012	0.2725	4.9809E-4	221.902	23.185	208.170
139000000	6.4300	0.1044	0.3032	0.2179	0.2072	0.2717	5.3521E-4	48.195	19.818	189.325
140000000	6.7831	0.1525	0.3112	0.2205	0.1955	0.2728	5.4231E-4	167.711	19.729	189.362
141000000	7.2824	0.1241	0.3070	0.2189	0.2031	0.2711	5.4934E-4	7.145	22.656	192.403
142000000	6.8521	0.1259	0.3138	0.2206	0.1958	0.2698	5.1771E-4	35.750	21.100	194.621
143000000	7.5162	0.1341	0.3086	0.2195	0.2032	0.2687	4.8379E-4	24.554	21.929	205.930
144000000	5.9635	0.1390	0.3095	0.2197	0.2015	0.2693	5.3956E-4	493.865	21.158	190.862
145000000	6.6473	0.1921	0.3111	0.2219	0.1980	0.2690	5.3512E-4	236.201	21.469	201.249
146000000	6.4084	7.2873E-2	0.3081	0.2185	0.2017	0.2718	5.2245E-4	14.533	21.188	192.597
147000000	6.6895	0.1490	0.3055	0.2206	0.2026	0.2712	5.7921E-4	24.412	21.348	195.345
148000000	6.7132	0.1683	0.3109	0.2200	0.2034	0.2657	5.4682E-4	4.353	19.843	184.530
149000000	6.8955	0.1702	0.3052	0.2213	0.2047	0.2688	5.2583E-4	206.467	22.288	201.252
150000000	7.2517	0.1257	0.3025	0.2271	0.2023	0.2681	5.3034E-4	53.331	20.227	197.998
151000000	6.7166	8.6568E-2	0.3057	0.2274	0.1951	0.2719	5.6805E-4	83.737	21.086	189.918
152000000	6.7754	0.1406	0.3105	0.2219	0.2046	0.2630	5.4607E-4	8.396	19.935	190.009
153000000	6.2589	0.1580	0.3087	0.2227	0.1998	0.2688	5.7425E-4	21.238	21.121	185.528
154000000	6.2008	0.1061	0.3068	0.2171	0.2060	0.2701	5.6384E-4	73.335	19.365	183.799
155000000	7.2536	9.9957E-2	0.3042	0.2280	0.1977	0.2701	5.5926E-4	16.883	21.761	192.042
156000000	7.1334	0.1193	0.3088	0.2221	0.2027	0.2665	5.0066E-4	85.232	23.188	207.686
157000000	6.8435	0.1736	0.3052	0.2243	0.1967	0.2738	5.4994E-4	10.444	21.097	191.788
158000000	6.3942	7.9728E-2	0.3119	0.2194	0.1989	0.2698	5.5098E-4	4.429	19.631	191.667
159000000	6.3052	0.1766	0.3081	0.2157	0.2027	0.2735	5.8126E-4	43.865	18.472	179.758
160000000	6.8827	0.1316	0.3091	0.2226	0.1988	0.2695	5.3775E-4	119.253	19.394	183.171
161000000	7.1451	0.1257	0.3036	0.2207	0.2021	0.2735	4.979E-4	115.432	22.538	212.121
162000000	7.0557	0.1493	0.3069	0.2164	0.2028	0.2739	5.3957E-4	174.309	22.478	195.226
163000000	6.2186	0.1248	0.3031	0.2242	0.2054	0.2674	5.2286E-4	20.985	23.711	202.314
164000000	7.1701	0.1487	0.3140	0.2177	0.1979	0.2704	4.8852E-4	433.515	23.431	207.093
165000000	7.0147	0.1231	0.3116	0.2159	0.2035	0.2690	5.6264E-4	7.118	18.531	184.670
166000000	6.9478	0.1457	0.3051	0.2234	0.1995	0.2720	5.1018E-4	20.199	22.991	204.462
167000000	6.3767	0.1504	0.3087	0.2177	0.2063	0.2673	5.5044E-4	80.075	20.794	193.063
168000000	8.1085	0.1526	0.3082	0.2218	0.1990	0.2711	5.3423E-4	418.602	22.921	199.751
169000000	6.5129	0.1654	0.3036	0.2212	0.2034	0.2717	5.3659E-4	26.996	21.117	193.622
170000000	6.7458	0.1405	0.3079	0.2225	0.1963	0.2733	5.3866E-4	10.385	21.997	201.377
171000000	6.9845	0.1275	0.3136	0.2153	0.1995	0.2716	4.7866E-4	226.527	23.603	210.898
172000000	6.3217	0.1204	0.3103	0.2178	0.1999	0.2720	5.438E-4	111.766	20.985	194.447
173000000	6.8629	0.1701	0.3124	0.2228	0.1949	0.2699	5.263E-4	755.417	21.248	199.063
174000000	6.8963	0.1008	0.3063	0.2276	0.2000	0.2661	5.1473E-4	4.725	22.174	197.952
175000000	7.6624	0.1546	0.3057	0.2216	0.1973	0.2754	5.5071E-4	7.044	21.982	197.185
176000000	6.2385	0.1088	0.3129	0.2235	0.1956	0.2681	5.0888E-4	171.841	22.753	199.852
177000000	6.7686	0.1417	0.3151	0.2202	0.1974	0.2673	5.0649E-4	2.360	21.965	203.511
178000000	7.6085	0.1761	0.3076	0.2209	0.1986	0.2730	5.3588E-4	709.611	21.595	202.352
179000000	6.9733	0.1247	0.3023	0.2227	0.2004	0.2747	5.4177E-4	33.942	19.492	185.627
180000000	7.1295	0.1206	0.3077	0.2221	0.1977	0.2724	4.9604E-4	66.088	21.279	198.640
181000000	6.1380	0.1451	0.3108	0.2254	0.2009	0.2629	5.3263E-4	54.271	20.922	194.144
182000000	6.6805	8.5929E-2	0.3017	0.2255	0.2051	0.2676	5.1984E-4	14.134	20.885	194.508
183000000	6.7118	0.1110	0.3080	0.2176	0.2004	0.2740	5.5155E-4	29.037	22.561	199.443
184000000	6.9683	0.1431	0.2997	0.2254	0.2018	0.2731	5.8761E-4	130.357	20.025	186.580
185000000	6.9703	0.1327	0.3143	0.2153	0.1985	0.2720	5.7344E-4	25.427	22.507	191.714
186000000	7.6093	0.1222	0.3130	0.2196	0.2021	0.2654	5.3802E-4	1093.092	21.575	196.329
187000000	7.1982	0.1222	0.3070	0.2172	0.2048	0.2710	5.551E-4	10.781	20.621	185.613
188000000	5.7408	0.1548	0.3143	0.2242	0.2005	0.2610	5.1663E-4	178.026	22.065	204.573
189000000	6.8516	0.1286	0.3054	0.2202	0.1999	0.2745	5.3441E-4	7.007	21.269	200.082
190000000	6.9824	8.4143E-2	0.3158	0.2160	0.1993	0.2689	5.0286E-4	42.028	21.338	202.559
191000000	7.0727	8.0405E-2	0.3014	0.2231	0.2016	0.2740	5.552E-4	9.999	21.827	190.041
192000000	6.6815	8.7861E-2	0.3103	0.2229	0.2034	0.2634	5.3807E-4	9.729	19.715	181.700
193000000	6.8868	0.1432	0.3061	0.2223	0.2007	0.2709	5.3706E-4	12.207	19.701	192.140
194000000	6.2723	0.1281	0.3165	0.2199	0.2023	0.2613	5.3147E-4	1.122	22.371	200.758
195000000	7.0315	0.1119	0.3090	0.2203	0.2012	0.2694	4.8942E-4	25.620	22.763	202.399
196000000	6.8661	0.1641	0.3018	0.2222	0.2018	0.2742	5.1258E-4	161.211	21.608	196.574
197000000	6.1011	0.1056	0.3083	0.2220	0.2017	0.2681	5.3927E-4	30.610	22.322	197.470
198000000	6.3567	0.1095	0.3073	0.2190	0.2016	0.2721	5.3033E-4	883.022	19.310	186.329
199000000	6.8141	0.1609	0.3073	0.2203	0.1991	0.2732	5.1602E-4	82.887	21.368	204.364
200000000	6.7717	9.2393E-2	0.3109	0.2165	0.2034	0.2692	5.5657E-4	233.395	21.049	185.954
