state	posterior	prior	likelihood	skygrid
1000000	-35947.284	-1303.804	-34643.480	-1299.445
2000000	-36012.423	-1352.816	-34659.607	-1348.766
3000000	-35944.723	-1283.670	-34661.052	-1280.182
4000000	-35970.800	-1323.545	-34647.255	-1318.679
5000000	-35964.327	-1286.107	-34678.220	-1280.200
6000000	-35913.111	-1263.915	-34649.197	-1257.580
7000000	-35931.129	-1259.015	-34672.113	-1252.393
8000000	-35926.046	-1265.853	-34660.193	-1260.268
9000000	-35906.291	-1256.169	-34650.123	-1250.393
10000000	-35889.069	-1249.704	-34639.365	-1244.580
11000000	-35963.641	-1331.792	-34631.849	-1326.845
12000000	-35860.813	-1220.884	-34639.929	-1213.257
13000000	-35943.153	-1305.462	-34637.692	-1300.915
14000000	-35948.137	-1293.414	-34654.723	-1287.686
15000000	-35954.159	-1264.613	-34689.546	-1259.502
16000000	-35967.790	-1317.258	-34650.533	-1312.926
17000000	-35929.889	-1262.997	-34666.892	-1257.981
18000000	-35940.392	-1306.847	-34633.545	-1301.750
19000000	-35949.171	-1306.724	-34642.448	-1300.065
20000000	-35830.175	-1203.256	-34626.919	-1192.344
21000000	-35956.703	-1309.770	-34646.933	-1305.375
22000000	-35910.974	-1289.778	-34621.196	-1283.574
23000000	-35940.632	-1249.457	-34691.175	-1244.407
24000000	-35916.025	-1272.501	-34643.524	-1267.739
25000000	-35933.876	-1316.277	-34617.600	-1309.989
26000000	-35980.247	-1330.815	-34649.432	-1326.065
27000000	-35953.372	-1291.815	-34661.557	-1285.457
28000000	-35920.869	-1251.719	-34669.150	-1246.467
29000000	-35900.192	-1240.523	-34659.669	-1233.612
30000000	-35922.606	-1273.583	-34649.023	-1267.787
31000000	-35949.769	-1308.578	-34641.191	-1303.169
32000000	-35961.595	-1270.396	-34691.199	-1264.681
33000000	-35925.284	-1247.820	-34677.464	-1241.990
34000000	-35867.005	-1236.374	-34630.631	-1230.309
35000000	-35809.755	-1172.045	-34637.710	-1162.629
36000000	-35921.818	-1253.762	-34668.056	-1247.858
37000000	-35876.821	-1212.540	-34664.281	-1203.777
38000000	-35926.593	-1280.678	-34645.916	-1275.075
39000000	-35906.174	-1271.780	-34634.394	-1266.699
40000000	-35969.144	-1303.756	-34665.388	-1297.852
41000000	-35975.897	-1331.083	-34644.814	-1327.185
42000000	-35988.649	-1350.791	-34637.858	-1346.315
43000000	-35845.930	-1181.850	-34664.080	-1172.833
44000000	-35960.716	-1290.183	-34670.533	-1285.109
45000000	-35852.460	-1211.611	-34640.849	-1202.555
46000000	-35908.192	-1244.276	-34663.916	-1238.899
47000000	-35866.934	-1240.333	-34626.601	-1232.457
48000000	-35964.431	-1293.623	-34670.808	-1287.427
49000000	-35979.235	-1319.128	-34660.107	-1313.492
50000000	-35982.421	-1319.352	-34663.069	-1315.637
51000000	-35885.707	-1230.669	-34655.038	-1224.346
52000000	-35964.386	-1309.796	-34654.590	-1305.991
53000000	-35967.702	-1295.510	-34672.192	-1291.310
54000000	-35909.346	-1296.046	-34613.300	-1289.788
55000000	-35954.085	-1293.022	-34661.063	-1289.509
56000000	-35931.391	-1287.238	-34644.154	-1281.338
57000000	-35962.356	-1310.931	-34651.426	-1306.272
58000000	-35994.281	-1335.246	-34659.036	-1331.027
59000000	-35909.359	-1267.830	-34641.530	-1262.247
60000000	-35886.994	-1238.116	-34648.878	-1231.201
61000000	-35957.741	-1295.580	-34662.161	-1291.432
62000000	-35938.119	-1287.749	-34650.370	-1283.080
63000000	-35962.849	-1272.634	-34690.215	-1265.719
64000000	-35933.424	-1273.854	-34659.571	-1268.589
65000000	-35911.116	-1264.329	-34646.787	-1259.281
66000000	-35940.771	-1297.729	-34643.042	-1293.797
67000000	-35923.830	-1271.952	-34651.878	-1267.546
68000000	-35899.188	-1246.488	-34652.700	-1238.494
69000000	-35875.938	-1227.483	-34648.455	-1220.473
70000000	-35889.866	-1251.558	-34638.308	-1245.873
71000000	-35959.688	-1302.462	-34657.226	-1298.089
72000000	-35938.515	-1277.902	-34660.612	-1271.857
73000000	-35947.578	-1301.935	-34645.642	-1296.345
74000000	-35967.916	-1321.994	-34645.922	-1318.915
75000000	-35910.970	-1255.905	-34655.065	-1250.421
76000000	-35977.323	-1318.464	-34658.859	-1314.535
77000000	-35887.604	-1243.527	-34644.076	-1237.161
78000000	-35968.258	-1335.251	-34633.007	-1331.659
79000000	-35915.755	-1254.157	-34661.598	-1248.516
80000000	-35943.136	-1295.423	-34647.713	-1290.098
81000000	-35942.263	-1272.430	-34669.833	-1265.890
82000000	-35952.222	-1272.491	-34679.732	-1267.112
83000000	-35940.854	-1273.918	-34666.936	-1268.549
84000000	-35981.111	-1283.317	-34697.795	-1279.453
85000000	-35923.622	-1252.022	-34671.600	-1246.430
86000000	-35947.670	-1267.276	-34680.394	-1258.996
87000000	-35847.629	-1213.619	-34634.009	-1205.045
88000000	-35959.836	-1303.436	-34656.400	-1298.158
