state	pscore
1000000	1497
2000000	1494
3000000	1495
4000000	1495
5000000	1497
6000000	1495
7000000	1496
8000000	1496
9000000	1495
10000000	1495
11000000	1494
12000000	1495
13000000	1496
14000000	1493
15000000	1494
16000000	1494
17000000	1498
18000000	1497
19000000	1496
20000000	1495
21000000	1494
22000000	1495
23000000	1495
24000000	1494
25000000	1495
26000000	1495
27000000	1497
28000000	1496
29000000	1495
30000000	1496
31000000	1496
32000000	1496
33000000	1496
34000000	1495
35000000	1494
36000000	1496
37000000	1496
38000000	1497
39000000	1495
40000000	1495
41000000	1501
42000000	1496
43000000	1498
44000000	1496
45000000	1497
46000000	1497
47000000	1497
48000000	1494
49000000	1494
50000000	1494
51000000	1495
52000000	1495
53000000	1494
54000000	1497
55000000	1499
56000000	1496
57000000	1494
58000000	1496
59000000	1495
60000000	1495
61000000	1497
62000000	1496
63000000	1497
64000000	1497
65000000	1497
66000000	1497
67000000	1498
68000000	1498
69000000	1497
70000000	1497
71000000	1496
72000000	1495
73000000	1496
74000000	1496
75000000	1496
76000000	1497
77000000	1496
78000000	1496
79000000	1496
80000000	1497
81000000	1495
82000000	1497
83000000	1499
84000000	1494
85000000	1496
86000000	1496
87000000	1496
88000000	1497
89000000	1496
90000000	1496
91000000	1495
92000000	1496
93000000	1495
94000000	1494
95000000	1495
96000000	1496
97000000	1495
98000000	1496
99000000	1496
100000000	1494
101000000	1495
102000000	1495
103000000	1496
104000000	1495
105000000	1496
106000000	1494
107000000	1499
108000000	1494
109000000	1495
110000000	1496
111000000	1495
112000000	1494
113000000	1496
114000000	1494
115000000	1495
116000000	1496
117000000	1497
118000000	1495
119000000	1498
120000000	1499
121000000	1496
122000000	1496
123000000	1496
124000000	1498
125000000	1495
126000000	1498
127000000	1499
128000000	1495
129000000	1496
130000000	1498
131000000	1497
132000000	1497
133000000	1497
134000000	1495
135000000	1497
136000000	1496
137000000	1498
138000000	1496
139000000	1497
140000000	1497
141000000	1498
142000000	1496
143000000	1497
144000000	1496
145000000	1497
146000000	1496
147000000	1497
148000000	1496
149000000	1497
150000000	1495
151000000	1496
152000000	1495
153000000	1498
154000000	1496
155000000	1499
156000000	1496
157000000	1497
158000000	1496
159000000	1497
160000000	1496
161000000	1495
162000000	1495
163000000	1496
164000000	1497
165000000	1498
166000000	1497
167000000	1496
168000000	1497
169000000	1497
170000000	1495
171000000	1497
172000000	1496
173000000	1497
174000000	1496
175000000	1495
176000000	1498
177000000	1497
178000000	1496
179000000	1497
180000000	1496
181000000	1496
182000000	1496
183000000	1498
184000000	1496
185000000	1498
186000000	1499
187000000	1496
188000000	1497
189000000	1496
190000000	1495
191000000	1495
192000000	1496
193000000	1497
194000000	1496
195000000	1496
196000000	1498
197000000	1496
198000000	1495
199000000	1496
200000000	1498
