state	kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
112000000	6.5373	8.0664E-2	0.3105	0.2130	0.2071	0.2693	5.561E-4	14.046	21.301	185.799
113000000	7.0340	9.9027E-2	0.3121	0.2173	0.1958	0.2749	5.1747E-4	7.395	20.512	195.750
114000000	6.6182	0.1407	0.3008	0.2237	0.2021	0.2734	5.6027E-4	100.056	19.814	186.140
115000000	6.7558	0.1320	0.3082	0.2232	0.2014	0.2672	5.2383E-4	61.045	22.127	196.638
116000000	6.5645	0.1319	0.3120	0.2169	0.2031	0.2680	5.2939E-4	86.963	20.475	191.746
117000000	7.3425	0.1213	0.3118	0.2233	0.1942	0.2707	5.4765E-4	34.811	21.727	196.543
118000000	6.3622	0.1138	0.3091	0.2184	0.2037	0.2688	4.9739E-4	4.651	23.152	207.097
119000000	6.8853	0.1385	0.3060	0.2225	0.1990	0.2724	5.453E-4	405.770	20.591	189.822
120000000	7.2873	0.1742	0.3056	0.2179	0.2050	0.2715	5.0938E-4	25.298	23.075	204.441
121000000	7.5111	0.1609	0.3076	0.2185	0.1979	0.2760	5.5948E-4	28.117	20.123	189.803
122000000	6.9104	0.1839	0.3087	0.2180	0.2040	0.2693	5.3916E-4	13.547	20.648	196.731
123000000	6.5520	4.4263E-2	0.3029	0.2252	0.2008	0.2711	5.091E-4	103.794	21.383	193.968
124000000	7.1599	0.1210	0.3102	0.2235	0.1993	0.2670	5.0215E-4	123.002	23.167	205.730
125000000	6.2725	0.2220	0.3065	0.2250	0.2017	0.2668	5.4562E-4	256.531	22.097	193.677
126000000	6.6570	0.1286	0.3150	0.2192	0.1993	0.2664	5.0911E-4	3.944	21.501	201.369
127000000	7.8134	0.1837	0.3092	0.2136	0.2027	0.2745	5.2446E-4	415.121	22.450	201.372
128000000	7.0775	0.1462	0.3103	0.2197	0.2033	0.2667	5.3894E-4	50.948	20.389	192.438
129000000	7.2453	0.1290	0.3098	0.2194	0.1993	0.2714	5.6129E-4	78.875	21.551	195.116
130000000	7.5805	0.1366	0.3083	0.2184	0.2018	0.2716	5.3515E-4	5.018	21.660	205.017
131000000	6.4499	4.7487E-2	0.3164	0.2171	0.2020	0.2645	5.2288E-4	132.062	21.982	197.646
132000000	6.9719	5.6436E-3	0.3047	0.2205	0.2004	0.2745	5.3934E-4	10.123	20.431	187.899
133000000	7.4183	0.1386	0.3070	0.2212	0.1983	0.2735	4.7264E-4	48.387	23.109	206.397
134000000	6.4590	0.1355	0.3039	0.2152	0.2101	0.2708	5.1213E-4	7.498	22.115	207.405
135000000	6.2381	0.1707	0.3101	0.2230	0.2018	0.2650	5.5296E-4	11.014	22.157	193.349
136000000	6.3291	0.1219	0.3095	0.2206	0.1999	0.2700	4.896E-4	1.224	23.794	201.020
137000000	7.2164	0.1535	0.3110	0.2190	0.2036	0.2664	5.1051E-4	413.103	20.934	200.987
138000000	7.1017	0.1428	0.3065	0.2163	0.2117	0.2655	5.5871E-4	102.765	19.785	183.667
139000000	7.3673	0.1659	0.3091	0.2123	0.2052	0.2734	5.1744E-4	33.776	20.751	197.879
140000000	6.5810	0.1692	0.3043	0.2241	0.2038	0.2678	5.1703E-4	20.752	21.146	197.376
141000000	7.1238	0.1050	0.3052	0.2223	0.2024	0.2701	5.1388E-4	37.998	24.119	208.088
142000000	6.9069	0.1531	0.3080	0.2185	0.2003	0.2731	5.065E-4	9.390	23.798	207.208
143000000	7.0423	0.1565	0.3080	0.2179	0.1981	0.2761	5.3154E-4	39.772	20.848	197.423
144000000	6.5760	0.1007	0.3103	0.2154	0.1991	0.2752	4.9868E-4	12.485	23.000	207.056
145000000	6.4890	7.4147E-2	0.3103	0.2150	0.2063	0.2684	5.5856E-4	36.971	20.786	191.197
146000000	6.8937	0.1532	0.3038	0.2202	0.2022	0.2738	5.0634E-4	154.613	23.535	203.409
147000000	6.7086	0.1488	0.3063	0.2286	0.1991	0.2660	5.1896E-4	26.114	21.310	191.816
148000000	7.3953	0.1668	0.3145	0.2236	0.1951	0.2668	5.5913E-4	44.140	21.942	193.360
149000000	7.2696	0.1306	0.3113	0.2170	0.2005	0.2712	4.8438E-4	6.115	20.725	202.368
150000000	7.2987	0.1205	0.3092	0.2195	0.1989	0.2724	5.0927E-4	36.413	20.426	195.780
151000000	7.2412	0.1575	0.3072	0.2228	0.2008	0.2692	5.6344E-4	16.227	19.045	182.100
152000000	7.0726	0.1801	0.3055	0.2258	0.2019	0.2668	5.5678E-4	46.895	20.614	189.214
153000000	7.2703	9.141E-2	0.3053	0.2271	0.1931	0.2746	5.3974E-4	149.676	20.981	193.418
154000000	6.8548	0.1281	0.3063	0.2234	0.1957	0.2746	5.1939E-4	149.681	21.437	196.155
155000000	7.9102	0.1068	0.3067	0.2246	0.1966	0.2721	5.289E-4	67.951	20.218	191.733
156000000	7.1761	0.1229	0.3099	0.2238	0.1951	0.2711	4.9833E-4	24.984	20.580	195.175
157000000	6.2908	8.7007E-2	0.3065	0.2181	0.2010	0.2744	5.6685E-4	122.459	20.164	184.674
158000000	7.1169	0.1837	0.3029	0.2209	0.2011	0.2751	5.8274E-4	55.858	21.514	193.712
159000000	6.8698	7.4541E-2	0.3082	0.2213	0.1971	0.2734	5.0691E-4	308.566	20.367	189.328
160000000	6.3265	1.5099E-2	0.3091	0.2182	0.2030	0.2697	5.3308E-4	298.391	21.413	196.979
161000000	7.0349	9.8285E-2	0.3118	0.2214	0.1983	0.2685	5.4728E-4	387.272	20.047	191.123
162000000	7.0410	0.1268	0.3146	0.2169	0.1991	0.2694	5.3137E-4	22.384	21.719	200.362
163000000	5.8253	0.1520	0.3103	0.2195	0.1987	0.2715	4.8997E-4	2.501	22.427	204.414
164000000	6.7425	0.1467	0.3110	0.2196	0.1986	0.2707	5.6985E-4	37.021	20.963	185.972
165000000	6.6242	0.1184	0.3084	0.2167	0.2048	0.2702	5.504E-4	49.415	22.437	202.753
166000000	6.1058	9.3217E-2	0.3059	0.2206	0.2003	0.2732	5.1369E-4	28.096	21.897	196.787
167000000	6.6537	0.1764	0.3039	0.2198	0.2047	0.2715	5.5182E-4	12.501	21.712	188.962
168000000	6.3966	0.1388	0.3136	0.2158	0.1993	0.2713	5.7122E-4	6.417	20.035	192.460
169000000	7.6470	0.1221	0.3167	0.2171	0.1957	0.2706	5.4091E-4	23.381	21.495	193.012
170000000	7.0476	0.1049	0.3076	0.2188	0.2010	0.2726	5.5297E-4	9.353	21.877	194.792
171000000	6.2645	0.1316	0.3094	0.2235	0.2020	0.2651	5.4279E-4	28.008	22.173	197.648
172000000	7.2549	0.1886	0.3099	0.2187	0.2054	0.2659	5.6754E-4	120.227	19.452	185.472
173000000	8.1902	0.1177	0.3056	0.2222	0.2015	0.2708	5.3176E-4	131.911	20.109	193.387
174000000	6.0820	0.1890	0.3077	0.2266	0.2006	0.2650	5.0104E-4	8.388	22.329	204.333
175000000	7.7409	0.1580	0.3189	0.2231	0.1986	0.2594	5.3407E-4	19.863	22.662	207.419
176000000	7.0141	0.1092	0.3058	0.2158	0.1995	0.2790	5.2492E-4	5.482	20.683	200.165
177000000	6.4469	0.1475	0.3111	0.2196	0.1987	0.2706	5.0346E-4	13.118	22.499	204.917
178000000	7.0958	0.1646	0.3056	0.2263	0.1997	0.2684	5.2148E-4	22.309	22.077	203.195
179000000	5.9912	0.1812	0.3042	0.2169	0.2115	0.2674	5.2046E-4	7.858	21.515	204.074
180000000	6.8049	0.1122	0.3184	0.2127	0.2015	0.2675	5.0439E-4	6.398	22.554	196.353
181000000	6.7491	0.1606	0.3107	0.2150	0.2032	0.2711	5.3555E-4	27.152	19.551	185.699
182000000	6.0080	0.1488	0.3107	0.2264	0.1951	0.2677	5.4378E-4	75.947	22.620	202.448
183000000	6.7261	0.1051	0.3064	0.2208	0.2026	0.2702	5.5257E-4	30.094	20.914	191.468
184000000	6.9097	0.1297	0.3111	0.2127	0.2016	0.2745	5.1349E-4	11.182	20.544	194.360
185000000	6.9113	0.1470	0.3048	0.2255	0.2006	0.2691	4.71E-4	31.998	24.484	220.059
186000000	6.5678	0.1840	0.3029	0.2200	0.2052	0.2719	4.963E-4	166.523	24.084	217.690
187000000	7.0196	0.1366	0.3152	0.2190	0.1964	0.2693	5.9534E-4	128.597	20.006	186.692
188000000	6.4777	0.1479	0.3068	0.2245	0.1989	0.2698	5.5996E-4	10.898	20.746	180.440
189000000	6.9037	0.1133	0.3129	0.2234	0.1971	0.2666	5.2345E-4	30.747	23.256	197.887
190000000	6.5638	0.1535	0.3065	0.2215	0.2003	0.2717	4.9385E-4	4.293	20.341	199.835
191000000	7.3680	0.1289	0.3064	0.2226	0.2016	0.2694	5.4266E-4	40.837	21.181	191.990
192000000	6.5059	0.1560	0.3082	0.2181	0.2028	0.2710	5.3525E-4	453.226	20.248	193.538
193000000	7.0927	0.1120	0.3122	0.2189	0.1975	0.2714	5.1252E-4	6.310	22.057	197.581
194000000	6.5444	0.1216	0.3042	0.2238	0.1957	0.2763	4.819E-4	21.065	25.459	210.005
195000000	6.7652	0.1762	0.3032	0.2270	0.2003	0.2695	5.6047E-4	139.762	21.727	190.530
196000000	5.8704	0.1234	0.3182	0.2153	0.1995	0.2669	5.6788E-4	6.249	18.511	181.043
197000000	7.2231	0.1390	0.3127	0.2219	0.2001	0.2653	5.4203E-4	12.381	19.413	187.552
198000000	6.4760	0.1602	0.3027	0.2215	0.2058	0.2700	5.8192E-4	6.538	21.333	189.962
199000000	7.4321	0.1207	0.3086	0.2282	0.2002	0.2630	5.6578E-4	54.545	21.173	188.213
200000000	7.5748	0.1248	0.3092	0.2236	0.1993	0.2679	5.3798E-4	3.278	21.239	192.252
