state	kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
35000000	6.8685	0.1588	0.3040	0.2215	0.2010	0.2735	5.3135E-4	8.641	22.096	197.420
36000000	6.6257	0.1477	0.3109	0.2239	0.1985	0.2667	5.4594E-4	33.905	20.976	190.421
37000000	6.4354	0.1657	0.3047	0.2175	0.2001	0.2778	5.3201E-4	65.759	21.030	195.255
38000000	7.4129	0.1373	0.3103	0.2176	0.2022	0.2699	5.2015E-4	1689.070	24.720	208.725
39000000	7.1556	0.1443	0.3114	0.2166	0.2013	0.2707	5.5748E-4	60.288	19.929	185.395
40000000	7.0303	6.5419E-2	0.3090	0.2205	0.2000	0.2705	5.6757E-4	4.381	21.361	189.367
41000000	6.9339	0.1526	0.3115	0.2183	0.1991	0.2711	5.3489E-4	90.284	23.605	200.491
42000000	6.2242	0.1238	0.3068	0.2237	0.2029	0.2666	4.9629E-4	8.803	21.772	204.160
43000000	6.6245	0.1482	0.3028	0.2238	0.2020	0.2714	5.1449E-4	72.669	21.849	199.774
44000000	6.1136	0.1893	0.3088	0.2184	0.1979	0.2749	5.6396E-4	65.526	21.435	196.123
45000000	6.2395	0.1630	0.3115	0.2172	0.2044	0.2669	5.1853E-4	16.672	20.770	192.611
46000000	6.7402	0.1065	0.3058	0.2219	0.2056	0.2666	5.8594E-4	86.166	19.644	179.266
47000000	7.1490	0.1866	0.3069	0.2247	0.2016	0.2667	5.3908E-4	41.993	20.758	192.903
48000000	7.0406	0.1728	0.3123	0.2172	0.2056	0.2650	4.7793E-4	7.292	23.124	218.421
49000000	6.4557	0.1260	0.3050	0.2214	0.2018	0.2718	5.422E-4	86.744	21.015	193.599
50000000	6.3823	0.1484	0.3078	0.2228	0.2027	0.2668	5.2183E-4	18.901	21.774	196.079
51000000	7.0935	0.1731	0.3044	0.2205	0.2039	0.2712	5.7437E-4	13.189	19.724	187.804
52000000	6.4753	0.1635	0.3102	0.2179	0.2000	0.2719	5.8585E-4	42.648	19.963	182.094
53000000	6.9998	0.1338	0.3138	0.2218	0.1997	0.2647	5.0504E-4	119.471	22.448	202.910
54000000	6.7678	0.1554	0.3082	0.2203	0.2009	0.2706	5.3166E-4	7.267	23.640	206.165
55000000	7.4046	0.1514	0.3041	0.2220	0.1986	0.2753	5.1648E-4	25.329	22.476	211.381
56000000	6.5511	9.3795E-2	0.3065	0.2238	0.2043	0.2655	5.6504E-4	4.794	22.378	198.686
57000000	6.6071	0.1910	0.3071	0.2198	0.2012	0.2719	5.6213E-4	234.547	20.441	191.640
58000000	7.4350	0.1591	0.3080	0.2180	0.2024	0.2716	5.5271E-4	115.056	21.503	193.547
59000000	6.4970	0.1394	0.3038	0.2175	0.2057	0.2730	5.2764E-4	5.877	20.152	187.932
60000000	6.6588	0.1851	0.3084	0.2193	0.1996	0.2727	5.6754E-4	76.396	20.554	187.417
61000000	6.5570	0.1595	0.3082	0.2203	0.2033	0.2682	5.3318E-4	56.368	21.169	190.861
62000000	6.8063	0.1734	0.3078	0.2239	0.2006	0.2676	5.3801E-4	2.337	20.864	195.070
63000000	6.3716	0.1716	0.3161	0.2141	0.2000	0.2699	5.5812E-4	16.260	21.032	192.821
64000000	6.0619	0.1280	0.3078	0.2196	0.2062	0.2664	5.0021E-4	5.830	23.258	207.927
65000000	6.7268	0.1443	0.3107	0.2181	0.2021	0.2690	5.5484E-4	265.021	21.131	189.003
66000000	6.8358	4.4526E-2	0.3086	0.2220	0.1963	0.2731	5.0489E-4	124.507	22.372	200.087
67000000	7.3414	0.1356	0.3113	0.2117	0.2049	0.2721	5.0733E-4	26.386	21.994	202.784
68000000	6.6992	0.1971	0.3092	0.2178	0.2010	0.2720	5.3111E-4	19.613	22.432	204.366
69000000	7.3578	0.1372	0.3117	0.2155	0.2014	0.2713	5.9145E-4	66.893	19.615	181.199
70000000	6.5068	0.1591	0.3083	0.2162	0.2009	0.2746	5.1968E-4	75.987	21.670	193.368
71000000	7.2233	0.1565	0.3054	0.2224	0.2042	0.2680	5.3152E-4	21.230	21.153	189.804
72000000	7.2337	0.1977	0.3124	0.2175	0.2054	0.2648	5.3581E-4	26.176	20.928	194.607
73000000	6.8239	0.1682	0.3031	0.2205	0.2019	0.2745	5.63E-4	22.507	21.006	191.620
74000000	6.9226	4.4204E-2	0.3108	0.2235	0.2022	0.2634	5.0131E-4	11.329	23.195	206.851
75000000	6.2495	0.1387	0.2991	0.2229	0.2045	0.2734	5.6558E-4	47.641	20.674	190.909
76000000	6.3745	0.1423	0.3090	0.2206	0.1977	0.2727	5.4546E-4	23.305	22.010	193.956
77000000	7.5256	0.1221	0.3095	0.2200	0.2017	0.2688	5.4719E-4	6.160	20.093	193.246
78000000	6.5732	0.1263	0.3024	0.2203	0.2063	0.2710	5.4377E-4	389.680	22.360	195.186
79000000	6.1070	0.1257	0.3085	0.2237	0.1992	0.2686	5.3599E-4	79.777	21.182	197.283
80000000	6.4532	0.1341	0.3060	0.2205	0.1973	0.2762	5.3288E-4	101.368	21.488	197.816
81000000	7.5547	0.1391	0.3072	0.2260	0.1992	0.2677	5.5953E-4	100.976	22.399	194.380
82000000	6.7793	0.1452	0.3085	0.2135	0.2062	0.2717	5.6326E-4	6.038	20.811	185.896
83000000	7.0431	7.4204E-2	0.3062	0.2200	0.2024	0.2714	5.0863E-4	366.951	22.281	196.979
84000000	6.5747	0.1092	0.3093	0.2254	0.1992	0.2662	5.4389E-4	111.580	24.623	204.018
85000000	6.7302	0.1486	0.3058	0.2214	0.2063	0.2665	5.5271E-4	2.540	19.018	185.308
86000000	6.3327	0.1537	0.3088	0.2225	0.2005	0.2682	5.4895E-4	175.287	22.022	193.891
87000000	6.3703	0.1493	0.3117	0.2234	0.1992	0.2658	5.0236E-4	20.294	25.682	212.857
88000000	7.2075	0.1663	0.3152	0.2153	0.1988	0.2707	5.4269E-4	20.800	22.200	206.067
89000000	6.4284	0.1868	0.3110	0.2205	0.2018	0.2667	5.0676E-4	6.487	20.623	193.874
90000000	6.7295	0.1797	0.3069	0.2170	0.2015	0.2746	4.9244E-4	168.113	25.949	219.397
91000000	6.0582	0.1249	0.3074	0.2239	0.1977	0.2710	5.6484E-4	28.104	21.132	189.657
92000000	6.2975	0.1851	0.3057	0.2195	0.2000	0.2749	5.4713E-4	4.210	19.805	195.297
93000000	6.3553	9.8864E-2	0.3088	0.2169	0.2065	0.2678	5.381E-4	21.532	19.911	194.932
94000000	6.6290	0.1255	0.3066	0.2244	0.1958	0.2732	5.354E-4	9.109	20.017	198.593
95000000	6.4997	0.1534	0.2987	0.2269	0.1986	0.2758	5.3403E-4	82.019	19.340	188.191
96000000	6.3033	0.1748	0.3085	0.2189	0.2033	0.2693	5.7333E-4	31.218	19.932	187.599
97000000	6.9528	9.0613E-2	0.3083	0.2249	0.2015	0.2654	5.594E-4	6.637	21.499	191.328
98000000	6.7410	0.1963	0.3094	0.2193	0.1971	0.2741	5.606E-4	66.734	19.564	185.562
99000000	6.6330	0.1566	0.3098	0.2217	0.1965	0.2721	6.0825E-4	13.648	20.779	182.538
100000000	6.3109	0.1612	0.3105	0.2186	0.1965	0.2744	5.2299E-4	14.833	22.687	203.810
101000000	7.1635	0.1552	0.3110	0.2178	0.2005	0.2707	5.3445E-4	31.067	21.785	194.912
102000000	6.9212	0.1343	0.3027	0.2272	0.2050	0.2650	5.4694E-4	123.362	20.204	186.906
103000000	6.8517	0.1541	0.3037	0.2181	0.2021	0.2760	5.3741E-4	24.199	22.969	199.933
104000000	6.8827	0.1234	0.3121	0.2128	0.2021	0.2729	4.8293E-4	97.808	24.761	212.495
105000000	6.6943	0.1946	0.3061	0.2227	0.2007	0.2705	5.6235E-4	3.328	20.607	186.550
106000000	6.4241	0.1263	0.3096	0.2181	0.2023	0.2700	5.0634E-4	9.887	22.619	205.360
107000000	6.7836	0.1527	0.3046	0.2202	0.1998	0.2754	5.2737E-4	81.560	20.537	190.427
108000000	7.1467	0.1855	0.3106	0.2170	0.2042	0.2682	4.9743E-4	9.380	21.713	207.135
109000000	7.2241	5.1602E-2	0.3046	0.2222	0.2019	0.2713	5.3298E-4	6.224	19.864	195.392
110000000	7.4637	0.1578	0.3150	0.2206	0.2009	0.2635	5.3752E-4	8.904	20.781	192.768
111000000	6.9308	0.1354	0.3154	0.2178	0.1984	0.2684	5.5327E-4	63.385	23.500	199.847
112000000	7.5829	0.1556	0.3067	0.2246	0.1944	0.2744	5.9017E-4	27.101	20.255	183.352
113000000	6.5658	0.1312	0.3102	0.2192	0.1987	0.2719	5.4234E-4	2.589	20.916	191.650
114000000	7.5082	0.1733	0.3077	0.2152	0.1996	0.2776	5.3928E-4	12.959	23.008	200.649
115000000	6.8566	0.1622	0.3063	0.2211	0.2047	0.2680	5.7059E-4	22.992	20.259	186.108
116000000	5.8614	5.3655E-2	0.3054	0.2237	0.2024	0.2685	5.1124E-4	13.778	22.362	196.745
117000000	6.7063	0.1037	0.3059	0.2177	0.1998	0.2767	5.5932E-4	184.881	21.001	188.539
118000000	6.3871	0.1464	0.3120	0.2202	0.2030	0.2647	5.4714E-4	110.880	21.637	194.270
119000000	7.2033	0.1720	0.3028	0.2194	0.2058	0.2720	5.6336E-4	29.224	21.138	190.695
120000000	6.6408	0.1558	0.3049	0.2260	0.2029	0.2662	5.3774E-4	24.537	21.269	197.104
121000000	6.9639	0.1859	0.3044	0.2211	0.2056	0.2688	5.3925E-4	11.088	19.730	183.396
122000000	6.2695	0.1501	0.3104	0.2187	0.1977	0.2732	5.3453E-4	49.237	21.885	191.985
123000000	7.0013	0.1511	0.3082	0.2199	0.1960	0.2759	5.2243E-4	31.985	22.639	200.997
124000000	7.4559	0.1208	0.3094	0.2207	0.2016	0.2682	4.9448E-4	3.059	22.844	203.928
125000000	6.4742	0.1424	0.3076	0.2216	0.2026	0.2682	5.5459E-4	11.627	19.884	190.814
126000000	7.4559	0.1204	0.3082	0.2187	0.1985	0.2746	5.7133E-4	35.702	20.750	191.312
127000000	7.8551	0.1873	0.3111	0.2232	0.1979	0.2678	5.0197E-4	88.599	23.043	205.204
128000000	6.2332	0.1438	0.3025	0.2231	0.1976	0.2767	5.3895E-4	64.416	20.814	194.140
129000000	6.5278	0.1537	0.3060	0.2208	0.2001	0.2731	5.3864E-4	13.358	22.365	200.253
130000000	6.5224	0.1335	0.3116	0.2209	0.1991	0.2684	5.8338E-4	60.325	21.688	189.098
131000000	6.7113	9.8005E-2	0.3031	0.2200	0.2034	0.2736	4.8114E-4	34.098	23.647	204.783
132000000	7.0325	1.241E-2	0.3041	0.2232	0.2004	0.2723	5.3757E-4	25.581	21.681	199.076
133000000	6.9226	0.1093	0.3123	0.2214	0.1976	0.2687	5.8241E-4	110.515	21.426	191.392
134000000	6.2305	9.0812E-2	0.3124	0.2181	0.2045	0.2650	5.2222E-4	19.306	22.257	201.703
135000000	6.6903	0.1369	0.3074	0.2202	0.2038	0.2686	5.4975E-4	1445.280	21.134	190.124
136000000	6.7843	0.1283	0.3098	0.2218	0.1991	0.2693	6.0692E-4	20.415	18.582	175.336
137000000	7.0405	8.7281E-2	0.3093	0.2244	0.1974	0.2689	5.4882E-4	38.713	19.831	196.713
138000000	6.7485	0.1227	0.3064	0.2188	0.2014	0.2734	5.2876E-4	318.824	22.646	201.221
139000000	6.4794	0.1492	0.3144	0.2156	0.2005	0.2694	5.4077E-4	26.673	21.398	194.940
140000000	7.6571	0.1094	0.3130	0.2161	0.2041	0.2668	5.2196E-4	44.300	22.193	198.659
141000000	7.0723	9.3908E-2	0.3100	0.2212	0.2003	0.2685	5.5851E-4	48.701	21.325	200.321
142000000	6.5205	0.1424	0.3118	0.2198	0.2004	0.2681	6.099E-4	198.326	19.458	176.254
143000000	7.0763	0.1293	0.3138	0.2189	0.1956	0.2717	5.703E-4	33.922	21.430	188.057
144000000	6.4707	0.1424	0.3108	0.2152	0.2020	0.2721	5.6074E-4	604.773	23.659	201.731
145000000	7.2776	0.1376	0.3085	0.2252	0.1977	0.2686	5.6687E-4	22.041	20.762	192.526
146000000	6.8594	0.1598	0.3078	0.2189	0.2041	0.2692	5.517E-4	4.981	19.915	186.407
147000000	7.4314	9.9347E-2	0.3089	0.2221	0.1976	0.2715	5.1992E-4	13.694	21.223	199.281
148000000	6.2500	3.7829E-2	0.3036	0.2207	0.2030	0.2728	5.2868E-4	22.568	19.306	192.501
149000000	6.9851	0.1123	0.3038	0.2176	0.2008	0.2778	5.3971E-4	8.036	22.869	192.752
150000000	7.0339	8.7253E-2	0.3060	0.2233	0.2033	0.2673	5.5762E-4	24.961	21.368	194.122
151000000	7.4437	9.4297E-2	0.3076	0.2204	0.2028	0.2692	5.3597E-4	21.079	20.998	194.934
152000000	6.8969	0.1606	0.3071	0.2166	0.1989	0.2774	5.1714E-4	3.244	23.906	207.878
153000000	7.2631	0.1489	0.3026	0.2221	0.2058	0.2696	4.7906E-4	19.401	23.244	216.869
154000000	7.3828	0.1710	0.3135	0.2179	0.1947	0.2739	5.2713E-4	574.870	22.048	194.439
155000000	6.7333	0.1465	0.3066	0.2227	0.2003	0.2704	5.1011E-4	6.808	22.359	201.874
156000000	6.8452	0.1618	0.3115	0.2187	0.2023	0.2675	5.5814E-4	46.764	20.839	195.909
157000000	6.8802	2.2461E-2	0.3107	0.2231	0.2017	0.2645	5.4294E-4	30.006	21.044	193.812
158000000	6.6345	0.1330	0.3073	0.2195	0.2015	0.2716	5.4693E-4	28.432	20.937	196.618
159000000	7.2457	7.8066E-2	0.3033	0.2206	0.2036	0.2724	5.3853E-4	8.333	21.058	194.248
160000000	6.8636	0.1454	0.3049	0.2231	0.2005	0.2714	5.6061E-4	20.510	21.953	190.722
161000000	6.8157	0.1053	0.3072	0.2199	0.2064	0.2665	4.7178E-4	101.844	24.097	209.208
162000000	6.3817	0.1280	0.3078	0.2225	0.2058	0.2640	5.2724E-4	14.126	21.165	196.797
163000000	6.7007	8.8613E-2	0.3117	0.2184	0.2010	0.2690	5.5842E-4	16.928	21.059	192.300
164000000	6.8111	0.1307	0.3154	0.2137	0.1989	0.2720	5.3602E-4	12.162	21.179	194.556
165000000	7.0042	0.1207	0.3077	0.2163	0.2029	0.2731	5.3065E-4	231.004	21.117	201.099
166000000	7.3280	7.5449E-2	0.3023	0.2270	0.2020	0.2686	5.28E-4	15.338	22.314	191.241
167000000	7.2467	0.1562	0.3103	0.2171	0.1987	0.2740	5.8462E-4	17.011	18.757	180.376
168000000	6.7456	0.1364	0.3096	0.2181	0.1999	0.2724	5.7567E-4	33.990	20.792	187.942
169000000	6.5762	0.1127	0.3069	0.2171	0.1984	0.2776	5.8286E-4	20.756	20.606	192.987
170000000	7.2889	0.1699	0.3088	0.2250	0.1947	0.2715	5.2106E-4	74.768	22.338	196.838
171000000	6.3900	0.1361	0.3085	0.2185	0.1987	0.2743	5.3087E-4	8.440	22.418	199.854
172000000	6.2667	0.1438	0.3131	0.2143	0.2012	0.2714	5.6656E-4	5.827	20.837	194.943
173000000	6.2274	0.1073	0.3063	0.2212	0.2049	0.2676	5.5236E-4	13.446	20.582	190.321
174000000	6.6883	0.1606	0.3076	0.2197	0.1994	0.2733	5.865E-4	27.688	19.498	182.548
175000000	7.0193	0.1235	0.3120	0.2190	0.1975	0.2715	6.0348E-4	26.525	21.075	182.216
176000000	7.0678	6.6947E-2	0.3131	0.2166	0.2015	0.2688	5.5562E-4	34.416	20.972	190.039
177000000	6.7359	0.1336	0.3126	0.2168	0.1995	0.2711	5.163E-4	19.027	22.608	203.596
178000000	7.0896	0.1795	0.3068	0.2205	0.2005	0.2722	5.588E-4	7.475	21.423	194.276
179000000	5.6842	0.1290	0.3082	0.2221	0.1992	0.2704	5.5542E-4	2213.917	21.051	191.642
180000000	6.2669	0.1618	0.3112	0.2161	0.2037	0.2689	5.7501E-4	8.467	20.889	187.143
181000000	6.7859	0.1100	0.3021	0.2255	0.1984	0.2740	5.5009E-4	25.271	21.402	186.397
182000000	6.4772	0.1098	0.3026	0.2247	0.2018	0.2709	5.2584E-4	7.794	22.427	198.295
183000000	6.7831	0.1327	0.3105	0.2200	0.2030	0.2665	5.146E-4	34.745	20.624	194.020
184000000	7.4377	0.1209	0.3096	0.2178	0.2035	0.2692	5.2104E-4	44.840	22.579	200.229
185000000	6.4166	0.1567	0.3100	0.2206	0.1984	0.2709	5.2281E-4	8.619	21.046	195.261
186000000	6.8652	0.1154	0.3101	0.2184	0.2023	0.2692	5.469E-4	100.831	23.024	196.477
187000000	7.0647	0.1256	0.3085	0.2196	0.2056	0.2663	5.2992E-4	9.583	22.294	193.982
188000000	6.4399	0.1496	0.3068	0.2232	0.1972	0.2728	5.3724E-4	35.781	22.628	194.452
189000000	6.6690	0.1140	0.3129	0.2221	0.1943	0.2707	5.0385E-4	9.733	23.966	217.799
190000000	6.8976	0.1040	0.3047	0.2231	0.1996	0.2726	5.1098E-4	733.585	21.492	195.399
191000000	7.1604	0.1128	0.3014	0.2212	0.1997	0.2777	5.4187E-4	17.914	20.973	191.016
192000000	6.5414	9.4151E-2	0.3063	0.2186	0.2012	0.2739	5.1379E-4	5.750	21.495	199.155
193000000	6.1561	0.1342	0.3110	0.2241	0.1980	0.2668	5.7221E-4	154.089	19.880	190.483
194000000	6.3058	0.1752	0.3093	0.2185	0.2006	0.2716	5.3444E-4	35.259	21.029	192.442
195000000	6.6041	0.1334	0.3091	0.2173	0.2043	0.2693	5.5655E-4	21.726	20.041	193.464
196000000	6.3534	0.1714	0.3116	0.2187	0.2077	0.2620	4.8745E-4	7.201	23.553	213.052
197000000	6.8300	0.1371	0.3114	0.2216	0.1974	0.2696	5.6927E-4	11.324	18.527	184.077
198000000	6.7675	9.5429E-2	0.3103	0.2207	0.2020	0.2670	5.352E-4	66.902	20.631	198.001
199000000	7.1893	0.1675	0.3050	0.2229	0.2015	0.2706	4.8485E-4	11.089	23.218	207.078
200000000	6.1072	0.1760	0.3100	0.2178	0.2019	0.2703	5.87E-4	88.190	18.833	178.809
