state	posterior	prior	likelihood	skygrid
1000000	-35987.093	-1327.229	-34659.864	-1323.018
2000000	-35945.023	-1283.477	-34661.546	-1278.356
3000000	-35910.925	-1240.179	-34670.746	-1234.762
4000000	-35840.403	-1196.168	-34644.235	-1189.732
5000000	-35941.456	-1269.762	-34671.694	-1263.250
6000000	-35897.950	-1244.268	-34653.682	-1237.653
7000000	-35948.566	-1301.555	-34647.010	-1296.487
8000000	-35896.717	-1246.131	-34650.586	-1239.364
9000000	-35899.589	-1248.471	-34651.118	-1240.675
10000000	-35866.308	-1212.973	-34653.335	-1206.215
11000000	-35923.132	-1270.107	-34653.025	-1263.929
12000000	-35950.575	-1313.850	-34636.725	-1307.396
13000000	-35920.686	-1271.692	-34648.994	-1266.812
14000000	-35980.874	-1320.035	-34660.839	-1315.312
15000000	-35909.505	-1277.493	-34632.011	-1268.968
16000000	-35895.579	-1257.218	-34638.361	-1251.285
17000000	-35895.038	-1242.422	-34652.615	-1235.202
18000000	-35907.842	-1262.721	-34645.121	-1256.599
19000000	-35939.023	-1278.735	-34660.289	-1273.046
20000000	-35975.987	-1314.888	-34661.100	-1309.487
21000000	-35856.492	-1199.675	-34656.816	-1192.476
22000000	-35929.873	-1287.029	-34642.844	-1283.324
23000000	-35991.593	-1311.648	-34679.945	-1306.249
24000000	-35916.775	-1292.598	-34624.177	-1286.880
25000000	-35864.627	-1214.988	-34649.639	-1208.472
26000000	-35943.126	-1298.885	-34644.241	-1294.020
27000000	-35946.637	-1290.807	-34655.829	-1285.383
28000000	-35890.944	-1244.784	-34646.160	-1236.511
29000000	-35930.765	-1267.022	-34663.744	-1260.913
30000000	-35984.441	-1312.620	-34671.821	-1308.989
31000000	-35873.060	-1234.710	-34638.350	-1228.913
32000000	-35931.444	-1254.907	-34676.537	-1247.990
33000000	-35992.642	-1340.289	-34652.353	-1335.474
34000000	-35937.080	-1291.039	-34646.041	-1286.086
35000000	-35980.163	-1314.030	-34666.134	-1309.511
36000000	-35896.337	-1248.325	-34648.012	-1242.464
37000000	-35923.380	-1262.424	-34660.956	-1255.905
38000000	-35838.697	-1199.519	-34639.179	-1188.004
39000000	-35887.283	-1221.761	-34665.523	-1215.159
40000000	-35914.380	-1269.946	-34644.433	-1266.204
41000000	-35920.635	-1264.856	-34655.779	-1257.912
42000000	-35973.525	-1331.242	-34642.283	-1326.983
43000000	-35921.456	-1263.949	-34657.508	-1257.342
44000000	-35919.275	-1270.468	-34648.807	-1263.950
45000000	-35940.155	-1276.704	-34663.451	-1271.668
46000000	-35840.329	-1182.458	-34657.870	-1175.602
47000000	-35907.202	-1266.899	-34640.302	-1260.631
48000000	-36022.725	-1406.616	-34616.109	-1402.305
49000000	-35915.155	-1270.062	-34645.093	-1263.305
50000000	-35926.879	-1287.120	-34639.758	-1281.954
51000000	-35943.527	-1292.298	-34651.229	-1287.206
52000000	-35846.137	-1196.461	-34649.676	-1190.306
53000000	-35898.966	-1255.818	-34643.148	-1248.626
54000000	-36019.667	-1353.883	-34665.784	-1349.586
55000000	-35994.328	-1337.133	-34657.196	-1331.461
56000000	-35966.736	-1315.599	-34651.137	-1311.843
57000000	-35840.713	-1221.086	-34619.626	-1212.995
58000000	-35903.858	-1228.138	-34675.720	-1220.766
59000000	-35922.954	-1261.927	-34661.027	-1257.907
60000000	-35838.156	-1221.071	-34617.086	-1214.244
61000000	-35881.038	-1238.638	-34642.400	-1232.254
62000000	-35972.023	-1336.881	-34635.141	-1333.649
63000000	-35941.122	-1296.015	-34645.107	-1290.910
64000000	-36015.435	-1352.243	-34663.192	-1348.433
65000000	-35869.534	-1192.498	-34677.036	-1184.322
66000000	-35894.117	-1253.090	-34641.027	-1246.063
67000000	-35963.904	-1302.063	-34661.841	-1296.389
68000000	-35950.745	-1330.606	-34620.138	-1325.235
69000000	-35858.440	-1206.744	-34651.697	-1199.956
70000000	-35937.944	-1277.988	-34659.956	-1271.320
71000000	-35924.631	-1274.201	-34650.430	-1268.680
72000000	-35939.595	-1296.085	-34643.510	-1290.270
73000000	-35934.087	-1262.022	-34672.065	-1256.478
74000000	-35988.231	-1342.988	-34645.243	-1338.467
75000000	-35922.977	-1246.739	-34676.238	-1240.613
76000000	-35901.456	-1254.734	-34646.723	-1249.337
77000000	-35956.899	-1317.790	-34639.108	-1313.511
78000000	-35843.394	-1200.854	-34642.540	-1192.266
79000000	-35893.408	-1258.477	-34634.931	-1251.911
80000000	-35889.574	-1249.480	-34640.095	-1242.555
81000000	-35886.590	-1228.753	-34657.837	-1221.534
82000000	-35914.832	-1267.112	-34647.720	-1262.943
