state	posterior	prior	likelihood	skygrid
1000000	-35923.783	-1278.917	-34644.866	-1272.987
2000000	-35948.207	-1271.942	-34676.265	-1267.010
3000000	-35915.398	-1283.422	-34631.976	-1276.407
4000000	-35863.534	-1238.002	-34625.532	-1231.356
5000000	-35947.811	-1314.992	-34632.820	-1310.413
6000000	-35911.714	-1266.377	-34645.337	-1262.346
7000000	-35945.597	-1281.812	-34663.784	-1274.975
8000000	-35855.189	-1179.369	-34675.820	-1171.025
9000000	-35923.674	-1270.992	-34652.681	-1266.030
10000000	-35986.370	-1346.357	-34640.013	-1341.641
11000000	-35944.467	-1266.320	-34678.147	-1261.156
12000000	-35983.012	-1331.429	-34651.583	-1326.512
13000000	-35981.039	-1328.869	-34652.170	-1324.576
14000000	-35887.858	-1230.801	-34657.057	-1224.955
15000000	-35880.414	-1251.162	-34629.251	-1243.289
16000000	-36014.066	-1386.639	-34627.427	-1383.080
17000000	-35943.285	-1303.318	-34639.967	-1300.001
18000000	-35942.109	-1307.891	-34634.218	-1303.261
19000000	-35850.658	-1199.417	-34651.241	-1190.801
20000000	-35889.196	-1264.159	-34625.036	-1256.985
21000000	-35916.069	-1265.625	-34650.444	-1259.438
22000000	-35951.463	-1284.333	-34667.130	-1279.753
23000000	-35883.525	-1227.998	-34655.526	-1221.137
24000000	-35908.836	-1261.869	-34646.967	-1255.243
25000000	-35928.858	-1281.525	-34647.333	-1276.677
26000000	-35945.339	-1288.986	-34656.354	-1282.212
27000000	-35918.906	-1276.346	-34642.560	-1269.126
28000000	-35894.088	-1249.223	-34644.866	-1242.621
29000000	-35898.818	-1242.442	-34656.375	-1236.556
30000000	-36014.909	-1321.570	-34693.339	-1317.608
31000000	-35982.818	-1347.245	-34635.573	-1342.949
32000000	-35858.049	-1224.453	-34633.597	-1214.956
33000000	-35952.989	-1278.490	-34674.500	-1274.238
34000000	-35846.661	-1216.270	-34630.392	-1209.315
35000000	-35820.307	-1191.694	-34628.613	-1178.987
36000000	-35926.534	-1269.502	-34657.032	-1263.407
37000000	-35942.666	-1297.216	-34645.449	-1291.175
38000000	-35970.931	-1326.543	-34644.389	-1321.337
39000000	-35960.975	-1325.172	-34635.803	-1321.802
40000000	-35929.139	-1281.125	-34648.014	-1275.997
41000000	-35941.757	-1307.887	-34633.870	-1302.597
42000000	-35943.050	-1266.091	-34676.959	-1262.341
43000000	-35855.673	-1213.146	-34642.526	-1206.042
44000000	-36002.064	-1343.999	-34658.065	-1337.746
45000000	-35928.171	-1293.422	-34634.749	-1287.494
46000000	-35960.773	-1279.716	-34681.057	-1274.630
47000000	-35852.095	-1204.540	-34647.555	-1195.942
48000000	-35946.892	-1276.737	-34670.155	-1271.454
49000000	-35928.753	-1265.494	-34663.259	-1259.411
50000000	-35829.417	-1193.408	-34636.009	-1183.724
51000000	-35950.977	-1280.102	-34670.875	-1275.634
52000000	-35947.036	-1282.603	-34664.433	-1278.443
53000000	-35905.858	-1263.986	-34641.872	-1258.731
54000000	-35845.273	-1190.817	-34654.456	-1179.571
55000000	-35847.511	-1196.393	-34651.117	-1188.256
56000000	-35929.341	-1271.149	-34658.193	-1265.167
57000000	-35958.114	-1299.331	-34658.784	-1294.656
58000000	-35941.213	-1266.942	-34674.271	-1261.987
59000000	-35977.182	-1312.538	-34664.645	-1307.063
60000000	-35958.645	-1309.945	-34648.700	-1305.013
61000000	-35879.136	-1237.939	-34641.197	-1231.309
62000000	-35841.325	-1201.632	-34639.693	-1191.521
63000000	-35977.825	-1308.814	-34669.011	-1304.139
64000000	-35947.940	-1313.819	-34634.121	-1308.869
65000000	-35907.596	-1258.086	-34649.510	-1252.741
66000000	-35865.308	-1236.191	-34629.117	-1228.672
67000000	-35882.228	-1223.841	-34658.387	-1216.687
68000000	-35893.670	-1247.719	-34645.951	-1241.815
69000000	-35897.265	-1262.904	-34634.361	-1257.457
70000000	-35938.682	-1284.622	-34654.059	-1280.246
71000000	-35959.385	-1308.845	-34650.540	-1304.729
72000000	-35897.429	-1238.613	-34658.816	-1231.992
73000000	-35976.825	-1309.666	-34667.158	-1304.804
74000000	-35875.307	-1209.433	-34665.874	-1201.263
75000000	-35940.730	-1308.042	-34632.688	-1302.478
76000000	-35904.326	-1266.309	-34638.017	-1259.971
77000000	-35853.918	-1192.529	-34661.389	-1185.393
78000000	-35879.306	-1235.274	-34644.032	-1225.075
79000000	-35911.717	-1282.738	-34628.979	-1275.207
80000000	-35883.218	-1208.888	-34674.331	-1198.909
81000000	-35982.794	-1322.311	-34660.482	-1316.652
82000000	-35976.652	-1300.392	-34676.260	-1296.244
83000000	-36055.011	-1396.052	-34658.959	-1392.054
84000000	-35969.118	-1319.245	-34649.873	-1314.478
85000000	-35913.350	-1274.740	-34638.611	-1269.842
86000000	-35909.325	-1271.042	-34638.283	-1265.994
87000000	-35896.784	-1226.491	-34670.292	-1221.304
88000000	-35904.715	-1255.708	-34649.007	-1249.500
89000000	-35873.846	-1249.698	-34624.148	-1241.461
90000000	-35904.378	-1240.673	-34663.705	-1233.868
91000000	-35896.087	-1272.791	-34623.296	-1265.681
92000000	-35882.537	-1240.350	-34642.187	-1233.879
93000000	-35898.361	-1245.776	-34652.586	-1237.278
94000000	-35941.803	-1303.697	-34638.105	-1300.548
95000000	-35914.461	-1251.131	-34663.330	-1243.182
96000000	-35923.420	-1258.635	-34664.785	-1253.555
97000000	-36014.837	-1375.534	-34639.303	-1371.944
98000000	-35921.927	-1271.825	-34650.102	-1264.925
99000000	-35852.362	-1182.944	-34669.418	-1172.938
100000000	-35949.412	-1317.920	-34631.492	-1312.290
101000000	-35921.256	-1276.268	-34644.988	-1270.323
102000000	-35961.312	-1321.174	-34640.138	-1315.556
103000000	-35997.863	-1355.833	-34642.029	-1352.367
104000000	-36000.755	-1356.703	-34644.052	-1352.008
105000000	-35938.398	-1293.152	-34645.246	-1288.728
106000000	-35935.808	-1297.438	-34638.369	-1292.363
107000000	-35976.644	-1321.912	-34654.732	-1317.312
108000000	-35950.965	-1283.980	-34666.985	-1279.941
109000000	-35905.742	-1267.598	-34638.144	-1261.745
110000000	-35819.161	-1180.665	-34638.496	-1170.988
111000000	-35852.478	-1196.470	-34656.008	-1185.826
112000000	-35904.499	-1254.182	-34650.317	-1249.355
113000000	-35997.907	-1327.999	-34669.908	-1323.732
114000000	-35887.103	-1227.682	-34659.421	-1220.665
115000000	-35902.167	-1253.023	-34649.144	-1246.587
116000000	-35912.651	-1264.454	-34648.198	-1257.666
117000000	-35945.974	-1293.024	-34652.951	-1287.034
118000000	-35972.151	-1327.615	-34644.536	-1323.988
119000000	-35864.200	-1212.826	-34651.374	-1204.071
120000000	-35947.348	-1309.677	-34637.670	-1303.983
121000000	-35923.935	-1271.460	-34652.475	-1265.548
122000000	-35968.702	-1309.339	-34659.363	-1304.297
123000000	-35919.423	-1259.345	-34660.078	-1252.570
124000000	-35922.041	-1274.425	-34647.615	-1267.199
125000000	-35889.015	-1227.370	-34661.645	-1219.208
126000000	-35971.261	-1333.775	-34637.487	-1330.188
127000000	-35898.423	-1223.221	-34675.201	-1214.184
128000000	-35920.828	-1281.462	-34639.366	-1275.088
129000000	-35918.745	-1249.992	-34668.752	-1243.130
130000000	-35964.607	-1343.272	-34621.335	-1339.195
131000000	-35913.923	-1261.305	-34652.618	-1254.271
132000000	-35936.711	-1255.888	-34680.823	-1251.464
133000000	-35926.814	-1288.252	-34638.562	-1281.977
134000000	-36011.024	-1342.259	-34668.764	-1338.069
135000000	-35938.703	-1291.920	-34646.783	-1287.251
136000000	-35970.208	-1311.380	-34658.828	-1309.080
137000000	-35907.077	-1265.330	-34641.746	-1256.507
138000000	-35877.457	-1210.071	-34667.386	-1202.904
139000000	-35924.297	-1280.947	-34643.350	-1274.931
140000000	-35970.019	-1314.404	-34655.615	-1309.061
141000000	-35935.768	-1301.544	-34634.224	-1295.607
142000000	-35954.682	-1306.892	-34647.790	-1302.340
143000000	-35958.510	-1273.016	-34685.494	-1266.906
144000000	-35964.726	-1322.551	-34642.175	-1317.904
145000000	-35926.473	-1255.197	-34671.276	-1249.414
146000000	-35889.477	-1244.758	-34644.719	-1237.258
147000000	-35886.206	-1263.426	-34622.780	-1257.846
148000000	-35912.194	-1238.806	-34673.388	-1232.448
149000000	-36017.160	-1348.369	-34668.791	-1344.229
150000000	-35939.740	-1280.756	-34658.984	-1274.774
151000000	-35881.250	-1239.502	-34641.748	-1234.197
152000000	-35862.012	-1222.311	-34639.701	-1215.930
153000000	-35877.700	-1230.577	-34647.123	-1223.094
154000000	-35872.717	-1211.535	-34661.182	-1204.102
155000000	-35919.234	-1257.475	-34661.759	-1250.701
156000000	-35936.515	-1290.507	-34646.009	-1284.947
157000000	-35882.376	-1229.360	-34653.015	-1222.295
158000000	-35928.894	-1280.281	-34648.614	-1273.680
159000000	-35866.865	-1227.754	-34639.111	-1219.543
160000000	-35930.357	-1250.786	-34679.572	-1242.853
161000000	-35841.042	-1201.414	-34639.628	-1192.771
162000000	-35976.475	-1302.217	-34674.258	-1296.764
163000000	-36027.662	-1391.155	-34636.508	-1388.211
164000000	-35872.738	-1231.940	-34640.798	-1225.928
165000000	-35962.012	-1293.039	-34668.973	-1286.865
166000000	-35925.821	-1270.194	-34655.627	-1264.811
167000000	-35922.526	-1261.216	-34661.310	-1256.300
168000000	-35937.232	-1289.050	-34648.183	-1284.929
169000000	-35895.018	-1256.152	-34638.866	-1250.504
170000000	-35925.262	-1283.301	-34641.961	-1278.740
171000000	-35953.728	-1294.921	-34658.806	-1289.395
172000000	-35876.679	-1208.290	-34668.389	-1200.818
173000000	-35887.918	-1236.094	-34651.824	-1228.513
174000000	-36011.125	-1342.299	-34668.827	-1337.988
175000000	-35990.293	-1318.650	-34671.643	-1313.112
176000000	-36008.160	-1324.139	-34684.021	-1320.157
177000000	-35976.653	-1316.099	-34660.554	-1311.328
178000000	-35938.997	-1329.440	-34609.557	-1323.919
179000000	-35990.984	-1336.872	-34654.112	-1332.642
180000000	-35984.161	-1317.537	-34666.624	-1313.459
181000000	-35899.678	-1247.056	-34652.622	-1241.371
182000000	-35935.642	-1268.540	-34667.102	-1262.007
183000000	-35939.721	-1263.610	-34676.111	-1257.929
184000000	-35952.390	-1303.146	-34649.243	-1298.431
185000000	-35977.304	-1359.917	-34617.387	-1354.197
186000000	-35913.274	-1289.508	-34623.766	-1281.976
187000000	-35876.339	-1211.868	-34664.472	-1204.450
188000000	-35889.992	-1251.271	-34638.721	-1246.566
189000000	-35947.818	-1283.438	-34664.380	-1277.722
190000000	-36019.836	-1353.622	-34666.214	-1349.938
191000000	-35856.976	-1231.881	-34625.095	-1225.702
192000000	-35845.978	-1223.383	-34622.594	-1214.543
193000000	-35984.429	-1315.427	-34669.003	-1311.289
194000000	-35957.946	-1314.424	-34643.521	-1309.238
195000000	-35864.217	-1220.896	-34643.321	-1213.409
196000000	-35953.317	-1286.198	-34667.119	-1282.245
197000000	-35906.226	-1247.878	-34658.348	-1242.923
198000000	-35966.734	-1300.608	-34666.126	-1296.389
199000000	-35876.734	-1230.146	-34646.588	-1223.633
200000000	-35975.533	-1300.667	-34674.866	-1297.014
