state	posterior	prior	likelihood	skygrid
1000000	-427592.877	-12669.257	-414923.621	-4943.897
2000000	-427567.458	-12630.599	-414936.859	-4905.151
3000000	-427577.971	-12657.234	-414920.736	-4932.567
4000000	-427582.958	-12647.735	-414935.223	-4921.597
5000000	-427618.524	-12637.278	-414981.246	-4911.624
6000000	-427640.269	-12679.433	-414960.836	-4954.310
7000000	-427656.125	-12673.667	-414982.458	-4948.246
8000000	-427571.755	-12623.049	-414948.705	-4896.978
9000000	-427628.209	-12667.111	-414961.097	-4942.801
10000000	-427551.745	-12636.478	-414915.267	-4910.437
11000000	-427566.795	-12609.797	-414956.998	-4884.585
12000000	-427616.358	-12656.276	-414960.083	-4931.050
13000000	-427572.656	-12620.518	-414952.138	-4895.263
14000000	-427604.160	-12668.340	-414935.820	-4943.079
15000000	-427628.962	-12685.827	-414943.135	-4961.896
16000000	-427545.443	-12633.169	-414912.274	-4908.800
17000000	-427581.446	-12654.147	-414927.299	-4929.172
18000000	-427535.179	-12624.311	-414910.868	-4899.450
19000000	-427598.577	-12653.688	-414944.889	-4929.401
20000000	-427595.180	-12650.812	-414944.369	-4925.600
21000000	-427563.739	-12663.146	-414900.593	-4937.666
22000000	-427519.551	-12636.376	-414883.176	-4910.523
23000000	-427561.413	-12633.863	-414927.550	-4908.160
24000000	-427561.444	-12631.418	-414930.026	-4906.137
25000000	-427606.226	-12645.076	-414961.150	-4919.817
26000000	-427534.711	-12605.403	-414929.308	-4879.192
27000000	-427584.426	-12622.165	-414962.261	-4897.152
28000000	-427551.593	-12614.832	-414936.761	-4889.276
29000000	-427557.048	-12636.365	-414920.683	-4911.666
30000000	-427498.209	-12615.704	-414882.505	-4889.671
31000000	-427586.838	-12644.166	-414942.672	-4919.081
32000000	-427562.979	-12660.773	-414902.207	-4935.054
33000000	-427622.471	-12663.117	-414959.355	-4938.227
34000000	-427598.149	-12659.493	-414938.656	-4934.454
35000000	-427604.422	-12614.399	-414990.023	-4887.904
36000000	-427568.810	-12603.851	-414964.959	-4877.555
37000000	-427583.942	-12631.600	-414952.342	-4906.485
38000000	-427530.371	-12614.694	-414915.677	-4889.472
39000000	-427579.280	-12627.262	-414952.018	-4902.323
40000000	-427609.002	-12638.128	-414970.874	-4912.907
41000000	-427575.792	-12652.931	-414922.861	-4927.145
42000000	-427583.204	-12639.531	-414943.674	-4914.226
43000000	-427626.727	-12686.910	-414939.818	-4961.853
44000000	-427649.199	-12676.164	-414973.036	-4951.988
45000000	-427583.764	-12664.189	-414919.574	-4938.959
46000000	-427574.389	-12665.108	-414909.282	-4940.467
47000000	-427546.352	-12642.805	-414903.547	-4917.953
48000000	-427606.647	-12671.131	-414935.516	-4946.419
49000000	-427589.786	-12649.271	-414940.515	-4923.945
50000000	-427544.605	-12655.129	-414889.476	-4929.566
51000000	-427586.247	-12630.379	-414955.868	-4905.366
52000000	-427567.015	-12625.637	-414941.378	-4900.692
53000000	-427543.663	-12597.351	-414946.312	-4870.520
54000000	-427567.562	-12598.912	-414968.650	-4873.352
55000000	-427530.693	-12610.431	-414920.263	-4886.067
56000000	-427532.874	-12630.914	-414901.961	-4905.484
57000000	-427534.660	-12617.895	-414916.765	-4891.629
58000000	-427509.523	-12583.114	-414926.409	-4857.534
59000000	-427541.083	-12587.197	-414953.886	-4861.597
60000000	-427610.633	-12653.938	-414956.694	-4928.510
