state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
11000000	0.1108	2.5398	0.1944	7.2428E-2	3.0134	6.9159E-2	0.3853	0.2958	0.2061	0.2195	0.2787	8.2554E-4	1.0335E-4	8.3641E-4	0.1274	4.261E-2	14.110	1022.341	20669.103
12000000	0.1064	2.5598	0.1930	7.0017E-2	3.0077	6.3201E-2	0.3782	0.2971	0.2057	0.2183	0.2789	7.6115E-4	9.9716E-5	7.7204E-4	0.1318	-1.5284E-2	16.130	1087.182	22380.226
13000000	0.1062	2.5563	0.1935	7.1803E-2	3.0064	6.5808E-2	0.3791	0.2964	0.2087	0.2176	0.2773	8.1318E-4	1.1003E-4	8.101E-4	0.1379	-2.3151E-2	10.447	1136.124	21456.258
14000000	0.1104	2.5691	0.1864	7.2875E-2	2.9959	6.528E-2	0.3782	0.2956	0.2056	0.2195	0.2793	7.48E-4	9.3105E-5	7.5231E-4	0.1253	4.4035E-2	12.156	1324.244	23241.083
15000000	0.1102	2.4870	0.1888	7.0032E-2	3.0716	7.2392E-2	0.3778	0.2988	0.2031	0.2246	0.2735	7.5814E-4	9.4614E-5	7.6751E-4	0.1267	9.3344E-3	4.960	1197.406	22332.405
16000000	0.1064	2.5201	0.1926	7.5054E-2	3.0373	6.8489E-2	0.3921	0.3013	0.2061	0.2210	0.2716	8.1262E-4	1.1152E-4	8.2629E-4	0.1309	-3.4918E-3	5.736	1060.475	21081.524
17000000	0.1144	2.4651	0.1901	7.1335E-2	3.0906	6.8524E-2	0.3835	0.3021	0.2023	0.2249	0.2707	7.5111E-4	1.0997E-4	7.6432E-4	0.1434	-5.8197E-2	15.347	1020.509	22408.668
18000000	0.1134	2.5387	0.1954	6.9219E-2	3.0140	6.9376E-2	0.3920	0.2968	0.2057	0.2201	0.2775	8.152E-4	1.1713E-4	8.2466E-4	0.1400	1.0755E-2	8.054	1017.901	21200.872
19000000	0.1157	2.5206	0.1921	7.2958E-2	3.0290	6.9721E-2	0.3772	0.2956	0.2057	0.2204	0.2783	7.8782E-4	1.0965E-4	7.8726E-4	0.1370	1.9571E-3	5.566	1044.569	21757.443
20000000	0.1117	2.4948	0.1966	7.029E-2	3.0611	6.5573E-2	0.3755	0.2991	0.2040	0.2217	0.2752	7.6337E-4	1.0349E-4	7.7046E-4	0.1329	1.7403E-2	17.920	1042.148	22156.486
21000000	0.1159	2.4990	0.1939	7.342E-2	3.0518	6.5992E-2	0.3839	0.2977	0.2030	0.2247	0.2746	7.638E-4	1.1554E-4	7.5839E-4	0.1468	-1.9541E-2	14.418	1134.790	22779.009
22000000	0.1139	2.4879	0.1914	7.2686E-2	3.0692	6.4972E-2	0.3861	0.2981	0.2032	0.2231	0.2755	7.882E-4	1.1067E-4	7.8723E-4	0.1382	1.3412E-2	18.244	1119.018	22202.317
23000000	0.1083	2.4912	0.1902	7.4506E-2	3.0727	6.3012E-2	0.3834	0.3008	0.2016	0.2210	0.2766	8.049E-4	1.1311E-4	8.069E-4	0.1415	-3.7847E-2	17.744	1105.946	21566.522
24000000	0.1140	2.5512	0.1920	7.3525E-2	3.0073	6.1987E-2	0.3869	0.2959	0.2082	0.2185	0.2773	7.8516E-4	1.1016E-4	7.9211E-4	0.1374	-3.0354E-2	15.456	1098.699	21762.014
25000000	0.1134	2.5312	0.1866	7.2625E-2	3.0255	7.0707E-2	0.3783	0.2957	0.2043	0.2215	0.2785	7.7956E-4	1.0394E-4	7.7131E-4	0.1301	-6.7537E-4	10.587	1105.862	22427.989
26000000	0.1121	2.5302	0.1852	7.8324E-2	3.0310	6.3126E-2	0.3871	0.2978	0.2061	0.2190	0.2771	8.1311E-4	1.0785E-4	8.3195E-4	0.1303	3.6454E-3	36.198	1016.619	21045.045
27000000	0.1128	2.5299	0.1900	7.4154E-2	3.0285	6.4629E-2	0.3801	0.2966	0.2044	0.2222	0.2768	8.2004E-4	1.0684E-4	8.1698E-4	0.1308	-5.3393E-2	9.576	1071.601	21070.306
28000000	0.1075	2.5200	0.1927	7.7726E-2	3.0348	6.7209E-2	0.3794	0.2988	0.2045	0.2196	0.2771	8.2173E-4	1.1573E-4	8.1598E-4	0.1403	-1.0328E-2	13.978	1037.723	21227.691
29000000	0.1094	2.4763	0.1900	7.3245E-2	3.0844	6.6668E-2	0.3834	0.3012	0.2032	0.2237	0.2719	8.0207E-4	9.9118E-5	8.0438E-4	0.1228	-2.1222E-2	6.331	1136.491	21694.346
30000000	0.1145	2.4673	0.1859	7.7103E-2	3.0904	6.4744E-2	0.3861	0.3020	0.2029	0.2212	0.2738	7.9975E-4	1.1837E-4	8.0939E-4	0.1439	-2.7562E-3	26.033	1093.504	21627.045
31000000	0.1101	2.5332	0.1940	6.9546E-2	3.0246	6.8538E-2	0.3854	0.2949	0.2072	0.2221	0.2758	8.0666E-4	1.0469E-4	8.0314E-4	0.1289	2.1484E-2	9.154	1012.125	21578.086
32000000	0.1093	2.5403	0.1905	7.4036E-2	3.0201	6.5867E-2	0.3833	0.2970	0.2069	0.2184	0.2776	7.5539E-4	1.0438E-4	7.5458E-4	0.1366	-2.7804E-2	16.295	1249.794	23206.053
33000000	0.1051	2.4946	0.1963	7.3562E-2	3.0638	6.6647E-2	0.3914	0.2963	0.2059	0.2231	0.2747	7.8877E-4	9.978E-5	7.8594E-4	0.1249	2.1474E-2	6.530	1163.018	22268.959
34000000	0.1115	2.5087	0.1906	7.8499E-2	3.0455	6.5201E-2	0.3819	0.2991	0.2054	0.2194	0.2761	7.7476E-4	1.1159E-4	7.6947E-4	0.1402	4.1626E-3	9.343	1268.738	22441.075
35000000	0.1121	2.4890	0.1932	7.6245E-2	3.0544	7.4987E-2	0.3801	0.2982	0.2036	0.2248	0.2734	8.0288E-4	9.9054E-5	8.1019E-4	0.1194	6.3375E-2	39.470	1052.812	21595.036
36000000	0.1106	2.4624	0.1878	7.4135E-2	3.0996	6.5388E-2	0.3863	0.3014	0.1996	0.2242	0.2748	7.9999E-4	9.3549E-5	7.9266E-4	0.1168	-5.6478E-2	29.992	1161.267	21771.869
37000000	0.1119	2.5067	0.1883	7.6447E-2	3.0475	6.9125E-2	0.3818	0.2983	0.2039	0.2217	0.2761	8.1264E-4	1.1178E-4	8.0208E-4	0.1362	4.1746E-2	8.401	1064.649	21566.633
38000000	0.1131	2.4955	0.1933	7.657E-2	3.0535	6.7938E-2	0.3826	0.2992	0.2026	0.2221	0.2762	8.2037E-4	1.1786E-4	8.2879E-4	0.1454	-3.0415E-2	10.968	1029.964	21145.528
39000000	0.1127	2.4793	0.1918	7.2828E-2	3.0793	6.4077E-2	0.3861	0.3011	0.2013	0.2257	0.2720	8.2337E-4	1.2806E-4	8.1324E-4	0.1491	6.3476E-3	6.032	1137.820	21454.613
40000000	0.1141	2.4952	0.1959	7.4208E-2	3.0524	6.8159E-2	0.3842	0.2995	0.2033	0.2230	0.2742	7.7723E-4	1.1606E-4	7.8738E-4	0.1478	-4.1799E-2	16.454	1085.263	21840.344
41000000	0.1155	2.4918	0.1912	7.3388E-2	3.0593	6.8902E-2	0.3876	0.2984	0.2020	0.2200	0.2797	7.495E-4	1.0345E-4	7.569E-4	0.1367	-2.6513E-2	24.284	1120.513	22921.353
42000000	0.1117	2.5309	0.1936	7.5563E-2	3.0227	6.5497E-2	0.3874	0.2954	0.2041	0.2214	0.2791	7.675E-4	1.1056E-4	7.785E-4	0.1395	5.7915E-2	18.025	1067.651	22115.348
43000000	0.1088	2.4876	0.1942	7.8029E-2	3.0663	6.5041E-2	0.3844	0.3013	0.2004	0.2258	0.2725	7.4349E-4	9.1796E-5	7.4182E-4	0.1205	7.0839E-2	9.538	1140.393	23430.705
44000000	0.1097	2.4943	0.1891	7.709E-2	3.0631	6.6653E-2	0.3732	0.3005	0.2019	0.2232	0.2744	7.6106E-4	9.2984E-5	7.5266E-4	0.1231	3.6911E-2	4.578	1142.055	22695.017
45000000	0.1100	2.5300	0.1968	7.4501E-2	3.0233	6.5347E-2	0.3755	0.2959	0.2063	0.2209	0.2769	7.4787E-4	9.7488E-5	7.4839E-4	0.1278	-3.9615E-2	15.997	1084.441	22828.114
46000000	0.1136	2.5131	0.1906	7.2801E-2	3.0404	6.9341E-2	0.3859	0.2980	0.2047	0.2221	0.2753	7.9721E-4	1.1425E-4	7.8636E-4	0.1386	-8.8962E-3	4.593	1132.863	22169.156
47000000	0.1140	2.5344	0.1864	7.151E-2	3.0287	6.4976E-2	0.3754	0.2976	0.2057	0.2183	0.2783	7.8354E-4	1.1075E-4	7.84E-4	0.1396	-4.8532E-2	9.098	1029.727	21979.784
48000000	0.1076	2.5284	0.1911	6.905E-2	3.0370	6.6797E-2	0.3821	0.2989	0.2067	0.2194	0.2750	7.6948E-4	9.8569E-5	7.6508E-4	0.1308	-2.3976E-2	6.761	1159.291	22601.863
49000000	0.1144	2.5420	0.1914	7.0362E-2	3.0108	7.1071E-2	0.3770	0.2959	0.2056	0.2219	0.2766	7.6892E-4	1.0169E-4	7.6297E-4	0.1309	-4.751E-2	13.314	1245.720	22538.998
50000000	0.1101	2.5162	0.1864	7.2319E-2	3.0508	6.4142E-2	0.3847	0.2986	0.2037	0.2211	0.2766	7.6698E-4	1.2005E-4	7.6666E-4	0.1487	-3.7108E-2	16.253	1048.565	22626.017
51000000	0.1078	2.5476	0.1917	7.4967E-2	3.0135	6.4501E-2	0.3918	0.2941	0.2066	0.2192	0.2801	8.0641E-4	1.1777E-4	8.11E-4	0.1372	-1.55E-2	9.012	1117.354	21497.049
52000000	0.1078	2.5018	0.1898	7.7649E-2	3.0498	7.3216E-2	0.3845	0.2995	0.2049	0.2197	0.2759	8.1536E-4	1.0488E-4	8.1114E-4	0.1250	-8.3464E-3	7.746	1184.305	21371.486
53000000	0.1126	2.4702	0.1930	7.1944E-2	3.0903	6.1938E-2	0.3840	0.2991	0.2016	0.2254	0.2739	8.0249E-4	1.0913E-4	7.9854E-4	0.1345	-1.4905E-2	47.677	1147.490	21774.445
54000000	0.1074	2.4643	0.1914	7.8373E-2	3.0912	6.7319E-2	0.3736	0.2994	0.2015	0.2222	0.2769	8.4092E-4	1.1755E-4	8.3676E-4	0.1355	3.2571E-3	14.505	1038.077	20688.544
55000000	0.1107	2.5234	0.1884	7.5201E-2	3.0360	6.6371E-2	0.3764	0.2966	0.2036	0.2212	0.2786	8.3898E-4	1.1647E-4	8.4937E-4	0.1352	1.2793E-2	6.307	1018.112	20294.915
56000000	0.1114	2.5172	0.1894	7.5718E-2	3.0364	6.9909E-2	0.3743	0.2965	0.2056	0.2196	0.2783	7.9968E-4	1.0418E-4	7.8529E-4	0.1278	3.319E-2	11.852	1147.501	21913.851
57000000	0.1141	2.4994	0.1842	7.5232E-2	3.0576	6.9451E-2	0.3785	0.2994	0.2019	0.2230	0.2757	7.969E-4	1.185E-4	7.7804E-4	0.1417	3.5111E-2	23.864	1216.226	22145.117
58000000	0.1070	2.5085	0.1934	7.47E-2	3.0520	6.4523E-2	0.3880	0.2996	0.2042	0.2200	0.2763	8.6362E-4	1.2357E-4	8.6505E-4	0.1452	-4.0379E-2	13.777	1014.679	20164.242
59000000	0.1095	2.5282	0.1952	7.2978E-2	3.0219	7.2202E-2	0.3828	0.2971	0.2056	0.2203	0.2770	8.5428E-4	1.1868E-4	8.4745E-4	0.1388	-5.9884E-2	13.442	1106.692	20464.873
60000000	0.1102	2.4602	0.1940	7.4287E-2	3.0938	6.7551E-2	0.3805	0.3016	0.2032	0.2242	0.2710	7.5806E-4	9.2726E-5	7.591E-4	0.1245	-1.2048E-2	17.696	1084.918	22619.637
61000000	0.1161	2.5219	0.1883	7.5069E-2	3.0297	6.8987E-2	0.3883	0.2964	0.2029	0.2225	0.2782	8.2094E-4	1.2126E-4	8.2746E-4	0.1484	-4.9334E-3	14.894	1016.316	20831.117
62000000	0.1128	2.5095	0.1863	7.2669E-2	3.0501	6.8616E-2	0.3885	0.2988	0.2056	0.2209	0.2747	8.615E-4	1.2238E-4	8.4864E-4	0.1382	2.4715E-3	10.862	1050.696	20697.707
63000000	0.1150	2.5094	0.1960	7.245E-2	3.0407	6.6512E-2	0.3808	0.2985	0.2017	0.2240	0.2758	7.9242E-4	9.815E-5	7.9303E-4	0.1200	4.4968E-2	13.163	1065.524	22071.846
64000000	0.1152	2.5125	0.1864	7.4449E-2	3.0457	6.592E-2	0.3782	0.3018	0.2016	0.2215	0.2750	7.8475E-4	9.3139E-5	7.9054E-4	0.1192	-4.73E-2	3.651	1052.865	21396.132
65000000	0.1105	2.4750	0.1841	7.4425E-2	3.0858	7.0115E-2	0.3876	0.3010	0.2017	0.2250	0.2722	8.3371E-4	1.1606E-4	8.4014E-4	0.1373	-2.0526E-2	6.714	1052.893	20924.724
66000000	0.1126	2.5654	0.1880	7.4884E-2	2.9901	6.9041E-2	0.3831	0.2963	0.2067	0.2166	0.2804	7.8024E-4	9.9631E-5	7.7696E-4	0.1238	-3.8869E-3	8.256	1093.983	22281.153
67000000	0.1094	2.5128	0.1915	6.8893E-2	3.0503	6.7049E-2	0.3839	0.2995	0.2027	0.2212	0.2767	7.9721E-4	9.905E-5	7.8929E-4	0.1247	4.0959E-2	24.701	1035.312	22052.321
68000000	0.1134	2.4787	0.1928	6.9739E-2	3.0777	6.7734E-2	0.3845	0.3019	0.2000	0.2250	0.2731	7.8135E-4	1.1377E-4	7.7897E-4	0.1454	-3.2326E-2	9.346	1165.705	22289.294
69000000	0.1110	2.4794	0.1901	7.25E-2	3.0773	6.9764E-2	0.3804	0.3005	0.2027	0.2242	0.2725	7.7045E-4	1.062E-4	7.8133E-4	0.1365	4.3339E-2	13.954	1096.494	22133.361
70000000	0.1080	2.5324	0.1851	7.2368E-2	3.0351	6.7059E-2	0.3777	0.3003	0.2035	0.2189	0.2772	7.6405E-4	1.009E-4	7.6912E-4	0.1302	-7.9651E-3	17.985	1097.026	22704.756
71000000	0.1123	2.4598	0.1893	6.8323E-2	3.1014	6.8935E-2	0.3786	0.3037	0.1990	0.2236	0.2736	7.816E-4	9.9798E-5	7.7374E-4	0.1224	-4.1637E-2	4.161	1090.507	22152.676
72000000	0.1071	2.5184	0.1934	7.5119E-2	3.0386	6.7413E-2	0.3731	0.2984	0.2052	0.2215	0.2748	7.8217E-4	1.047E-4	7.6548E-4	0.1258	8.4259E-3	44.523	1214.447	22186.998
73000000	0.1081	2.5316	0.1900	7.6023E-2	3.0306	6.3692E-2	0.3785	0.2941	0.2043	0.2221	0.2794	7.7791E-4	1.1229E-4	7.7741E-4	0.1326	6.9544E-2	14.609	1185.646	22288.273
74000000	0.1122	2.5233	0.1856	7.4791E-2	3.0351	6.9053E-2	0.3683	0.2995	0.2045	0.2196	0.2765	8.0438E-4	1.0925E-4	8.2278E-4	0.1295	-1.4446E-2	8.907	974.512	20710.074
75000000	0.1119	2.5004	0.1913	7.0894E-2	3.0609	6.4579E-2	0.3866	0.2992	0.2068	0.2206	0.2734	8.1757E-4	1.073E-4	8.1784E-4	0.1302	2.8722E-2	6.316	1051.006	21215.932
76000000	0.1127	2.4679	0.1871	7.2034E-2	3.0919	6.8392E-2	0.3804	0.3002	0.2025	0.2217	0.2756	7.9603E-4	1.0114E-4	8.056E-4	0.1219	2.7727E-2	12.749	1062.135	21655.563
77000000	0.1120	2.5540	0.1873	8.0717E-2	2.9991	6.6756E-2	0.3757	0.2952	0.2064	0.2197	0.2788	7.6524E-4	1.0478E-4	7.6664E-4	0.1356	-1.9704E-2	25.941	1174.110	22541.795
78000000	0.1088	2.4943	0.1856	7.6512E-2	3.0692	6.56E-2	0.3876	0.2983	0.2005	0.2246	0.2767	7.5767E-4	8.8127E-5	7.5583E-4	0.1173	-1.7146E-2	7.456	1089.284	22805.285
79000000	0.1079	2.5004	0.1895	7.8342E-2	3.0557	6.8185E-2	0.3770	0.2968	0.2044	0.2216	0.2771	7.6116E-4	9.4096E-5	7.569E-4	0.1215	1.0899E-2	8.861	1123.454	22772.629
80000000	0.1129	2.5354	0.1868	7.3703E-2	3.0202	7.0996E-2	0.3790	0.2954	0.2056	0.2210	0.2780	7.5634E-4	9.6043E-5	7.4806E-4	0.1250	1.6833E-2	15.882	1175.306	22976.903
81000000	0.1140	2.4949	0.1888	7.4743E-2	3.0625	6.5028E-2	0.3752	0.2983	0.2020	0.2236	0.2761	7.3255E-4	9.5773E-5	7.1607E-4	0.1269	-1.5678E-2	9.383	1328.633	23814.374
82000000	0.1089	2.5216	0.1900	6.8648E-2	3.0412	6.9649E-2	0.3884	0.2962	0.2050	0.2215	0.2774	7.653E-4	1.0462E-4	7.6184E-4	0.1333	-2.3461E-2	31.273	1211.968	22866.563
83000000	0.1144	2.5101	0.1908	7.5452E-2	3.0447	6.4515E-2	0.3811	0.2958	0.2080	0.2189	0.2773	7.7792E-4	1.1226E-4	7.832E-4	0.1426	-3.6597E-2	10.370	1104.883	21904.633
84000000	0.1072	2.5439	0.1907	7.2181E-2	3.0177	6.8342E-2	0.3847	0.2987	0.2068	0.2170	0.2774	7.6545E-4	1.0829E-4	7.7389E-4	0.1329	-1.5971E-3	12.381	1097.952	22602.128
85000000	0.1098	2.4966	0.1945	7.2559E-2	3.0548	7.1695E-2	0.3783	0.2978	0.2051	0.2226	0.2744	7.3353E-4	1.0449E-4	7.3749E-4	0.1385	-1.973E-2	10.253	1171.145	23428.512
86000000	0.1096	2.4922	0.1918	7.3277E-2	3.0631	6.9977E-2	0.3815	0.3004	0.2009	0.2238	0.2749	7.7724E-4	1.0159E-4	7.6888E-4	0.1306	4.5562E-2	9.989	1113.564	22351.373
87000000	0.1138	2.5111	0.1886	7.4112E-2	3.0433	6.9193E-2	0.3760	0.2983	0.2017	0.2206	0.2794	7.4534E-4	1.052E-4	7.5009E-4	0.1385	2.0343E-2	23.062	1110.836	22936.174
88000000	0.1065	2.5148	0.1952	7.3889E-2	3.0427	6.6977E-2	0.3864	0.2986	0.2070	0.2201	0.2743	7.8775E-4	1.1249E-4	7.8988E-4	0.1374	-6.7348E-4	5.179	1051.689	22068.315
89000000	0.1100	2.5170	0.1901	7.5131E-2	3.0421	6.5731E-2	0.3894	0.3003	0.2043	0.2215	0.2740	7.2806E-4	9.0644E-5	7.1941E-4	0.1228	1.755E-2	17.187	1299.034	24213.334
90000000	0.1120	2.5424	0.1961	7.1789E-2	3.0071	7.0671E-2	0.3836	0.2949	0.2074	0.2185	0.2792	7.742E-4	9.839E-5	7.7258E-4	0.1238	5.3227E-2	29.639	1138.995	22613.774
91000000	0.1113	2.4896	0.1961	7.3299E-2	3.0606	6.9142E-2	0.3866	0.2988	0.2044	0.2224	0.2744	7.5082E-4	1.0586E-4	7.4819E-4	0.1368	-2.6113E-2	12.870	1156.656	23082.034
92000000	0.1137	2.5844	0.1891	7.235E-2	2.9727	6.7766E-2	0.3843	0.2943	0.2074	0.2157	0.2825	7.8156E-4	1.03E-4	7.8389E-4	0.1302	-4.8574E-2	3.230	1114.403	22376.496
93000000	0.1086	2.5177	0.1840	7.839E-2	3.0469	6.4363E-2	0.3774	0.3021	0.2012	0.2214	0.2753	7.7233E-4	1.0236E-4	7.7316E-4	0.1266	-1.5474E-2	25.421	1172.411	22460.624
94000000	0.1095	2.5430	0.1936	7.1324E-2	3.0194	6.323E-2	0.3868	0.2958	0.2055	0.2203	0.2783	8.2262E-4	9.8352E-5	8.1519E-4	0.1189	-3.2292E-2	14.411	1022.842	21335.394
95000000	0.1097	2.5254	0.1899	7.8837E-2	3.0266	6.9505E-2	0.3877	0.2952	0.2052	0.2215	0.2780	7.9926E-4	9.7404E-5	7.9332E-4	0.1204	2.3756E-2	10.911	1229.292	22033.345
96000000	0.1088	2.5089	0.1892	7.7162E-2	3.0502	6.5728E-2	0.3859	0.3000	0.2061	0.2199	0.2741	7.9998E-4	1.1665E-4	7.9717E-4	0.1435	4.7096E-2	18.714	1072.555	21816.250
97000000	0.1137	2.5110	0.1902	7.0649E-2	3.0475	6.6938E-2	0.3895	0.2978	0.2058	0.2215	0.2749	8.1747E-4	1.1679E-4	8.0382E-4	0.1426	-8.4422E-2	25.974	1051.047	21669.764
98000000	0.1087	2.5399	0.1905	7.2474E-2	3.0180	7.0433E-2	0.3784	0.2973	0.2052	0.2216	0.2758	7.5902E-4	9.7233E-5	7.676E-4	0.1252	1.2375E-3	15.037	1061.184	22722.949
99000000	0.1115	2.5126	0.1972	7.6138E-2	3.0362	6.6305E-2	0.3822	0.2958	0.2058	0.2223	0.2761	7.9938E-4	1.0426E-4	8.0407E-4	0.1302	-5.1453E-2	37.777	1079.952	21520.072
100000000	0.1104	2.5352	0.1909	7.7037E-2	3.0187	6.7865E-2	0.3779	0.2961	0.2062	0.2203	0.2773	7.4876E-4	1.0069E-4	7.505E-4	0.1310	3.5837E-2	12.710	1144.080	22807.863
101000000	0.1115	2.5250	0.1926	6.8649E-2	3.0284	7.3919E-2	0.3817	0.2949	0.2064	0.2223	0.2763	7.9467E-4	1.0877E-4	7.9307E-4	0.1309	-2.6813E-2	9.084	1253.081	21924.648
102000000	0.1052	2.4856	0.1942	7.9426E-2	3.0659	6.9683E-2	0.3816	0.3026	0.2029	0.2215	0.2731	7.8354E-4	1.206E-4	7.8433E-4	0.1465	1.0178E-2	15.809	1071.161	22118.401
103000000	0.1109	2.4884	0.1903	7.3309E-2	3.0674	6.9698E-2	0.3842	0.2975	0.2046	0.2245	0.2735	7.7549E-4	9.9639E-5	7.6927E-4	0.1282	-2.7791E-2	5.972	1232.984	22378.695
104000000	0.1109	2.5246	0.1911	7.4481E-2	3.0335	6.5516E-2	0.3745	0.2959	0.2070	0.2218	0.2753	7.9384E-4	1.199E-4	7.9985E-4	0.1466	-3.677E-2	19.045	1006.337	21502.586
105000000	0.1026	2.4890	0.1923	7.286E-2	3.0794	6.3998E-2	0.3837	0.2978	0.2033	0.2234	0.2756	8.2243E-4	1.0547E-4	8.2254E-4	0.1270	1.8075E-2	9.863	1027.904	21085.398
106000000	0.1106	2.5633	0.1909	7.048E-2	2.9980	6.6733E-2	0.3851	0.2944	0.2081	0.2148	0.2827	8.4401E-4	1.2332E-4	8.36E-4	0.1416	1.5501E-2	26.133	1107.576	20688.460
107000000	0.1119	2.5293	0.1924	7.1356E-2	3.0260	6.9109E-2	0.3830	0.2947	0.2084	0.2205	0.2764	7.5567E-4	9.1872E-5	7.5484E-4	0.1234	-3.5463E-2	11.723	1218.354	23197.803
108000000	0.1083	2.5092	0.1921	7.5811E-2	3.0465	6.8026E-2	0.3835	0.2984	0.2050	0.2217	0.2749	8.0835E-4	9.6725E-5	8.1182E-4	0.1212	-5.6223E-2	10.990	1043.439	21415.564
109000000	0.1201	2.5421	0.1874	6.934E-2	3.0151	6.5972E-2	0.3891	0.2954	0.2048	0.2202	0.2796	8.0349E-4	1.085E-4	8.1055E-4	0.1344	-5.1889E-2	14.321	1016.181	21435.140
110000000	0.1119	2.5094	0.1910	7.4139E-2	3.0456	6.8045E-2	0.3884	0.2967	0.2064	0.2214	0.2754	7.8705E-4	1.0379E-4	7.8992E-4	0.1315	-3.6348E-2	7.613	1089.976	22171.810
111000000	0.1067	2.5234	0.1919	7.3223E-2	3.0364	6.8414E-2	0.3878	0.2975	0.2048	0.2189	0.2789	7.7447E-4	1.0934E-4	7.7553E-4	0.1348	-1.3704E-2	17.846	1152.879	22278.143
112000000	0.1075	2.5011	0.1918	7.3477E-2	3.0586	6.762E-2	0.3911	0.2965	0.2038	0.2230	0.2767	8.3635E-4	1.0677E-4	8.4759E-4	0.1255	9.0715E-3	7.061	973.770	20761.406
113000000	0.1156	2.5272	0.1893	7.7254E-2	3.0233	6.7195E-2	0.3838	0.2985	0.2060	0.2195	0.2760	8.1782E-4	1.0086E-4	8.0764E-4	0.1243	8.8696E-3	15.423	1087.092	21364.650
114000000	0.1155	2.5333	0.1944	7.4212E-2	3.0136	6.9028E-2	0.3742	0.2955	0.2042	0.2201	0.2802	7.5492E-4	9.6336E-5	7.6378E-4	0.1230	-2.2635E-2	18.482	1180.644	22490.186
115000000	0.1112	2.4850	0.1964	6.9739E-2	3.0694	6.8202E-2	0.3779	0.2971	0.2069	0.2229	0.2731	8.1523E-4	1.2132E-4	8.0351E-4	0.1447	-4.288E-2	18.626	1043.685	21340.583
116000000	0.1097	2.5306	0.1898	7.4381E-2	3.0276	6.8031E-2	0.3830	0.2951	0.2056	0.2198	0.2795	7.5375E-4	1.053E-4	7.5038E-4	0.1443	-2.4308E-2	11.206	1186.546	23126.146
117000000	0.1069	2.4889	0.1960	7.3895E-2	3.0699	6.4509E-2	0.3920	0.2968	0.2034	0.2230	0.2768	7.8329E-4	1.0587E-4	7.8618E-4	0.1292	-1.2056E-2	11.768	1062.895	22197.726
118000000	0.1138	2.5168	0.1870	7.8256E-2	3.0398	6.4433E-2	0.3834	0.2972	0.2045	0.2205	0.2778	7.6538E-4	9.7709E-5	7.6414E-4	0.1260	-1.6216E-3	13.280	1225.586	22921.177
