state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
12000000	0.1124	2.4446	0.1947	7.2054E-2	3.1057	7.0496E-2	0.3787	0.3004	0.2016	0.2259	0.2721	7.8765E-4	1.0626E-4	7.8312E-4	0.1293	-1.7567E-2	11.451	1167.705	21972.195
13000000	0.1112	2.4994	0.1918	7.2432E-2	3.0533	7.189E-2	0.3846	0.2997	0.2040	0.2220	0.2743	7.6348E-4	8.3173E-5	7.7523E-4	0.1117	5.9033E-2	3.650	1075.083	22240.057
14000000	0.1136	2.5682	0.1900	7.758E-2	2.9826	6.7939E-2	0.3797	0.2942	0.2070	0.2192	0.2796	7.6185E-4	9.7832E-5	7.645E-4	0.1301	-4.3724E-2	13.499	1103.160	22700.221
15000000	0.1094	2.4428	0.1913	7.3249E-2	3.1140	6.9278E-2	0.3771	0.3041	0.1990	0.2266	0.2703	7.5868E-4	9.8721E-5	7.6205E-4	0.1256	1.2031E-2	12.766	1077.727	22324.863
16000000	0.1078	2.5350	0.1903	7.2058E-2	3.0254	6.9373E-2	0.3812	0.2970	0.2052	0.2185	0.2793	7.5387E-4	9.9495E-5	7.5304E-4	0.1291	-9.5917E-3	12.636	1057.187	22865.595
17000000	0.1085	2.4880	0.1882	7.6038E-2	3.0704	6.8866E-2	0.3867	0.3013	0.2020	0.2237	0.2730	7.9859E-4	1.0438E-4	8.0628E-4	0.1247	-4.8455E-2	10.763	1214.694	21824.948
18000000	0.1039	2.4705	0.1913	7.0306E-2	3.0959	6.8082E-2	0.3863	0.2980	0.2038	0.2263	0.2719	8.3599E-4	1.2327E-4	8.2049E-4	0.1431	-1.3171E-2	14.997	1075.177	21452.398
19000000	0.1109	2.5086	0.1911	7.8284E-2	3.0482	6.2898E-2	0.3810	0.2983	0.2041	0.2234	0.2743	7.4221E-4	1.0488E-4	7.2392E-4	0.1390	-1.4074E-2	12.065	1271.998	23826.515
20000000	0.1139	2.5186	0.1899	7.6013E-2	3.0347	6.6872E-2	0.3782	0.2973	0.2046	0.2224	0.2756	7.7162E-4	9.776E-5	7.7666E-4	0.1266	2.8327E-4	6.992	1031.022	22085.620
21000000	0.1071	2.5188	0.1859	7.6125E-2	3.0444	6.7639E-2	0.3791	0.3003	0.2025	0.2193	0.2779	7.9183E-4	8.8602E-5	7.805E-4	0.1129	4.1886E-2	25.707	1199.764	22223.256
22000000	0.1086	2.5132	0.1880	7.3443E-2	3.0473	6.9548E-2	0.3763	0.3005	0.2023	0.2222	0.2749	8.1685E-4	1.131E-4	8.059E-4	0.1339	1.2984E-2	5.437	1155.773	21514.737
23000000	0.1134	2.5134	0.1915	6.6962E-2	3.0475	6.713E-2	0.3832	0.2979	0.2053	0.2194	0.2774	8.0032E-4	1.0328E-4	7.9932E-4	0.1246	-7.3613E-3	26.856	1174.015	22085.057
24000000	0.1105	2.5398	0.1929	7.3244E-2	3.0171	6.6486E-2	0.3842	0.2966	0.2057	0.2223	0.2754	7.6253E-4	9.4337E-5	7.63E-4	0.1217	-2.8409E-3	9.997	1155.194	23101.286
25000000	0.1125	2.5457	0.1901	7.4711E-2	3.0084	6.8612E-2	0.3915	0.2966	0.2053	0.2188	0.2793	8.0321E-4	1.0759E-4	7.9727E-4	0.1294	3.9181E-3	13.825	1213.354	22097.369
26000000	0.1090	2.5271	0.1957	7.4989E-2	3.0276	6.5546E-2	0.3843	0.2982	0.2039	0.2215	0.2764	7.5733E-4	9.6269E-5	7.6007E-4	0.1227	8.2624E-3	7.254	1183.944	22853.156
27000000	0.1054	2.5184	0.1876	6.9922E-2	3.0535	6.5138E-2	0.3786	0.2988	0.2027	0.2242	0.2743	7.8535E-4	1.0708E-4	7.7649E-4	0.1293	2.3671E-2	12.515	1195.118	22565.486
28000000	0.1150	2.4761	0.1873	7.1939E-2	3.0818	6.7856E-2	0.3863	0.2996	0.2017	0.2230	0.2757	7.7083E-4	1.0908E-4	7.7821E-4	0.1409	1.9745E-2	20.396	1082.834	22174.735
29000000	0.1106	2.4956	0.1919	7.6048E-2	3.0597	6.6084E-2	0.3717	0.3018	0.2034	0.2191	0.2757	7.8303E-4	1.0835E-4	7.8063E-4	0.1318	1.218E-3	23.182	1158.003	22016.606
30000000	0.1102	2.5231	0.1956	7.3509E-2	3.0285	6.9173E-2	0.3786	0.2971	0.2072	0.2210	0.2748	7.4657E-4	9.8139E-5	7.3423E-4	0.1282	9.8242E-3	14.283	1193.242	23610.596
31000000	0.1143	2.4957	0.1880	7.4953E-2	3.0615	6.5531E-2	0.3800	0.2996	0.2040	0.2201	0.2762	8.5194E-4	1.091E-4	8.5937E-4	0.1260	3.7196E-3	6.662	1038.564	20351.568
32000000	0.1137	2.5153	0.1897	7.1912E-2	3.0429	6.6441E-2	0.3835	0.2980	0.2038	0.2202	0.2780	8.1605E-4	1.1315E-4	8.1342E-4	0.1365	2.0463E-2	8.771	1078.515	21171.046
33000000	0.1083	2.5331	0.1863	7.832E-2	3.0276	6.6317E-2	0.3873	0.2993	0.2063	0.2154	0.2790	7.5497E-4	9.6157E-5	7.5867E-4	0.1246	-2.2478E-2	35.166	1139.702	22795.614
34000000	0.1080	2.5804	0.1899	7.3333E-2	2.9792	6.9259E-2	0.3788	0.2947	0.2075	0.2185	0.2792	7.4815E-4	8.54E-5	7.5008E-4	0.1177	1.4491E-2	10.425	1184.610	23251.160
35000000	0.1096	2.4808	0.1824	7.4488E-2	3.0857	6.6941E-2	0.3868	0.2988	0.2019	0.2244	0.2748	7.8204E-4	1.0646E-4	7.8697E-4	0.1295	5.4862E-2	13.968	1097.818	22347.561
36000000	0.1144	2.5471	0.1905	7.5227E-2	3.0046	6.8255E-2	0.3910	0.2953	0.2073	0.2188	0.2785	7.5003E-4	9.4298E-5	7.499E-4	0.1233	-4.2303E-3	22.304	1114.154	23293.213
37000000	0.1084	2.5387	0.1921	7.0751E-2	3.0241	6.592E-2	0.3835	0.2975	0.2057	0.2197	0.2771	7.9693E-4	1.0295E-4	7.9979E-4	0.1300	1.9589E-2	21.444	1081.822	21856.356
38000000	0.1106	2.5112	0.1853	7.6853E-2	3.0474	6.8644E-2	0.3798	0.2962	0.2067	0.2225	0.2745	7.324E-4	1.0193E-4	7.2742E-4	0.1338	1.5273E-2	32.385	1245.969	24011.504
39000000	0.1126	2.5200	0.1907	7.885E-2	3.0287	6.9165E-2	0.3841	0.2972	0.2031	0.2220	0.2777	7.6518E-4	9.579E-5	7.7093E-4	0.1244	-3.5585E-2	21.982	1120.112	22505.742
40000000	0.1068	2.5176	0.1830	7.8731E-2	3.0464	6.7591E-2	0.3859	0.3027	0.2035	0.2184	0.2754	7.8805E-4	1.0103E-4	7.7757E-4	0.1285	-4.8388E-2	12.557	1083.725	22509.435
41000000	0.1094	2.5084	0.1929	7.5514E-2	3.0475	6.6212E-2	0.3841	0.2980	0.2041	0.2217	0.2762	7.7561E-4	1.1581E-4	7.8465E-4	0.1436	3.3026E-2	4.897	1057.891	22110.707
42000000	0.1085	2.5604	0.1943	6.6748E-2	3.0034	6.6614E-2	0.3766	0.2911	0.2104	0.2189	0.2796	7.316E-4	9.0201E-5	7.3395E-4	0.1217	-1.9366E-2	22.745	1200.515	23662.375
43000000	0.1134	2.5497	0.1902	7.5183E-2	3.0043	6.7159E-2	0.3756	0.2972	0.2059	0.2192	0.2776	7.5588E-4	1.0375E-4	7.5996E-4	0.1377	-3.6343E-2	21.990	1106.698	22870.849
44000000	0.1130	2.4963	0.1885	7.6874E-2	3.0574	6.7969E-2	0.3844	0.2990	0.2044	0.2233	0.2733	7.2771E-4	9.7788E-5	7.192E-4	0.1321	3.3961E-3	7.563	1231.411	24052.504
45000000	0.1123	2.5203	0.1931	7.173E-2	3.0384	6.4132E-2	0.3754	0.2937	0.2070	0.2207	0.2786	8.4319E-4	1.1474E-4	8.3472E-4	0.1294	-4.0652E-2	6.482	1035.295	20723.867
46000000	0.1149	2.4869	0.1900	7.2453E-2	3.0717	6.41E-2	0.3783	0.2995	0.2035	0.2215	0.2756	7.5899E-4	1.0448E-4	7.4924E-4	0.1388	-1.5075E-2	10.120	1147.121	23105.060
47000000	0.1094	2.5216	0.1928	7.3057E-2	3.0337	6.938E-2	0.3803	0.2959	0.2082	0.2200	0.2759	7.3873E-4	1.1064E-4	7.2959E-4	0.1456	-4.1726E-2	17.175	1313.889	23511.640
48000000	0.1103	2.5129	0.1890	7.5191E-2	3.0443	6.8263E-2	0.3727	0.2953	0.2084	0.2218	0.2745	8.2615E-4	1.2271E-4	8.3417E-4	0.1428	-5.5427E-2	21.148	1031.671	20701.265
49000000	0.1103	2.5203	0.1882	7.5725E-2	3.0388	6.6648E-2	0.3861	0.2998	0.2029	0.2181	0.2792	8.3154E-4	1.2398E-4	8.4452E-4	0.1493	-6.5411E-2	14.704	941.430	20408.866
50000000	0.1131	2.5365	0.1882	7.4694E-2	3.0209	6.6538E-2	0.3835	0.2973	0.2064	0.2208	0.2756	8.1759E-4	1.1635E-4	8.0611E-4	0.1396	-4.3756E-2	9.107	1108.430	21593.732
51000000	0.1061	2.4955	0.2046	7.4371E-2	3.0539	6.5513E-2	0.3836	0.2965	0.2029	0.2239	0.2766	7.47E-4	9.2837E-5	7.3875E-4	0.1238	-4.6727E-2	12.786	1190.641	23651.018
52000000	0.1057	2.5133	0.1888	7.3439E-2	3.0506	6.8107E-2	0.3868	0.3018	0.2030	0.2204	0.2748	7.6799E-4	1.24E-4	7.7542E-4	0.1495	-2.8573E-3	22.992	1027.555	22298.472
53000000	0.1132	2.5042	0.1840	7.4345E-2	3.0536	7.0671E-2	0.3766	0.2995	0.2060	0.2193	0.2752	7.5186E-4	9.9976E-5	7.5671E-4	0.1282	-2.037E-3	12.582	1157.982	22798.545
54000000	0.1105	2.4622	0.1955	7.4079E-2	3.0928	6.4937E-2	0.3821	0.2993	0.2025	0.2249	0.2733	7.8514E-4	9.608E-5	7.7809E-4	0.1212	1.062E-2	7.504	1123.517	22342.266
55000000	0.1116	2.4861	0.1848	8.1509E-2	3.0721	6.3912E-2	0.3785	0.2995	0.2018	0.2221	0.2766	7.695E-4	9.7364E-5	7.6242E-4	0.1283	2.5984E-4	10.735	1175.158	22895.462
56000000	0.1052	2.5520	0.1906	7.0045E-2	3.0132	6.8992E-2	0.3883	0.2927	0.2073	0.2184	0.2816	8.2904E-4	1.1786E-4	8.2997E-4	0.1404	6.5602E-3	6.346	971.950	20895.325
57000000	0.1113	2.5349	0.1878	7.4523E-2	3.0253	6.6105E-2	0.3832	0.2941	0.2087	0.2180	0.2792	7.9933E-4	1.1642E-4	7.9717E-4	0.1408	3.0661E-3	20.182	1069.338	21779.641
58000000	0.1153	2.5148	0.1913	7.1959E-2	3.0384	6.8185E-2	0.3855	0.2960	0.2060	0.2218	0.2762	7.8179E-4	1.0803E-4	7.7512E-4	0.1336	1.2282E-2	5.480	1240.911	22667.367
59000000	0.1103	2.5153	0.1870	7.5484E-2	3.0425	6.9424E-2	0.3796	0.2991	0.2038	0.2197	0.2774	7.2614E-4	9.055E-5	7.2445E-4	0.1146	1.2909E-2	12.985	1231.489	23643.489
60000000	0.1078	2.4788	0.1946	7.1878E-2	3.0774	6.9544E-2	0.3735	0.3011	0.2006	0.2231	0.2752	8.235E-4	1.3201E-4	8.3107E-4	0.1542	-1.6059E-2	14.034	1000.813	20732.745
61000000	0.1112	2.5468	0.1909	7.0952E-2	3.0125	6.7637E-2	0.3934	0.2954	0.2085	0.2209	0.2752	7.8324E-4	1.0643E-4	7.9014E-4	0.1394	2.6123E-2	19.150	1081.284	22422.729
62000000	0.1043	2.4982	0.1884	7.3776E-2	3.0651	7.0236E-2	0.3903	0.3001	0.2036	0.2206	0.2757	8.108E-4	1.1718E-4	8.1298E-4	0.1414	-3.628E-2	21.336	1128.020	21412.342
63000000	0.1137	2.5644	0.1887	6.8991E-2	2.9956	6.8494E-2	0.3867	0.2926	0.2077	0.2174	0.2823	8.1555E-4	1.0903E-4	8.2675E-4	0.1280	-1.2289E-2	29.094	1111.550	21247.665
64000000	0.1107	2.4883	0.1932	7.2855E-2	3.0674	6.7607E-2	0.3780	0.2992	0.2061	0.2206	0.2741	7.9088E-4	1.1858E-4	7.9198E-4	0.1545	-1.7313E-2	40.258	1045.306	22079.282
65000000	0.1073	2.4763	0.1937	7.1509E-2	3.0817	6.9505E-2	0.3817	0.2993	0.2027	0.2251	0.2729	7.8091E-4	1.0061E-4	7.773E-4	0.1291	-5.8712E-3	38.354	1152.023	22329.619
66000000	0.1139	2.4847	0.1916	7.3021E-2	3.0674	6.9403E-2	0.3831	0.2984	0.2073	0.2205	0.2738	7.6626E-4	1.0738E-4	7.7705E-4	0.1384	3.1873E-3	13.767	1127.936	22391.881
67000000	0.1119	2.5276	0.1888	7.6513E-2	3.0321	6.3079E-2	0.3873	0.2973	0.2046	0.2195	0.2787	7.9392E-4	1.0954E-4	8.0041E-4	0.1353	5.0857E-3	4.779	1070.589	21839.663
68000000	0.1113	2.5023	0.1846	7.4373E-2	3.0603	6.7151E-2	0.3804	0.2983	0.2024	0.2219	0.2774	7.5615E-4	9.8527E-5	7.5349E-4	0.1263	-4.1751E-2	24.786	1266.781	22929.661
69000000	0.1123	2.5006	0.1961	7.1866E-2	3.0488	7.0367E-2	0.3845	0.2981	0.2051	0.2216	0.2752	8.1692E-4	1.0744E-4	8.2896E-4	0.1332	2.7544E-2	10.015	1027.495	21254.785
70000000	0.1129	2.5214	0.1959	7.5018E-2	3.0287	6.6044E-2	0.3753	0.2935	0.2084	0.2210	0.2771	8.1008E-4	9.6673E-5	8.1134E-4	0.1187	-2.8094E-2	12.232	1074.645	21251.936
71000000	0.1108	2.5093	0.1901	7.8292E-2	3.0427	6.8824E-2	0.3847	0.2958	0.2076	0.2201	0.2765	8.3054E-4	1.1146E-4	8.215E-4	0.1254	-3.5849E-3	9.403	1124.182	21153.527
72000000	0.1136	2.4913	0.1873	7.0308E-2	3.0728	6.4637E-2	0.3914	0.2966	0.2039	0.2245	0.2750	7.915E-4	1.0169E-4	7.8288E-4	0.1254	-9.5191E-3	21.854	1226.053	22721.626
73000000	0.1115	2.4910	0.1928	6.9951E-2	3.0659	6.8832E-2	0.3858	0.2997	0.2019	0.2268	0.2717	7.5992E-4	9.4666E-5	7.7016E-4	0.1271	-3.0422E-2	21.143	1007.174	22482.206
74000000	0.1087	2.5368	0.1931	7.165E-2	3.0255	6.4299E-2	0.3779	0.2982	0.2068	0.2168	0.2781	7.7502E-4	1.0295E-4	7.7717E-4	0.1300	-4.7987E-4	5.608	1093.760	22276.406
75000000	0.1134	2.5236	0.1882	6.9452E-2	3.0389	6.6518E-2	0.3828	0.2976	0.2053	0.2211	0.2760	8.0561E-4	1.0655E-4	7.797E-4	0.1275	3.0991E-2	13.351	1258.609	22292.808
76000000	0.1072	2.5040	0.1949	7.1355E-2	3.0537	6.8879E-2	0.3897	0.2998	0.2053	0.2204	0.2744	7.5804E-4	8.3283E-5	7.5145E-4	0.1082	-1.9936E-2	25.550	1211.780	23296.407
77000000	0.1101	2.4802	0.1851	7.5126E-2	3.0832	6.626E-2	0.3846	0.3027	0.2013	0.2249	0.2711	7.5461E-4	9.6887E-5	7.459E-4	0.1284	2.2451E-2	11.460	1184.742	23017.111
78000000	0.1107	2.5372	0.1937	7.0673E-2	3.0162	7.157E-2	0.3784	0.2939	0.2067	0.2200	0.2794	7.5736E-4	9.8598E-5	7.6693E-4	0.1273	-2.528E-2	6.867	1100.985	22609.249
79000000	0.1021	2.4584	0.1913	7.659E-2	3.1052	6.6336E-2	0.3784	0.3013	0.2020	0.2245	0.2723	8.0452E-4	1.0823E-4	7.9024E-4	0.1316	-5.1302E-2	10.820	1217.141	21915.689
80000000	0.1093	2.4409	0.1876	7.3547E-2	3.1221	6.6578E-2	0.3889	0.3039	0.2008	0.2236	0.2718	8.2002E-4	1.0482E-4	8.1419E-4	0.1260	-4.7703E-2	20.355	1064.536	21365.327
81000000	0.1056	2.5028	0.1905	8.0305E-2	3.0493	7.1583E-2	0.3810	0.2990	0.2042	0.2206	0.2762	8.3783E-4	1.1857E-4	8.4371E-4	0.1407	2.2677E-2	22.952	975.711	20416.120
82000000	0.1157	2.5483	0.1879	7.0448E-2	3.0071	7.0568E-2	0.3811	0.2950	0.2066	0.2201	0.2784	7.947E-4	1.1032E-4	7.9951E-4	0.1425	-1.2176E-2	5.720	1036.497	21543.296
83000000	0.1154	2.4862	0.1871	7.1378E-2	3.0712	6.8763E-2	0.3905	0.2977	0.2035	0.2221	0.2767	7.8364E-4	1.0314E-4	7.7244E-4	0.1304	1.2522E-2	10.062	1208.789	22726.082
84000000	0.1123	2.4918	0.1937	7.5877E-2	3.0558	7.0582E-2	0.3846	0.2999	0.2039	0.2228	0.2734	8.5882E-4	1.2838E-4	8.5489E-4	0.1433	-3.9348E-2	16.799	1118.949	20417.300
85000000	0.1130	2.5118	0.1887	7.4222E-2	3.0468	6.5383E-2	0.3766	0.2989	0.2047	0.2213	0.2750	8.2237E-4	1.1907E-4	8.0905E-4	0.1389	-2.9381E-2	11.866	1129.592	21486.556
86000000	0.1119	2.5277	0.1886	7.418E-2	3.0275	7.007E-2	0.3835	0.2971	0.2060	0.2208	0.2761	8.0396E-4	1.1495E-4	8.0467E-4	0.1418	-1.9189E-2	20.151	1029.092	21513.522
87000000	0.1149	2.5328	0.1817	7.5411E-2	3.0326	6.2584E-2	0.3797	0.2962	0.2041	0.2198	0.2799	7.5574E-4	9.9708E-5	7.5841E-4	0.1289	-5.3509E-2	11.988	1115.388	23041.020
88000000	0.1092	2.4830	0.1905	7.7885E-2	3.0710	6.8463E-2	0.3813	0.2983	0.2001	0.2260	0.2755	7.9026E-4	1.0907E-4	7.9365E-4	0.1351	-1.4084E-2	26.821	1087.028	21608.318
89000000	0.1152	2.5112	0.1932	7.3508E-2	3.0380	6.8927E-2	0.3758	0.2993	0.2034	0.2206	0.2768	8.2299E-4	1.2022E-4	8.1544E-4	0.1393	-1.3119E-2	8.998	1082.849	21215.668
90000000	0.1125	2.5188	0.1944	7.7299E-2	3.0323	6.4615E-2	0.3735	0.2959	0.2056	0.2229	0.2755	7.9735E-4	1.0506E-4	7.8708E-4	0.1297	-5.4638E-2	14.943	1046.094	21682.614
91000000	0.1104	2.5616	0.1877	7.7382E-2	2.9929	7.0094E-2	0.3864	0.2950	0.2076	0.2187	0.2787	7.9706E-4	1.205E-4	7.8536E-4	0.1506	-4.6544E-2	8.505	1129.902	22147.291
92000000	0.1084	2.4893	0.1930	7.1798E-2	3.0700	6.7577E-2	0.3752	0.3002	0.2027	0.2230	0.2742	7.9752E-4	1.1981E-4	7.9547E-4	0.1464	6.8789E-3	14.688	1065.195	21653.834
93000000	0.1092	2.5403	0.1936	7.57E-2	3.0174	6.379E-2	0.3736	0.2953	0.2089	0.2187	0.2771	7.6693E-4	1.0362E-4	7.5875E-4	0.1360	-2.0365E-2	23.935	1106.058	22787.233
94000000	0.1084	2.5262	0.1869	7.6746E-2	3.0350	6.6643E-2	0.3842	0.2990	0.2045	0.2188	0.2777	8.1733E-4	1.2384E-4	8.2106E-4	0.1463	-5.575E-2	6.109	1050.359	21096.639
95000000	0.1140	2.5326	0.1883	7.4479E-2	3.0220	6.8661E-2	0.3761	0.2958	0.2066	0.2171	0.2806	7.6798E-4	9.2942E-5	7.4957E-4	0.1236	-1.5791E-2	11.934	1217.185	23141.490
96000000	0.1145	2.5166	0.1932	7.0463E-2	3.0414	6.376E-2	0.3773	0.3047	0.2032	0.2207	0.2715	7.9496E-4	1.1306E-4	7.9554E-4	0.1353	-1.4535E-2	19.408	1033.945	21719.391
97000000	0.1136	2.5055	0.1932	7.7076E-2	3.0390	7.1666E-2	0.3882	0.2963	0.2052	0.2207	0.2778	7.5652E-4	8.8629E-5	7.4591E-4	0.1187	8.4388E-3	9.409	1258.350	23279.766
98000000	0.1115	2.4969	0.1899	7.3365E-2	3.0580	7.0359E-2	0.3773	0.3008	0.2025	0.2213	0.2753	7.6888E-4	1.0378E-4	7.8584E-4	0.1327	-3.0536E-2	20.715	1043.980	22192.638
99000000	0.1087	2.4979	0.1960	7.1397E-2	3.0549	7.0951E-2	0.3798	0.3017	0.2039	0.2216	0.2728	7.5582E-4	9.3288E-5	7.6209E-4	0.1211	2.7649E-2	14.085	1121.396	22545.753
100000000	0.1093	2.5136	0.1880	7.328E-2	3.0498	6.599E-2	0.3797	0.2978	0.2055	0.2220	0.2746	8.2832E-4	1.3859E-4	8.2046E-4	0.1607	-4.033E-2	3.903	1042.173	21272.751
101000000	0.1108	2.5234	0.1895	7.2076E-2	3.0356	6.8583E-2	0.3804	0.2965	0.2046	0.2228	0.2760	8.0898E-4	1.1491E-4	8E-4	0.1363	-4.359E-2	11.310	1099.051	21461.107
102000000	0.1117	2.5537	0.1919	7.2427E-2	3.0028	6.751E-2	0.3890	0.2925	0.2089	0.2184	0.2802	7.7802E-4	1.1618E-4	7.6873E-4	0.1426	1.3474E-2	32.300	1148.454	22971.951
103000000	0.1080	2.4944	0.1903	7.4773E-2	3.0639	6.8647E-2	0.3859	0.3007	0.2042	0.2204	0.2748	7.9415E-4	1.2161E-4	7.9297E-4	0.1469	2.7061E-2	10.435	1098.364	22134.470
104000000	0.1147	2.5351	0.1817	7.5176E-2	3.0226	7.0623E-2	0.3735	0.2985	0.2029	0.2189	0.2797	8.0536E-4	1.2507E-4	8.1609E-4	0.1478	6.408E-2	8.658	974.941	21150.721
105000000	0.1148	2.5125	0.1919	6.9617E-2	3.0407	7.0417E-2	0.3859	0.2987	0.2052	0.2223	0.2738	7.6487E-4	1.1527E-4	7.7785E-4	0.1468	4.2532E-2	19.532	1063.454	22430.200
106000000	0.1061	2.4964	0.1892	8.1114E-2	3.0602	6.6973E-2	0.3791	0.2981	0.2050	0.2211	0.2759	7.7345E-4	8.9864E-5	7.6931E-4	0.1186	3.6923E-3	7.237	1091.311	22258.580
107000000	0.1166	2.5365	0.1928	7.0797E-2	3.0137	6.9515E-2	0.3870	0.2964	0.2059	0.2191	0.2787	7.9886E-4	1.114E-4	7.9177E-4	0.1307	2.1564E-2	51.676	1034.098	21884.260
108000000	0.1089	2.5448	0.1958	7.4598E-2	3.0061	6.986E-2	0.3911	0.2969	0.2051	0.2201	0.2779	7.9752E-4	9.8433E-5	8.0481E-4	0.1209	-5.5633E-3	13.766	1090.004	21863.001
109000000	0.1132	2.5420	0.1928	7.0699E-2	3.0170	6.425E-2	0.3922	0.2919	0.2062	0.2218	0.2800	8.1712E-4	1.0677E-4	8.1421E-4	0.1268	1.007E-2	23.737	1100.104	21749.885
110000000	0.1074	2.4903	0.1860	7.7002E-2	3.0716	6.7628E-2	0.3792	0.2997	0.2052	0.2207	0.2743	7.68E-4	1.0134E-4	7.6964E-4	0.1342	-3.2834E-2	12.778	1112.226	22370.115
111000000	0.1065	2.4739	0.1924	7.496E-2	3.0824	6.988E-2	0.3847	0.3007	0.2028	0.2196	0.2769	8.0225E-4	1.2023E-4	8.0452E-4	0.1438	-6.328E-2	10.466	1013.885	21641.503
112000000	0.1109	2.5453	0.1950	7.3357E-2	3.0104	6.5121E-2	0.3802	0.2964	0.2063	0.2181	0.2792	8.6977E-4	1.258E-4	8.678E-4	0.1378	-2.3448E-2	11.057	990.451	19858.914
113000000	0.1090	2.5274	0.1950	7.1917E-2	3.0278	6.8878E-2	0.3878	0.2948	0.2067	0.2209	0.2777	8.3402E-4	1.0692E-4	8.2612E-4	0.1263	-1.6405E-2	16.153	1108.426	21211.399
114000000	0.1094	2.5313	0.1915	7.0192E-2	3.0313	6.637E-2	0.3861	0.2947	0.2062	0.2218	0.2774	8.1785E-4	1.1183E-4	8.1521E-4	0.1304	-4.5277E-2	20.134	1130.425	21422.499
115000000	0.1090	2.5274	0.1938	7.1043E-2	3.0281	7.0636E-2	0.3705	0.2960	0.2050	0.2212	0.2778	8.3417E-4	1.2E-4	8.3734E-4	0.1413	-1.1187E-2	7.631	954.878	20245.914
116000000	0.1078	2.4947	0.1878	7.0996E-2	3.0708	6.7911E-2	0.3806	0.3009	0.2015	0.2224	0.2752	7.9994E-4	1.0652E-4	8.0553E-4	0.1265	-1.3169E-3	13.786	1006.646	21378.163
117000000	0.1076	2.4464	0.1904	7.0157E-2	3.1178	6.7714E-2	0.3782	0.3038	0.2018	0.2238	0.2706	8.0217E-4	1.2179E-4	7.8723E-4	0.1450	7.9822E-3	8.186	1224.275	22074.487
118000000	0.1137	2.4879	0.1875	7.5879E-2	3.0670	6.7985E-2	0.3864	0.3003	0.2026	0.2226	0.2745	7.8976E-4	1.0795E-4	7.8086E-4	0.1379	8.3505E-3	8.072	1125.118	22331.567
