state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
19000000	0.1101	2.5280	0.1888	7.0532E-2	3.0342	6.828E-2	0.3794	0.2970	0.2057	0.2205	0.2768	7.4674E-4	9.2751E-5	7.5877E-4	0.1239	-2.2724E-2	11.632	1075.158	22734.211
20000000	0.1134	2.4708	0.1886	7.8933E-2	3.0820	6.625E-2	0.3841	0.2997	0.1994	0.2238	0.2772	7.5666E-4	1.0371E-4	7.6925E-4	0.1362	-3.8289E-2	17.709	1146.752	22384.458
21000000	0.1119	2.5258	0.1889	7.7395E-2	3.0296	6.6445E-2	0.3871	0.2955	0.2050	0.2229	0.2766	8.0801E-4	1.1102E-4	8.0765E-4	0.1346	-9.265E-3	22.889	1070.413	21557.013
22000000	0.1113	2.5191	0.1883	7.1341E-2	3.0456	6.4324E-2	0.3877	0.2989	0.2024	0.2208	0.2779	7.6021E-4	1.1049E-4	7.617E-4	0.1385	-3.7674E-2	5.744	1241.626	23042.733
23000000	0.1121	2.5755	0.1867	7.5069E-2	2.9797	7.0841E-2	0.3799	0.2944	0.2068	0.2196	0.2791	7.9435E-4	1.0735E-4	7.9512E-4	0.1291	-1.3391E-2	36.743	1058.009	21818.078
24000000	0.1096	2.5184	0.1900	7.2929E-2	3.0412	6.7933E-2	0.3817	0.2983	0.2075	0.2203	0.2739	7.8833E-4	1.0171E-4	7.8739E-4	0.1246	-4.6268E-2	21.706	1103.837	22158.359
25000000	0.1056	2.4813	0.1833	7.6863E-2	3.0838	6.9084E-2	0.3834	0.3029	0.2010	0.2236	0.2726	7.6422E-4	1.0428E-4	7.52E-4	0.1287	-3.6734E-2	20.146	1244.461	23259.793
26000000	0.1177	2.4598	0.1884	6.842E-2	3.0980	6.7656E-2	0.3858	0.3035	0.2020	0.2238	0.2707	7.6036E-4	8.7397E-5	7.5345E-4	0.1122	3.8257E-2	33.179	1240.420	23297.329
27000000	0.1145	2.5141	0.1872	7.2218E-2	3.0427	6.9264E-2	0.3803	0.2976	0.2028	0.2209	0.2787	7.9032E-4	1.0379E-4	7.763E-4	0.1317	-2.1766E-2	10.941	1156.327	22343.471
28000000	0.1140	2.4899	0.1948	7.2253E-2	3.0599	6.9198E-2	0.3805	0.2971	0.2027	0.2235	0.2767	8.2889E-4	1.0565E-4	8.2044E-4	0.1247	-7.7013E-3	15.845	1108.339	20810.846
29000000	0.1066	2.4956	0.1926	7.3579E-2	3.0637	6.7899E-2	0.3740	0.2992	0.2040	0.2253	0.2716	8.3682E-4	1.1821E-4	8.391E-4	0.1383	-2.9673E-2	21.556	1034.320	20402.043
30000000	0.1037	2.5081	0.1915	7.4604E-2	3.0561	6.605E-2	0.3761	0.2992	0.2049	0.2184	0.2775	7.9727E-4	1.0175E-4	8.0843E-4	0.1251	3.671E-2	13.052	1015.749	21263.704
31000000	0.1099	2.5348	0.1887	7.6455E-2	3.0210	6.9162E-2	0.3870	0.2948	0.2072	0.2175	0.2805	7.7833E-4	9.4818E-5	7.8477E-4	0.1213	-2.1472E-2	24.970	1077.622	22146.230
32000000	0.1098	2.4860	0.1913	7.2004E-2	3.0764	6.4533E-2	0.3845	0.2984	0.2025	0.2230	0.2761	8.0564E-4	1.0986E-4	8.0444E-4	0.1356	-4.8579E-2	16.180	1130.873	21944.414
33000000	0.1104	2.5132	0.1914	6.7662E-2	3.0478	6.9548E-2	0.3916	0.2978	0.2046	0.2216	0.2760	8.1989E-4	1.0497E-4	8.1659E-4	0.1245	-1.392E-2	21.025	1083.013	21455.304
34000000	0.1060	2.5001	0.1936	6.8302E-2	3.0617	7.0307E-2	0.3945	0.2991	0.2057	0.2204	0.2749	7.9766E-4	9.726E-5	8.0063E-4	0.1184	-2.8545E-2	5.086	1134.645	22096.153
35000000	0.1123	2.5152	0.1930	6.8725E-2	3.0393	7.1553E-2	0.3779	0.2966	0.2068	0.2229	0.2737	7.6803E-4	1.0028E-4	7.8274E-4	0.1283	-2.1106E-2	15.704	1045.214	22066.937
36000000	0.1130	2.5180	0.1869	7.3954E-2	3.0413	6.6772E-2	0.3849	0.2996	0.2043	0.2208	0.2753	7.8569E-4	1.0071E-4	7.6517E-4	0.1225	-1.0076E-3	6.685	1198.564	22779.946
37000000	0.1114	2.4878	0.1896	7.4948E-2	3.0704	6.5809E-2	0.3806	0.3013	0.2037	0.2219	0.2731	7.8578E-4	1.1973E-4	7.9151E-4	0.1424	-8.0021E-2	17.629	1054.473	21861.668
38000000	0.1112	2.5502	0.1893	7.2512E-2	3.0131	6.3637E-2	0.3834	0.2943	0.2068	0.2195	0.2794	7.7589E-4	1.0647E-4	7.5486E-4	0.1363	-6.6373E-2	17.020	1295.615	22988.056
39000000	0.1107	2.5467	0.1859	7.8363E-2	3.0082	7.0208E-2	0.3806	0.2966	0.2055	0.2199	0.2781	7.6127E-4	9.9969E-5	7.6141E-4	0.1262	4.9537E-2	12.086	1142.872	22869.712
40000000	0.1068	2.4578	0.1946	7.4081E-2	3.0967	7.0012E-2	0.3827	0.3018	0.2025	0.2246	0.2711	7.5083E-4	9.952E-5	7.4186E-4	0.1324	-1.1052E-4	39.407	1309.063	23275.599
41000000	0.1105	2.4958	0.1891	7.4967E-2	3.0625	6.7097E-2	0.3813	0.3025	0.2034	0.2192	0.2750	7.5515E-4	9.6827E-5	7.5503E-4	0.1223	-1.4323E-2	16.751	1108.017	23049.898
42000000	0.1090	2.5252	0.1963	6.5973E-2	3.0355	6.7968E-2	0.3842	0.2947	0.2067	0.2211	0.2775	8.1947E-4	1.102E-4	8.2366E-4	0.1364	4.9187E-3	7.746	1068.928	21138.981
43000000	0.1132	2.5307	0.1929	7.1783E-2	3.0240	6.7387E-2	0.3839	0.2952	0.2054	0.2196	0.2798	8.3312E-4	1.1038E-4	8.4512E-4	0.1305	-1.0851E-2	16.219	981.963	20404.376
44000000	0.1073	2.5192	0.1930	7.5698E-2	3.0372	6.7707E-2	0.3847	0.2973	0.2079	0.2193	0.2755	7.8861E-4	1.1299E-4	7.9857E-4	0.1378	-2.2978E-2	5.709	1064.778	21992.106
45000000	0.1065	2.5231	0.1901	7.3225E-2	3.0438	6.3223E-2	0.3796	0.2966	0.2048	0.2203	0.2782	8.1702E-4	1.171E-4	8.1655E-4	0.1401	5.3784E-2	9.128	1052.904	21279.448
46000000	0.1095	2.5686	0.1932	6.9519E-2	2.9935	6.5671E-2	0.3870	0.2922	0.2086	0.2194	0.2798	8.2047E-4	1.0861E-4	8.1855E-4	0.1329	3.0774E-2	17.234	1047.093	21508.713
47000000	0.1118	2.5099	0.1951	7.5884E-2	3.0407	6.6688E-2	0.3779	0.2945	0.2038	0.2254	0.2763	7.7121E-4	1.0777E-4	7.7069E-4	0.1386	-2.2055E-2	10.148	1066.276	22333.923
48000000	0.1121	2.4901	0.1911	7.3938E-2	3.0695	6.3318E-2	0.3739	0.3009	0.2051	0.2237	0.2703	8.1803E-4	1.2311E-4	8.2553E-4	0.1450	-3.8226E-2	19.689	1039.196	20821.735
49000000	0.1107	2.5179	0.1873	7.6176E-2	3.0422	6.5772E-2	0.3834	0.2963	0.2076	0.2225	0.2737	8.1599E-4	1.0388E-4	8.1552E-4	0.1240	1.2291E-2	14.120	1094.823	21422.393
50000000	0.1085	2.5600	0.1939	7.2796E-2	2.9928	7.2027E-2	0.3822	0.2974	0.2051	0.2186	0.2789	7.8864E-4	1.0458E-4	7.9399E-4	0.1310	-7.7517E-3	7.137	1031.259	21916.080
51000000	0.1088	2.5017	0.1877	7.1977E-2	3.0683	6.1598E-2	0.3771	0.3008	0.2011	0.2235	0.2747	7.6692E-4	1.0973E-4	7.7148E-4	0.1356	-5.2941E-3	18.291	1162.418	22492.015
52000000	0.1115	2.5414	0.1924	6.8191E-2	3.0194	6.7185E-2	0.3828	0.2951	0.2068	0.2220	0.2761	8.0719E-4	1.1019E-4	7.9703E-4	0.1349	-2.7495E-2	8.872	1099.289	22042.969
53000000	0.1095	2.4909	0.1920	7.6274E-2	3.0633	6.8041E-2	0.3754	0.3009	0.2041	0.2206	0.2744	8.3767E-4	1.15E-4	8.0927E-4	0.1373	-6.4018E-2	13.977	1130.311	21188.610
54000000	0.1081	2.4846	0.1956	7.1537E-2	3.0747	6.5555E-2	0.3816	0.2996	0.2012	0.2259	0.2732	8.0903E-4	1.167E-4	7.9651E-4	0.1412	-1.7908E-3	13.298	1072.323	21748.877
55000000	0.1115	2.5558	0.1876	7.4989E-2	2.9982	7.1873E-2	0.3841	0.2949	0.2084	0.2195	0.2772	8.1647E-4	1.1195E-4	8.0685E-4	0.1329	2.725E-2	9.434	1046.056	21425.363
56000000	0.1135	2.5093	0.1887	7.0506E-2	3.0529	6.5121E-2	0.3789	0.2989	0.2055	0.2205	0.2752	7.2917E-4	9.5635E-5	7.2555E-4	0.1325	-4.7778E-2	15.609	1193.528	23803.952
57000000	0.1173	2.5186	0.1881	7.1643E-2	3.0420	6.232E-2	0.3864	0.2988	0.2013	0.2228	0.2770	7.3258E-4	9.1104E-5	7.3514E-4	0.1210	8.3891E-3	24.434	1175.507	23701.611
58000000	0.1104	2.5189	0.1883	7.5055E-2	3.0398	6.7562E-2	0.3836	0.2987	0.2065	0.2182	0.2765	7.8126E-4	1.0485E-4	7.6699E-4	0.1275	3.0607E-2	20.977	1120.770	22703.644
59000000	0.1081	2.4775	0.1886	7.324E-2	3.0864	6.6146E-2	0.3745	0.3021	0.2019	0.2225	0.2735	7.8418E-4	9.6051E-5	7.9348E-4	0.1186	8.5209E-3	8.941	1067.236	21781.842
60000000	0.1101	2.4988	0.1939	7.1813E-2	3.0595	6.5782E-2	0.3789	0.2996	0.2017	0.2239	0.2748	7.5401E-4	1.0095E-4	7.6637E-4	0.1309	-2.3062E-2	13.032	1064.622	22596.107
61000000	0.1133	2.5100	0.1829	6.8596E-2	3.0596	6.5502E-2	0.3855	0.2992	0.2047	0.2210	0.2751	8.2002E-4	1.1824E-4	8.1179E-4	0.1397	-6.1721E-2	10.105	1057.302	21218.873
62000000	0.1102	2.5297	0.1944	6.8054E-2	3.0287	6.8858E-2	0.3747	0.2967	0.2056	0.2243	0.2735	7.5235E-4	1.0376E-4	7.3696E-4	0.1346	2.2365E-3	11.729	1228.794	23534.156
63000000	0.1118	2.5110	0.1896	7.7494E-2	3.0448	6.5372E-2	0.3820	0.2967	0.2047	0.2208	0.2779	8.1871E-4	1.062E-4	8.3702E-4	0.1240	1.0729E-2	5.772	954.256	20788.314
64000000	0.1097	2.5177	0.1900	7.0587E-2	3.0451	6.6981E-2	0.3887	0.2969	0.2049	0.2221	0.2761	7.8085E-4	1.0932E-4	7.878E-4	0.1352	-1.1762E-2	19.440	1072.886	22365.378
65000000	0.1115	2.5472	0.1888	7.2307E-2	3.0176	6.2648E-2	0.3726	0.2962	0.2046	0.2176	0.2816	7.6508E-4	1.076E-4	7.6565E-4	0.1414	-4.271E-2	12.215	1101.162	22373.233
66000000	0.1045	2.5411	0.1935	7.3711E-2	3.0221	6.5011E-2	0.3815	0.2989	0.2061	0.2187	0.2763	8.0342E-4	1.142E-4	7.9319E-4	0.1366	-5.4108E-2	24.431	1127.928	22035.490
67000000	0.1090	2.5428	0.1933	7.7535E-2	3.0082	6.9188E-2	0.3808	0.2958	0.2070	0.2189	0.2782	8.0011E-4	9.9106E-5	7.9937E-4	0.1234	8.2461E-3	22.160	1021.969	21397.384
68000000	0.1103	2.4760	0.1917	7.2879E-2	3.0847	6.4506E-2	0.3769	0.2991	0.2017	0.2245	0.2747	7.9423E-4	1.0689E-4	8.0113E-4	0.1313	2.7898E-2	15.175	1055.755	21646.516
69000000	0.1117	2.4823	0.1955	7.6963E-2	3.0665	6.7066E-2	0.3836	0.2967	0.2035	0.2232	0.2765	7.5325E-4	8.9404E-5	7.6591E-4	0.1142	-1.0021E-3	20.562	1107.737	22770.849
70000000	0.1118	2.4882	0.1936	7.623E-2	3.0658	6.4346E-2	0.3883	0.2980	0.2046	0.2226	0.2748	7.8189E-4	1.1987E-4	7.8786E-4	0.1549	4.6069E-3	8.338	1066.039	21912.201
71000000	0.1084	2.5390	0.1931	7.0476E-2	3.0192	6.9887E-2	0.3813	0.2949	0.2090	0.2193	0.2767	8.0965E-4	1.1078E-4	8.0903E-4	0.1342	4.528E-3	11.763	1077.937	21464.253
72000000	0.1126	2.4783	0.1883	7.1855E-2	3.0806	6.8353E-2	0.3802	0.3005	0.2038	0.2247	0.2710	8.4802E-4	1.0816E-4	8.4017E-4	0.1281	-2.1273E-2	10.797	1089.206	20783.522
73000000	0.1113	2.4714	0.1792	7.4947E-2	3.0895	7.3616E-2	0.3792	0.3035	0.2021	0.2225	0.2719	7.943E-4	1.1296E-4	8.0257E-4	0.1422	-4.3751E-2	9.355	1003.909	21350.893
74000000	0.1082	2.5056	0.1958	7.3353E-2	3.0476	6.9475E-2	0.3872	0.2993	0.2052	0.2212	0.2744	7.8611E-4	8.8341E-5	7.8722E-4	0.1140	4.1587E-4	14.041	1079.745	21978.354
75000000	0.1117	2.5109	0.1875	6.93E-2	3.0538	6.6703E-2	0.3878	0.2986	0.2048	0.2221	0.2745	7.892E-4	1.0608E-4	7.8572E-4	0.1324	-4.3198E-2	20.249	1108.796	22436.063
76000000	0.1115	2.5416	0.1828	7.6933E-2	3.0228	6.4444E-2	0.3783	0.2985	0.2052	0.2191	0.2773	7.6032E-4	9.2153E-5	7.7831E-4	0.1185	-2.3252E-2	7.377	1116.908	22511.535
77000000	0.1133	2.5100	0.1937	8.0005E-2	3.0338	6.9233E-2	0.3780	0.2986	0.2043	0.2215	0.2756	7.2868E-4	9.7793E-5	7.3276E-4	0.1327	-5.7842E-2	12.483	1142.358	23435.112
78000000	0.1052	2.5027	0.1890	7.1097E-2	3.0615	7.0577E-2	0.3812	0.3012	0.2031	0.2206	0.2751	7.7422E-4	1.0937E-4	7.6327E-4	0.1414	-7.9406E-2	23.066	1153.830	22729.083
79000000	0.1111	2.5068	0.1906	7.7158E-2	3.0490	6.5394E-2	0.3898	0.2950	0.2057	0.2215	0.2778	7.703E-4	1.1877E-4	7.5836E-4	0.1488	-7.2427E-3	12.099	1247.054	23073.846
80000000	0.1104	2.5272	0.1912	7.3747E-2	3.0311	6.6391E-2	0.3815	0.2969	0.2073	0.2230	0.2729	7.3716E-4	9.6572E-5	7.4481E-4	0.1269	-7.308E-2	16.127	1135.120	23272.034
81000000	0.1134	2.5259	0.1914	7.6237E-2	3.0260	6.7039E-2	0.3743	0.2983	0.2030	0.2189	0.2798	7.3885E-4	1.0774E-4	7.3411E-4	0.1458	-5.6868E-2	14.609	1105.757	23116.780
82000000	0.1122	2.4561	0.1933	7.2551E-2	3.0984	6.7503E-2	0.3765	0.3028	0.2010	0.2251	0.2711	7.5256E-4	1.0308E-4	7.5883E-4	0.1289	1.6157E-2	10.234	1081.399	22734.254
83000000	0.1088	2.5027	0.1931	7.8245E-2	3.0525	6.4593E-2	0.3791	0.2991	0.2021	0.2224	0.2764	7.8964E-4	1.109E-4	7.8888E-4	0.1421	-4.8257E-2	20.374	1086.087	21930.572
84000000	0.1053	2.5270	0.1924	7.6634E-2	3.0278	7.0797E-2	0.3873	0.2967	0.2054	0.2207	0.2772	7.9821E-4	1.0758E-4	8.0327E-4	0.1330	-5.0267E-2	14.941	1042.026	21850.618
85000000	0.1121	2.5264	0.1889	7.2378E-2	3.0285	7.1744E-2	0.3828	0.2981	0.2069	0.2171	0.2779	8.7937E-4	1.2563E-4	8.6825E-4	0.1374	1.0334E-2	12.627	1099.519	20149.806
86000000	0.1096	2.5046	0.1938	7.4473E-2	3.0505	6.708E-2	0.3846	0.2975	0.2029	0.2210	0.2786	8.0775E-4	1.0583E-4	8.1246E-4	0.1270	-2.3162E-3	16.450	980.126	21231.292
87000000	0.1100	2.5041	0.1930	7.7715E-2	3.0489	6.6278E-2	0.3797	0.2994	0.2028	0.2230	0.2747	8.0682E-4	1.0373E-4	8.1251E-4	0.1286	3.8445E-3	14.241	1023.663	21441.244
88000000	0.1106	2.4879	0.1913	7.4338E-2	3.0703	6.5524E-2	0.3791	0.2986	0.2046	0.2227	0.2741	7.9517E-4	1.0785E-4	7.8721E-4	0.1322	-7.9272E-3	2.232	1241.523	22025.017
89000000	0.1114	2.5303	0.1966	7.286E-2	3.0204	6.8464E-2	0.3829	0.2961	0.2061	0.2176	0.2802	7.6208E-4	1.0273E-4	7.6551E-4	0.1335	-4.5898E-2	15.369	1223.139	22650.023
90000000	0.1069	2.5437	0.1958	7.5679E-2	3.0100	6.7931E-2	0.3805	0.2962	0.2042	0.2209	0.2787	7.9913E-4	1.1223E-4	7.9738E-4	0.1379	3.0302E-2	7.244	1051.898	21647.569
91000000	0.1055	2.5550	0.1938	7.4455E-2	3.0059	6.5336E-2	0.3784	0.2975	0.2073	0.2181	0.2772	7.4832E-4	9.4206E-5	7.5609E-4	0.1246	-1.1032E-2	6.062	1087.082	23079.702
92000000	0.1135	2.5406	0.1862	7.3102E-2	3.0151	7.1428E-2	0.3811	0.2979	0.2067	0.2188	0.2767	7.911E-4	1.1499E-4	7.9977E-4	0.1423	-1.3696E-2	24.567	1047.167	21677.767
93000000	0.1099	2.5018	0.1912	7.2725E-2	3.0570	6.7428E-2	0.3823	0.2982	0.2041	0.2224	0.2753	7.7602E-4	9.9798E-5	7.6824E-4	0.1319	-3.2883E-2	15.283	1154.133	22657.950
94000000	0.1167	2.4770	0.1934	7.4694E-2	3.0701	6.826E-2	0.3735	0.2985	0.2032	0.2235	0.2748	7.5202E-4	9.5268E-5	7.4879E-4	0.1210	-2.0046E-2	24.357	1172.401	22762.271
95000000	0.1116	2.4705	0.1937	6.914E-2	3.0865	6.8616E-2	0.3766	0.2989	0.2029	0.2257	0.2725	7.8429E-4	1.1973E-4	7.8453E-4	0.1435	-3.3425E-2	25.372	1103.226	22096.715
96000000	0.1096	2.5048	0.1941	7.5439E-2	3.0517	6.44E-2	0.3875	0.2966	0.2055	0.2226	0.2753	8.2581E-4	1.1156E-4	8.2246E-4	0.1371	-6.1625E-2	11.876	1051.114	21133.922
97000000	0.1138	2.5468	0.1949	7.4677E-2	3.0047	6.5119E-2	0.3810	0.2939	0.2080	0.2186	0.2795	8.0075E-4	1.0436E-4	7.9516E-4	0.1267	6.412E-3	16.738	1062.177	21645.839
98000000	0.1083	2.4676	0.1853	7.6361E-2	3.0981	6.4373E-2	0.3776	0.3016	0.2009	0.2254	0.2721	8.1136E-4	1.0617E-4	8.2264E-4	0.1292	-2.1665E-2	18.549	1060.408	21164.798
99000000	0.1091	2.4920	0.1897	7.5563E-2	3.0638	6.99E-2	0.3844	0.2984	0.2036	0.2226	0.2754	8.5166E-4	1.1999E-4	8.5664E-4	0.1353	3.4223E-2	8.594	959.487	20206.582
100000000	0.1111	2.5104	0.1865	7.5472E-2	3.0482	6.8348E-2	0.3828	0.2986	0.2058	0.2201	0.2755	8.3508E-4	1.0417E-4	8.3924E-4	0.1232	-6.4997E-3	3.339	1050.870	20945.906
101000000	0.1066	2.5312	0.1927	7.3172E-2	3.0319	6.4444E-2	0.3825	0.2974	0.2051	0.2202	0.2773	7.6664E-4	9.8645E-5	7.5789E-4	0.1236	1.1016E-2	6.220	1187.730	22847.159
102000000	0.1165	2.5382	0.1913	7.3198E-2	3.0118	6.9026E-2	0.3768	0.2928	0.2075	0.2208	0.2789	7.7753E-4	1.0677E-4	7.6611E-4	0.1376	-2.3183E-3	33.978	1163.654	22493.763
103000000	0.1108	2.5002	0.1900	7.3419E-2	3.0608	6.4742E-2	0.3890	0.3019	0.2032	0.2212	0.2738	7.91E-4	1.1272E-4	7.7764E-4	0.1352	4.1539E-2	15.374	1185.534	22475.626
104000000	0.1138	2.5481	0.1918	7.2645E-2	3.0083	6.5363E-2	0.3908	0.2966	0.2068	0.2188	0.2778	7.9594E-4	1.0993E-4	7.8126E-4	0.1358	8.439E-2	16.354	1074.417	22229.380
105000000	0.1092	2.5439	0.1911	7.4361E-2	3.0100	7.1512E-2	0.3933	0.2993	0.2051	0.2198	0.2758	7.5847E-4	1.0303E-4	7.5669E-4	0.1344	-2.194E-2	13.051	1098.313	23127.803
106000000	0.1065	2.5131	0.1941	7.2831E-2	3.0428	7.0714E-2	0.3828	0.2954	0.2052	0.2221	0.2773	7.6909E-4	1.0361E-4	7.684E-4	0.1333	-3.9534E-2	20.697	1074.421	22677.689
107000000	0.1113	2.5189	0.1878	7.0044E-2	3.0453	6.6582E-2	0.3826	0.2970	0.2030	0.2233	0.2768	7.4634E-4	8.6751E-5	7.4845E-4	0.1176	2.2605E-2	16.190	1219.458	23467.746
108000000	0.1117	2.5263	0.1914	7.2015E-2	3.0327	6.592E-2	0.3786	0.2970	0.2036	0.2217	0.2778	7.3566E-4	1.0051E-4	7.273E-4	0.1370	-6.5567E-3	10.472	1210.110	23713.250
109000000	0.1098	2.4603	0.1894	7.1319E-2	3.1060	6.3144E-2	0.3930	0.3017	0.2008	0.2248	0.2726	7.8128E-4	9.4772E-5	7.7575E-4	0.1220	3.3481E-3	17.531	1162.197	22600.967
110000000	0.1031	2.5519	0.1910	8.0144E-2	3.0047	6.9227E-2	0.3840	0.2954	0.2063	0.2189	0.2794	8.3049E-4	1.3012E-4	8.0865E-4	0.1481	-2.0176E-2	12.503	1146.058	21441.297
111000000	0.1025	2.4953	0.1943	7.5496E-2	3.0656	6.6846E-2	0.3806	0.3016	0.2043	0.2226	0.2715	7.7551E-4	1.0578E-4	7.7416E-4	0.1337	3.0013E-3	6.496	1115.701	22498.099
112000000	0.1107	2.5010	0.1920	7.3599E-2	3.0550	6.7751E-2	0.3882	0.3015	0.2045	0.2198	0.2743	7.9497E-4	1.19E-4	7.9099E-4	0.1454	-3.7144E-2	19.988	1092.932	21817.420
113000000	0.1092	2.4992	0.1948	7.5822E-2	3.0517	6.9302E-2	0.3787	0.3033	0.2043	0.2196	0.2728	8.6565E-4	1.1535E-4	8.5436E-4	0.1309	-4.2094E-2	8.635	1018.203	20483.810
114000000	0.1152	2.5080	0.1905	7.359E-2	3.0424	7.0302E-2	0.3800	0.2959	0.2051	0.2234	0.2756	8.5447E-4	1.1523E-4	8.5928E-4	0.1303	-2.0075E-3	11.838	974.290	20272.319
115000000	0.1123	2.5188	0.1859	7.4882E-2	3.0368	7.1344E-2	0.3779	0.2959	0.2051	0.2219	0.2770	7.4465E-4	9.7961E-5	7.4286E-4	0.1295	-3.7564E-2	13.366	1188.491	23570.084
116000000	0.1072	2.5418	0.1920	7.3922E-2	3.0159	6.9131E-2	0.3910	0.2945	0.2080	0.2184	0.2792	8.4731E-4	1.1149E-4	8.4844E-4	0.1316	-4.0883E-2	13.364	1023.127	20952.251
117000000	0.1042	2.5043	0.1933	6.8529E-2	3.0570	7.2626E-2	0.3846	0.3002	0.2040	0.2217	0.2741	7.9365E-4	1.0988E-4	7.9331E-4	0.1403	-4.0588E-2	11.972	1085.431	21890.145
