state	posterior	prior	likelihood	skygrid
1000000	-427712.364	-12647.640	-415064.724	-4921.687
2000000	-427709.925	-12664.235	-415045.690	-4939.789
3000000	-427656.788	-12647.844	-415008.944	-4923.025
4000000	-427653.741	-12649.197	-415004.544	-4923.444
5000000	-427661.764	-12648.339	-415013.425	-4922.281
6000000	-427670.734	-12651.424	-415019.311	-4926.062
7000000	-427652.943	-12649.225	-415003.719	-4923.753
8000000	-427725.922	-12668.746	-415057.176	-4943.393
9000000	-427659.407	-12627.403	-415032.004	-4901.892
10000000	-427678.626	-12656.533	-415022.093	-4931.535
11000000	-427675.337	-12644.265	-415031.071	-4919.141
12000000	-427678.909	-12635.191	-415043.719	-4909.677
13000000	-427660.159	-12619.803	-415040.356	-4895.024
14000000	-427663.095	-12621.184	-415041.911	-4895.718
15000000	-427729.982	-12662.040	-415067.941	-4936.746
16000000	-427663.644	-12632.442	-415031.202	-4906.140
17000000	-427692.225	-12625.621	-415066.604	-4899.468
18000000	-427585.286	-12615.835	-414969.450	-4890.174
19000000	-427644.449	-12636.986	-415007.462	-4910.995
20000000	-427615.368	-12654.860	-414960.507	-4929.177
21000000	-427694.198	-12682.344	-415011.854	-4956.967
22000000	-427631.823	-12629.609	-415002.214	-4903.794
23000000	-427662.820	-12665.946	-414996.874	-4940.100
24000000	-427705.813	-12637.834	-415067.980	-4912.556
25000000	-427691.520	-12661.287	-415030.233	-4937.243
26000000	-427627.544	-12640.982	-414986.562	-4915.688
27000000	-427699.847	-12670.874	-415028.973	-4945.923
28000000	-427705.095	-12675.685	-415029.410	-4950.523
29000000	-427681.913	-12651.433	-415030.480	-4926.500
30000000	-427642.392	-12632.652	-415009.739	-4906.722
31000000	-427652.428	-12607.740	-415044.687	-4881.424
32000000	-427640.366	-12622.090	-415018.276	-4897.409
33000000	-427677.630	-12651.008	-415026.622	-4925.081
34000000	-427658.514	-12626.537	-415031.977	-4900.187
35000000	-427625.572	-12636.094	-414989.478	-4910.971
36000000	-427638.097	-12655.653	-414982.444	-4929.521
37000000	-427702.723	-12659.850	-415042.873	-4934.692
38000000	-427672.790	-12647.570	-415025.219	-4922.053
39000000	-427694.392	-12663.732	-415030.660	-4938.270
40000000	-427719.785	-12664.603	-415055.182	-4939.978
41000000	-427660.996	-12640.208	-415020.788	-4914.600
42000000	-427658.958	-12672.990	-414985.968	-4947.786
43000000	-427643.868	-12643.543	-415000.325	-4917.636
44000000	-427688.097	-12673.690	-415014.408	-4948.586
45000000	-427651.020	-12650.518	-415000.502	-4925.650
46000000	-427665.730	-12662.704	-415003.026	-4938.381
47000000	-427696.887	-12672.478	-415024.408	-4947.891
48000000	-427645.334	-12630.682	-415014.653	-4904.953
49000000	-427590.876	-12640.380	-414950.497	-4915.064
50000000	-427591.475	-12648.043	-414943.432	-4922.011
51000000	-427565.796	-12608.937	-414956.859	-4882.458
52000000	-427504.922	-12613.034	-414891.888	-4888.284
53000000	-427602.181	-12668.365	-414933.816	-4943.454
54000000	-427555.216	-12643.427	-414911.790	-4917.423
55000000	-427547.308	-12610.889	-414936.419	-4884.803
56000000	-427571.210	-12628.988	-414942.223	-4902.245
57000000	-427585.498	-12635.695	-414949.803	-4909.362
58000000	-427649.490	-12677.561	-414971.929	-4951.836
59000000	-427558.367	-12630.930	-414927.437	-4905.651
60000000	-427589.447	-12647.707	-414941.739	-4922.416
61000000	-427565.038	-12621.267	-414943.771	-4895.256
62000000	-427578.935	-12627.716	-414951.219	-4900.845
