state	pscore
1000000	92330
2000000	92330
3000000	92333
4000000	92292
5000000	92294
6000000	92347
7000000	92314
8000000	92337
9000000	92313
10000000	92310
11000000	92310
12000000	92328
13000000	92298
14000000	92318
15000000	92333
16000000	92317
17000000	92340
18000000	92318
19000000	92339
20000000	92307
21000000	92316
22000000	92340
23000000	92316
24000000	92343
25000000	92320
26000000	92312
27000000	92321
28000000	92304
29000000	92314
30000000	92303
31000000	92324
32000000	92305
33000000	92329
34000000	92294
35000000	92287
36000000	92346
37000000	92320
38000000	92307
39000000	92298
40000000	92324
41000000	92316
42000000	92316
43000000	92302
44000000	92328
45000000	92322
46000000	92306
47000000	92307
48000000	92333
49000000	92342
50000000	92286
51000000	92301
52000000	92305
53000000	92306
54000000	92276
55000000	92324
56000000	92303
57000000	92309
58000000	92331
59000000	92308
60000000	92354
61000000	92313
62000000	92324
63000000	92344
64000000	92314
65000000	92299
66000000	92289
67000000	92302
68000000	92309
69000000	92293
70000000	92382
71000000	92333
72000000	92323
73000000	92345
74000000	92314
75000000	92353
76000000	92306
77000000	92316
78000000	92306
79000000	92315
80000000	92326
81000000	92316
82000000	92320
83000000	92345
84000000	92341
85000000	92315
86000000	92323
87000000	92320
88000000	92319
89000000	92309
90000000	92307
91000000	92301
92000000	92300
93000000	92336
94000000	92303
95000000	92348
96000000	92319
97000000	92379
98000000	92315
99000000	92339
100000000	92335
101000000	92321
102000000	92310
103000000	92294
104000000	92319
105000000	92298
106000000	92322
107000000	92309
108000000	92322
109000000	92323
110000000	92329
111000000	92340
112000000	92291
113000000	92315
114000000	92329
115000000	92304
116000000	92315
117000000	92295
118000000	92351
119000000	92308
120000000	92313
121000000	92320
122000000	92335
123000000	92304
124000000	92329
125000000	92347
126000000	92286
127000000	92320
128000000	92356
129000000	92291
130000000	92291
131000000	92326
132000000	92320
133000000	92355
134000000	92294
135000000	92327
136000000	92297
137000000	92343
138000000	92311
139000000	92298
140000000	92351
141000000	92338
142000000	92308
143000000	92316
144000000	92285
145000000	92295
146000000	92320
147000000	92305
148000000	92306
149000000	92330
150000000	92319
151000000	92329
152000000	92315
153000000	92314
154000000	92328
155000000	92303
156000000	92295
157000000	92345
158000000	92328
159000000	92290
160000000	92308
161000000	92282
162000000	92343
163000000	92295
164000000	92315
165000000	92293
166000000	92330
167000000	92275
168000000	92276
169000000	92298
170000000	92325
171000000	92320
