Rhat_long	W_long	V_long	Rhat_short	W_short	V_short	Rhat_trunc	W_trunc	V_trunc
0.99999013728546	1993.17811831479	1993.13880221506	1.0000175791546	1982.0851813907	1982.15486876688	1.00000148190174	1989.00389714857	1989.00979216961
