state	posterior	prior	likelihood	coalescent
1000000	-47920.764	-8077.720	-39843.044	-8066.935
2000000	-47938.158	-8151.467	-39786.691	-8140.608
3000000	-48080.500	-8203.871	-39876.629	-8193.227
4000000	-47950.470	-8208.098	-39742.372	-8197.124
5000000	-47894.787	-8098.578	-39796.210	-8087.526
6000000	-47906.043	-8090.473	-39815.570	-8079.431
7000000	-47858.283	-7968.347	-39889.936	-7957.656
8000000	-47988.214	-8097.858	-39890.356	-8086.760
9000000	-47865.819	-7990.675	-39875.144	-7979.698
10000000	-47947.961	-8083.454	-39864.508	-8072.417
11000000	-48004.870	-8122.534	-39882.336	-8111.559
12000000	-47968.357	-8146.377	-39821.980	-8135.338
13000000	-47975.448	-8190.684	-39784.764	-8179.851
14000000	-48032.325	-8222.620	-39809.705	-8211.771
15000000	-48073.534	-8258.830	-39814.704	-8248.100
16000000	-47999.277	-8141.953	-39857.324	-8131.154
17000000	-48010.297	-8168.619	-39841.678	-8157.766
18000000	-47925.132	-8078.022	-39847.110	-8067.268
19000000	-48004.867	-8147.297	-39857.569	-8136.530
20000000	-47950.376	-8134.552	-39815.824	-8123.331
21000000	-47937.201	-8061.886	-39875.314	-8050.982
22000000	-47989.334	-8170.652	-39818.682	-8159.691
23000000	-48034.211	-8129.951	-39904.260	-8118.973
24000000	-47964.133	-8098.723	-39865.410	-8087.677
25000000	-47950.172	-8193.603	-39756.569	-8182.478
26000000	-47912.894	-8078.261	-39834.633	-8067.488
27000000	-48069.400	-8176.811	-39892.589	-8166.160
28000000	-48030.706	-8226.904	-39803.802	-8216.032
29000000	-48034.325	-8261.488	-39772.837	-8250.569
30000000	-48088.428	-8284.841	-39803.587	-8273.685
31000000	-48058.729	-8280.999	-39777.730	-8270.124
32000000	-48051.041	-8236.388	-39814.654	-8225.254
33000000	-48133.257	-8303.354	-39829.902	-8292.367
34000000	-47927.085	-8092.420	-39834.665	-8081.617
35000000	-47926.553	-8084.035	-39842.518	-8073.212
36000000	-47986.988	-8128.721	-39858.268	-8117.981
37000000	-47985.478	-8134.924	-39850.555	-8124.117
38000000	-47978.849	-8132.056	-39846.792	-8121.120
39000000	-47930.941	-8140.062	-39790.879	-8129.024
40000000	-47967.157	-8129.136	-39838.021	-8118.252
41000000	-47817.007	-8073.925	-39743.081	-8062.912
42000000	-47986.067	-8188.558	-39797.509	-8177.744
43000000	-48080.583	-8234.951	-39845.631	-8224.135
44000000	-47953.427	-8221.196	-39732.231	-8210.460
45000000	-47990.209	-8193.513	-39796.697	-8182.622
46000000	-47899.979	-8089.638	-39810.341	-8078.960
47000000	-47944.302	-8163.151	-39781.151	-8152.384
48000000	-47900.287	-8130.017	-39770.271	-8118.960
49000000	-47970.687	-8122.058	-39848.629	-8111.067
50000000	-47989.054	-8260.097	-39728.956	-8249.134
51000000	-48034.749	-8257.586	-39777.163	-8246.647
52000000	-47980.940	-8228.023	-39752.916	-8217.192
53000000	-48060.396	-8269.945	-39790.450	-8258.953
54000000	-48077.610	-8211.330	-39866.280	-8200.293
55000000	-47970.286	-8157.671	-39812.616	-8146.909
56000000	-47969.275	-8133.072	-39836.203	-8121.988
57000000	-48065.544	-8253.407	-39812.137	-8242.578
58000000	-48042.710	-8214.838	-39827.872	-8203.723
59000000	-47858.708	-8045.726	-39812.981	-8034.953
60000000	-47924.268	-8107.375	-39816.893	-8096.461
61000000	-47959.192	-8129.725	-39829.467	-8118.830
62000000	-47947.299	-8175.454	-39771.845	-8164.628
63000000	-47859.980	-8092.559	-39767.421	-8081.635
64000000	-47920.089	-8093.805	-39826.285	-8083.047
65000000	-47967.756	-8224.378	-39743.378	-8213.404
66000000	-47862.960	-8123.808	-39739.152	-8112.908
67000000	-47977.812	-8158.035	-39819.778	-8147.349
68000000	-47901.403	-8065.156	-39836.247	-8054.371
69000000	-47932.352	-8145.299	-39787.053	-8134.245
70000000	-48000.333	-8230.172	-39770.160	-8219.506
71000000	-48076.379	-8209.508	-39866.871	-8198.724
72000000	-47834.953	-8055.761	-39779.193	-8044.762
73000000	-47920.069	-8075.730	-39844.340	-8064.880
74000000	-47991.268	-8124.602	-39866.666	-8113.755
75000000	-47991.102	-8157.106	-39833.996	-8146.310
76000000	-47895.562	-8093.439	-39802.123	-8082.609
77000000	-47867.159	-8040.668	-39826.491	-8029.855
78000000	-47972.238	-8138.141	-39834.097	-8126.995
79000000	-47975.920	-8153.577	-39822.342	-8142.884
80000000	-47960.023	-8118.103	-39841.920	-8107.327
81000000	-48123.852	-8278.184	-39845.667	-8267.309
82000000	-48041.908	-8273.632	-39768.277	-8262.641
83000000	-47952.593	-8151.955	-39800.638	-8140.774
84000000	-47964.287	-8173.179	-39791.108	-8162.076
85000000	-47894.180	-8091.991	-39802.189	-8081.197
86000000	-47986.127	-8178.232	-39807.895	-8167.425
87000000	-47990.314	-8226.519	-39763.796	-8215.456
88000000	-48021.539	-8200.652	-39820.887	-8189.688
89000000	-47950.009	-8150.934	-39799.074	-8140.066
90000000	-48038.082	-8234.648	-39803.434	-8223.765
91000000	-48022.173	-8221.957	-39800.216	-8211.008
92000000	-48012.792	-8170.129	-39842.663	-8159.166
93000000	-47829.631	-8009.901	-39819.731	-7998.937
94000000	-47884.149	-8113.818	-39770.331	-8103.057
95000000	-47852.706	-8111.902	-39740.804	-8101.137
96000000	-47903.544	-8121.676	-39781.868	-8110.853
97000000	-48060.618	-8206.119	-39854.499	-8195.234
