state	posterior	prior	likelihood	coalescent
1000000	-47905.013	-8088.042	-39816.971	-8077.285
2000000	-47984.826	-8243.628	-39741.198	-8232.776
3000000	-48075.851	-8237.553	-39838.298	-8226.565
4000000	-48097.295	-8314.293	-39783.002	-8303.056
5000000	-48074.995	-8297.025	-39777.970	-8286.137
6000000	-47978.013	-8151.897	-39826.116	-8141.308
7000000	-48034.553	-8257.520	-39777.032	-8246.470
8000000	-47942.321	-8195.757	-39746.564	-8185.088
9000000	-47845.736	-8081.470	-39764.267	-8070.598
10000000	-48020.285	-8226.212	-39794.073	-8215.328
11000000	-48014.141	-8267.575	-39746.566	-8256.486
12000000	-48052.446	-8269.649	-39782.796	-8258.504
13000000	-48134.462	-8305.930	-39828.532	-8295.102
14000000	-47958.386	-8201.607	-39756.779	-8190.775
15000000	-48111.583	-8261.150	-39850.433	-8250.197
16000000	-47976.385	-8130.832	-39845.554	-8119.943
17000000	-48030.783	-8247.342	-39783.441	-8236.445
18000000	-48057.518	-8293.942	-39763.576	-8283.002
19000000	-48098.955	-8319.613	-39779.342	-8308.775
20000000	-47897.135	-8122.890	-39774.245	-8112.023
21000000	-47924.285	-8146.834	-39777.451	-8135.838
22000000	-48007.830	-8292.107	-39715.723	-8281.140
23000000	-48029.678	-8181.332	-39848.346	-8170.570
24000000	-48059.752	-8303.209	-39756.543	-8292.422
25000000	-48028.957	-8223.459	-39805.498	-8212.745
26000000	-47983.270	-8245.996	-39737.275	-8235.118
27000000	-47885.006	-8021.876	-39863.130	-8011.129
28000000	-47949.260	-8154.882	-39794.378	-8143.949
29000000	-48120.175	-8317.283	-39802.892	-8306.592
30000000	-47993.441	-8197.081	-39796.360	-8186.341
31000000	-47978.332	-8197.642	-39780.690	-8186.875
32000000	-47994.822	-8199.296	-39795.526	-8188.239
33000000	-47874.413	-8136.250	-39738.163	-8125.412
34000000	-48001.166	-8237.360	-39763.807	-8226.611
35000000	-47949.773	-8144.033	-39805.739	-8133.143
36000000	-47980.275	-8193.803	-39786.472	-8182.912
37000000	-47997.711	-8142.078	-39855.633	-8131.232
38000000	-47911.279	-8077.468	-39833.811	-8066.502
39000000	-47973.615	-8120.225	-39853.390	-8109.611
40000000	-47883.581	-8065.465	-39818.116	-8054.551
41000000	-48022.168	-8173.895	-39848.273	-8163.173
42000000	-48017.817	-8208.749	-39809.068	-8197.906
43000000	-48150.790	-8353.898	-39796.892	-8343.037
44000000	-48127.977	-8394.029	-39733.948	-8382.853
45000000	-48049.146	-8243.406	-39805.739	-8232.455
46000000	-48290.742	-8463.790	-39826.952	-8452.653
47000000	-48035.755	-8222.611	-39813.145	-8211.299
48000000	-48068.694	-8239.163	-39829.531	-8228.056
49000000	-48008.800	-8210.504	-39798.297	-8199.475
50000000	-48045.620	-8180.148	-39865.472	-8169.174
51000000	-48046.525	-8260.424	-39786.101	-8249.604
52000000	-48065.918	-8301.467	-39764.451	-8290.509
53000000	-48011.171	-8152.325	-39858.846	-8141.440
54000000	-48000.025	-8184.945	-39815.080	-8173.922
55000000	-47906.927	-8182.314	-39724.613	-8171.563
56000000	-47982.289	-8152.456	-39829.833	-8141.274
57000000	-47932.808	-8207.597	-39725.210	-8196.784
58000000	-48032.767	-8297.440	-39735.327	-8286.398
59000000	-48024.930	-8225.326	-39799.604	-8214.141
60000000	-48043.498	-8203.004	-39840.494	-8192.184
61000000	-47925.480	-8107.776	-39817.704	-8096.814
62000000	-47955.598	-8133.141	-39822.456	-8122.002
63000000	-48028.410	-8266.586	-39761.824	-8255.614
64000000	-48048.935	-8211.247	-39837.687	-8200.331
65000000	-47984.934	-8232.480	-39752.454	-8221.510
66000000	-48131.398	-8372.459	-39758.939	-8361.645
67000000	-48007.261	-8248.585	-39758.676	-8237.920
68000000	-48058.549	-8290.888	-39767.662	-8279.941
69000000	-47972.660	-8136.574	-39836.087	-8125.801
