state	pscore
1000000	4552
2000000	4556
3000000	4557
4000000	4545
5000000	4552
6000000	4555
7000000	4557
8000000	4561
9000000	4561
10000000	4559
11000000	4564
12000000	4560
13000000	4555
14000000	4546
15000000	4545
16000000	4551
17000000	4557
18000000	4557
19000000	4560
20000000	4553
21000000	4555
22000000	4557
23000000	4557
24000000	4559
25000000	4552
26000000	4555
27000000	4560
28000000	4554
29000000	4552
30000000	4552
31000000	4546
32000000	4547
33000000	4553
34000000	4553
35000000	4553
36000000	4557
37000000	4554
38000000	4565
39000000	4555
40000000	4553
41000000	4549
42000000	4545
43000000	4550
44000000	4541
45000000	4540
46000000	4550
47000000	4549
48000000	4552
49000000	4550
50000000	4544
51000000	4553
52000000	4552
53000000	4550
54000000	4557
55000000	4549
56000000	4561
57000000	4553
58000000	4551
59000000	4556
60000000	4551
61000000	4556
62000000	4549
63000000	4544
64000000	4546
65000000	4548
66000000	4547
67000000	4552
68000000	4555
69000000	4548
70000000	4549
71000000	4563
72000000	4550
73000000	4552
74000000	4558
75000000	4556
76000000	4551
77000000	4557
78000000	4556
79000000	4549
80000000	4561
81000000	4563
82000000	4551
83000000	4551
84000000	4554
85000000	4560
86000000	4554
87000000	4546
88000000	4550
89000000	4554
90000000	4556
91000000	4556
92000000	4554
93000000	4549
94000000	4557
95000000	4550
96000000	4548
97000000	4561
98000000	4561
99000000	4550
100000000	4547
101000000	4562
102000000	4557
103000000	4551
104000000	4547
105000000	4542
106000000	4556
107000000	4552
108000000	4552
109000000	4549
110000000	4553
111000000	4549
112000000	4550
113000000	4546
114000000	4554
115000000	4559
116000000	4559
117000000	4560
118000000	4559
119000000	4558
120000000	4556
121000000	4562
122000000	4553
123000000	4545
124000000	4559
125000000	4555
126000000	4551
127000000	4549
128000000	4553
129000000	4562
130000000	4546
131000000	4560
132000000	4555
133000000	4551
134000000	4550
135000000	4551
136000000	4556
137000000	4552
138000000	4561
139000000	4559
140000000	4547
141000000	4541
142000000	4545
143000000	4547
144000000	4554
145000000	4560
146000000	4559
147000000	4556
148000000	4562
149000000	4547
150000000	4549
151000000	4553
152000000	4548
153000000	4549
154000000	4548
155000000	4542
156000000	4545
157000000	4553
158000000	4542
159000000	4548
160000000	4553
161000000	4552
162000000	4554
163000000	4549
164000000	4552
165000000	4555
166000000	4552
167000000	4555
168000000	4551
169000000	4552
170000000	4554
171000000	4551
172000000	4556
173000000	4551
174000000	4552
175000000	4562
176000000	4564
177000000	4554
178000000	4561
179000000	4549
180000000	4547
181000000	4558
182000000	4552
183000000	4552
184000000	4552
185000000	4551
186000000	4551
187000000	4546
188000000	4565
189000000	4568
190000000	4556
191000000	4550
192000000	4560
193000000	4558
194000000	4558
195000000	4557
196000000	4560
197000000	4562
198000000	4552
199000000	4558
200000000	4560
