state	pscore
1000000	4554
2000000	4556
3000000	4566
4000000	4557
5000000	4558
6000000	4555
7000000	4550
8000000	4552
9000000	4548
10000000	4562
11000000	4556
12000000	4559
13000000	4556
14000000	4554
15000000	4554
16000000	4548
17000000	4557
18000000	4550
19000000	4550
20000000	4545
21000000	4561
22000000	4549
23000000	4545
24000000	4547
25000000	4551
26000000	4551
27000000	4557
28000000	4554
29000000	4569
30000000	4557
31000000	4550
32000000	4558
33000000	4557
34000000	4553
35000000	4550
36000000	4554
37000000	4550
38000000	4547
39000000	4551
40000000	4548
41000000	4557
42000000	4559
43000000	4566
44000000	4561
45000000	4553
46000000	4552
47000000	4561
48000000	4556
49000000	4558
50000000	4558
51000000	4552
52000000	4554
53000000	4552
54000000	4555
55000000	4553
56000000	4552
57000000	4550
58000000	4556
59000000	4553
60000000	4550
61000000	4550
62000000	4556
63000000	4558
64000000	4554
65000000	4557
66000000	4554
67000000	4551
68000000	4547
69000000	4551
70000000	4554
71000000	4559
72000000	4548
73000000	4562
74000000	4550
75000000	4565
76000000	4564
77000000	4568
78000000	4565
79000000	4558
80000000	4558
81000000	4553
82000000	4550
83000000	4554
84000000	4552
85000000	4553
86000000	4548
87000000	4559
88000000	4567
89000000	4551
90000000	4547
91000000	4548
92000000	4542
93000000	4546
94000000	4559
95000000	4556
96000000	4561
97000000	4553
98000000	4566
99000000	4559
100000000	4552
101000000	4555
102000000	4555
103000000	4551
104000000	4557
105000000	4552
106000000	4552
107000000	4551
108000000	4558
109000000	4554
110000000	4548
111000000	4548
112000000	4555
113000000	4548
114000000	4542
115000000	4545
116000000	4548
117000000	4539
118000000	4541
119000000	4547
120000000	4558
121000000	4545
122000000	4550
123000000	4556
124000000	4555
125000000	4542
126000000	4546
127000000	4546
128000000	4545
129000000	4545
130000000	4544
131000000	4549
132000000	4557
133000000	4552
134000000	4549
135000000	4546
136000000	4549
137000000	4541
138000000	4545
139000000	4543
140000000	4541
141000000	4543
142000000	4548
143000000	4546
144000000	4549
145000000	4542
146000000	4549
147000000	4550
148000000	4545
149000000	4546
150000000	4550
151000000	4549
152000000	4553
153000000	4556
154000000	4551
155000000	4555
156000000	4544
157000000	4543
158000000	4551
159000000	4553
160000000	4558
161000000	4556
162000000	4548
163000000	4552
164000000	4553
165000000	4551
166000000	4554
167000000	4552
168000000	4559
169000000	4546
170000000	4538
171000000	4549
172000000	4550
173000000	4543
174000000	4539
175000000	4540
176000000	4543
177000000	4542
178000000	4551
179000000	4544
180000000	4549
181000000	4544
182000000	4541
183000000	4551
184000000	4547
185000000	4550
186000000	4547
187000000	4563
188000000	4544
189000000	4543
190000000	4553
191000000	4551
192000000	4541
193000000	4554
194000000	4548
195000000	4546
196000000	4548
197000000	4549
198000000	4547
199000000	4551
200000000	4550
