state	posterior	prior	likelihood	coalescent
1000000	-48068.646	-8210.107	-39858.539	-8199.093
2000000	-48052.042	-8190.328	-39861.714	-8179.527
3000000	-47952.101	-8110.547	-39841.554	-8099.651
4000000	-47999.492	-8163.231	-39836.261	-8152.302
5000000	-47983.716	-8158.544	-39825.173	-8147.565
6000000	-48003.845	-8164.487	-39839.359	-8153.501
7000000	-47869.983	-8109.965	-39760.018	-8098.983
8000000	-47894.607	-8126.330	-39768.277	-8115.431
9000000	-48166.720	-8395.021	-39771.700	-8384.192
10000000	-48137.154	-8388.150	-39749.004	-8377.055
11000000	-47909.270	-8018.413	-39890.857	-8007.663
12000000	-47893.938	-8079.050	-39814.887	-8068.192
13000000	-48033.831	-8204.552	-39829.279	-8193.733
14000000	-47854.340	-8046.196	-39808.144	-8035.591
15000000	-47956.174	-8078.270	-39877.903	-8067.570
16000000	-47996.328	-8242.743	-39753.585	-8231.776
17000000	-47934.235	-8111.688	-39822.547	-8100.922
18000000	-48065.189	-8196.758	-39868.431	-8186.316
19000000	-47958.103	-8176.835	-39781.267	-8165.870
20000000	-47974.819	-8156.148	-39818.671	-8145.359
21000000	-47805.220	-8042.572	-39762.648	-8031.588
22000000	-48025.859	-8237.197	-39788.662	-8226.163
23000000	-47997.000	-8197.302	-39799.697	-8186.778
24000000	-47987.780	-8234.115	-39753.665	-8223.275
25000000	-48002.049	-8224.660	-39777.389	-8213.821
26000000	-47869.912	-8016.151	-39853.762	-8005.348
27000000	-47882.587	-8068.545	-39814.042	-8057.778
28000000	-47967.407	-8222.024	-39745.384	-8210.993
29000000	-47919.076	-8055.360	-39863.716	-8044.631
30000000	-47873.774	-8048.216	-39825.558	-8037.508
31000000	-47988.110	-8149.710	-39838.400	-8138.967
32000000	-47950.195	-8116.236	-39833.959	-8105.093
33000000	-47973.202	-8198.115	-39775.087	-8187.354
34000000	-48014.870	-8202.126	-39812.744	-8191.051
35000000	-47984.048	-8182.983	-39801.065	-8171.799
36000000	-47912.938	-8175.663	-39737.274	-8164.598
37000000	-48073.416	-8308.687	-39764.729	-8297.782
38000000	-47957.458	-8200.490	-39756.967	-8189.638
39000000	-47891.798	-8112.669	-39779.129	-8102.073
40000000	-47952.486	-8134.667	-39817.820	-8123.894
41000000	-47903.220	-8095.930	-39807.290	-8085.048
42000000	-47929.029	-8123.298	-39805.731	-8112.544
43000000	-48086.949	-8286.816	-39800.133	-8275.821
44000000	-48056.284	-8160.756	-39895.528	-8149.649
45000000	-47926.401	-8088.475	-39837.926	-8077.639
46000000	-48043.818	-8267.242	-39776.576	-8256.217
47000000	-47989.163	-8187.100	-39802.063	-8176.331
48000000	-48085.046	-8308.215	-39776.831	-8297.142
49000000	-48049.212	-8255.352	-39793.860	-8244.364
50000000	-47957.668	-8143.667	-39814.001	-8132.874
51000000	-47985.612	-8100.117	-39885.494	-8089.332
52000000	-47987.756	-8094.422	-39893.335	-8083.550
53000000	-47975.204	-8144.273	-39830.932	-8133.606
54000000	-47998.579	-8157.760	-39840.820	-8146.795
55000000	-47975.946	-8206.407	-39769.540	-8195.605
56000000	-48000.691	-8184.047	-39816.644	-8173.103
57000000	-47929.564	-8182.160	-39747.404	-8171.354
58000000	-48013.995	-8296.821	-39717.174	-8285.786
59000000	-48034.713	-8258.046	-39776.667	-8246.794
60000000	-48008.849	-8211.080	-39797.769	-8200.067
61000000	-48130.619	-8304.083	-39826.536	-8293.019
62000000	-47884.744	-8083.130	-39801.614	-8072.183
63000000	-47904.866	-8143.679	-39761.187	-8132.805
64000000	-48002.463	-8206.854	-39795.609	-8196.072
65000000	-47948.840	-8124.762	-39824.078	-8113.889
66000000	-47916.139	-8142.893	-39773.246	-8132.019
67000000	-47969.146	-8144.861	-39824.285	-8133.987
68000000	-48067.065	-8243.002	-39824.063	-8232.221
69000000	-47952.676	-8110.659	-39842.018	-8099.684
70000000	-47947.249	-8183.556	-39763.693	-8172.675
71000000	-47996.985	-8171.832	-39825.153	-8161.003
