state	cp12.kappa	cp3.kappa	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	cp12.mu	cp3.mu	clock.rate	constant.popSize	rootHeight	treeLength
37000000	6.746	8.355	0.3868	0.1717	0.2053	0.2362	0.3634	0.1847	0.1842	0.2677	0.6130	1.7739	4.3915E-3	15.817	12.478	716.712
38000000	6.448	8.907	0.3971	0.1667	0.2192	0.2170	0.3500	0.1915	0.1754	0.2831	0.6460	1.7080	4.4928E-3	15.820	12.656	717.845
39000000	6.823	9.060	0.3881	0.1769	0.2138	0.2212	0.3469	0.1949	0.1836	0.2746	0.6234	1.7533	4.4331E-3	16.605	12.410	713.282
40000000	6.493	9.033	0.3968	0.1660	0.2112	0.2260	0.3497	0.1849	0.1829	0.2824	0.6069	1.7862	4.4329E-3	15.435	11.975	714.342
41000000	6.737	9.588	0.3896	0.1762	0.2150	0.2192	0.3590	0.1918	0.1818	0.2675	0.6156	1.7688	4.4555E-3	15.104	12.589	705.857
42000000	6.365	9.103	0.3989	0.1839	0.2104	0.2068	0.3664	0.1818	0.1829	0.2689	0.6124	1.7752	4.2745E-3	16.039	12.488	725.507
43000000	6.238	8.814	0.4089	0.1643	0.2046	0.2222	0.3397	0.1912	0.1841	0.2850	0.6230	1.7541	4.1876E-3	17.927	12.317	739.791
44000000	6.097	8.595	0.3939	0.1672	0.2107	0.2282	0.3491	0.1877	0.1811	0.2821	0.6330	1.7340	4.2766E-3	16.845	12.595	735.739
45000000	5.917	9.575	0.3975	0.1473	0.2106	0.2445	0.3379	0.2103	0.1746	0.2773	0.6116	1.7768	4.3146E-3	16.883	12.169	728.583
46000000	6.270	8.726	0.4029	0.1574	0.2198	0.2200	0.3616	0.1876	0.1828	0.2680	0.6246	1.7509	4.3226E-3	15.363	12.190	715.809
47000000	5.653	9.440	0.3981	0.1690	0.2008	0.2321	0.3525	0.1983	0.1874	0.2618	0.6199	1.7602	4.3231E-3	16.526	12.653	724.389
48000000	6.770	9.562	0.3935	0.1587	0.2145	0.2333	0.3609	0.1922	0.1713	0.2755	0.6208	1.7585	4.327E-3	16.709	12.409	717.929
49000000	6.697	9.130	0.3905	0.1690	0.2100	0.2305	0.3466	0.2097	0.1714	0.2723	0.6186	1.7628	4.3847E-3	16.328	12.425	720.564
50000000	6.795	8.804	0.3925	0.1548	0.2134	0.2393	0.3554	0.1937	0.1835	0.2674	0.6245	1.7509	4.2508E-3	16.974	12.777	744.661
51000000	6.098	9.092	0.3971	0.1712	0.2134	0.2183	0.3514	0.2049	0.1693	0.2744	0.6177	1.7645	4.3815E-3	16.762	12.524	741.087
52000000	6.243	8.601	0.3996	0.1752	0.2047	0.2204	0.3544	0.1919	0.1831	0.2706	0.6016	1.7968	4.3372E-3	16.794	12.632	738.361
53000000	6.460	9.482	0.3971	0.1694	0.2049	0.2285	0.3424	0.1773	0.1898	0.2905	0.6072	1.7857	4.1964E-3	17.309	12.988	745.734
54000000	6.557	9.252	0.3849	0.1699	0.2134	0.2319	0.3495	0.1914	0.1770	0.2821	0.6098	1.7805	4.3349E-3	17.519	11.807	727.658
55000000	6.083	8.557	0.3930	0.1687	0.2177	0.2206	0.3347	0.1964	0.1866	0.2823	0.6083	1.7833	4.3563E-3	17.409	12.299	718.369
56000000	6.525	9.413	0.3882	0.1752	0.2116	0.2249	0.3652	0.1755	0.1846	0.2747	0.6084	1.7831	4.4604E-3	16.796	12.074	717.149
57000000	6.445	8.787	0.3948	0.1721	0.2131	0.2200	0.3584	0.1895	0.1751	0.2771	0.6123	1.7753	4.2311E-3	16.579	12.602	742.786
58000000	6.840	8.985	0.3987	0.1613	0.2227	0.2173	0.3456	0.1925	0.1901	0.2718	0.6363	1.7274	4.4157E-3	17.207	12.272	731.143
59000000	5.655	9.271	0.3985	0.1553	0.2179	0.2283	0.3537	0.1953	0.1813	0.2697	0.6097	1.7806	4.5112E-3	15.702	12.297	706.540
60000000	6.489	9.111	0.3969	0.1688	0.2137	0.2205	0.3534	0.1935	0.1843	0.2688	0.5948	1.8103	4.4083E-3	16.165	12.515	711.616
61000000	6.856	8.365	0.4029	0.1597	0.2218	0.2156	0.3606	0.1923	0.1810	0.2660	0.6133	1.7735	4.4387E-3	16.238	12.393	715.221
62000000	6.153	8.968	0.3874	0.1759	0.2243	0.2124	0.3631	0.1874	0.1732	0.2762	0.6338	1.7324	4.3647E-3	16.534	12.222	721.115
63000000	6.459	9.047	0.3883	0.1704	0.2130	0.2284	0.3512	0.1888	0.1879	0.2721	0.6094	1.7813	4.4978E-3	15.958	12.347	703.316
64000000	6.411	8.404	0.3861	0.1765	0.2123	0.2251	0.3589	0.1959	0.1676	0.2776	0.6339	1.7322	4.4576E-3	15.788	12.492	707.983
65000000	6.580	9.006	0.3996	0.1737	0.2049	0.2218	0.3539	0.1866	0.1781	0.2814	0.6194	1.7613	4.308E-3	17.319	12.196	731.251
66000000	6.787	8.744	0.4010	0.1681	0.2136	0.2174	0.3608	0.1923	0.1762	0.2707	0.6207	1.7585	4.4225E-3	15.914	12.260	709.473
67000000	5.935	8.531	0.3903	0.1614	0.2226	0.2257	0.3586	0.1800	0.1720	0.2895	0.6310	1.7380	4.3604E-3	16.739	12.603	718.963
68000000	6.643	8.291	0.3792	0.1792	0.2184	0.2233	0.3554	0.1890	0.1785	0.2771	0.6166	1.7668	4.428E-3	16.147	12.308	707.151
69000000	6.636	8.723	0.3998	0.1691	0.2223	0.2088	0.3561	0.1951	0.1773	0.2716	0.6495	1.7010	4.563E-3	16.542	12.288	719.302
70000000	5.705	9.095	0.4100	0.1675	0.1972	0.2253	0.3569	0.1975	0.1749	0.2708	0.6248	1.7504	4.2237E-3	16.836	12.325	729.121
71000000	5.921	8.630	0.3782	0.1767	0.2311	0.2140	0.3392	0.1911	0.1841	0.2856	0.6284	1.7432	4.3664E-3	17.202	12.435	732.415
72000000	6.204	9.706	0.3889	0.1825	0.2128	0.2158	0.3510	0.1921	0.1863	0.2705	0.6228	1.7544	4.5283E-3	15.688	12.327	704.179
73000000	6.515	8.557	0.4045	0.1636	0.2251	0.2068	0.3540	0.1893	0.1816	0.2751	0.6131	1.7739	4.509E-3	15.542	12.469	710.435
74000000	6.575	8.950	0.3936	0.1652	0.2110	0.2302	0.3598	0.1926	0.1814	0.2662	0.6346	1.7308	4.3382E-3	15.714	12.528	719.748
75000000	5.953	8.693	0.3742	0.1774	0.2190	0.2294	0.3357	0.2007	0.1964	0.2672	0.6159	1.7682	4.5009E-3	16.083	12.612	718.362
76000000	6.257	9.077	0.4068	0.1723	0.2106	0.2104	0.3556	0.1879	0.1706	0.2858	0.6385	1.7231	4.4088E-3	15.822	12.484	711.762
77000000	6.279	9.033	0.3830	0.1701	0.2114	0.2355	0.3464	0.1899	0.1842	0.2794	0.6218	1.7564	4.5225E-3	15.170	12.229	694.729
78000000	6.776	9.180	0.3904	0.1620	0.2211	0.2265	0.3555	0.1902	0.1828	0.2714	0.6337	1.7327	4.5139E-3	16.985	12.258	715.150
79000000	5.861	8.907	0.3865	0.1735	0.2085	0.2315	0.3487	0.1907	0.1731	0.2874	0.6232	1.7536	4.3198E-3	16.404	12.735	720.620
80000000	6.117	8.568	0.3859	0.1744	0.2186	0.2211	0.3651	0.1933	0.1695	0.2721	0.6231	1.7538	4.4404E-3	16.471	12.094	715.469
81000000	6.077	8.956	0.4102	0.1644	0.2087	0.2167	0.3568	0.1810	0.1812	0.2810	0.6339	1.7322	4.2665E-3	17.511	12.633	747.224
82000000	6.508	8.793	0.4036	0.1697	0.2118	0.2149	0.3561	0.1817	0.1895	0.2726	0.6149	1.7703	4.319E-3	17.685	12.625	743.754
83000000	6.818	9.532	0.4004	0.1644	0.2084	0.2268	0.3598	0.1938	0.1732	0.2732	0.6189	1.7621	4.436E-3	16.789	12.497	724.115
84000000	6.776	9.782	0.3993	0.1595	0.2123	0.2290	0.3477	0.1930	0.1808	0.2785	0.6220	1.7559	4.3232E-3	16.287	13.045	726.702
85000000	6.309	8.506	0.3934	0.1708	0.2077	0.2281	0.3603	0.1868	0.1790	0.2739	0.6151	1.7699	4.4564E-3	16.178	12.151	712.298
86000000	6.203	8.693	0.3929	0.1711	0.2106	0.2254	0.3656	0.1860	0.1762	0.2722	0.6172	1.7655	4.4034E-3	16.201	12.555	724.276
87000000	6.628	9.784	0.3856	0.1671	0.2202	0.2270	0.3624	0.1922	0.1823	0.2631	0.6269	1.7462	4.2366E-3	16.785	12.554	737.375
88000000	6.194	9.304	0.4101	0.1615	0.2019	0.2265	0.3549	0.1884	0.1887	0.2681	0.6396	1.7209	4.4187E-3	16.814	12.618	721.002
89000000	6.293	9.191	0.4091	0.1678	0.2041	0.2189	0.3646	0.1678	0.1772	0.2903	0.6342	1.7316	4.3507E-3	16.054	12.129	722.676
90000000	6.911	8.536	0.4072	0.1607	0.2052	0.2270	0.3602	0.1861	0.1777	0.2761	0.6058	1.7883	4.2089E-3	17.244	12.559	735.332
91000000	6.107	9.313	0.3971	0.1750	0.2099	0.2181	0.3621	0.1848	0.1806	0.2726	0.6353	1.7293	4.3192E-3	17.007	12.414	742.192
92000000	6.758	8.975	0.3779	0.1611	0.2262	0.2347	0.3628	0.1802	0.1961	0.2609	0.6344	1.7312	4.3507E-3	16.397	12.381	723.659
93000000	6.571	8.615	0.3934	0.1671	0.2178	0.2216	0.3627	0.1781	0.1831	0.2760	0.6061	1.7878	4.6128E-3	16.725	11.989	692.491
94000000	6.115	8.433	0.3922	0.1708	0.2171	0.2198	0.3490	0.1917	0.1804	0.2789	0.6188	1.7625	4.5599E-3	15.481	12.122	709.589
95000000	5.994	9.206	0.4052	0.1711	0.2002	0.2235	0.3539	0.1835	0.1870	0.2755	0.6172	1.7656	4.3288E-3	16.026	12.915	719.418
96000000	6.091	8.689	0.3923	0.1761	0.2121	0.2195	0.3477	0.1926	0.1833	0.2764	0.6086	1.7828	4.4856E-3	16.136	12.753	718.939
97000000	6.256	8.972	0.3902	0.1814	0.2124	0.2160	0.3684	0.1738	0.1707	0.2872	0.6300	1.7400	4.364E-3	16.656	12.196	728.127
98000000	6.470	9.327	0.3919	0.1660	0.2170	0.2252	0.3740	0.1869	0.1853	0.2538	0.6384	1.7231	4.4936E-3	15.991	12.462	708.057
99000000	6.276	9.447	0.3963	0.1660	0.2119	0.2258	0.3463	0.2014	0.1808	0.2715	0.6268	1.7464	4.4335E-3	16.838	12.221	729.445
100000000	6.054	9.259	0.3954	0.1731	0.2117	0.2198	0.3565	0.1910	0.1742	0.2783	0.6187	1.7626	4.4249E-3	17.039	12.819	725.969
101000000	7.278	9.035	0.3890	0.1661	0.2098	0.2351	0.3444	0.1949	0.1891	0.2716	0.6271	1.7458	4.3622E-3	17.609	12.657	736.657
102000000	5.994	9.468	0.3970	0.1591	0.2187	0.2252	0.3427	0.1893	0.1997	0.2683	0.6013	1.7974	4.647E-3	16.412	12.344	698.063
103000000	6.792	8.378	0.3797	0.1769	0.2059	0.2375	0.3525	0.1931	0.1885	0.2658	0.6223	1.7553	4.2052E-3	17.913	12.124	742.181
104000000	6.530	8.835	0.4151	0.1682	0.1990	0.2177	0.3445	0.1914	0.1716	0.2925	0.6017	1.7966	4.2339E-3	17.640	12.117	745.018
105000000	6.761	10.071	0.3922	0.1704	0.2113	0.2261	0.3381	0.1937	0.1868	0.2814	0.6193	1.7614	4.4478E-3	15.907	12.142	705.745
106000000	6.972	8.592	0.3944	0.1693	0.2053	0.2310	0.3561	0.1969	0.1825	0.2645	0.6027	1.7947	4.4899E-3	15.832	12.889	708.127
107000000	6.229	8.742	0.3994	0.1687	0.2125	0.2194	0.3557	0.1885	0.1783	0.2775	0.6278	1.7443	4.2942E-3	17.007	12.309	740.392
108000000	5.828	9.008	0.3912	0.1568	0.2125	0.2395	0.3571	0.1846	0.1906	0.2677	0.5904	1.8192	4.2903E-3	16.570	12.694	736.574
109000000	6.026	9.432	0.3847	0.1681	0.2225	0.2247	0.3517	0.1871	0.1855	0.2757	0.6387	1.7226	4.2347E-3	16.598	12.218	747.769
110000000	6.082	8.676	0.3912	0.1600	0.2135	0.2353	0.3687	0.1893	0.1731	0.2689	0.6141	1.7718	4.293E-3	17.087	13.106	741.739
111000000	6.730	9.760	0.3906	0.1834	0.2114	0.2146	0.3525	0.1944	0.1761	0.2770	0.6320	1.7360	4.2362E-3	16.809	12.929	724.662
112000000	6.435	9.429	0.3867	0.1632	0.2190	0.2311	0.3522	0.1995	0.1696	0.2788	0.6002	1.7996	4.3947E-3	17.453	12.766	737.661
113000000	6.335	8.470	0.3856	0.1629	0.2157	0.2358	0.3472	0.1909	0.1743	0.2876	0.6307	1.7386	4.238E-3	17.432	12.575	750.153
114000000	6.065	8.712	0.3913	0.1650	0.2145	0.2292	0.3452	0.1967	0.1788	0.2793	0.5952	1.8096	4.3785E-3	16.705	12.907	737.111
115000000	6.164	9.515	0.4030	0.1614	0.2094	0.2261	0.3489	0.1911	0.1809	0.2790	0.6349	1.7303	4.3051E-3	16.011	12.716	718.923
116000000	6.343	8.690	0.3945	0.1735	0.2162	0.2158	0.3662	0.1931	0.1797	0.2610	0.6093	1.7813	4.4246E-3	17.037	12.909	730.071
117000000	6.791	9.194	0.4037	0.1722	0.2159	0.2082	0.3576	0.1984	0.1682	0.2758	0.6177	1.7645	4.5582E-3	15.104	12.497	704.982
118000000	6.581	9.013	0.3793	0.1816	0.2176	0.2215	0.3539	0.1875	0.1807	0.2780	0.6216	1.7569	4.4452E-3	15.897	12.291	706.547
119000000	6.108	9.742	0.3965	0.1727	0.2230	0.2078	0.3519	0.1997	0.1834	0.2650	0.6184	1.7631	4.5121E-3	15.943	12.461	709.196
120000000	6.853	8.277	0.3960	0.1665	0.2088	0.2286	0.3536	0.1945	0.1847	0.2671	0.6039	1.7922	4.5124E-3	15.721	12.053	704.586
121000000	5.967	8.929	0.3990	0.1688	0.2066	0.2255	0.3568	0.1820	0.1735	0.2877	0.5897	1.8206	4.316E-3	17.713	12.476	735.093
122000000	5.794	8.662	0.3986	0.1672	0.2207	0.2135	0.3635	0.1823	0.1839	0.2702	0.6327	1.7346	4.3923E-3	15.549	12.955	714.900
123000000	6.304	8.731	0.4002	0.1688	0.2108	0.2202	0.3565	0.1894	0.1820	0.2721	0.6096	1.7807	4.2859E-3	16.772	12.358	730.100
124000000	6.426	9.329	0.3784	0.1649	0.2221	0.2346	0.3600	0.1886	0.1827	0.2687	0.6199	1.7603	4.2301E-3	16.785	12.214	729.947
125000000	6.041	8.697	0.4042	0.1698	0.2115	0.2145	0.3662	0.1962	0.1729	0.2647	0.5972	1.8056	4.4641E-3	15.656	12.358	702.411
126000000	6.434	8.415	0.3893	0.1709	0.2190	0.2208	0.3786	0.1872	0.1655	0.2687	0.6425	1.7149	4.3815E-3	16.083	12.292	717.740
127000000	6.579	9.228	0.3984	0.1728	0.2175	0.2113	0.3487	0.2008	0.1788	0.2717	0.6096	1.7807	4.3065E-3	17.180	12.032	728.424
128000000	6.600	8.804	0.3877	0.1755	0.2208	0.2160	0.3615	0.1863	0.1844	0.2679	0.6118	1.7765	4.3387E-3	16.978	12.510	738.659
129000000	6.682	9.187	0.3928	0.1632	0.2084	0.2357	0.3478	0.1874	0.1913	0.2735	0.6098	1.7804	4.416E-3	16.197	12.440	716.602
130000000	6.771	8.619	0.3812	0.1839	0.2100	0.2249	0.3396	0.1971	0.1774	0.2858	0.6056	1.7888	4.3825E-3	16.091	12.213	714.589
131000000	6.610	9.318	0.3841	0.1722	0.2167	0.2270	0.3464	0.1969	0.1855	0.2712	0.6122	1.7756	4.3597E-3	16.762	13.198	730.386
132000000	7.031	9.196	0.3884	0.1719	0.2181	0.2216	0.3556	0.1876	0.1836	0.2732	0.6488	1.7025	4.555E-3	15.827	12.449	711.770
133000000	6.284	8.648	0.4064	0.1622	0.2171	0.2143	0.3540	0.1877	0.1827	0.2756	0.6047	1.7906	4.3649E-3	16.062	11.881	716.967
134000000	6.227	8.737	0.4018	0.1664	0.1995	0.2323	0.3521	0.1793	0.1873	0.2812	0.6015	1.7970	4.3819E-3	15.964	12.444	713.260
135000000	6.573	9.516	0.3855	0.1695	0.2166	0.2284	0.3565	0.1845	0.1805	0.2785	0.6158	1.7683	4.4148E-3	17.092	12.042	728.345
136000000	5.991	9.377	0.3945	0.1695	0.2157	0.2203	0.3571	0.1835	0.1830	0.2764	0.6151	1.7698	4.4002E-3	16.585	12.539	727.911
137000000	6.241	8.842	0.4017	0.1538	0.2117	0.2328	0.3556	0.1927	0.1723	0.2794	0.6025	1.7951	4.3751E-3	15.963	12.462	717.245
138000000	6.511	8.439	0.3895	0.1715	0.2234	0.2156	0.3525	0.1954	0.1786	0.2735	0.6095	1.7810	4.5223E-3	16.192	11.985	708.529
139000000	6.421	9.386	0.3945	0.1779	0.2095	0.2181	0.3651	0.1941	0.1853	0.2555	0.6001	1.7997	4.5036E-3	15.768	12.314	699.621
140000000	6.485	9.760	0.3967	0.1663	0.2115	0.2255	0.3631	0.1942	0.1794	0.2633	0.6263	1.7474	4.3016E-3	16.916	12.498	730.840
141000000	6.586	8.701	0.3920	0.1577	0.2146	0.2357	0.3416	0.1882	0.1764	0.2938	0.6457	1.7085	4.1503E-3	17.527	12.510	737.440
142000000	6.772	9.472	0.4019	0.1747	0.2101	0.2132	0.3581	0.1950	0.1740	0.2729	0.6255	1.7490	4.3415E-3	17.351	12.352	739.921
143000000	6.211	9.573	0.3955	0.1629	0.2249	0.2167	0.3570	0.1869	0.1727	0.2834	0.6281	1.7439	4.2808E-3	17.255	12.489	743.852
144000000	6.529	8.715	0.3883	0.1646	0.2154	0.2317	0.3599	0.1914	0.1806	0.2681	0.5954	1.8092	4.4117E-3	17.353	12.751	734.388
145000000	6.509	8.780	0.3937	0.1789	0.2018	0.2256	0.3459	0.1833	0.1745	0.2962	0.6237	1.7526	4.3976E-3	15.457	12.393	694.595
146000000	5.984	9.044	0.3930	0.1663	0.2134	0.2272	0.3607	0.1838	0.1792	0.2762	0.6173	1.7655	4.372E-3	16.352	12.559	714.712
147000000	6.553	8.208	0.3927	0.1641	0.2289	0.2142	0.3451	0.1934	0.1813	0.2802	0.6271	1.7459	4.4893E-3	16.329	12.359	722.295
148000000	6.528	9.164	0.4084	0.1585	0.2089	0.2242	0.3493	0.1863	0.1894	0.2750	0.6150	1.7701	4.5081E-3	15.398	13.082	707.867
149000000	5.902	8.862	0.3908	0.1754	0.2280	0.2058	0.3517	0.1994	0.1749	0.2740	0.6377	1.7245	4.2948E-3	16.587	12.460	735.427
150000000	6.196	8.611	0.3911	0.1581	0.2293	0.2215	0.3538	0.1918	0.1751	0.2794	0.6271	1.7458	4.4419E-3	16.675	12.332	716.448
151000000	6.930	8.648	0.3851	0.1766	0.2173	0.2210	0.3489	0.1850	0.1709	0.2952	0.6133	1.7733	4.3448E-3	17.171	12.485	731.735
152000000	6.743	8.651	0.3879	0.1787	0.2011	0.2324	0.3633	0.1840	0.1738	0.2790	0.6402	1.7195	4.4724E-3	16.452	13.676	717.904
153000000	6.193	8.412	0.3957	0.1617	0.2120	0.2307	0.3497	0.1909	0.1903	0.2691	0.5984	1.8031	4.3068E-3	16.943	12.840	732.084
154000000	5.999	9.258	0.4009	0.1618	0.2166	0.2207	0.3673	0.2017	0.1724	0.2586	0.6179	1.7642	4.1981E-3	18.013	13.044	745.013
155000000	6.334	8.974	0.3810	0.1666	0.2204	0.2320	0.3439	0.1936	0.1762	0.2862	0.6383	1.7234	4.2707E-3	16.319	12.609	728.123
156000000	5.802	8.923	0.3956	0.1656	0.2187	0.2201	0.3594	0.1705	0.1753	0.2949	0.6446	1.7108	4.3561E-3	16.159	12.461	719.781
157000000	6.089	9.094	0.3906	0.1635	0.2216	0.2242	0.3693	0.1890	0.1854	0.2564	0.6296	1.7407	4.363E-3	16.811	12.597	726.402
158000000	6.301	8.430	0.3886	0.1609	0.2329	0.2175	0.3560	0.1888	0.1815	0.2737	0.6316	1.7367	4.3853E-3	17.094	12.493	726.905
159000000	6.614	8.520	0.3834	0.1755	0.2155	0.2257	0.3481	0.1826	0.1766	0.2927	0.6361	1.7279	4.201E-3	16.829	12.848	739.596
160000000	6.870	8.385	0.4020	0.1654	0.2148	0.2178	0.3536	0.2004	0.1762	0.2697	0.6351	1.7298	4.4337E-3	16.171	12.741	720.542
161000000	6.340	9.030	0.4021	0.1477	0.2175	0.2328	0.3543	0.1978	0.1714	0.2765	0.6084	1.7832	4.3391E-3	16.740	12.453	731.765
162000000	6.792	8.932	0.4017	0.1650	0.2124	0.2210	0.3421	0.1987	0.1836	0.2756	0.6426	1.7147	4.5785E-3	15.284	12.911	697.730
163000000	6.052	8.816	0.3945	0.1709	0.2087	0.2260	0.3347	0.1984	0.1812	0.2858	0.6227	1.7545	4.351E-3	18.284	13.135	749.820
164000000	6.003	8.893	0.4010	0.1749	0.2150	0.2091	0.3549	0.1969	0.1822	0.2660	0.6279	1.7443	4.2202E-3	15.928	12.422	716.604
165000000	6.506	8.250	0.4073	0.1634	0.2133	0.2160	0.3540	0.1890	0.1787	0.2783	0.6282	1.7436	4.407E-3	16.730	12.197	718.295
166000000	6.283	9.164	0.4040	0.1722	0.2115	0.2123	0.3792	0.1816	0.1672	0.2720	0.6228	1.7545	4.1033E-3	16.747	12.240	735.077
167000000	6.676	9.965	0.4119	0.1705	0.1944	0.2231	0.3557	0.1795	0.1654	0.2994	0.6161	1.7678	4.2872E-3	15.977	12.200	706.510
