state	posterior	prior	likelihood	coalescent
1000000	-47896.082	-8058.636	-39837.446	-8047.844
2000000	-47946.534	-8209.194	-39737.340	-8198.347
3000000	-47972.571	-8109.178	-39863.393	-8098.147
4000000	-48000.712	-8149.332	-39851.380	-8138.379
5000000	-48074.674	-8291.101	-39783.573	-8280.129
6000000	-47860.715	-8141.503	-39719.212	-8130.511
7000000	-48009.965	-8145.544	-39864.421	-8134.830
8000000	-47888.534	-8113.656	-39774.878	-8102.768
9000000	-47863.612	-8071.994	-39791.618	-8061.233
10000000	-47975.544	-8136.986	-39838.558	-8126.081
11000000	-47966.584	-8133.187	-39833.397	-8122.392
12000000	-48014.040	-8130.504	-39883.536	-8119.789
13000000	-48004.756	-8199.389	-39805.367	-8188.620
14000000	-47911.769	-8112.175	-39799.594	-8101.315
15000000	-47978.393	-8234.962	-39743.431	-8224.264
16000000	-48032.455	-8183.545	-39848.909	-8172.571
17000000	-48011.155	-8207.332	-39803.823	-8196.689
18000000	-48026.343	-8279.452	-39746.891	-8268.455
19000000	-47920.647	-8112.607	-39808.041	-8101.544
20000000	-47928.386	-8101.803	-39826.582	-8090.728
21000000	-47938.264	-8218.418	-39719.846	-8207.492
22000000	-47971.199	-8147.827	-39823.372	-8137.025
23000000	-47981.918	-8197.406	-39784.512	-8186.557
24000000	-47956.110	-8125.688	-39830.422	-8114.790
25000000	-48028.871	-8103.033	-39925.838	-8092.043
26000000	-47916.164	-8052.252	-39863.911	-8041.464
27000000	-48045.430	-8244.302	-39801.128	-8233.393
28000000	-47934.973	-8073.019	-39861.954	-8062.149
29000000	-48048.886	-8153.106	-39895.780	-8142.096
30000000	-48053.595	-8208.706	-39844.888	-8197.796
31000000	-47847.640	-8085.411	-39762.229	-8074.578
32000000	-47960.218	-8180.978	-39779.240	-8170.145
33000000	-48067.235	-8239.346	-39827.889	-8228.341
34000000	-47917.379	-8143.055	-39774.324	-8131.892
35000000	-47945.215	-8141.842	-39803.373	-8130.930
36000000	-47933.072	-8136.358	-39796.714	-8125.459
37000000	-48046.457	-8150.307	-39896.150	-8139.349
38000000	-48030.434	-8184.540	-39845.894	-8173.602
39000000	-47915.500	-8026.267	-39889.233	-8015.319
40000000	-47872.473	-8059.557	-39812.916	-8048.648
41000000	-47948.168	-8164.325	-39783.843	-8153.576
42000000	-47821.233	-8021.438	-39799.795	-8010.630
43000000	-47938.034	-8101.970	-39836.064	-8091.146
44000000	-47951.824	-8161.750	-39790.074	-8150.809
45000000	-47931.702	-8136.341	-39795.361	-8125.649
46000000	-48045.567	-8253.373	-39792.194	-8242.499
47000000	-47962.994	-8168.996	-39793.998	-8157.996
48000000	-48040.730	-8206.128	-39834.601	-8194.905
49000000	-47948.446	-8118.169	-39830.277	-8107.412
50000000	-48024.316	-8224.884	-39799.432	-8214.046
51000000	-47912.126	-8111.751	-39800.375	-8100.859
52000000	-47880.442	-8070.012	-39810.430	-8059.493
