state	posterior	prior	likelihood	coalescent
1000000	-48026.314	-8196.223	-39830.091	-8185.260
2000000	-48008.951	-8252.319	-39756.633	-8241.240
3000000	-48134.424	-8322.406	-39812.019	-8311.396
4000000	-48068.667	-8309.550	-39759.117	-8298.779
5000000	-47960.668	-8180.580	-39780.088	-8169.680
6000000	-47965.273	-8114.668	-39850.605	-8103.954
7000000	-48111.064	-8257.981	-39853.084	-8247.057
8000000	-48149.759	-8348.257	-39801.502	-8337.478
9000000	-48036.862	-8174.010	-39862.852	-8162.909
10000000	-48020.257	-8210.435	-39809.822	-8199.611
11000000	-48097.921	-8299.104	-39798.816	-8288.249
12000000	-48037.061	-8242.655	-39794.406	-8231.997
13000000	-47955.264	-8139.481	-39815.783	-8128.680
14000000	-47983.390	-8204.304	-39779.086	-8193.525
15000000	-48093.368	-8241.593	-39851.775	-8230.731
16000000	-47994.247	-8107.877	-39886.370	-8097.022
17000000	-47965.513	-8084.995	-39880.518	-8074.277
18000000	-47926.372	-8156.607	-39769.765	-8145.668
19000000	-47944.997	-8119.120	-39825.877	-8108.259
20000000	-47915.148	-8120.648	-39794.500	-8109.846
21000000	-48042.841	-8261.700	-39781.141	-8251.008
22000000	-47974.641	-8203.774	-39770.867	-8192.752
23000000	-47955.153	-8182.114	-39773.039	-8171.191
24000000	-48128.728	-8368.921	-39759.808	-8358.004
25000000	-47909.499	-8118.784	-39790.715	-8107.913
26000000	-48083.616	-8309.779	-39773.837	-8299.260
27000000	-48031.858	-8337.433	-39694.425	-8326.640
28000000	-48026.070	-8196.802	-39829.268	-8185.854
29000000	-47995.116	-8201.839	-39793.277	-8191.080
30000000	-48081.972	-8272.974	-39808.999	-8261.945
31000000	-48079.386	-8207.864	-39871.522	-8197.085
32000000	-47999.355	-8208.393	-39790.962	-8197.527
33000000	-48033.294	-8260.533	-39772.761	-8249.674
34000000	-47974.002	-8204.110	-39769.892	-8193.210
35000000	-47979.342	-8297.673	-39681.669	-8286.700
36000000	-48057.207	-8285.123	-39772.084	-8274.281
37000000	-48087.433	-8281.042	-39806.391	-8270.004
38000000	-47955.572	-8172.491	-39783.080	-8161.551
39000000	-48063.705	-8292.113	-39771.591	-8281.108
40000000	-48104.629	-8329.146	-39775.483	-8318.364
41000000	-48049.207	-8261.101	-39788.107	-8250.113
42000000	-48102.768	-8269.539	-39833.229	-8258.687
43000000	-48106.039	-8262.043	-39843.996	-8251.101
44000000	-47992.291	-8260.761	-39731.530	-8249.861
45000000	-47990.341	-8218.282	-39772.058	-8207.416
46000000	-48144.177	-8363.018	-39781.159	-8352.001
47000000	-48082.112	-8372.342	-39709.770	-8361.406
48000000	-48106.292	-8368.059	-39738.233	-8357.077
49000000	-48017.951	-8301.547	-39716.404	-8290.746
50000000	-48040.555	-8232.040	-39808.515	-8220.929
51000000	-48181.204	-8398.351	-39782.853	-8387.461
52000000	-47996.150	-8174.540	-39821.610	-8163.560
53000000	-47992.419	-8201.158	-39791.261	-8190.183
54000000	-48034.314	-8236.240	-39798.074	-8225.229
55000000	-47968.364	-8134.339	-39834.025	-8123.357
56000000	-48063.602	-8221.956	-39841.645	-8210.864
57000000	-48010.450	-8211.500	-39798.950	-8200.526
58000000	-48026.766	-8174.038	-39852.727	-8163.241
59000000	-47945.715	-8170.143	-39775.573	-8159.087
60000000	-47970.787	-8156.021	-39814.766	-8145.049
61000000	-48065.369	-8267.605	-39797.764	-8256.875
62000000	-47913.905	-8115.343	-39798.561	-8104.228
63000000	-48041.071	-8166.475	-39874.595	-8155.534
64000000	-47923.017	-8159.850	-39763.168	-8148.972
65000000	-47968.991	-8185.950	-39783.041	-8175.263
66000000	-47926.767	-8108.590	-39818.178	-8097.836
67000000	-47957.408	-8096.628	-39860.780	-8085.709
68000000	-47841.907	-8016.194	-39825.713	-8005.640
69000000	-48054.416	-8192.814	-39861.602	-8182.062
70000000	-48101.234	-8285.130	-39816.104	-8274.346
71000000	-48104.571	-8311.745	-39792.826	-8300.682
72000000	-47929.387	-8107.677	-39821.710	-8096.644
73000000	-48043.152	-8266.561	-39776.590	-8255.510
74000000	-47985.937	-8210.268	-39775.669	-8199.198
75000000	-47935.598	-8138.869	-39796.728	-8127.848
76000000	-48131.551	-8364.418	-39767.134	-8353.563
77000000	-48104.150	-8283.219	-39820.931	-8272.247
78000000	-47958.639	-8153.162	-39805.477	-8142.267
79000000	-48061.806	-8211.039	-39850.767	-8199.999
80000000	-48234.496	-8425.916	-39808.580	-8415.038
81000000	-48026.151	-8267.025	-39759.125	-8256.183
82000000	-48003.866	-8248.166	-39755.700	-8237.112
83000000	-48151.991	-8348.410	-39803.581	-8337.399
84000000	-48060.819	-8266.959	-39793.860	-8256.164
85000000	-48064.021	-8312.195	-39751.825	-8301.274
86000000	-48046.529	-8264.063	-39782.466	-8253.089
87000000	-48134.854	-8363.996	-39770.858	-8353.232
88000000	-48065.105	-8233.209	-39831.896	-8222.353
89000000	-47922.026	-8135.989	-39786.037	-8125.171
90000000	-47946.261	-8142.993	-39803.268	-8131.908
91000000	-47991.751	-8153.758	-39837.993	-8142.856
92000000	-47996.476	-8209.993	-39786.483	-8199.243
93000000	-47927.620	-8073.650	-39853.970	-8062.782
94000000	-48095.483	-8348.991	-39746.493	-8338.176
95000000	-48000.116	-8172.178	-39827.939	-8161.128
96000000	-48068.104	-8219.116	-39848.988	-8208.137
97000000	-48171.288	-8254.767	-39916.522	-8244.031
98000000	-48095.478	-8217.621	-39877.857	-8206.644
99000000	-47888.325	-8062.735	-39825.589	-8051.953
100000000	-48019.318	-8150.841	-39868.477	-8140.079
101000000	-47934.865	-8148.593	-39786.272	-8137.669
102000000	-47922.572	-8180.900	-39741.672	-8170.026
103000000	-47958.512	-8188.405	-39770.107	-8177.553
104000000	-47972.182	-8191.677	-39780.505	-8180.824
105000000	-48045.932	-8238.427	-39807.505	-8227.509
106000000	-47954.857	-8105.256	-39849.601	-8094.526
107000000	-47979.645	-8266.667	-39712.978	-8255.760
108000000	-48021.950	-8237.915	-39784.035	-8226.997
109000000	-48080.616	-8252.855	-39827.761	-8242.081
110000000	-47938.949	-8099.785	-39839.164	-8088.768
111000000	-48031.463	-8231.295	-39800.168	-8220.305
112000000	-47963.495	-8147.107	-39816.388	-8136.066
113000000	-47920.513	-8155.343	-39765.170	-8144.546
114000000	-48023.981	-8218.283	-39805.697	-8207.738
115000000	-48010.921	-8235.904	-39775.017	-8225.079
116000000	-48044.372	-8286.909	-39757.463	-8275.868
117000000	-48072.672	-8334.021	-39738.651	-8323.116
118000000	-47984.830	-8257.992	-39726.838	-8247.012
119000000	-48118.375	-8341.983	-39776.393	-8330.980
120000000	-47869.649	-8123.498	-39746.152	-8112.759
121000000	-47981.417	-8183.925	-39797.492	-8173.153
122000000	-48155.502	-8327.840	-39827.661	-8316.939
123000000	-47898.894	-8189.741	-39709.153	-8178.646
124000000	-48010.329	-8236.235	-39774.095	-8225.358
125000000	-48010.389	-8349.462	-39660.927	-8338.658
126000000	-48017.739	-8263.672	-39754.067	-8252.750
127000000	-47951.139	-8175.029	-39776.110	-8164.171
128000000	-48135.289	-8354.945	-39780.344	-8344.165
129000000	-48040.152	-8251.196	-39788.956	-8240.027
130000000	-48021.458	-8251.662	-39769.796	-8240.903
131000000	-48040.778	-8234.753	-39806.025	-8223.763
132000000	-48080.466	-8318.489	-39761.977	-8307.369
133000000	-48052.416	-8295.274	-39757.143	-8284.557
134000000	-47987.252	-8210.957	-39776.295	-8200.058
135000000	-47952.108	-8196.011	-39756.097	-8185.062
136000000	-47924.314	-8252.792	-39671.522	-8242.010
137000000	-47926.231	-8223.050	-39703.181	-8212.129
138000000	-48095.422	-8302.810	-39792.612	-8291.745
139000000	-48019.436	-8211.763	-39807.673	-8200.863
140000000	-48020.026	-8280.198	-39739.827	-8269.338
141000000	-47970.877	-8175.386	-39795.490	-8164.626
142000000	-47947.122	-8249.516	-39697.607	-8238.716
143000000	-47949.670	-8203.948	-39745.722	-8192.965
144000000	-48002.392	-8138.855	-39863.537	-8128.037
145000000	-47995.719	-8217.745	-39777.974	-8207.041
146000000	-48021.579	-8263.268	-39758.311	-8252.358
147000000	-47954.295	-8201.761	-39752.534	-8190.783
148000000	-48068.124	-8234.318	-39833.806	-8223.583
149000000	-48006.237	-8249.253	-39756.985	-8238.317
150000000	-47980.057	-8221.897	-39758.160	-8210.879
151000000	-48035.744	-8200.468	-39835.276	-8189.492
152000000	-48087.424	-8313.709	-39773.715	-8302.876
153000000	-48050.134	-8221.579	-39828.555	-8210.444
154000000	-48014.306	-8240.801	-39773.505	-8229.879
155000000	-47910.762	-8066.649	-39844.112	-8055.582
156000000	-48017.109	-8104.561	-39912.549	-8093.786
157000000	-48074.623	-8276.277	-39798.346	-8265.318
158000000	-47973.008	-8157.637	-39815.370	-8146.718
159000000	-47954.473	-8136.680	-39817.793	-8125.673
160000000	-47984.474	-8174.043	-39810.431	-8163.331
161000000	-47905.763	-8116.393	-39789.369	-8105.485
162000000	-48023.615	-8216.067	-39807.548	-8205.181
163000000	-47947.449	-8065.581	-39881.868	-8054.807
164000000	-47984.191	-8183.475	-39800.715	-8172.547
165000000	-48088.147	-8252.214	-39835.933	-8241.379
166000000	-47925.185	-8149.427	-39775.758	-8138.443
167000000	-47961.754	-8111.839	-39849.914	-8100.924
168000000	-47927.881	-8140.186	-39787.695	-8129.383
169000000	-47924.059	-8083.898	-39840.161	-8072.800
170000000	-47925.558	-8112.592	-39812.966	-8101.511
171000000	-48096.444	-8226.948	-39869.496	-8216.040
172000000	-48006.190	-8202.901	-39803.289	-8191.999
173000000	-48069.912	-8232.916	-39836.996	-8222.017
174000000	-48023.848	-8207.945	-39815.904	-8196.842
175000000	-47991.290	-8257.450	-39733.840	-8246.570
176000000	-48207.792	-8442.890	-39764.902	-8431.830
177000000	-48025.762	-8207.688	-39818.074	-8196.656
178000000	-47967.241	-8146.847	-39820.394	-8135.965
179000000	-48147.422	-8354.335	-39793.087	-8343.137
180000000	-48035.294	-8284.159	-39751.134	-8273.509
181000000	-48026.192	-8135.861	-39890.330	-8125.244
182000000	-47957.467	-8133.892	-39823.575	-8122.866
183000000	-47977.381	-8209.458	-39767.923	-8198.641
184000000	-47926.992	-8102.235	-39824.757	-8091.385
185000000	-48129.704	-8293.675	-39836.029	-8282.441
186000000	-47975.884	-8235.103	-39740.782	-8224.009
187000000	-48001.190	-8180.463	-39820.727	-8169.556
188000000	-47982.799	-8194.692	-39788.107	-8183.693
189000000	-48041.494	-8202.706	-39838.788	-8191.602
190000000	-47857.102	-8048.033	-39809.069	-8036.880
191000000	-47945.598	-8154.426	-39791.172	-8143.689
192000000	-47968.108	-8228.647	-39739.460	-8217.886
193000000	-47963.866	-8134.917	-39828.950	-8124.260
194000000	-47999.769	-8162.169	-39837.600	-8151.395
195000000	-47964.321	-8236.900	-39727.422	-8225.779
196000000	-47922.102	-8113.420	-39808.682	-8102.483
197000000	-47919.824	-8178.233	-39741.590	-8167.386
198000000	-47893.081	-8113.359	-39779.722	-8102.517
199000000	-48001.545	-8213.936	-39787.609	-8202.973
200000000	-47942.700	-8127.884	-39814.816	-8116.943
201000000	-47939.953	-8149.276	-39790.677	-8138.230
202000000	-48021.690	-8217.557	-39804.133	-8206.596
203000000	-47932.603	-8119.823	-39812.781	-8109.049
204000000	-47986.814	-8207.016	-39779.798	-8196.292
205000000	-47899.999	-8159.420	-39740.579	-8148.536
206000000	-47997.683	-8199.112	-39798.571	-8188.012
207000000	-48041.274	-8244.454	-39796.821	-8233.530
208000000	-47937.610	-8115.366	-39822.244	-8104.412
209000000	-47949.809	-8219.318	-39730.491	-8208.316
