state	cp12.kappa	cp3.kappa	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	cp12.mu	cp3.mu	clock.rate	constant.popSize	rootHeight	treeLength
44000000	6.710	8.732	0.3838	0.1671	0.2224	0.2267	0.3613	0.1889	0.1762	0.2736	0.6009	1.7981	4.3815E-3	16.555	12.262	724.266
45000000	5.931	8.508	0.4041	0.1670	0.2194	0.2094	0.3570	0.1961	0.1747	0.2722	0.6153	1.7694	4.3942E-3	16.550	12.814	717.730
46000000	6.376	9.166	0.4002	0.1701	0.2170	0.2127	0.3436	0.1936	0.1819	0.2808	0.6146	1.7707	4.2556E-3	16.457	12.348	735.227
47000000	7.482	8.493	0.4018	0.1543	0.2146	0.2294	0.3368	0.1931	0.1714	0.2986	0.6160	1.7680	4.3446E-3	16.389	12.041	716.776
48000000	7.094	9.645	0.3986	0.1623	0.2038	0.2353	0.3448	0.1859	0.1873	0.2820	0.6189	1.7623	4.3374E-3	16.735	12.760	736.018
49000000	6.570	8.172	0.3763	0.1726	0.2098	0.2413	0.3512	0.1889	0.1781	0.2817	0.6207	1.7586	4.4564E-3	15.637	12.109	713.278
50000000	5.875	9.254	0.4003	0.1683	0.2171	0.2142	0.3493	0.1981	0.1846	0.2680	0.6143	1.7713	4.3333E-3	16.584	12.538	734.536
51000000	6.386	9.130	0.4007	0.1650	0.2043	0.2301	0.3568	0.1924	0.1749	0.2758	0.6006	1.7988	4.4392E-3	15.667	12.316	713.074
52000000	5.703	8.324	0.3876	0.1565	0.2189	0.2370	0.3552	0.1762	0.1860	0.2825	0.6301	1.7397	4.3951E-3	15.936	12.539	707.140
53000000	6.526	9.897	0.3916	0.1651	0.2172	0.2261	0.3516	0.1931	0.1797	0.2756	0.6361	1.7279	4.3089E-3	16.462	12.718	727.561
54000000	6.306	8.417	0.4047	0.1636	0.2072	0.2245	0.3641	0.1836	0.1811	0.2712	0.6083	1.7835	4.271E-3	17.386	12.281	737.693
55000000	6.843	9.059	0.3972	0.1710	0.2241	0.2076	0.3489	0.1832	0.1867	0.2811	0.6314	1.7371	4.5127E-3	15.711	12.419	714.470
56000000	6.786	8.800	0.3788	0.1796	0.2165	0.2250	0.3593	0.1851	0.1725	0.2831	0.6149	1.7701	4.4666E-3	15.873	12.588	713.239
57000000	6.302	9.168	0.3905	0.1637	0.2220	0.2238	0.3498	0.1783	0.1837	0.2881	0.6289	1.7421	4.4467E-3	15.810	12.371	702.957
58000000	6.517	8.642	0.4006	0.1556	0.2236	0.2202	0.3466	0.1785	0.1864	0.2885	0.6194	1.7611	4.5166E-3	16.026	12.604	719.792
59000000	6.092	9.435	0.3892	0.1662	0.2182	0.2264	0.3616	0.1931	0.1721	0.2732	0.6311	1.7378	4.3491E-3	17.020	12.824	734.920
60000000	6.377	9.461	0.4034	0.1703	0.2040	0.2223	0.3459	0.1946	0.1825	0.2770	0.6104	1.7792	4.3661E-3	16.433	11.981	711.937
61000000	6.653	9.636	0.3833	0.1749	0.2124	0.2293	0.3611	0.1838	0.1816	0.2735	0.6191	1.7619	4.3814E-3	15.881	12.009	710.738
62000000	6.362	9.174	0.3966	0.1665	0.2036	0.2333	0.3535	0.1865	0.1905	0.2696	0.6326	1.7347	4.4219E-3	16.629	12.992	720.621
63000000	6.840	9.283	0.4035	0.1711	0.2071	0.2183	0.3487	0.1856	0.1869	0.2788	0.6057	1.7886	4.2528E-3	16.433	12.343	740.063
64000000	6.705	9.229	0.3893	0.1670	0.2163	0.2274	0.3399	0.1968	0.1838	0.2795	0.6308	1.7385	4.3896E-3	16.222	12.872	716.758
65000000	6.702	8.817	0.3919	0.1597	0.2111	0.2373	0.3632	0.1930	0.1763	0.2676	0.6119	1.7762	4.4086E-3	16.023	12.698	708.279
66000000	6.163	9.595	0.3951	0.1622	0.2078	0.2349	0.3495	0.1856	0.1794	0.2856	0.6343	1.7313	4.4331E-3	17.111	12.782	735.491
67000000	6.933	8.606	0.3998	0.1656	0.2095	0.2250	0.3592	0.1949	0.1853	0.2605	0.6164	1.7672	4.3956E-3	16.668	12.386	719.685
68000000	6.613	9.603	0.3850	0.1679	0.2176	0.2295	0.3607	0.1890	0.1808	0.2696	0.6047	1.7906	4.5959E-3	14.906	12.201	680.771
69000000	6.524	9.357	0.3868	0.1755	0.2133	0.2244	0.3483	0.1984	0.1823	0.2710	0.6197	1.7606	4.4868E-3	16.541	12.580	718.229
70000000	6.231	8.813	0.3919	0.1707	0.2111	0.2263	0.3566	0.1819	0.1813	0.2803	0.6232	1.7535	4.4677E-3	16.579	12.629	719.469
71000000	6.355	8.858	0.4008	0.1695	0.2152	0.2146	0.3505	0.2000	0.1794	0.2702	0.6155	1.7689	4.5405E-3	15.702	13.167	701.687
72000000	6.492	8.524	0.3901	0.1775	0.2155	0.2169	0.3482	0.1883	0.1824	0.2811	0.6190	1.7619	4.3113E-3	17.005	12.345	729.661
73000000	5.960	9.592	0.3895	0.1772	0.2164	0.2169	0.3562	0.1850	0.1874	0.2714	0.6300	1.7401	4.601E-3	15.752	12.375	700.969
74000000	6.190	8.551	0.3941	0.1497	0.2126	0.2436	0.3650	0.1932	0.1738	0.2680	0.6113	1.7775	4.491E-3	15.470	12.329	714.601
75000000	6.545	8.707	0.3855	0.1648	0.2204	0.2293	0.3546	0.1926	0.1913	0.2615	0.6287	1.7426	4.5103E-3	15.755	12.044	708.836
76000000	5.917	8.536	0.4048	0.1688	0.2059	0.2205	0.3503	0.1874	0.1907	0.2716	0.6125	1.7750	4.4677E-3	17.022	12.689	724.854
77000000	6.402	10.034	0.3874	0.1743	0.2211	0.2172	0.3774	0.1937	0.1768	0.2521	0.6261	1.7477	4.4334E-3	17.108	12.368	733.964
78000000	6.685	8.359	0.3942	0.1666	0.2176	0.2217	0.3580	0.1971	0.1877	0.2572	0.6295	1.7410	4.3106E-3	17.278	12.596	739.377
79000000	6.915	8.731	0.3937	0.1706	0.2127	0.2229	0.3473	0.2009	0.1699	0.2820	0.6288	1.7425	4.4623E-3	16.464	12.012	716.250
80000000	5.969	9.030	0.4018	0.1760	0.2002	0.2220	0.3455	0.2016	0.1754	0.2775	0.6059	1.7883	4.4819E-3	16.392	12.492	720.809
81000000	6.349	8.411	0.3867	0.1772	0.2132	0.2229	0.3459	0.1981	0.1775	0.2785	0.6139	1.7721	4.4278E-3	16.784	12.131	722.847
82000000	6.514	9.118	0.3912	0.1759	0.2109	0.2220	0.3482	0.1962	0.1860	0.2697	0.6103	1.7795	4.2604E-3	17.016	12.174	720.957
83000000	6.376	9.340	0.4080	0.1631	0.2083	0.2207	0.3573	0.1998	0.1736	0.2693	0.6414	1.7172	4.4036E-3	15.797	12.183	720.239
84000000	6.860	8.924	0.3880	0.1704	0.2092	0.2324	0.3446	0.1923	0.1931	0.2699	0.6198	1.7603	4.3701E-3	16.668	12.576	719.438
85000000	6.783	8.743	0.3815	0.1786	0.2255	0.2144	0.3474	0.1851	0.1906	0.2768	0.6340	1.7321	4.5152E-3	16.081	12.071	706.661
86000000	6.846	9.032	0.3858	0.1797	0.2134	0.2211	0.3512	0.1852	0.1793	0.2842	0.6348	1.7304	4.3812E-3	15.767	12.572	718.706
87000000	6.632	8.892	0.4003	0.1553	0.2280	0.2164	0.3531	0.1821	0.1775	0.2874	0.6179	1.7642	4.3905E-3	16.340	12.404	726.342
88000000	6.270	8.378	0.3844	0.1734	0.2090	0.2333	0.3612	0.1837	0.1713	0.2837	0.6281	1.7438	4.4532E-3	15.817	12.244	702.696
89000000	6.595	9.509	0.3988	0.1665	0.2044	0.2303	0.3404	0.1924	0.1764	0.2907	0.6174	1.7653	4.4118E-3	16.138	12.258	703.933
90000000	6.326	9.094	0.4039	0.1704	0.2056	0.2201	0.3629	0.1865	0.1758	0.2748	0.6081	1.7838	4.4595E-3	15.445	12.534	699.216
91000000	7.288	8.901	0.3921	0.1770	0.2145	0.2164	0.3639	0.1926	0.1708	0.2727	0.6148	1.7704	4.453E-3	15.141	12.290	706.882
92000000	6.709	8.316	0.4087	0.1620	0.2120	0.2174	0.3585	0.1965	0.1741	0.2709	0.6309	1.7383	4.5962E-3	15.759	12.439	708.561
93000000	6.739	9.064	0.3817	0.1620	0.2117	0.2446	0.3394	0.1963	0.1803	0.2840	0.6321	1.7358	4.2691E-3	16.731	12.505	723.831
94000000	6.324	9.331	0.3834	0.1723	0.2118	0.2324	0.3608	0.1940	0.1711	0.2741	0.6366	1.7269	4.3892E-3	16.987	12.432	726.790
95000000	6.450	9.696	0.3977	0.1764	0.2182	0.2077	0.3398	0.1993	0.1812	0.2797	0.5952	1.8095	4.4397E-3	16.471	12.589	723.553
96000000	6.657	8.533	0.4057	0.1610	0.2052	0.2281	0.3354	0.1953	0.1769	0.2924	0.6110	1.7781	4.1264E-3	16.470	13.129	745.868
97000000	7.026	8.792	0.4045	0.1663	0.2105	0.2187	0.3610	0.1797	0.1788	0.2805	0.6437	1.7127	4.2958E-3	16.148	12.253	724.040
98000000	6.423	8.600	0.3888	0.1687	0.2152	0.2273	0.3480	0.2014	0.1762	0.2743	0.6205	1.7590	4.3144E-3	15.790	12.492	721.487
99000000	6.344	8.867	0.3886	0.1672	0.2094	0.2348	0.3511	0.1898	0.1849	0.2742	0.6104	1.7792	4.2196E-3	17.346	12.858	738.883
100000000	6.580	8.567	0.3971	0.1557	0.2227	0.2245	0.3693	0.1829	0.1758	0.2721	0.6211	1.7578	4.32E-3	15.801	13.350	722.208
101000000	6.232	8.795	0.3900	0.1743	0.2059	0.2298	0.3470	0.2019	0.1750	0.2760	0.6333	1.7334	4.4767E-3	16.247	12.725	723.063
102000000	6.361	8.997	0.4040	0.1668	0.2082	0.2210	0.3463	0.1970	0.1864	0.2702	0.6177	1.7646	4.5105E-3	16.425	12.558	720.909
103000000	6.465	9.317	0.3942	0.1715	0.2025	0.2318	0.3555	0.1961	0.1769	0.2715	0.6237	1.7525	4.2232E-3	16.201	12.431	723.438
104000000	6.087	9.068	0.3980	0.1790	0.2164	0.2066	0.3582	0.1947	0.1726	0.2744	0.6304	1.7393	4.4199E-3	16.630	12.229	714.278
105000000	5.976	8.521	0.4056	0.1682	0.2106	0.2156	0.3454	0.2030	0.1779	0.2736	0.6098	1.7804	4.3186E-3	16.703	12.464	726.735
106000000	6.519	9.433	0.4089	0.1594	0.2090	0.2227	0.3677	0.1872	0.1693	0.2758	0.6221	1.7559	4.3493E-3	16.010	12.770	724.816
107000000	6.168	9.306	0.3983	0.1735	0.2092	0.2189	0.3661	0.1932	0.1703	0.2704	0.6309	1.7381	4.4716E-3	15.967	12.329	710.787
108000000	6.115	9.827	0.4012	0.1619	0.2156	0.2213	0.3588	0.1881	0.1750	0.2782	0.6271	1.7458	4.6118E-3	16.579	12.483	715.906
109000000	6.908	9.359	0.3936	0.1686	0.2037	0.2341	0.3684	0.1865	0.1777	0.2675	0.6353	1.7294	4.5137E-3	15.101	12.350	694.889
110000000	5.942	8.598	0.4009	0.1708	0.2220	0.2063	0.3412	0.1859	0.1863	0.2866	0.6179	1.7642	4.5234E-3	16.068	12.193	706.466
111000000	6.274	8.753	0.3913	0.1769	0.2132	0.2186	0.3477	0.1807	0.1775	0.2940	0.6138	1.7724	4.4702E-3	15.958	12.487	713.278
112000000	6.009	9.070	0.3935	0.1654	0.2259	0.2151	0.3606	0.1913	0.1855	0.2626	0.6261	1.7479	4.3362E-3	16.565	12.357	728.928
113000000	6.243	8.461	0.3957	0.1624	0.2174	0.2246	0.3526	0.1919	0.1763	0.2793	0.6304	1.7393	4.4985E-3	16.287	12.459	716.960
114000000	6.418	9.178	0.4062	0.1647	0.2144	0.2147	0.3564	0.1812	0.1861	0.2763	0.6096	1.7808	4.3974E-3	15.850	12.518	716.516
115000000	6.524	9.181	0.3951	0.1744	0.2060	0.2244	0.3738	0.1877	0.1711	0.2674	0.6346	1.7308	4.5082E-3	16.372	11.908	711.455
116000000	6.655	9.408	0.3796	0.1627	0.2185	0.2393	0.3772	0.1840	0.1713	0.2675	0.6408	1.7185	4.3058E-3	17.207	13.212	742.966
117000000	6.555	8.254	0.3889	0.1680	0.2301	0.2130	0.3543	0.1971	0.1729	0.2757	0.6274	1.7452	4.3803E-3	17.251	12.457	741.014
118000000	5.717	8.871	0.3977	0.1639	0.2228	0.2156	0.3668	0.1815	0.1806	0.2711	0.6225	1.7551	4.4738E-3	16.310	12.877	725.733
119000000	6.845	8.418	0.3857	0.1778	0.2155	0.2210	0.3448	0.1983	0.1878	0.2691	0.6331	1.7338	4.5015E-3	16.823	12.537	721.061
120000000	6.601	8.767	0.3969	0.1699	0.2140	0.2192	0.3468	0.1858	0.1880	0.2794	0.6211	1.7578	4.3039E-3	15.901	12.196	704.745
121000000	6.156	8.691	0.4059	0.1699	0.2039	0.2202	0.3349	0.1994	0.1768	0.2889	0.6000	1.8000	4.3729E-3	17.001	13.069	725.029
122000000	6.008	8.958	0.3988	0.1698	0.2063	0.2252	0.3750	0.1870	0.1719	0.2661	0.6395	1.7210	4.3344E-3	16.619	12.486	718.941
123000000	6.376	9.059	0.4064	0.1652	0.2067	0.2217	0.3524	0.1876	0.1752	0.2849	0.6147	1.7706	4.3583E-3	16.224	12.280	726.206
124000000	6.347	8.423	0.3968	0.1677	0.2143	0.2212	0.3640	0.1999	0.1666	0.2696	0.6343	1.7315	4.2673E-3	15.828	12.272	718.585
125000000	6.193	8.506	0.3879	0.1679	0.2186	0.2256	0.3543	0.1876	0.1883	0.2698	0.6238	1.7525	4.4797E-3	15.727	12.621	705.702
126000000	6.359	8.833	0.3824	0.1668	0.2277	0.2231	0.3511	0.1797	0.1915	0.2776	0.6224	1.7552	4.3595E-3	17.097	12.541	738.171
127000000	6.694	8.982	0.3963	0.1682	0.2063	0.2292	0.3636	0.2033	0.1652	0.2679	0.6058	1.7883	4.3053E-3	16.620	12.433	733.355
128000000	6.118	8.520	0.3805	0.1765	0.2139	0.2291	0.3550	0.1901	0.1845	0.2704	0.6177	1.7645	4.6665E-3	16.568	12.027	700.993
129000000	6.214	9.258	0.3828	0.1664	0.2260	0.2247	0.3554	0.1936	0.1869	0.2641	0.6268	1.7464	4.3016E-3	16.662	12.891	727.793
130000000	7.175	8.906	0.3909	0.1710	0.2097	0.2284	0.3494	0.1906	0.1783	0.2817	0.6034	1.7933	4.3629E-3	16.778	12.203	731.917
131000000	6.865	8.492	0.4089	0.1609	0.2208	0.2095	0.3569	0.1926	0.1801	0.2704	0.6319	1.7361	4.4847E-3	16.065	12.475	709.419
132000000	6.191	9.276	0.3967	0.1770	0.2202	0.2061	0.3469	0.2055	0.1801	0.2676	0.6283	1.7435	4.3736E-3	15.858	12.554	727.210
133000000	6.401	8.105	0.3861	0.1739	0.2082	0.2319	0.3448	0.1869	0.1884	0.2798	0.6179	1.7642	4.6166E-3	15.460	12.758	692.896
134000000	6.306	9.159	0.3774	0.1744	0.2215	0.2267	0.3546	0.2009	0.1731	0.2714	0.6220	1.7560	4.5864E-3	15.764	12.119	703.691
135000000	7.084	8.601	0.3918	0.1645	0.2243	0.2193	0.3433	0.1891	0.1858	0.2819	0.6363	1.7274	4.3961E-3	16.274	13.008	723.529
136000000	6.607	9.102	0.3930	0.1791	0.2107	0.2173	0.3501	0.1756	0.1926	0.2817	0.5953	1.8093	4.4925E-3	16.644	12.200	709.424
137000000	6.440	8.747	0.3911	0.1618	0.2118	0.2353	0.3679	0.1999	0.1761	0.2561	0.6236	1.7528	4.5405E-3	15.289	12.031	689.457
138000000	5.680	9.423	0.3801	0.1823	0.2146	0.2230	0.3714	0.1960	0.1668	0.2658	0.6089	1.7822	4.4872E-3	15.203	12.256	703.279
139000000	6.253	9.390	0.3942	0.1638	0.2028	0.2392	0.3522	0.1872	0.1684	0.2922	0.6061	1.7878	4.5505E-3	15.230	12.250	699.018
140000000	5.863	9.095	0.3928	0.1638	0.2069	0.2365	0.3468	0.2027	0.1739	0.2766	0.6116	1.7768	4.5943E-3	15.040	12.772	689.253
141000000	5.994	8.768	0.3892	0.1710	0.2163	0.2236	0.3460	0.1907	0.1724	0.2909	0.6367	1.7267	4.4004E-3	15.166	12.359	698.578
142000000	6.816	8.879	0.4024	0.1807	0.2047	0.2122	0.3625	0.1895	0.1690	0.2790	0.6215	1.7570	4.571E-3	15.528	13.004	696.149
143000000	6.015	8.370	0.3819	0.1680	0.2158	0.2343	0.3617	0.1882	0.1773	0.2729	0.6081	1.7838	4.2426E-3	16.338	12.729	730.607
144000000	6.625	8.975	0.3970	0.1641	0.2110	0.2279	0.3371	0.1984	0.1820	0.2825	0.6155	1.7690	4.5406E-3	15.084	12.071	694.628
145000000	6.455	9.567	0.4035	0.1541	0.2109	0.2315	0.3565	0.1932	0.1804	0.2699	0.5983	1.8034	4.4993E-3	16.640	12.557	728.400
146000000	6.028	9.312	0.3963	0.1591	0.2135	0.2311	0.3543	0.1855	0.1854	0.2747	0.6166	1.7668	4.3699E-3	16.472	12.688	721.389
147000000	7.263	9.082	0.4034	0.1703	0.2028	0.2235	0.3518	0.1987	0.1795	0.2701	0.6212	1.7577	4.3898E-3	17.219	12.286	713.649
148000000	6.286	8.172	0.3893	0.1692	0.2195	0.2220	0.3529	0.2002	0.1824	0.2645	0.6367	1.7266	4.3081E-3	18.304	12.535	733.683
149000000	5.617	8.914	0.3908	0.1733	0.2172	0.2186	0.3502	0.1856	0.1776	0.2865	0.6179	1.7642	4.4922E-3	16.634	11.963	713.394
150000000	6.293	9.174	0.4061	0.1609	0.2097	0.2234	0.3309	0.1940	0.1838	0.2913	0.6159	1.7681	4.611E-3	15.534	12.528	692.514
151000000	6.687	9.394	0.3838	0.1750	0.2250	0.2161	0.3438	0.1976	0.1754	0.2831	0.6345	1.7310	4.1959E-3	16.492	12.555	737.298
152000000	6.253	8.721	0.4141	0.1650	0.2009	0.2200	0.3538	0.1849	0.1867	0.2746	0.6314	1.7373	4.3628E-3	15.819	12.350	713.301
153000000	6.515	8.626	0.3900	0.1651	0.2183	0.2266	0.3531	0.2017	0.1787	0.2665	0.6144	1.7712	4.4232E-3	15.748	12.660	711.451
154000000	7.395	8.954	0.4032	0.1808	0.2123	0.2037	0.3573	0.1855	0.1815	0.2757	0.6217	1.7566	4.5268E-3	16.719	12.679	715.908
155000000	6.232	8.920	0.4022	0.1712	0.2163	0.2102	0.3504	0.1925	0.1775	0.2795	0.6348	1.7304	4.52E-3	15.157	12.552	699.480
156000000	6.588	8.789	0.4058	0.1579	0.2280	0.2083	0.3677	0.1923	0.1743	0.2657	0.6522	1.6957	4.6115E-3	16.055	12.056	705.501
157000000	5.581	8.978	0.3941	0.1625	0.2161	0.2274	0.3413	0.1975	0.1741	0.2872	0.6149	1.7702	4.3206E-3	15.845	12.487	720.002
158000000	6.661	9.069	0.3975	0.1613	0.2188	0.2225	0.3646	0.1844	0.1769	0.2741	0.6273	1.7454	4.4229E-3	16.810	12.560	729.453
159000000	6.929	8.565	0.3938	0.1780	0.2052	0.2230	0.3493	0.1870	0.1932	0.2706	0.6067	1.7867	4.4251E-3	16.014	12.710	717.546
160000000	6.561	9.710	0.3903	0.1698	0.2191	0.2208	0.3467	0.1901	0.1805	0.2827	0.6268	1.7463	4.5703E-3	16.794	12.432	725.796
161000000	6.249	7.895	0.4006	0.1640	0.2177	0.2177	0.3289	0.2039	0.1925	0.2747	0.6201	1.7598	4.3173E-3	16.674	13.011	735.736
162000000	6.075	9.306	0.3836	0.1697	0.2169	0.2299	0.3530	0.1777	0.1781	0.2912	0.6257	1.7487	4.3814E-3	15.595	12.342	708.969
163000000	6.586	8.952	0.3992	0.1710	0.2119	0.2180	0.3585	0.1886	0.1853	0.2676	0.6260	1.7481	4.4581E-3	16.452	12.186	720.669
164000000	6.434	8.660	0.3901	0.1672	0.2162	0.2265	0.3398	0.1932	0.1816	0.2854	0.6084	1.7832	4.3592E-3	17.076	12.138	720.400
165000000	5.882	8.605	0.3908	0.1724	0.2110	0.2258	0.3608	0.1941	0.1801	0.2649	0.6386	1.7227	4.5249E-3	17.020	12.378	727.949
166000000	6.166	8.933	0.4036	0.1758	0.2060	0.2146	0.3462	0.1917	0.1809	0.2812	0.6189	1.7623	4.4159E-3	15.876	12.443	726.579
167000000	6.585	9.212	0.3999	0.1676	0.2163	0.2162	0.3610	0.1889	0.1859	0.2642	0.6086	1.7828	4.3592E-3	16.553	12.211	718.995
