state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-4.279	3.386	5.806	3.978	4.171	5.659	8.434	10.848	9.301	11.086	10.514	7.271	5.847	5.399	4.740	4.595	4.518	5.063	5.126	6.695	11.716	7.761	8.352	4.068	6.064	6.634	7.421	6.339	8.896	4.978	7.699	7.794	5.661	9.271	10.047	5.507	9.298	5.363	5.493	5.897	2.759	1.770	3.610	2.780	1.741	6.088	5.563	-3.011	-0.060	-4.499
2000000	7.550	6.455	1.355	1.749	4.235	4.498	5.240	8.582	6.007	7.730	9.318	7.413	5.440	7.819	3.552	6.418	5.325	3.928	5.575	9.225	8.859	6.348	5.163	5.047	5.073	8.025	6.043	7.489	6.842	5.056	7.029	9.196	5.854	8.395	7.263	5.371	7.979	4.998	6.862	6.279	3.067	1.946	2.986	3.387	3.284	1.697	3.310	-1.483	1.116	1.888
3000000	12.820	6.120	8.262	3.765	4.069	9.229	10.611	8.831	11.800	12.400	11.352	11.141	5.724	5.408	3.690	4.615	7.566	4.746	4.564	7.669	6.142	7.148	5.597	4.794	5.375	8.238	6.301	5.989	7.061	5.004	8.290	11.913	6.536	10.638	8.988	5.016	9.434	6.139	5.336	8.435	3.050	1.716	3.104	6.825	1.722	9.880	7.097	-3.325	-5.120	-8.134
4000000	-0.244	1.971	2.681	3.466	3.573	6.743	5.790	6.675	6.874	8.616	7.790	6.293	6.410	6.405	4.551	4.441	6.442	4.510	4.724	6.522	7.590	7.426	4.826	4.479	7.552	5.869	6.660	7.396	6.269	5.175	8.404	9.845	5.865	6.944	8.349	5.390	6.710	5.097	7.576	6.773	3.175	3.696	1.703	2.553	2.965	4.163	1.038	-1.611	-2.887	-3.153
5000000	6.844	4.997	3.408	3.425	5.260	4.394	5.640	6.111	7.670	8.184	8.671	6.374	7.660	6.986	3.833	5.683	5.089	4.142	5.082	8.259	8.594	7.300	4.439	5.250	5.609	7.926	6.103	6.764	7.771	4.686	6.519	10.129	6.469	6.183	7.835	6.276	8.328	5.218	5.987	6.495	2.433	3.397	2.053	3.944	3.824	3.310	0.612	-2.148	-5.165	-2.837
6000000	4.381	0.885	1.071	4.989	6.155	11.630	10.506	11.477	12.117	11.454	8.976	7.426	6.268	4.255	5.948	3.472	5.593	5.695	5.205	6.695	7.956	8.142	5.093	4.938	5.377	7.078	6.148	8.426	6.277	5.118	9.203	10.400	5.310	8.735	9.741	5.267	9.023	4.954	7.182	6.956	2.721	3.875	1.184	3.077	3.116	4.310	2.707	-1.073	-5.507	-3.928
7000000	3.948	4.142	4.958	2.891	4.281	8.428	10.517	8.463	6.268	8.732	9.425	5.860	6.229	5.863	4.759	5.191	4.667	4.173	5.754	5.490	6.267	8.596	4.503	5.172	5.865	6.760	6.535	6.207	7.900	5.157	6.547	7.932	5.857	8.372	7.591	5.587	8.662	5.416	7.808	6.575	3.406	1.765	2.313	4.204	3.947	1.431	2.393	3.848	-2.115	-3.055
8000000	6.617	5.280	2.307	5.129	1.962	5.918	5.536	6.984	10.151	9.933	10.564	7.339	7.623	6.428	3.641	4.420	5.072	4.490	5.309	8.985	10.603	7.800	4.818	6.748	4.593	7.965	6.389	6.316	9.347	5.265	6.546	9.339	6.221	8.353	9.679	5.368	7.468	5.191	8.542	6.513	3.427	1.979	2.324	3.251	4.948	1.631	3.302	1.028	-1.367	-4.036
9000000	4.095	3.184	1.006	2.545	4.851	6.126	3.771	6.360	8.410	9.888	8.321	5.747	5.522	5.151	4.347	4.464	4.679	5.502	6.020	5.230	7.231	7.365	5.133	5.045	5.722	6.939	6.201	5.952	5.976	5.706	7.520	7.694	6.105	6.922	7.765	5.459	7.374	4.946	7.494	6.145	3.495	2.095	3.548	4.000	3.610	3.704	2.993	1.730	-1.774	-3.350
10000000	2.132	4.939	4.604	3.097	5.116	5.227	7.836	6.916	8.332	9.765	10.564	7.780	8.424	6.325	4.051	5.162	5.291	4.763	4.810	6.384	8.778	7.248	4.684	5.251	5.727	6.638	7.409	5.231	6.702	5.562	6.245	6.605	6.005	7.781	9.616	5.435	7.298	5.140	6.528	6.101	2.664	3.884	1.993	1.612	3.167	2.619	3.764	-1.355	-1.303	-2.351
