state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
11000000	0.1237	1.2617	0.1453	4.1959E-2	4.2708	0.1566	0.2802	0.2675	0.2057	0.2856	0.2412	4.2508E-4	1.3394E-4	4.1847E-4	0.3168	2.635E-2	0.154	18.225	2262.009
12000000	0.1121	1.2617	0.1570	3.2137E-2	4.2800	0.1572	0.2893	0.2703	0.2138	0.2804	0.2356	4.1902E-4	1.3998E-4	4.0913E-4	0.3323	-1.9552E-2	0.171	18.762	2331.649
13000000	0.1369	1.2161	0.1546	3.683E-2	4.3085	0.1470	0.2846	0.2697	0.2051	0.2908	0.2344	4.3476E-4	1.6113E-4	4.16E-4	0.3679	-9.4433E-4	0.291	18.378	2267.823
14000000	0.1085	1.2593	0.1532	3.6592E-2	4.2956	0.1468	0.2903	0.2696	0.2079	0.2858	0.2367	4.1912E-4	1.4449E-4	4.1781E-4	0.3479	-2.169E-2	0.204	18.427	2289.419
15000000	0.1361	1.2546	0.1474	3.2229E-2	4.2857	0.1440	0.2937	0.2676	0.2078	0.2854	0.2392	4.3502E-4	1.4159E-4	4.2277E-4	0.3263	-4.4715E-3	0.191	18.702	2281.747
16000000	0.1163	1.2125	0.1628	2.8987E-2	4.3089	0.1703	0.3050	0.2716	0.2098	0.2846	0.2340	4.583E-4	1.5306E-4	4.5183E-4	0.3351	-8.4291E-3	0.440	18.591	2227.113
17000000	0.1125	1.2478	0.1466	2.6348E-2	4.3063	0.1606	0.2895	0.2659	0.2052	0.2901	0.2388	4.4208E-4	1.5988E-4	4.3116E-4	0.3636	5.8801E-3	0.251	18.613	2198.987
18000000	0.1256	1.2077	0.1596	3.9808E-2	4.2946	0.1727	0.2832	0.2714	0.2060	0.2879	0.2348	4.4745E-4	1.5728E-4	4.417E-4	0.3523	-7.4624E-3	0.275	18.297	2165.950
19000000	0.1316	1.2240	0.1579	3.3068E-2	4.2623	0.1911	0.2981	0.2726	0.2052	0.2848	0.2374	4.5347E-4	1.7008E-4	4.4512E-4	0.3829	-3.5632E-2	0.070	18.487	2172.142
20000000	0.1224	1.1758	0.1580	3.5068E-2	4.3565	0.1521	0.2966	0.2707	0.2059	0.2920	0.2313	4.6901E-4	1.6336E-4	4.5599E-4	0.3476	-5.6479E-3	0.088	18.251	2132.192
21000000	0.1250	1.2089	0.1544	3.1545E-2	4.3235	0.1567	0.2928	0.2680	0.2103	0.2919	0.2298	4.8123E-4	1.889E-4	4.6379E-4	0.4029	5.1414E-4	0.137	18.293	2115.003
22000000	0.1207	1.2315	0.1576	3.7823E-2	4.2926	0.1597	0.2975	0.2692	0.2100	0.2911	0.2296	4.5466E-4	1.626E-4	4.455E-4	0.3573	3.0552E-2	0.232	18.297	2144.932
23000000	0.1291	1.2732	0.1608	3.5083E-2	4.2603	0.1415	0.2979	0.2692	0.2074	0.2916	0.2317	4.6292E-4	1.5955E-4	4.5195E-4	0.3539	-1.4759E-2	0.103	18.325	2131.493
24000000	9.8067E-2	1.1911	0.1512	3.2344E-2	4.3625	0.1648	0.2792	0.2702	0.2116	0.2861	0.2321	4.8493E-4	1.7108E-4	4.7198E-4	0.3547	-2.2852E-2	0.533	18.359	2077.779
25000000	0.1118	1.2384	0.1393	3.9007E-2	4.3135	0.1580	0.2847	0.2723	0.2077	0.2799	0.2401	4.3815E-4	1.5276E-4	4.3156E-4	0.3509	5.1272E-2	0.157	18.361	2190.583
26000000	0.1275	1.2634	0.1390	2.5826E-2	4.2949	0.1494	0.2883	0.2695	0.2097	0.2843	0.2364	4.4519E-4	1.4753E-4	4.3922E-4	0.3302	1.6741E-2	0.097	18.227	2158.191
27000000	0.1300	1.3064	0.1472	3.7156E-2	4.2157	0.1636	0.2874	0.2722	0.2080	0.2849	0.2348	4.4682E-4	1.4345E-4	4.3824E-4	0.3242	-4.3877E-2	0.189	18.309	2149.242
28000000	0.1272	1.2009	0.1549	2.8428E-2	4.3283	0.1603	0.2748	0.2716	0.2111	0.2846	0.2327	4.5444E-4	1.7436E-4	4.44E-4	0.3776	-3.8882E-2	0.299	18.267	2141.445
29000000	0.1190	1.2459	0.1392	3.8965E-2	4.2921	0.1648	0.2872	0.2727	0.2091	0.2840	0.2342	4.7814E-4	1.7351E-4	4.606E-4	0.3724	-2.7901E-2	0.138	18.370	2092.350
30000000	0.1221	1.3057	0.1828	2.9382E-2	4.1825	0.1776	0.2898	0.2690	0.2121	0.2781	0.2408	4.7283E-4	1.6044E-4	4.6252E-4	0.3415	-5.5102E-2	0.244	18.808	2166.171
31000000	0.1145	1.2052	0.1641	3.9372E-2	4.3239	0.1528	0.2915	0.2689	0.2042	0.2938	0.2330	4.5466E-4	1.5645E-4	4.446E-4	0.3444	-4.642E-2	0.114	18.268	2147.982
32000000	0.1111	1.2290	0.1423	3.4611E-2	4.3179	0.1651	0.2828	0.2714	0.2015	0.2930	0.2341	4.6765E-4	1.6093E-4	4.5033E-4	0.3375	-8.8273E-4	0.132	18.260	2131.983
33000000	0.1184	1.2413	0.1466	3.4763E-2	4.3061	0.1528	0.2864	0.2707	0.2124	0.2844	0.2326	4.6272E-4	1.7204E-4	4.5679E-4	0.3539	-5.3509E-2	0.241	18.274	2131.099
34000000	0.1251	1.1987	0.1612	3.7677E-2	4.3199	0.1575	0.2805	0.2696	0.2142	0.2870	0.2292	4.6595E-4	1.5538E-4	4.4775E-4	0.3243	-9.815E-3	0.103	18.246	2149.230
35000000	0.1213	1.1989	0.1682	2.868E-2	4.3332	0.1497	0.3000	0.2696	0.2073	0.2915	0.2317	4.5574E-4	1.4262E-4	4.5254E-4	0.3215	-1.4842E-2	0.249	18.912	2137.913
36000000	0.1143	1.2518	0.1467	3.3782E-2	4.2945	0.1589	0.3031	0.2680	0.2041	0.2858	0.2422	4.7799E-4	1.7345E-4	4.6465E-4	0.3676	-1.1983E-2	0.208	18.265	2092.032
37000000	0.1296	1.2313	0.1570	3.0796E-2	4.2850	0.1663	0.2849	0.2758	0.2056	0.2891	0.2295	4.468E-4	1.5514E-4	4.3626E-4	0.3459	-3.0434E-2	0.080	18.355	2132.862
38000000	0.1256	1.2330	0.1495	3.5601E-2	4.3156	0.1407	0.2850	0.2798	0.2071	0.2830	0.2301	4.5921E-4	1.6268E-4	4.4535E-4	0.3416	-2.316E-3	0.180	18.227	2133.861
39000000	0.1191	1.2864	0.1680	2.7818E-2	4.2319	0.1668	0.2895	0.2681	0.2075	0.2887	0.2358	4.6067E-4	1.7323E-4	4.5234E-4	0.3757	-6.3834E-2	0.095	18.235	2129.037
40000000	0.1321	1.2877	0.1457	3.5615E-2	4.2472	0.1517	0.2851	0.2635	0.2067	0.2898	0.2399	4.4245E-4	1.4498E-4	4.3422E-4	0.3285	-3.3986E-2	0.215	18.316	2147.688
41000000	0.1137	1.2031	0.1529	3.6765E-2	4.3307	0.1628	0.2748	0.2713	0.2049	0.2918	0.2320	4.5405E-4	1.6913E-4	4.3586E-4	0.3533	-4.4952E-2	0.125	18.525	2160.261
42000000	0.1277	1.2670	0.1529	3.6195E-2	4.2579	0.1583	0.2864	0.2709	0.2096	0.2846	0.2349	4.6743E-4	1.6946E-4	4.5429E-4	0.3505	-7.8968E-3	0.091	20.601	2175.760
43000000	0.1192	1.2033	0.1557	3.425E-2	4.3115	0.1760	0.2927	0.2685	0.2101	0.2885	0.2329	4.6582E-4	1.5929E-4	4.5313E-4	0.3375	1.4912E-2	0.177	18.570	2126.560
44000000	0.1230	1.2988	0.1515	4.1765E-2	4.2262	0.1588	0.2949	0.2692	0.2054	0.2874	0.2379	4.7833E-4	1.6308E-4	4.623E-4	0.3435	3.7704E-2	0.136	18.251	2125.474
45000000	0.1019	1.2883	0.1554	2.972E-2	4.2628	0.1619	0.2835	0.2755	0.2046	0.2801	0.2398	4.4688E-4	1.738E-4	4.3616E-4	0.3677	8.0223E-3	0.355	18.684	2156.005
46000000	0.1152	1.2719	0.1559	4.305E-2	4.2648	0.1492	0.2890	0.2671	0.2047	0.2886	0.2396	4.5657E-4	1.6226E-4	4.4743E-4	0.3612	4.6437E-3	0.416	18.370	2151.127
47000000	0.1229	1.2894	0.1576	4.4586E-2	4.2159	0.1696	0.3161	0.2764	0.2091	0.2815	0.2331	4.9622E-4	1.9514E-4	4.8185E-4	0.3862	-9.439E-3	0.448	18.850	2110.635
48000000	0.1130	1.2570	0.1561	4.0398E-2	4.2721	0.1615	0.2871	0.2724	0.2056	0.2826	0.2394	4.544E-4	1.7607E-4	4.4705E-4	0.3849	-1.0009E-2	0.461	18.499	2124.360
49000000	0.1175	1.1939	0.1589	3.2885E-2	4.3318	0.1650	0.2902	0.2727	0.2098	0.2879	0.2296	4.7362E-4	1.744E-4	4.6098E-4	0.3866	-4.2013E-3	0.144	18.264	2099.041
50000000	0.1197	1.2316	0.1519	4.34E-2	4.2927	0.1607	0.2854	0.2736	0.2067	0.2892	0.2305	4.6087E-4	1.6574E-4	4.4394E-4	0.3579	1.2141E-2	0.106	18.285	2117.246
51000000	0.1369	1.2181	0.1534	3.3706E-2	4.2886	0.1694	0.2892	0.2708	0.2034	0.2920	0.2338	4.6175E-4	1.8804E-4	4.4486E-4	0.4010	1.003E-2	0.245	18.959	2089.284
52000000	0.1206	1.1872	0.1614	3.1788E-2	4.3286	0.1705	0.2694	0.2704	0.2131	0.2867	0.2298	4.5763E-4	1.5968E-4	4.4681E-4	0.3501	-4.0648E-3	0.190	18.567	2107.493
53000000	0.1226	1.2213	0.1547	3.8479E-2	4.3031	0.1599	0.2875	0.2780	0.2049	0.2877	0.2294	4.6722E-4	1.5074E-4	4.6044E-4	0.3269	-9.4462E-3	0.290	18.430	2105.945
54000000	0.1323	1.2363	0.1517	4.3734E-2	4.2698	0.1662	0.2928	0.2705	0.2049	0.2902	0.2345	4.7359E-4	1.7524E-4	4.5468E-4	0.3779	6.5333E-3	0.420	18.380	2088.835
55000000	0.1210	1.2566	0.1487	4.0724E-2	4.2770	0.1560	0.3011	0.2711	0.2035	0.2827	0.2427	4.6155E-4	1.6034E-4	4.4945E-4	0.3438	1.6732E-2	0.169	18.654	2155.799
56000000	0.1101	1.2439	0.1284	3.246E-2	4.3245	0.1607	0.2890	0.2707	0.2102	0.2853	0.2338	4.5562E-4	1.6076E-4	4.4179E-4	0.3561	-1.1794E-2	0.245	18.288	2169.933
57000000	0.1287	1.2869	0.1503	3.6194E-2	4.2356	0.1623	0.2827	0.2690	0.2069	0.2850	0.2390	4.5402E-4	1.3488E-4	4.4543E-4	0.3006	-1.4478E-2	0.250	18.623	2141.018
58000000	0.1297	1.2939	0.1490	3.7458E-2	4.2273	0.1626	0.2929	0.2688	0.2146	0.2802	0.2364	4.7297E-4	1.7209E-4	4.6493E-4	0.3698	-1.4013E-2	0.241	18.992	2148.088
59000000	0.1242	1.2093	0.1574	4.3795E-2	4.3088	0.1565	0.3104	0.2755	0.2018	0.2865	0.2362	4.544E-4	1.5097E-4	4.4503E-4	0.3233	1.0839E-2	0.255	18.326	2169.370
60000000	0.1184	1.2243	0.1652	3.22E-2	4.3013	0.1585	0.2858	0.2685	0.2112	0.2833	0.2370	4.6281E-4	1.8125E-4	4.5807E-4	0.3831	-9.2821E-2	0.377	18.258	2087.927
61000000	0.1158	1.1856	0.1536	3.557E-2	4.3473	0.1622	0.2946	0.2668	0.2064	0.2929	0.2339	4.733E-4	1.5821E-4	4.4989E-4	0.3372	-3.4406E-2	0.288	18.408	2120.995
62000000	0.1156	1.2171	0.1575	3.4844E-2	4.3262	0.1488	0.2821	0.2720	0.2092	0.2894	0.2294	4.6272E-4	1.5695E-4	4.5092E-4	0.3261	3.6465E-2	0.177	18.277	2150.758
63000000	0.1045	1.2107	0.1346	3.1246E-2	4.3474	0.1716	0.3085	0.2667	0.2132	0.2885	0.2316	4.6079E-4	1.6506E-4	4.4754E-4	0.3517	-2.6218E-3	0.143	18.616	2193.056
64000000	0.1240	1.3113	0.1429	3.8628E-2	4.2002	0.1831	0.2746	0.2707	0.2163	0.2813	0.2317	4.6223E-4	1.643E-4	4.4437E-4	0.3612	-4.0311E-2	0.208	18.265	2169.431
65000000	0.1204	1.1819	0.1484	3.1709E-2	4.3551	0.1626	0.2981	0.2810	0.2067	0.2837	0.2286	4.5157E-4	1.5573E-4	4.4129E-4	0.3377	-1.6452E-2	0.268	18.544	2160.620
66000000	0.1210	1.2779	0.1358	3.0212E-2	4.2836	0.1515	0.2979	0.2688	0.2051	0.2903	0.2358	4.7026E-4	1.4867E-4	4.5437E-4	0.3073	2.7524E-2	0.139	18.580	2124.446
67000000	0.1227	1.1475	0.1500	3.1072E-2	4.3905	0.1583	0.3060	0.2745	0.2065	0.2865	0.2325	4.7203E-4	1.6506E-4	4.5635E-4	0.3540	-1.4984E-2	0.345	18.638	2143.890
68000000	0.1133	1.1789	0.1568	3.8655E-2	4.3470	0.1653	0.2998	0.2810	0.2031	0.2887	0.2272	4.6972E-4	1.6319E-4	4.4912E-4	0.3434	1.3555E-2	0.183	18.254	2108.906
69000000	0.1258	1.3337	0.1534	3.5384E-2	4.1969	0.1548	0.2960	0.2658	0.2116	0.2857	0.2369	4.8629E-4	1.6919E-4	4.6615E-4	0.3514	-8.9557E-3	0.233	18.503	2096.960
70000000	0.1091	1.2115	0.1551	4.1971E-2	4.3173	0.1650	0.2859	0.2782	0.2061	0.2835	0.2322	4.5765E-4	1.6894E-4	4.372E-4	0.3629	-2.3941E-2	0.095	18.237	2136.180
71000000	0.1223	1.2804	0.1571	3.699E-2	4.2506	0.1526	0.2903	0.2677	0.2116	0.2851	0.2356	4.6797E-4	1.7038E-4	4.5463E-4	0.3771	-2.2104E-2	0.237	18.240	2118.235
72000000	0.1332	1.2718	0.1541	3.21E-2	4.2578	0.1510	0.2892	0.2687	0.2140	0.2812	0.2361	4.7311E-4	1.9462E-4	4.6491E-4	0.3924	-2.4681E-2	0.250	18.419	2126.493
73000000	0.1143	1.2705	0.1655	3.4518E-2	4.2454	0.1699	0.3043	0.2607	0.2135	0.2884	0.2374	4.6586E-4	1.5729E-4	4.4773E-4	0.3408	-2.0084E-2	0.090	18.294	2141.032
74000000	0.1306	1.2391	0.1522	3.8081E-2	4.2894	0.1508	0.2885	0.2728	0.2090	0.2852	0.2329	4.7659E-4	1.3998E-4	4.5931E-4	0.2903	3.0786E-4	0.199	18.445	2109.919
75000000	0.1291	1.2663	0.1464	3.2282E-2	4.2835	0.1424	0.2843	0.2759	0.2091	0.2762	0.2388	4.6578E-4	1.7605E-4	4.5601E-4	0.3649	1.1329E-2	0.295	18.650	2096.440
76000000	0.1288	1.2112	0.1564	3.8155E-2	4.3213	0.1442	0.2826	0.2688	0.1997	0.2961	0.2354	4.4605E-4	1.4475E-4	4.3896E-4	0.3323	1.8627E-3	0.253	18.355	2153.902
77000000	0.1259	1.2559	0.1616	3.0359E-2	4.2600	0.1662	0.2812	0.2704	0.2029	0.2902	0.2364	4.5458E-4	1.711E-4	4.3502E-4	0.3720	-3.6421E-2	0.186	18.365	2167.866
78000000	0.1162	1.2981	0.1662	3.1844E-2	4.2393	0.1484	0.2652	0.2656	0.2131	0.2879	0.2334	4.4183E-4	1.5461E-4	4.3278E-4	0.3383	-2.873E-2	0.364	18.408	2192.263
79000000	0.1147	1.2173	0.1588	3.5014E-2	4.2999	0.1743	0.2945	0.2761	0.2084	0.2883	0.2273	4.4547E-4	1.4717E-4	4.3604E-4	0.3345	-2.7904E-2	0.108	18.481	2253.465
80000000	0.1284	1.2357	0.1572	4.3591E-2	4.2539	0.1813	0.2946	0.2731	0.2007	0.2907	0.2355	4.2696E-4	1.3835E-4	4.1839E-4	0.3190	-2.9728E-2	0.267	18.966	2291.055
81000000	0.1157	1.1386	0.1710	4.0638E-2	4.3849	0.1492	0.2816	0.2769	0.2047	0.2900	0.2283	4.2893E-4	1.5474E-4	4.1825E-4	0.3589	2.4776E-3	0.477	18.936	2272.915
82000000	0.1318	1.2292	0.1359	3.7985E-2	4.2946	0.1705	0.2830	0.2664	0.2074	0.2845	0.2417	4.4056E-4	1.4348E-4	4.2634E-4	0.3246	-8.1266E-3	0.287	18.337	2270.781
83000000	0.1241	1.2381	0.1542	3.464E-2	4.2924	0.1565	0.2846	0.2698	0.2106	0.2863	0.2332	4.1969E-4	1.3688E-4	4.0879E-4	0.3219	-2.0237E-2	0.172	18.807	2304.726
84000000	0.1141	1.2408	0.1435	4.2804E-2	4.2905	0.1683	0.2803	0.2689	0.2107	0.2879	0.2325	4.4044E-4	1.5323E-4	4.1644E-4	0.3372	-2.206E-2	0.171	18.624	2290.251
85000000	0.1102	1.2230	0.1492	3.3992E-2	4.3221	0.1615	0.2863	0.2727	0.2081	0.2912	0.2279	4.3047E-4	1.3045E-4	4.2041E-4	0.2939	-3.6723E-2	0.099	18.737	2313.092
86000000	0.1389	1.2308	0.1510	3.8351E-2	4.2682	0.1727	0.2694	0.2676	0.2066	0.2976	0.2281	4.1907E-4	1.3864E-4	4.1612E-4	0.3255	5.1929E-3	0.292	18.287	2321.215
87000000	0.1251	1.2438	0.1631	3.552E-2	4.2860	0.1464	0.2805	0.2692	0.2108	0.2923	0.2277	4.2283E-4	1.5394E-4	4.1321E-4	0.3607	-1.7936E-2	0.099	18.605	2274.204
88000000	0.1371	1.2589	0.1658	3.8352E-2	4.2308	0.1691	0.2858	0.2721	0.2050	0.2855	0.2374	4.2229E-4	1.2008E-4	4.1501E-4	0.2904	6.8498E-4	0.125	18.321	2288.624
89000000	0.1155	1.2559	0.1675	3.5685E-2	4.2471	0.1784	0.2974	0.2657	0.2144	0.2851	0.2349	4.2131E-4	1.296E-4	4.2105E-4	0.3101	-2.7099E-2	0.182	18.625	2313.233
90000000	0.1266	1.2535	0.1537	3.5882E-2	4.2601	0.1703	0.2933	0.2768	0.2078	0.2798	0.2356	4.147E-4	1.3249E-4	4.1834E-4	0.3241	-1.5403E-2	0.304	18.621	2306.391
91000000	0.1295	1.2612	0.1679	3.6525E-2	4.2504	0.1544	0.3030	0.2779	0.2053	0.2813	0.2355	4.023E-4	1.2798E-4	3.9535E-4	0.3155	-2.8154E-2	0.518	18.657	2376.637
92000000	0.1439	1.1605	0.1545	3.2532E-2	4.3501	0.1584	0.2964	0.2653	0.2052	0.2941	0.2355	4.1202E-4	1.4204E-4	4.0404E-4	0.3368	-2.3491E-2	0.246	18.792	2392.228
93000000	0.1179	1.2010	0.1491	4.4956E-2	4.3237	0.1634	0.2927	0.2706	0.2083	0.2858	0.2353	4.1625E-4	1.3205E-4	4.0641E-4	0.3223	-2.9537E-2	0.093	18.246	2338.723
94000000	0.1300	1.2534	0.1324	3.18E-2	4.2749	0.1775	0.2835	0.2697	0.2069	0.2897	0.2337	4.0865E-4	1.4147E-4	3.9813E-4	0.3502	-1.6337E-2	0.173	18.304	2366.000
95000000	0.1343	1.2029	0.1356	3.4747E-2	4.3210	0.1715	0.2925	0.2742	0.2061	0.2802	0.2396	4.1876E-4	1.3821E-4	4.1123E-4	0.3365	-1.1721E-2	0.096	18.259	2361.603
96000000	0.1167	1.2109	0.1571	3.4564E-2	4.3173	0.1634	0.2912	0.2689	0.2030	0.2913	0.2368	4.2877E-4	1.4927E-4	4.2109E-4	0.3492	5.4051E-2	0.134	18.257	2300.435
97000000	0.1247	1.1964	0.1423	3.8147E-2	4.3357	0.1626	0.2961	0.2723	0.2053	0.2908	0.2316	4.306E-4	1.4412E-4	4.2415E-4	0.3375	-6.4057E-3	0.331	18.638	2293.757
98000000	0.1104	1.2327	0.1430	4.5214E-2	4.2951	0.1736	0.2896	0.2717	0.2060	0.2857	0.2366	4.0108E-4	1.2425E-4	4.0682E-4	0.3200	1.1618E-2	0.267	18.643	2332.917
99000000	0.1326	1.2578	0.1662	3.2162E-2	4.2469	0.1644	0.2868	0.2667	0.2047	0.2912	0.2374	4.1752E-4	1.5355E-4	4.0845E-4	0.3627	-3.2464E-2	0.198	19.001	2313.742
100000000	9.0155E-2	1.2362	0.1432	3.7205E-2	4.3254	0.1678	0.2924	0.2770	0.2065	0.2807	0.2358	4.1692E-4	1.4387E-4	4.1198E-4	0.3542	1.7559E-2	0.196	18.578	2286.336
101000000	0.1085	1.2386	0.1553	3.3157E-2	4.3064	0.1579	0.2883	0.2648	0.2071	0.2971	0.2310	4.2738E-4	1.7121E-4	4.2414E-4	0.3877	2.1738E-2	0.334	18.484	2234.887
102000000	0.1125	1.2617	0.1560	3.5632E-2	4.2988	0.1355	0.2868	0.2700	0.2083	0.2923	0.2295	4.064E-4	1.3979E-4	4.0525E-4	0.3500	-8.7208E-3	0.208	18.722	2321.241
103000000	0.1221	1.2750	0.1519	3.2068E-2	4.2561	0.1627	0.2778	0.2676	0.2110	0.2887	0.2328	4.3626E-4	1.36E-4	4.2838E-4	0.3155	-1.0605E-2	0.220	18.446	2330.958
104000000	0.1082	1.2382	0.1658	3.288E-2	4.2721	0.1828	0.2825	0.2796	0.2077	0.2816	0.2311	4.2085E-4	1.3493E-4	4.1065E-4	0.3229	1.7188E-2	0.307	18.886	2303.352
105000000	0.1154	1.2699	0.1428	3.7124E-2	4.2589	0.1758	0.2894	0.2713	0.2090	0.2791	0.2406	3.9127E-4	1.184E-4	3.9062E-4	0.2984	-3.0705E-2	0.214	18.944	2398.788
106000000	0.1261	1.2555	0.1510	3.5461E-2	4.2673	0.1646	0.2992	0.2648	0.2116	0.2816	0.2420	4.2743E-4	1.3648E-4	4.2183E-4	0.3325	-4.933E-3	0.277	18.621	2304.776
107000000	0.1158	1.2259	0.1615	3.2915E-2	4.3056	0.1583	0.2916	0.2708	0.2075	0.2883	0.2335	4.1863E-4	1.3321E-4	4.1453E-4	0.3167	-5.0345E-2	0.265	18.517	2293.421
108000000	0.1354	1.2740	0.1428	3.0146E-2	4.2547	0.1629	0.2951	0.2656	0.2080	0.2871	0.2393	4.3774E-4	1.5052E-4	4.3235E-4	0.3364	-5.3424E-2	0.160	18.543	2273.548
109000000	0.1249	1.2181	0.1391	3.9161E-2	4.2969	0.1818	0.2935	0.2661	0.2041	0.2940	0.2358	4.2872E-4	1.3916E-4	4.2171E-4	0.3250	-3.3939E-2	0.196	18.700	2290.470
110000000	0.1346	1.2705	0.1565	3.4918E-2	4.2398	0.1637	0.2980	0.2727	0.2060	0.2893	0.2320	4.3778E-4	1.4712E-4	4.3145E-4	0.3423	-1.2881E-2	0.339	18.405	2222.106
111000000	0.1237	1.2316	0.1533	3.6579E-2	4.2934	0.1614	0.2930	0.2700	0.2115	0.2802	0.2383	4.5091E-4	1.6249E-4	4.3902E-4	0.3635	-2.6281E-2	0.453	18.349	2221.968
112000000	0.1256	1.2583	0.1539	3.0414E-2	4.2660	0.1658	0.2847	0.2686	0.2146	0.2808	0.2360	4.2058E-4	1.342E-4	4.0875E-4	0.3229	-2.9343E-2	0.145	18.841	2329.179
113000000	0.1241	1.1745	0.1479	3.2315E-2	4.3519	0.1692	0.2834	0.2675	0.2090	0.2939	0.2296	4.2763E-4	1.417E-4	4.1735E-4	0.3256	6.4854E-3	0.439	18.975	2272.883
114000000	0.1146	1.2252	0.1427	3.4339E-2	4.3089	0.1743	0.2889	0.2663	0.2161	0.2851	0.2325	4.543E-4	1.6924E-4	4.3058E-4	0.3641	-2.9496E-2	0.172	18.414	2252.457
115000000	0.1158	1.2724	0.1392	4.0637E-2	4.2627	0.1693	0.2974	0.2733	0.2087	0.2830	0.2350	4.2892E-4	1.391E-4	4.1862E-4	0.3156	-3.3193E-3	0.084	18.287	2233.201
116000000	0.1329	1.2320	0.1599	3.5176E-2	4.2802	0.1598	0.2758	0.2710	0.2031	0.2920	0.2338	4.338E-4	1.4767E-4	4.1932E-4	0.3316	-1.1358E-2	0.333	18.901	2214.503
117000000	0.1301	1.2146	0.1502	3.544E-2	4.2958	0.1739	0.2913	0.2677	0.2054	0.2897	0.2371	4.2842E-4	1.5782E-4	4.1982E-4	0.3700	-1.6471E-2	0.185	18.440	2217.900
118000000	0.1246	1.1725	0.1517	2.7978E-2	4.3789	0.1444	0.2964	0.2645	0.2046	0.2956	0.2353	4.5145E-4	1.5814E-4	4.3591E-4	0.3518	-1.1051E-2	0.280	18.385	2182.499
119000000	0.1352	1.1296	0.1569	2.9478E-2	4.3808	0.1680	0.2784	0.2763	0.2035	0.2910	0.2292	4.5382E-4	1.6756E-4	4.4434E-4	0.3488	2.8533E-2	0.394	18.624	2140.633
120000000	0.1142	1.2651	0.1502	3.7562E-2	4.2734	0.1596	0.2966	0.2732	0.2055	0.2842	0.2371	4.6029E-4	1.5555E-4	4.4428E-4	0.3432	1.4013E-2	0.131	18.630	2160.272
121000000	0.1204	1.2224	0.1674	3.4967E-2	4.3018	0.1529	0.2765	0.2642	0.2120	0.2930	0.2308	4.5265E-4	1.4626E-4	4.3895E-4	0.3232	-1.7285E-2	0.243	18.733	2134.609
