state	pscore
1000000	9402
2000000	9409
3000000	9405
4000000	9403
5000000	9401
6000000	9408
7000000	9410
8000000	9412
9000000	9406
10000000	9404
11000000	9409
12000000	9409
13000000	9407
14000000	9409
15000000	9409
16000000	9401
17000000	9409
18000000	9399
19000000	9405
20000000	9400
21000000	9409
22000000	9400
23000000	9402
24000000	9410
25000000	9401
26000000	9396
27000000	9408
28000000	9403
29000000	9401
30000000	9406
31000000	9416
32000000	9408
33000000	9402
34000000	9412
35000000	9411
36000000	9411
37000000	9408
38000000	9416
39000000	9417
40000000	9419
41000000	9410
42000000	9411
43000000	9413
44000000	9415
45000000	9415
46000000	9408
47000000	9405
48000000	9396
49000000	9406
50000000	9413
51000000	9414
52000000	9414
53000000	9407
54000000	9411
55000000	9417
56000000	9408
57000000	9413
58000000	9422
59000000	9413
60000000	9410
61000000	9415
62000000	9417
63000000	9414
64000000	9404
65000000	9413
66000000	9393
67000000	9408
68000000	9412
69000000	9407
70000000	9415
71000000	9411
72000000	9405
73000000	9396
74000000	9404
75000000	9408
76000000	9416
77000000	9408
78000000	9410
79000000	9419
80000000	9416
81000000	9416
82000000	9404
83000000	9415
84000000	9411
85000000	9414
86000000	9410
87000000	9411
88000000	9415
89000000	9413
90000000	9419
91000000	9416
92000000	9411
93000000	9400
94000000	9407
95000000	9401
96000000	9412
97000000	9419
98000000	9412
99000000	9413
100000000	9410
101000000	9415
102000000	9413
103000000	9415
104000000	9410
105000000	9421
106000000	9410
107000000	9408
108000000	9409
109000000	9408
110000000	9404
111000000	9405
112000000	9405
113000000	9413
114000000	9410
115000000	9407
116000000	9412
117000000	9420
118000000	9403
119000000	9419
120000000	9408
121000000	9406
122000000	9414
123000000	9418
124000000	9421
125000000	9419
126000000	9415
127000000	9420
128000000	9412
129000000	9409
130000000	9404
131000000	9412
132000000	9400
133000000	9414
134000000	9417
135000000	9422
136000000	9407
137000000	9413
138000000	9412
139000000	9411
140000000	9407
141000000	9410
142000000	9413
143000000	9404
144000000	9404
145000000	9410
146000000	9412
147000000	9409
148000000	9410
149000000	9405
150000000	9407
151000000	9402
152000000	9415
153000000	9403
154000000	9405
155000000	9416
156000000	9411
157000000	9412
158000000	9408
159000000	9404
160000000	9417
161000000	9413
162000000	9400
163000000	9403
164000000	9406
165000000	9407
166000000	9409
167000000	9410
168000000	9412
169000000	9402
170000000	9412
171000000	9412
172000000	9404
173000000	9411
174000000	9415
175000000	9415
176000000	9421
177000000	9407
178000000	9423
179000000	9419
180000000	9411
181000000	9406
182000000	9408
183000000	9410
184000000	9410
185000000	9422
186000000	9403
187000000	9403
188000000	9407
189000000	9404
190000000	9413
191000000	9423
192000000	9418
193000000	9412
194000000	9407
195000000	9411
196000000	9409
197000000	9409
198000000	9399
199000000	9409
200000000	9404
