state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-2.412	-0.885	0.358	1.841	2.876	4.831	6.694	8.816	9.220	5.968	8.129	7.781	4.528	5.969	4.313	3.889	7.335	5.335	5.818	5.113	8.178	8.156	4.876	5.608	5.096	8.322	6.518	5.437	9.141	4.916	7.718	9.833	5.637	8.589	7.329	5.471	8.560	4.840	7.131	7.536	2.782	1.988	1.992	2.948	5.011	1.839	2.695	-0.321	1.295	0.640
2000000	11.483	9.775	6.856	7.113	7.306	7.005	8.400	10.812	12.881	11.290	8.659	6.538	4.727	6.806	3.962	4.892	5.127	5.004	5.091	5.067	7.238	7.523	4.676	4.740	6.856	8.978	5.708	6.089	6.174	5.364	7.856	9.924	5.957	7.228	10.323	5.330	8.101	5.338	7.010	6.599	2.944	3.662	1.739	2.417	6.283	2.476	1.586	1.628	-2.795	1.826
3000000	6.722	4.157	3.152	2.599	1.965	4.022	7.570	5.307	6.152	7.669	7.285	5.796	5.781	4.858	3.482	5.526	4.684	5.498	5.469	7.680	7.394	7.103	4.662	6.189	5.170	6.959	6.209	7.243	6.134	5.301	8.175	8.225	5.616	8.561	7.103	5.593	6.980	5.645	6.517	6.323	3.004	3.306	2.071	1.943	2.456	2.466	0.566	-0.214	-1.628	-1.633
4000000	5.442	4.737	5.858	9.021	11.674	11.373	11.055	9.898	11.450	9.006	8.869	5.828	6.766	7.097	3.646	5.544	6.898	4.382	5.601	8.044	7.929	7.497	4.657	5.604	5.547	7.555	7.079	5.964	7.562	4.906	8.641	7.074	5.913	8.175	9.009	5.226	7.926	5.341	6.905	7.626	2.936	2.876	1.874	3.375	2.075	1.571	1.382	-3.352	-1.858	-0.503
5000000	-0.228	2.430	3.096	5.674	5.438	6.582	11.532	12.322	11.926	12.275	9.019	5.756	8.778	8.218	4.032	5.401	5.248	3.779	5.850	10.936	12.554	9.761	4.809	5.166	5.506	6.406	6.428	6.634	8.063	5.168	6.594	9.007	5.747	9.490	9.359	5.036	8.870	5.204	7.103	7.319	3.146	3.195	1.605	5.335	4.659	6.213	0.648	-1.580	2.539	3.249
6000000	12.236	10.965	6.612	3.885	2.327	3.336	6.546	7.593	9.119	7.926	8.903	6.070	6.747	7.333	4.102	4.543	5.966	5.026	5.092	6.588	7.169	7.407	5.994	5.013	5.311	6.022	5.755	6.157	8.009	5.520	7.371	8.606	6.116	8.115	8.490	5.168	8.511	4.923	8.436	6.409	4.243	4.103	1.068	3.667	3.762	3.254	1.052	-1.050	1.009	-2.245
7000000	0.647	-0.285	3.850	3.479	1.731	5.807	10.120	10.429	10.193	8.995	7.652	6.411	6.382	6.878	4.298	5.556	4.423	6.294	4.675	7.077	9.963	8.038	4.824	5.156	4.951	5.701	7.740	7.328	6.484	5.017	6.984	8.492	5.263	9.093	9.907	5.591	8.703	5.197	9.211	7.927	4.080	4.213	1.384	2.646	4.395	2.578	3.049	-0.258	-4.750	-7.279
8000000	3.747	5.533	1.726	3.751	6.013	7.218	9.512	8.867	11.340	11.122	9.631	6.846	5.707	5.097	8.112	4.165	7.655	3.664	5.177	8.097	7.873	7.455	5.088	4.545	7.462	7.447	5.931	5.353	8.839	5.047	10.694	11.051	5.657	8.330	9.616	5.767	9.016	5.352	6.733	6.908	3.560	3.193	1.232	2.265	5.105	5.274	1.103	-3.709	-1.494	-1.800
9000000	4.156	6.050	7.704	8.423	3.968	6.129	9.669	9.548	12.059	9.715	8.745	6.970	5.146	8.134	4.090	4.932	4.251	4.625	4.794	8.056	8.361	9.015	4.897	5.431	4.950	7.398	6.370	7.501	6.392	6.451	5.258	7.613	6.697	10.858	9.004	5.316	8.637	4.958	6.830	8.641	4.280	4.513	1.538	3.875	5.395	3.569	2.520	-2.019	-3.017	-1.958
10000000	1.200	0.537	2.109	1.820	1.573	4.280	8.294	10.863	6.863	7.706	8.498	7.571	8.596	5.842	4.320	4.356	4.356	4.827	4.401	7.471	7.128	7.593	4.550	5.608	5.953	5.937	6.485	6.923	7.206	5.505	7.495	7.711	6.585	8.297	8.328	6.058	6.513	5.476	5.959	7.010	4.484	2.979	1.742	2.234	2.781	4.253	3.325	-2.743	-3.642	-5.596
