state	pscore
1000000	9408
2000000	9409
3000000	9409
4000000	9409
5000000	9418
6000000	9407
7000000	9401
8000000	9402
9000000	9406
10000000	9405
11000000	9406
12000000	9407
13000000	9409
14000000	9402
15000000	9418
16000000	9412
17000000	9417
18000000	9410
19000000	9409
20000000	9408
21000000	9419
22000000	9404
23000000	9411
24000000	9413
25000000	9417
26000000	9403
27000000	9417
28000000	9407
29000000	9400
30000000	9402
31000000	9409
32000000	9403
33000000	9412
34000000	9407
35000000	9410
36000000	9417
37000000	9407
38000000	9409
39000000	9408
40000000	9417
41000000	9407
42000000	9424
43000000	9410
44000000	9409
45000000	9410
46000000	9411
47000000	9409
48000000	9416
49000000	9414
50000000	9412
51000000	9408
52000000	9416
53000000	9400
54000000	9412
55000000	9414
56000000	9410
57000000	9408
58000000	9419
59000000	9406
60000000	9419
61000000	9415
62000000	9414
63000000	9417
64000000	9410
65000000	9412
66000000	9420
67000000	9417
68000000	9408
69000000	9410
70000000	9409
71000000	9407
72000000	9409
73000000	9410
74000000	9406
75000000	9415
76000000	9414
77000000	9413
78000000	9416
79000000	9406
80000000	9407
81000000	9411
82000000	9411
83000000	9398
84000000	9404
85000000	9411
86000000	9419
87000000	9419
88000000	9406
89000000	9399
90000000	9409
91000000	9412
92000000	9407
93000000	9406
94000000	9406
95000000	9406
96000000	9409
97000000	9412
98000000	9410
99000000	9406
100000000	9409
101000000	9399
102000000	9399
103000000	9410
104000000	9409
105000000	9411
106000000	9401
107000000	9405
108000000	9407
109000000	9404
110000000	9404
111000000	9398
112000000	9398
113000000	9409
114000000	9399
115000000	9412
116000000	9417
117000000	9417
118000000	9412
119000000	9414
120000000	9409
121000000	9418
122000000	9413
123000000	9413
124000000	9413
125000000	9407
126000000	9413
127000000	9410
128000000	9410
129000000	9409
130000000	9407
131000000	9408
132000000	9406
133000000	9413
134000000	9407
135000000	9403
136000000	9409
137000000	9408
138000000	9414
139000000	9408
140000000	9411
141000000	9405
142000000	9405
143000000	9414
144000000	9408
145000000	9403
146000000	9407
147000000	9404
148000000	9409
149000000	9401
150000000	9413
151000000	9413
152000000	9415
153000000	9401
154000000	9420
155000000	9408
156000000	9403
157000000	9422
158000000	9421
159000000	9419
160000000	9414
161000000	9404
162000000	9407
163000000	9409
164000000	9412
165000000	9402
166000000	9404
167000000	9413
168000000	9415
169000000	9404
170000000	9414
171000000	9413
172000000	9407
173000000	9397
174000000	9417
175000000	9402
176000000	9412
177000000	9404
178000000	9414
179000000	9410
180000000	9401
181000000	9401
182000000	9399
183000000	9397
184000000	9403
185000000	9412
186000000	9406
187000000	9407
188000000	9408
189000000	9407
190000000	9415
191000000	9407
192000000	9416
193000000	9406
194000000	9405
195000000	9394
196000000	9411
197000000	9405
198000000	9412
199000000	9424
200000000	9417
201000000	9408
202000000	9405
203000000	9415
204000000	9416
205000000	9410
206000000	9414
207000000	9403
208000000	9413
209000000	9410
210000000	9416
211000000	9411
212000000	9406
213000000	9414
214000000	9405
215000000	9419
216000000	9422
217000000	9412
218000000	9413
219000000	9419
220000000	9413
221000000	9404
222000000	9414
223000000	9405
224000000	9411
225000000	9419
226000000	9420
227000000	9410
228000000	9414
229000000	9413
230000000	9412
231000000	9410
232000000	9404
233000000	9407
234000000	9409
235000000	9412
236000000	9421
237000000	9416
238000000	9418
239000000	9416
240000000	9415
241000000	9416
242000000	9407
243000000	9410
244000000	9416
245000000	9414
246000000	9415
247000000	9407
248000000	9411
249000000	9405
250000000	9409
251000000	9409
252000000	9406
253000000	9403
254000000	9404
255000000	9411
256000000	9418
257000000	9406
258000000	9419
259000000	9411
260000000	9420
261000000	9410
