state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	9.750	6.634	4.156	1.387	5.709	7.821	5.188	9.839	9.902	7.535	8.041	8.943	5.662	4.731	6.069	4.082	5.780	4.103	5.503	12.094	10.115	8.209	4.849	4.589	7.448	6.014	8.259	5.861	6.106	5.407	7.212	7.113	5.682	8.804	9.433	4.978	7.989	5.620	5.512	6.305	2.329	2.867	2.423	3.037	8.201	6.630	2.598	-0.981	-1.550	0.338
2000000	15.378	10.552	6.186	7.069	4.832	3.518	5.479	4.509	6.043	4.991	7.040	5.728	4.492	6.027	5.463	3.547	7.037	4.237	7.963	5.850	6.312	8.138	4.616	4.846	5.748	6.867	6.196	5.798	7.519	4.838	10.269	10.367	5.603	7.591	6.646	5.915	8.310	4.924	5.797	7.375	2.396	5.566	2.012	4.355	5.941	3.647	3.155	-2.854	-7.749	-1.404
3000000	4.506	4.699	2.422	1.088	5.160	7.563	7.341	5.762	7.451	8.621	6.065	6.272	5.999	5.755	4.304	4.511	5.216	7.195	5.200	5.018	6.168	6.746	5.991	5.509	4.958	6.878	6.467	6.397	7.087	5.031	6.655	8.380	5.868	8.417	8.016	5.299	7.030	5.009	7.138	6.719	2.705	3.088	2.372	1.765	3.812	3.121	3.124	-1.324	0.742	2.355
4000000	7.614	4.947	6.153	8.427	11.235	8.800	8.478	9.330	8.362	8.801	10.738	7.974	5.445	6.021	4.048	4.336	7.537	4.327	4.811	6.814	7.650	7.483	4.214	4.944	8.162	6.151	6.696	5.895	6.358	4.932	7.965	8.903	6.186	8.277	8.149	5.623	8.978	4.968	8.192	6.257	2.966	4.242	1.516	2.935	2.850	5.245	3.842	-1.182	-2.724	-1.689
5000000	3.390	1.818	2.876	1.930	2.894	2.889	6.303	5.303	6.146	6.158	5.593	7.184	6.542	5.446	4.755	3.582	6.340	5.093	4.929	7.529	6.489	7.009	4.762	5.484	5.466	6.997	6.056	6.588	6.682	5.156	6.672	6.163	6.801	7.179	7.781	5.285	6.970	5.170	7.379	5.789	3.463	3.548	1.550	3.185	3.324	2.374	2.612	-2.114	-2.035	-1.302
6000000	-7.362	-2.281	1.894	2.536	9.864	12.215	8.254	7.744	9.773	12.933	7.187	7.502	5.481	6.469	4.287	5.119	4.245	5.694	5.328	6.527	7.887	8.677	4.965	4.830	7.856	8.006	5.799	5.696	8.093	5.376	5.920	7.314	5.954	9.890	9.248	5.464	8.515	5.174	6.345	7.956	2.591	5.589	1.721	1.960	4.581	2.162	2.806	-2.633	-5.018	-4.771
7000000	-0.076	6.954	3.739	3.853	9.209	9.691	12.770	7.426	6.611	10.006	9.185	11.097	4.734	7.612	4.099	7.079	3.873	8.138	4.923	5.474	6.270	8.535	4.891	4.872	4.901	7.150	8.130	5.625	6.971	5.047	7.457	7.483	5.807	10.475	10.168	5.357	8.897	5.277	5.470	6.469	2.738	4.417	1.243	6.872	2.634	1.867	2.623	-5.919	-5.787	-3.201
8000000	7.082	5.701	5.650	5.580	7.282	6.945	6.428	7.697	8.298	8.062	7.689	6.804	6.917	6.235	4.309	4.048	5.676	3.917	4.953	4.988	7.436	8.709	5.722	4.520	8.848	5.716	6.749	5.201	6.796	5.705	5.770	8.831	5.401	9.128	8.792	5.435	8.880	5.293	6.062	6.273	2.998	3.114	2.420	2.968	3.335	3.406	1.361	-2.096	-0.517	0.224
9000000	-2.485	0.073	1.824	1.091	3.933	9.379	8.198	13.095	15.096	12.543	9.784	7.534	7.080	5.328	3.998	3.985	8.017	6.778	4.406	7.093	7.226	7.557	4.640	4.544	8.365	5.768	6.729	5.971	6.449	5.480	7.993	8.431	5.441	8.850	7.445	5.514	7.422	5.224	7.859	6.834	3.740	2.258	4.667	1.809	3.193	4.387	0.110	-1.185	1.505	1.320
10000000	10.136	8.480	6.914	2.914	2.953	8.123	4.791	8.698	9.190	9.445	8.809	9.301	5.479	8.374	4.526	4.514	3.991	6.854	4.033	7.316	6.773	8.910	6.417	4.697	5.432	6.457	7.303	6.398	6.265	4.821	7.052	7.947	6.047	8.711	8.658	5.655	7.914	5.452	6.944	7.502	3.343	2.155	3.720	1.502	3.694	1.301	-0.222	0.393	-2.074	-9.325
11000000	4.247	1.750	0.613	1.823	2.951	4.294	6.550	5.948	6.208	6.404	6.079	6.011	8.927	4.940	4.014	6.070	4.076	4.942	5.505	4.685	7.921	7.036	5.555	5.438	4.826	6.892	6.241	7.312	7.131	4.988	7.621	8.675	5.917	8.240	8.095	5.596	7.341	4.844	7.411	6.448	2.942	2.508	2.041	1.654	2.564	3.317	5.152	-1.310	0.996	2.609
12000000	6.571	6.958	8.190	8.897	6.960	8.450	8.242	10.659	11.336	9.366	9.161	7.549	6.569	6.330	3.431	5.171	4.325	5.678	4.930	7.282	7.291	6.683	4.362	7.358	5.458	6.094	5.960	6.011	7.220	5.567	8.904	8.043	6.211	8.209	6.265	5.522	9.231	5.219	6.691	6.488	2.771	2.974	1.728	1.705	4.266	2.118	1.086	-2.397	-2.500	-4.216
13000000	8.386	2.367	4.648	2.448	5.680	9.185	15.019	16.233	11.575	15.747	14.145	6.643	5.034	6.570	6.959	3.747	10.114	4.091	5.602	8.458	8.661	9.344	4.419	6.472	5.004	6.182	8.338	5.703	11.546	5.006	10.104	8.087	5.835	9.498	7.156	5.270	7.162	4.947	9.515	6.074	2.687	2.737	1.900	5.330	2.521	4.767	4.471	-2.705	-2.568	-1.584
14000000	-4.589	-1.153	0.672	4.747	4.212	6.060	8.947	9.629	11.061	10.682	10.003	5.344	7.578	5.773	4.320	3.687	4.771	5.542	4.941	5.752	7.096	7.629	4.775	5.620	5.252	6.174	6.725	5.989	7.013	5.629	6.904	7.204	6.234	9.366	9.189	5.013	9.508	5.074	7.033	5.888	3.577	1.650	2.910	4.823	2.145	5.292	2.763	-1.695	-3.654	-1.104
15000000	6.256	6.223	8.815	8.830	5.474	3.835	4.281	3.626	7.752	8.421	6.702	5.762	5.793	6.033	4.822	3.994	4.341	5.340	4.710	7.754	8.380	9.228	5.736	4.805	4.955	5.954	6.385	6.309	6.428	5.020	7.741	7.097	6.418	8.382	8.076	5.315	7.332	5.105	6.988	5.247	2.877	1.839	2.439	3.832	2.663	3.439	2.442	-1.831	0.182	-2.931
16000000	0.752	2.405	7.868	4.896	8.231	9.684	11.082	9.580	6.008	7.861	7.631	6.092	6.881	6.306	3.845	4.603	4.446	5.586	5.947	5.815	9.940	8.867	5.383	4.380	7.464	6.497	7.572	5.466	7.016	5.217	8.412	10.142	5.468	8.053	6.776	5.601	8.853	5.228	6.983	5.950	2.822	2.522	2.292	4.036	1.664	3.670	3.042	-1.628	-5.009	-5.667
17000000	4.707	5.047	6.065	6.459	6.727	7.106	6.656	7.504	9.482	8.779	7.510	6.917	5.744	6.257	4.118	4.619	5.610	4.684	5.501	5.243	5.425	6.944	5.854	5.149	4.950	6.399	6.450	6.640	6.257	5.372	6.943	6.702	6.392	7.334	8.295	5.729	7.515	5.283	5.874	6.629	3.054	3.037	1.613	2.592	2.823	1.580	1.847	0.911	-2.481	-2.158
18000000	5.690	3.071	3.355	3.154	2.419	4.254	7.104	8.390	11.832	8.938	9.661	6.776	5.877	7.095	4.243	5.045	4.999	4.322	5.487	6.796	7.081	7.352	4.827	5.454	5.578	6.872	5.916	5.741	7.086	5.079	8.161	7.927	5.544	8.078	7.896	5.783	8.050	5.252	5.710	6.231	2.671	2.815	2.863	1.729	3.386	2.381	2.034	-2.687	-5.169	-2.211
19000000	-0.315	5.790	7.477	4.079	7.513	9.322	7.550	8.555	9.522	9.901	8.460	6.004	4.633	4.941	4.675	4.010	5.534	4.066	6.280	5.728	9.565	8.062	5.389	4.957	6.801	5.291	6.602	7.407	7.146	5.391	6.776	8.729	5.560	7.910	9.702	5.362	7.510	6.209	5.223	6.182	2.543	3.479	2.852	2.070	4.862	2.476	4.319	-1.207	-3.377	-0.580
20000000	-0.120	1.524	1.688	2.380	2.010	5.661	6.877	7.434	7.606	7.071	8.537	6.104	6.314	6.216	3.966	4.159	6.324	4.779	4.782	6.945	7.181	6.645	6.148	4.208	6.477	7.921	6.416	6.480	7.055	5.311	7.115	6.863	6.688	8.149	9.098	5.248	7.023	5.185	6.411	6.225	2.885	2.379	1.681	3.065	2.284	4.300	2.985	-1.285	0.885	2.166
21000000	3.398	3.627	3.160	3.306	3.153	4.071	5.817	4.224	6.764	6.520	6.730	5.843	4.995	6.741	4.508	4.093	5.355	4.976	5.827	5.163	7.256	7.872	4.469	5.436	5.434	5.907	6.939	5.016	7.496	5.501	6.030	8.155	6.462	8.303	7.123	5.080	6.986	5.114	6.551	6.915	2.342	3.587	3.182	1.952	4.105	5.549	3.298	0.267	-2.226	-1.736
22000000	0.084	-0.190	3.455	1.370	4.809	5.632	7.249	10.778	10.036	7.704	7.272	5.930	9.790	5.426	3.780	4.381	5.496	4.264	5.604	12.260	6.670	9.005	4.284	6.024	5.055	7.529	5.389	6.492	7.060	4.979	8.065	6.974	5.587	9.239	8.819	5.544	7.357	5.086	8.246	6.061	2.623	2.554	5.459	2.056	3.351	3.993	5.974	0.399	-4.704	-3.760
23000000	0.682	2.334	2.227	4.602	9.641	9.776	11.373	7.594	8.141	10.075	9.777	5.800	6.673	5.181	4.648	4.024	5.487	5.319	5.245	8.470	9.922	7.416	4.550	5.684	5.413	5.905	7.201	5.726	7.150	5.614	6.561	8.183	6.302	7.725	7.072	5.367	7.033	5.698	6.085	6.086	2.068	3.362	2.305	2.973	2.821	3.455	0.181	-1.884	-4.489	-3.969
24000000	-0.556	3.398	5.785	4.982	5.248	6.874	6.829	5.549	10.202	9.081	7.714	7.022	4.895	7.174	3.698	6.582	5.832	3.716	5.879	5.683	7.705	6.195	4.849	5.089	7.306	5.939	6.470	4.719	9.035	5.384	6.752	8.090	6.326	7.442	9.103	5.092	8.132	5.075	7.750	6.343	2.481	2.767	2.767	2.866	3.533	1.734	2.067	-3.095	-2.486	-0.061
25000000	-4.689	0.880	1.465	3.703	4.053	5.080	4.913	7.865	10.693	9.192	9.355	6.436	5.740	4.837	3.279	6.374	5.129	4.448	5.459	5.115	7.219	6.673	5.104	4.856	6.308	7.039	6.227	7.676	6.404	5.442	5.564	9.918	5.875	9.798	11.815	5.156	7.401	4.898	8.235	5.543	2.051	3.613	4.137	2.054	4.019	3.765	1.510	-3.201	-7.243	-5.149
26000000	15.936	11.593	8.007	2.566	2.785	4.108	13.176	11.935	14.810	7.170	5.948	9.111	5.080	5.386	3.222	4.836	4.822	7.771	5.167	8.458	8.293	6.775	4.781	4.826	6.392	5.099	6.680	7.562	7.693	5.155	7.894	6.792	6.069	8.303	6.345	5.461	9.467	5.423	5.103	7.559	2.132	3.521	2.230	4.031	5.207	1.933	2.269	-5.181	-11.814	-9.629
