state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
21000000	0.1139	1.2061	0.1582	3.6628E-2	4.3252	0.1601	0.2796	0.2689	0.2076	0.2918	0.2317	4.3827E-4	1.726E-4	4.2979E-4	0.3928	-4.9275E-2	0.181	18.244	2155.987
22000000	0.1224	1.2227	0.1731	3.5911E-2	4.2815	0.1643	0.2878	0.2722	0.2093	0.2837	0.2348	4.6155E-4	1.5249E-4	4.4406E-4	0.3256	-1.731E-2	0.223	18.626	2206.225
23000000	0.1202	1.2160	0.1649	3.1217E-2	4.3079	0.1598	0.2822	0.2714	0.2044	0.2905	0.2337	4.5969E-4	1.5704E-4	4.4502E-4	0.3366	1.43E-2	0.159	18.531	2175.411
24000000	0.1204	1.2648	0.1522	4.3367E-2	4.2522	0.1670	0.2757	0.2688	0.2099	0.2916	0.2298	4.5381E-4	1.5814E-4	4.4397E-4	0.3504	1.3999E-2	0.219	18.618	2151.730
25000000	0.1117	1.3122	0.1551	3.1678E-2	4.2426	0.1468	0.2726	0.2661	0.2088	0.2844	0.2407	4.5763E-4	1.5306E-4	4.4784E-4	0.3249	-5.4552E-3	0.155	18.277	2127.703
26000000	0.1372	1.2472	0.1660	3.2893E-2	4.2637	0.1530	0.2931	0.2706	0.2080	0.2902	0.2312	4.7549E-4	1.828E-4	4.5492E-4	0.3739	1.4978E-2	0.388	18.377	2142.322
27000000	0.1162	1.2087	0.1429	3.9321E-2	4.3327	0.1602	0.2917	0.2696	0.2103	0.2804	0.2397	4.7571E-4	1.8972E-4	4.6187E-4	0.4003	-4.6879E-2	0.446	18.760	2117.929
28000000	0.1189	1.2222	0.1544	3.2222E-2	4.2914	0.1808	0.2865	0.2717	0.2138	0.2862	0.2283	4.5016E-4	1.5355E-4	4.4168E-4	0.3343	1.6142E-2	0.187	18.343	2175.213
29000000	0.1303	1.2605	0.1552	3.8273E-2	4.2475	0.1682	0.2918	0.2697	0.2114	0.2843	0.2346	4.3818E-4	1.582E-4	4.2733E-4	0.3506	-7.8257E-3	0.113	18.366	2255.266
30000000	0.1081	1.2337	0.1367	3.271E-2	4.3382	0.1506	0.2907	0.2672	0.2097	0.2941	0.2289	4.3422E-4	1.3969E-4	4.2984E-4	0.3177	-2.5969E-2	0.201	18.312	2269.536
31000000	0.1322	1.2418	0.1428	3.703E-2	4.2814	0.1648	0.2879	0.2679	0.2038	0.2875	0.2407	4.3644E-4	1.5859E-4	4.3141E-4	0.3742	2.2028E-2	0.284	18.614	2211.124
32000000	0.1202	1.2342	0.1618	3.3069E-2	4.3044	0.1463	0.2782	0.2746	0.2021	0.2874	0.2360	4.3785E-4	1.5955E-4	4.2859E-4	0.3530	-4.5063E-2	0.281	18.351	2208.033
33000000	0.1300	1.1849	0.1493	3.868E-2	4.3476	0.1496	0.3001	0.2713	0.2043	0.2928	0.2316	4.4044E-4	1.5534E-4	4.4087E-4	0.3437	-2.6796E-3	0.645	18.900	2168.632
34000000	0.1196	1.2178	0.1644	3.4415E-2	4.3135	0.1502	0.2929	0.2694	0.2068	0.2922	0.2315	4.4648E-4	1.5527E-4	4.4482E-4	0.3467	1.696E-3	0.266	18.768	2189.092
35000000	0.1251	1.2176	0.1731	3.8258E-2	4.2954	0.1505	0.2956	0.2707	0.2037	0.2930	0.2326	4.8089E-4	1.6761E-4	4.6392E-4	0.3524	-3.2012E-2	0.400	18.681	2089.657
36000000	0.1176	1.2044	0.1320	3.2016E-2	4.3560	0.1581	0.2890	0.2694	0.2033	0.2941	0.2333	4.5517E-4	1.6424E-4	4.4084E-4	0.3541	-3.4308E-2	0.198	18.449	2146.165
37000000	0.1205	1.2690	0.1465	4.1821E-2	4.2726	0.1496	0.2823	0.2666	0.2075	0.2881	0.2378	4.6334E-4	1.6959E-4	4.5302E-4	0.3828	-2.1325E-2	0.288	18.358	2152.163
38000000	0.1288	1.2470	0.1556	3.615E-2	4.2709	0.1615	0.2823	0.2699	0.2040	0.2884	0.2378	4.4566E-4	1.7516E-4	4.3586E-4	0.3900	-3.0914E-3	0.292	18.300	2127.210
39000000	0.1223	1.2369	0.1510	3.1287E-2	4.3082	0.1503	0.2961	0.2687	0.2060	0.2888	0.2365	4.7065E-4	1.6564E-4	4.4809E-4	0.3625	-4.6922E-2	0.078	18.306	2150.341
40000000	0.1148	1.2088	0.1418	3.1832E-2	4.3424	0.1604	0.3047	0.2687	0.2079	0.2942	0.2292	4.428E-4	1.454E-4	4.3845E-4	0.3408	-1.8228E-2	0.299	18.327	2182.102
41000000	0.1200	1.3016	0.1533	3.4084E-2	4.2186	0.1724	0.2798	0.2672	0.2066	0.2850	0.2412	4.4817E-4	1.5253E-4	4.3236E-4	0.3375	-2.6332E-2	0.169	18.239	2153.294
42000000	0.1230	1.1811	0.1534	3.2562E-2	4.3527	0.1573	0.2869	0.2712	0.2054	0.2919	0.2315	4.8407E-4	1.7838E-4	4.5552E-4	0.3805	2.6563E-2	0.261	18.289	2097.118
43000000	0.1177	1.2530	0.1370	3.5553E-2	4.2987	0.1582	0.3021	0.2743	0.2063	0.2825	0.2370	4.4531E-4	1.5656E-4	4.3902E-4	0.3454	3.3213E-2	0.425	18.325	2188.761
44000000	0.1174	1.1900	0.1458	4.4238E-2	4.3320	0.1706	0.2851	0.2697	0.2039	0.2930	0.2334	4.4679E-4	1.6457E-4	4.3899E-4	0.3710	-3.3903E-2	0.253	18.624	2172.555
45000000	0.1253	1.2416	0.1471	4.3002E-2	4.2778	0.1652	0.2873	0.2701	0.2068	0.2876	0.2355	4.6478E-4	1.6448E-4	4.5478E-4	0.3492	1.5502E-2	0.156	18.254	2123.757
46000000	0.1354	1.1898	0.1431	3.8407E-2	4.3370	0.1563	0.2971	0.2715	0.2053	0.2886	0.2346	4.7861E-4	1.6983E-4	4.633E-4	0.3548	1.1788E-2	0.198	18.289	2117.429
47000000	0.1302	1.2481	0.1534	3.9212E-2	4.2651	0.1639	0.2893	0.2761	0.2057	0.2813	0.2368	4.785E-4	1.7861E-4	4.5506E-4	0.3654	2.8913E-2	0.099	18.263	2156.598
48000000	0.1271	1.2503	0.1613	3.417E-2	4.2494	0.1777	0.2842	0.2715	0.2048	0.2899	0.2338	4.6602E-4	1.7802E-4	4.4754E-4	0.3682	-3.6454E-3	0.510	18.393	2131.564
49000000	0.1277	1.2063	0.1520	3.7872E-2	4.3151	0.1611	0.2891	0.2711	0.2097	0.2824	0.2368	4.5897E-4	1.5251E-4	4.5214E-4	0.3277	1.6844E-2	0.415	19.126	2172.870
50000000	0.1248	1.2126	0.1536	3.352E-2	4.3249	0.1507	0.2913	0.2668	0.2114	0.2890	0.2327	4.5316E-4	1.5542E-4	4.4556E-4	0.3407	2.4155E-3	0.317	18.643	2162.419
51000000	0.1221	1.2008	0.1612	4.1989E-2	4.3206	0.1533	0.2885	0.2758	0.2037	0.2929	0.2276	4.4149E-4	1.5921E-4	4.3247E-4	0.3627	1.7011E-2	0.375	18.396	2188.731
52000000	0.1224	1.2413	0.1672	3.8342E-2	4.2829	0.1479	0.2875	0.2704	0.2053	0.2834	0.2409	4.5858E-4	1.6094E-4	4.4424E-4	0.3412	2.4236E-2	0.234	18.357	2175.448
53000000	0.1142	1.2201	0.1290	4.1253E-2	4.3245	0.1708	0.2787	0.2769	0.2031	0.2844	0.2355	4.4165E-4	1.6525E-4	4.325E-4	0.3747	-1.8436E-2	0.667	18.808	2172.768
54000000	0.1207	1.2093	0.1441	3.346E-2	4.3337	0.1589	0.2838	0.2772	0.2077	0.2836	0.2315	4.4849E-4	1.661E-4	4.4139E-4	0.3643	-3.3002E-2	0.379	18.748	2167.827
55000000	0.1276	1.1994	0.1572	3.8356E-2	4.3197	0.1577	0.2859	0.2697	0.2135	0.2784	0.2384	4.6993E-4	1.6204E-4	4.5505E-4	0.3374	-1.4232E-3	0.171	18.248	2152.648
56000000	0.1128	1.2518	0.1605	3.916E-2	4.2821	0.1536	0.2797	0.2761	0.2092	0.2844	0.2303	4.5807E-4	1.6794E-4	4.4356E-4	0.3727	9.4858E-4	0.212	18.307	2154.244
57000000	0.1298	1.2551	0.1564	3.2311E-2	4.2624	0.1640	0.2872	0.2650	0.2073	0.2860	0.2417	4.3057E-4	1.512E-4	4.2904E-4	0.3531	-3.0382E-2	0.305	18.649	2178.313
58000000	0.1135	1.2332	0.1618	3.3077E-2	4.3075	0.1509	0.2936	0.2694	0.2081	0.2853	0.2371	4.6249E-4	1.7983E-4	4.594E-4	0.3811	7.6714E-3	0.065	18.276	2137.808
59000000	0.1102	1.2148	0.1340	3.3604E-2	4.3397	0.1678	0.3020	0.2763	0.2107	0.2881	0.2249	4.5864E-4	1.6162E-4	4.5418E-4	0.3535	2.671E-2	0.248	18.315	2109.166
60000000	0.1220	1.2757	0.1435	3.9693E-2	4.2325	0.1866	0.2959	0.2732	0.2089	0.2839	0.2339	4.7796E-4	1.8045E-4	4.5209E-4	0.3757	-8.989E-3	0.145	18.291	2109.210
61000000	0.1185	1.2368	0.1524	4.4602E-2	4.2797	0.1680	0.2836	0.2714	0.2070	0.2860	0.2356	4.4667E-4	1.6103E-4	4.3041E-4	0.3533	2.3486E-2	0.113	18.259	2172.972
62000000	0.1048	1.2313	0.1565	3.5354E-2	4.3041	0.1679	0.2978	0.2709	0.2062	0.2884	0.2345	4.7939E-4	1.5715E-4	4.6191E-4	0.3303	-3.9035E-2	0.203	18.250	2119.302
63000000	0.1392	1.2753	0.1414	3.2801E-2	4.2521	0.1592	0.2648	0.2680	0.2091	0.2855	0.2374	4.5825E-4	1.7533E-4	4.4318E-4	0.3786	-1.5396E-2	0.113	18.245	2115.196
64000000	0.1309	1.2616	0.1461	2.7802E-2	4.2699	0.1637	0.3043	0.2691	0.2121	0.2824	0.2365	4.4705E-4	1.5469E-4	4.443E-4	0.3406	-3.6498E-2	0.292	19.303	2163.349
65000000	0.1179	1.2975	0.1433	3.2944E-2	4.2596	0.1487	0.2889	0.2664	0.2110	0.2821	0.2405	4.5599E-4	1.5313E-4	4.496E-4	0.3440	1.4835E-2	0.231	18.068	2158.320
66000000	0.1253	1.2246	0.1386	3.7027E-2	4.3127	0.1617	0.2951	0.2704	0.2048	0.2869	0.2378	4.5283E-4	1.566E-4	4.4648E-4	0.3430	4.0346E-2	0.244	18.764	2176.699
67000000	0.1211	1.1824	0.1453	3.5963E-2	4.3452	0.1700	0.2838	0.2730	0.2023	0.2977	0.2270	4.9264E-4	1.6995E-4	4.7478E-4	0.3523	-1.7298E-2	0.317	18.028	2084.055
68000000	0.1152	1.2835	0.1641	3.6524E-2	4.2342	0.1664	0.2927	0.2699	0.2084	0.2861	0.2356	4.4746E-4	1.3775E-4	4.3782E-4	0.3084	2.9087E-2	0.413	18.782	2166.883
69000000	0.1316	1.2660	0.1473	3.8667E-2	4.2480	0.1684	0.2740	0.2712	0.2001	0.2883	0.2404	4.4506E-4	1.581E-4	4.3532E-4	0.3425	-2.5686E-2	0.244	18.233	2137.944
70000000	0.1211	1.2585	0.1372	3.7933E-2	4.2811	0.1642	0.2776	0.2670	0.2121	0.2844	0.2366	4.5497E-4	1.5471E-4	4.4051E-4	0.3340	2.7269E-2	0.255	18.700	2150.984
71000000	0.1226	1.2423	0.1362	3.017E-2	4.3039	0.1649	0.2886	0.2656	0.2094	0.2930	0.2320	4.5088E-4	1.6048E-4	4.3705E-4	0.3507	-5.7214E-2	0.266	18.427	2189.711
72000000	0.1416	1.2992	0.1449	3.7569E-2	4.2227	0.1540	0.3063	0.2709	0.2043	0.2841	0.2406	4.6756E-4	1.7146E-4	4.5309E-4	0.3638	-1.0135E-2	0.297	18.532	2161.017
73000000	0.1309	1.2454	0.1459	3.2824E-2	4.2963	0.1486	0.2778	0.2751	0.2023	0.2877	0.2349	4.4649E-4	1.5599E-4	4.3505E-4	0.3575	-1.5196E-2	0.089	18.461	2154.962
74000000	0.1179	1.2793	0.1676	4.3263E-2	4.2256	0.1663	0.2968	0.2693	0.2082	0.2868	0.2357	4.5314E-4	1.6226E-4	4.4602E-4	0.3555	-7.4837E-3	0.159	18.356	2197.485
75000000	0.1222	1.2211	0.1413	3.0089E-2	4.3265	0.1587	0.2989	0.2760	0.2100	0.2838	0.2302	4.5606E-4	1.681E-4	4.4021E-4	0.3620	7.1675E-3	0.188	18.233	2196.569
76000000	0.1156	1.2469	0.1383	3.4317E-2	4.2984	0.1665	0.2835	0.2743	0.2075	0.2829	0.2352	4.6558E-4	1.6558E-4	4.5083E-4	0.3509	-5.7706E-2	0.133	18.270	2156.738
77000000	0.1118	1.2348	0.1549	3.304E-2	4.2846	0.1810	0.2840	0.2710	0.2084	0.2842	0.2364	4.7647E-4	1.8396E-4	4.5535E-4	0.3758	1.3913E-2	0.174	18.284	2117.338
78000000	0.1325	1.2178	0.1632	3.8167E-2	4.2995	0.1488	0.2911	0.2671	0.2085	0.2885	0.2359	4.5221E-4	1.6651E-4	4.3885E-4	0.3777	-1.9737E-2	0.194	18.615	2149.305
79000000	0.1135	1.2305	0.1558	3.5658E-2	4.2947	0.1699	0.2905	0.2676	0.2123	0.2824	0.2378	4.5896E-4	1.8301E-4	4.4976E-4	0.4084	-2.6462E-2	0.062	18.406	2151.077
80000000	0.1367	1.2197	0.1529	3.8095E-2	4.2970	0.1556	0.2943	0.2690	0.2075	0.2824	0.2410	4.5367E-4	1.6045E-4	4.4064E-4	0.3525	1.6145E-2	0.538	18.403	2175.339
81000000	0.1241	1.1884	0.1435	3.4066E-2	4.3481	0.1619	0.2918	0.2719	0.2078	0.2867	0.2335	4.6656E-4	1.6895E-4	4.4263E-4	0.3640	1.523E-2	0.217	18.622	2180.652
82000000	0.1143	1.2635	0.1629	3.7701E-2	4.2721	0.1495	0.3122	0.2677	0.2090	0.2845	0.2387	4.6422E-4	1.7251E-4	4.4599E-4	0.3758	-5.6094E-3	0.181	18.284	2191.566
83000000	0.1248	1.2644	0.1584	3.5091E-2	4.2592	0.1581	0.2868	0.2724	0.2072	0.2851	0.2353	4.3857E-4	1.4555E-4	4.3612E-4	0.3257	-1.965E-2	0.260	18.356	2213.474
84000000	0.1304	1.3220	0.1597	3.0197E-2	4.2011	0.1567	0.2896	0.2670	0.2109	0.2828	0.2394	4.5262E-4	1.7914E-4	4.3983E-4	0.3851	-6.6575E-3	0.262	18.864	2197.785
85000000	0.1204	1.2520	0.1626	3.5801E-2	4.2776	0.1516	0.2943	0.2700	0.2090	0.2908	0.2302	4.6103E-4	1.8176E-4	4.5228E-4	0.3948	1.8665E-2	0.341	18.697	2130.521
86000000	0.1214	1.2270	0.1488	3.6643E-2	4.3201	0.1461	0.2835	0.2761	0.2056	0.2881	0.2302	4.5464E-4	1.653E-4	4.4072E-4	0.3536	-1.7694E-2	0.112	18.571	2155.789
87000000	0.1179	1.2778	0.1620	3.9434E-2	4.2458	0.1571	0.2969	0.2609	0.2091	0.2837	0.2463	4.5828E-4	1.5888E-4	4.5472E-4	0.3402	2.7388E-2	0.148	18.781	2168.960
88000000	0.1128	1.2199	0.1492	4.0362E-2	4.3064	0.1713	0.2661	0.2782	0.2006	0.2840	0.2372	4.3851E-4	1.5274E-4	4.3567E-4	0.3482	1.5706E-2	0.173	18.327	2192.211
89000000	0.1197	1.2365	0.1554	3.7087E-2	4.2893	0.1619	0.2830	0.2688	0.2128	0.2804	0.2380	4.3819E-4	1.4971E-4	4.3104E-4	0.3560	-4.7886E-2	0.177	18.405	2215.953
90000000	0.1164	1.2323	0.1500	4.5176E-2	4.2985	0.1577	0.2817	0.2797	0.2100	0.2825	0.2278	4.3984E-4	1.3585E-4	4.2893E-4	0.3109	-3.0759E-2	0.101	18.228	2227.283
91000000	0.1062	1.2441	0.1672	4.1073E-2	4.2801	0.1613	0.2941	0.2683	0.2096	0.2880	0.2340	4.4628E-4	1.586E-4	4.3532E-4	0.3575	3.5518E-2	0.146	18.377	2244.154
92000000	0.1315	1.2550	0.1540	3.9047E-2	4.2539	0.1665	0.3153	0.2769	0.2031	0.2832	0.2367	4.5081E-4	1.6237E-4	4.4223E-4	0.3717	-3.7534E-2	0.344	18.415	2177.610
93000000	0.1203	1.2527	0.1512	4.9229E-2	4.2708	0.1558	0.2914	0.2719	0.2054	0.2885	0.2342	4.4139E-4	1.5335E-4	4.3082E-4	0.3479	-1.318E-3	0.267	18.325	2209.037
94000000	0.1179	1.2525	0.1484	3.9706E-2	4.2732	0.1683	0.2898	0.2671	0.2106	0.2874	0.2350	4.3176E-4	1.3873E-4	4.2835E-4	0.3115	1.8027E-2	0.132	18.235	2223.863
95000000	0.1157	1.2500	0.1377	2.826E-2	4.3129	0.1555	0.2788	0.2771	0.1972	0.2907	0.2350	4.3641E-4	1.4544E-4	4.2971E-4	0.3277	-3.5872E-2	0.347	19.813	2206.160
96000000	0.1173	1.2972	0.1483	3.7182E-2	4.2424	0.1576	0.2805	0.2679	0.2106	0.2903	0.2312	4.2235E-4	1.3011E-4	4.1284E-4	0.3228	5.2125E-2	0.238	18.826	2239.246
97000000	0.1404	1.2393	0.1405	3.9425E-2	4.2803	0.1601	0.2839	0.2697	0.2007	0.2902	0.2394	4.2614E-4	1.5335E-4	4.1743E-4	0.3555	7.8532E-3	0.324	18.727	2216.024
98000000	0.1127	1.2253	0.1739	3.8263E-2	4.2920	0.1578	0.2722	0.2709	0.2073	0.2848	0.2370	4.3014E-4	1.6018E-4	4.2314E-4	0.3660	-1.1326E-3	0.176	19.003	2216.726
99000000	0.1093	1.2786	0.1711	4.1303E-2	4.2300	0.1696	0.3070	0.2665	0.2054	0.2963	0.2318	4.3981E-4	1.4154E-4	4.3754E-4	0.3209	-2.1526E-2	0.631	18.631	2255.724
100000000	0.1197	1.2642	0.1513	3.9482E-2	4.2519	0.1734	0.2960	0.2694	0.2011	0.2884	0.2410	4.19E-4	1.5285E-4	4.0739E-4	0.3522	-1.1866E-2	0.335	18.951	2304.986
101000000	0.1292	1.2354	0.1481	4.1095E-2	4.2842	0.1620	0.2903	0.2667	0.2046	0.2930	0.2356	4.3675E-4	1.4856E-4	4.2451E-4	0.3563	-4.4103E-2	0.256	18.323	2214.043
102000000	0.1180	1.1722	0.1470	4.1536E-2	4.3721	0.1491	0.3069	0.2701	0.2030	0.2891	0.2378	4.357E-4	1.3462E-4	4.2834E-4	0.3115	-8.7316E-3	0.254	18.550	2215.365
103000000	0.1311	1.2359	0.1477	3.6609E-2	4.2692	0.1794	0.2793	0.2693	0.2032	0.2896	0.2379	4.2716E-4	1.4251E-4	4.1786E-4	0.3330	-1.2677E-2	0.285	18.442	2220.888
104000000	0.1080	1.2799	0.1421	4.061E-2	4.2723	0.1571	0.2851	0.2725	0.2099	0.2804	0.2371	4.5795E-4	1.5202E-4	4.4318E-4	0.3370	-2.9019E-2	0.291	18.651	2215.315
105000000	0.1296	1.2386	0.1547	3.5628E-2	4.2842	0.1572	0.2991	0.2704	0.2077	0.2879	0.2340	4.4447E-4	1.4903E-4	4.3399E-4	0.3245	-1.2226E-3	0.217	18.228	2233.778
106000000	0.1067	1.2487	0.1531	3.615E-2	4.2745	0.1809	0.2915	0.2711	0.2108	0.2831	0.2350	4.2399E-4	1.312E-4	4.2407E-4	0.3245	-1.4961E-3	0.452	18.469	2228.808
107000000	0.1293	1.2579	0.1622	3.472E-2	4.2499	0.1660	0.2707	0.2729	0.2065	0.2848	0.2358	4.2714E-4	1.6054E-4	4.1807E-4	0.3714	6.6571E-3	0.379	18.654	2232.993
108000000	0.1261	1.2664	0.1417	3.4189E-2	4.2716	0.1600	0.2813	0.2716	0.2080	0.2852	0.2352	4.3353E-4	1.3159E-4	4.3299E-4	0.3038	-7.811E-3	0.323	18.253	2219.471
109000000	0.1298	1.2497	0.1572	3.2038E-2	4.2652	0.1661	0.3022	0.2756	0.2105	0.2805	0.2335	4.5004E-4	1.5383E-4	4.4434E-4	0.3425	-2.3936E-2	0.227	18.243	2215.682
110000000	0.1207	1.1983	0.1592	3.757E-2	4.3363	0.1479	0.2850	0.2613	0.2032	0.3010	0.2344	4.1197E-4	1.5029E-4	4.103E-4	0.3574	-4.4418E-2	0.318	18.709	2304.073
111000000	0.1119	1.2131	0.1418	3.4255E-2	4.3441	0.1548	0.2884	0.2680	0.2054	0.2882	0.2383	4.3701E-4	1.4696E-4	4.2084E-4	0.3481	-3.0034E-2	0.313	18.338	2249.142
112000000	0.1182	1.2061	0.1459	3.5334E-2	4.3338	0.1606	0.3024	0.2678	0.2000	0.2969	0.2352	4.3576E-4	1.5711E-4	4.2795E-4	0.3595	1.2864E-2	0.316	18.538	2240.623
113000000	0.1139	1.1624	0.1577	3.3615E-2	4.3666	0.1658	0.3091	0.2662	0.2059	0.2991	0.2288	4.4288E-4	1.5287E-4	4.3367E-4	0.3464	-2.8258E-2	0.346	18.749	2270.225
114000000	0.1153	1.1989	0.1504	3.6284E-2	4.3367	0.1624	0.2994	0.2707	0.2042	0.2899	0.2351	4.3932E-4	1.4553E-4	4.2968E-4	0.3282	-3.9242E-3	0.368	18.309	2265.723
115000000	0.1213	1.1954	0.1459	3.2873E-2	4.3378	0.1667	0.2916	0.2770	0.2069	0.2838	0.2323	4.5162E-4	1.5022E-4	4.425E-4	0.3309	2.923E-3	0.285	18.156	2169.797
116000000	0.1198	1.2726	0.1599	3.9283E-2	4.2413	0.1671	0.2862	0.2686	0.2119	0.2851	0.2344	4.502E-4	1.6646E-4	4.4357E-4	0.3692	3.258E-2	0.291	18.429	2211.801
117000000	0.1112	1.2419	0.1539	3.3863E-2	4.2950	0.1641	0.2836	0.2689	0.2068	0.2884	0.2359	4.476E-4	1.4573E-4	4.3659E-4	0.3374	-2.1979E-2	0.171	18.548	2169.249
118000000	0.1298	1.1936	0.1480	3.4413E-2	4.3385	0.1556	0.3000	0.2708	0.2001	0.2901	0.2390	4.6349E-4	1.5402E-4	4.5046E-4	0.3472	-8.4311E-3	0.184	18.495	2166.424
119000000	0.1187	1.2194	0.1491	4.3361E-2	4.3058	0.1636	0.2897	0.2697	0.2046	0.2922	0.2335	4.4801E-4	1.5663E-4	4.3916E-4	0.3429	1.3339E-2	0.132	18.387	2130.143
120000000	0.1284	1.2565	0.1585	3.289E-2	4.2750	0.1487	0.2874	0.2719	0.2038	0.2856	0.2386	4.7162E-4	1.695E-4	4.4814E-4	0.3563	-2.9751E-2	0.186	18.285	2110.572
121000000	0.1191	1.2471	0.1384	3.1755E-2	4.2905	0.1732	0.2906	0.2708	0.2093	0.2871	0.2328	4.9305E-4	1.8177E-4	4.7329E-4	0.3657	1.0304E-2	0.109	18.641	2108.139
122000000	0.1133	1.2246	0.1398	3.9266E-2	4.3255	0.1575	0.2889	0.2753	0.2050	0.2827	0.2370	4.7484E-4	1.8404E-4	4.5976E-4	0.3743	5.7048E-3	0.603	18.467	2094.651
