state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
38000000	0.1209	1.2698	0.1503	2.9898E-2	4.2739	0.1552	0.2864	0.2698	0.2105	0.2830	0.2368	4.3079E-4	1.4873E-4	4.268E-4	0.3427	-2.2184E-2	0.124	19.004	2282.417
39000000	0.1064	1.2270	0.1454	3.285E-2	4.3327	0.1556	0.2978	0.2700	0.2091	0.2835	0.2374	4.5516E-4	1.6034E-4	4.3939E-4	0.3518	-6.2786E-2	0.113	18.690	2220.520
40000000	0.1320	1.1216	0.1502	2.9676E-2	4.4159	0.1506	0.2910	0.2693	0.2051	0.2941	0.2314	4.6675E-4	1.6969E-4	4.5243E-4	0.3558	3.9853E-4	0.220	18.404	2168.544
41000000	0.1202	1.1748	0.1417	3.478E-2	4.3838	0.1447	0.2854	0.2757	0.2045	0.2872	0.2325	4.526E-4	1.5567E-4	4.3295E-4	0.3429	-5.4384E-3	0.105	18.305	2195.871
42000000	0.1202	1.2566	0.1421	3.9297E-2	4.2720	0.1698	0.2850	0.2767	0.2054	0.2828	0.2351	4.2901E-4	1.3442E-4	4.2487E-4	0.3265	-2.9703E-2	0.097	18.387	2279.524
43000000	0.1227	1.1772	0.1662	4.0247E-2	4.3311	0.1624	0.2760	0.2808	0.2061	0.2803	0.2328	4.2583E-4	1.39E-4	4.1745E-4	0.3294	-7.293E-2	0.233	19.277	2257.422
44000000	0.1263	1.2170	0.1505	4.2503E-2	4.3134	0.1503	0.2829	0.2679	0.2054	0.2903	0.2364	4.3837E-4	1.4905E-4	4.27E-4	0.3485	-5.2103E-2	0.247	18.490	2229.345
45000000	0.1303	1.2253	0.1627	3.4606E-2	4.3138	0.1334	0.2894	0.2691	0.2001	0.2919	0.2389	4.6917E-4	1.5708E-4	4.5723E-4	0.3535	-1.7798E-2	0.375	18.634	2170.762
46000000	0.1175	1.2851	0.1480	3.3163E-2	4.2352	0.1810	0.2875	0.2692	0.2014	0.2888	0.2406	4.4504E-4	1.6598E-4	4.3783E-4	0.3622	1.5423E-2	0.155	18.569	2186.825
47000000	0.1206	1.2793	0.1434	3.6569E-2	4.2602	0.1599	0.3011	0.2689	0.2071	0.2899	0.2341	4.668E-4	1.521E-4	4.5577E-4	0.3283	-1.7267E-2	0.345	18.323	2159.199
48000000	0.1257	1.2033	0.1504	3.652E-2	4.3054	0.1787	0.2790	0.2729	0.2029	0.2867	0.2376	4.4285E-4	1.5591E-4	4.3132E-4	0.3595	-2.2512E-2	0.128	18.537	2151.261
49000000	0.1267	1.2062	0.1445	3.916E-2	4.3090	0.1745	0.2909	0.2681	0.2121	0.2839	0.2359	4.6113E-4	1.6414E-4	4.4482E-4	0.3457	-3.3355E-2	0.102	18.613	2197.287
50000000	0.1268	1.2440	0.1494	3.8333E-2	4.2872	0.1542	0.2994	0.2703	0.2130	0.2838	0.2329	4.6818E-4	1.5757E-4	4.5738E-4	0.3248	3.0075E-2	0.172	18.530	2167.056
51000000	0.1217	1.2643	0.1396	3.6069E-2	4.2901	0.1482	0.3011	0.2687	0.2048	0.2907	0.2357	4.6114E-4	1.7144E-4	4.4441E-4	0.3662	-4.162E-2	0.220	18.298	2176.231
52000000	0.1229	1.2712	0.1528	2.7907E-2	4.2804	0.1448	0.2888	0.2753	0.2075	0.2809	0.2363	4.6403E-4	1.7021E-4	4.502E-4	0.3688	-2.5951E-2	0.208	18.620	2119.152
53000000	0.1405	1.2500	0.1521	3.2684E-2	4.2749	0.1499	0.2850	0.2686	0.2082	0.2921	0.2311	4.6381E-4	1.525E-4	4.5899E-4	0.3410	2.2079E-2	0.229	18.288	2123.902
54000000	0.1211	1.2293	0.1570	4.0484E-2	4.2901	0.1621	0.2785	0.2717	0.2115	0.2865	0.2303	4.8407E-4	1.84E-4	4.7053E-4	0.3873	-2.8953E-3	0.939	18.225	2085.708
55000000	0.1136	1.2504	0.1446	3.3772E-2	4.2767	0.1809	0.2910	0.2777	0.2091	0.2802	0.2330	4.6512E-4	1.5593E-4	4.5186E-4	0.3384	1.8217E-3	0.353	18.314	2146.783
56000000	0.1321	1.3056	0.1552	3.7478E-2	4.2043	0.1653	0.2811	0.2650	0.2125	0.2857	0.2368	4.6004E-4	1.5553E-4	4.5355E-4	0.3413	9.6852E-3	0.373	18.636	2136.096
57000000	0.1211	1.2137	0.1484	4.0861E-2	4.2867	0.1894	0.2879	0.2717	0.2047	0.2873	0.2363	4.7957E-4	1.6394E-4	4.5726E-4	0.3511	-4.2011E-2	0.182	18.339	2100.138
58000000	0.1256	1.2501	0.1512	3.8441E-2	4.2630	0.1717	0.2874	0.2745	0.2081	0.2839	0.2334	4.7315E-4	1.591E-4	4.5921E-4	0.3418	-1.7195E-2	0.281	18.370	2104.035
59000000	0.1285	1.2754	0.1422	4.8328E-2	4.2343	0.1712	0.2936	0.2705	0.2003	0.2795	0.2497	4.5662E-4	1.5006E-4	4.47E-4	0.3352	1.1601E-3	0.240	18.670	2130.536
60000000	0.1219	1.2455	0.1545	3.1439E-2	4.2899	0.1566	0.2988	0.2646	0.2014	0.2951	0.2390	4.8248E-4	1.7326E-4	4.6639E-4	0.3574	4.0742E-2	0.339	18.749	2092.260
61000000	0.1247	1.2554	0.1462	4.2065E-2	4.2735	0.1581	0.2847	0.2737	0.2062	0.2830	0.2371	4.6323E-4	1.7699E-4	4.4775E-4	0.3680	-3.6601E-2	0.216	18.316	2133.329
62000000	0.1170	1.2446	0.1493	4.4755E-2	4.2846	0.1597	0.3038	0.2735	0.2018	0.2894	0.2354	4.5656E-4	1.5702E-4	4.4889E-4	0.3433	-9.2205E-3	0.105	18.249	2107.588
63000000	0.1080	1.2248	0.1597	3.7627E-2	4.3150	0.1549	0.2840	0.2661	0.2056	0.2940	0.2343	4.4584E-4	1.6077E-4	4.4929E-4	0.3448	-1.1286E-2	0.304	19.001	2148.250
64000000	0.1299	1.2679	0.1552	3.6546E-2	4.2514	0.1590	0.3017	0.2639	0.2111	0.2869	0.2382	4.6532E-4	1.6563E-4	4.5838E-4	0.3595	-2.9168E-2	0.147	18.625	2129.861
65000000	0.1242	1.2307	0.1648	3.51E-2	4.2917	0.1534	0.2992	0.2703	0.2138	0.2847	0.2312	4.7086E-4	1.7946E-4	4.539E-4	0.3776	-3.3809E-2	0.190	18.299	2136.540
66000000	0.1277	1.2948	0.1499	3.0325E-2	4.2297	0.1676	0.2921	0.2647	0.2130	0.2867	0.2356	4.6387E-4	1.5365E-4	4.4638E-4	0.3347	-9.6436E-3	0.259	18.341	2178.541
67000000	0.1169	1.2044	0.1416	3.3516E-2	4.3402	0.1634	0.2907	0.2744	0.2088	0.2852	0.2316	4.4442E-4	1.485E-4	4.3157E-4	0.3413	-2.0043E-2	0.346	19.081	2214.892
68000000	0.1090	1.1628	0.1303	3.051E-2	4.3918	0.1755	0.2959	0.2806	0.2022	0.2846	0.2327	4.6687E-4	1.604E-4	4.5438E-4	0.3412	-5.352E-2	0.345	18.547	2136.461
69000000	0.1197	1.2201	0.1617	3.4445E-2	4.2957	0.1684	0.2765	0.2768	0.2061	0.2874	0.2297	4.3707E-4	1.4444E-4	4.3686E-4	0.3216	-4.0754E-2	0.292	18.667	2165.965
70000000	0.1308	1.2490	0.1421	3.4824E-2	4.2770	0.1663	0.2875	0.2705	0.2090	0.2847	0.2358	4.326E-4	1.4962E-4	4.1842E-4	0.3400	7.9152E-3	0.361	18.584	2196.411
71000000	0.1072	1.1847	0.1454	3.1752E-2	4.3750	0.1559	0.2707	0.2782	0.2034	0.2868	0.2316	4.3128E-4	1.4182E-4	4.2693E-4	0.3262	-4.375E-3	0.125	18.452	2210.933
72000000	0.1210	1.2597	0.1622	3.687E-2	4.2638	0.1565	0.2927	0.2695	0.2099	0.2922	0.2284	4.4032E-4	1.3545E-4	4.3165E-4	0.3076	-2.2193E-2	0.230	18.236	2231.613
73000000	0.1335	1.3113	0.1518	3.6915E-2	4.2077	0.1586	0.2914	0.2724	0.2100	0.2778	0.2399	4.4234E-4	1.4536E-4	4.3612E-4	0.3361	-3.1877E-3	0.228	18.616	2207.346
74000000	0.1238	1.2772	0.1465	3.3077E-2	4.2321	0.1873	0.2828	0.2748	0.2022	0.2845	0.2384	4.4121E-4	1.5502E-4	4.3558E-4	0.3473	-1.2708E-2	0.341	18.356	2175.079
75000000	0.1285	1.2074	0.1434	3.4885E-2	4.3115	0.1743	0.2868	0.2720	0.2065	0.2872	0.2344	4.6302E-4	1.8361E-4	4.4549E-4	0.3868	-5.5923E-2	0.366	18.369	2179.683
76000000	0.1344	1.2284	0.1648	3.443E-2	4.3073	0.1307	0.2829	0.2750	0.2021	0.2854	0.2375	4.5139E-4	1.5601E-4	4.4195E-4	0.3389	-7.8908E-3	0.121	18.033	2145.489
77000000	0.1256	1.2181	0.1380	4.0318E-2	4.3245	0.1534	0.2978	0.2666	0.2110	0.2844	0.2381	4.7928E-4	1.5395E-4	4.7042E-4	0.3162	-1.6497E-2	0.089	18.235	2164.872
78000000	0.1301	1.2535	0.1612	3.7122E-2	4.2671	0.1511	0.2868	0.2737	0.2032	0.2864	0.2367	4.82E-4	1.7038E-4	4.5757E-4	0.3481	1.6275E-2	0.292	18.427	2155.874
79000000	0.1293	1.2550	0.1733	3.8703E-2	4.2489	0.1549	0.3014	0.2665	0.2129	0.2878	0.2328	4.7585E-4	1.7681E-4	4.6226E-4	0.3686	-3.4846E-2	0.216	18.230	2139.462
80000000	0.1075	1.2077	0.1549	4.7984E-2	4.3273	0.1546	0.2776	0.2720	0.2055	0.2913	0.2312	4.5078E-4	1.5665E-4	4.4373E-4	0.3387	1.581E-2	0.112	18.262	2182.123
81000000	0.1159	1.2281	0.1442	3.6974E-2	4.3275	0.1473	0.2891	0.2722	0.2097	0.2839	0.2342	4.7851E-4	1.8083E-4	4.6394E-4	0.3727	1.359E-2	0.204	18.386	2121.676
82000000	0.1273	1.2119	0.1654	3.2447E-2	4.3079	0.1550	0.2907	0.2726	0.2022	0.2940	0.2313	4.4569E-4	1.7263E-4	4.3652E-4	0.3774	4.612E-2	0.571	18.531	2147.093
83000000	0.1133	1.2219	0.1465	3.9998E-2	4.3131	0.1652	0.3073	0.2729	0.2045	0.2873	0.2354	4.5459E-4	1.6659E-4	4.4302E-4	0.3675	-5.8771E-3	0.347	18.632	2159.572
84000000	0.1374	1.2704	0.1433	3.7906E-2	4.2302	0.1808	0.2825	0.2756	0.2047	0.2901	0.2297	4.5011E-4	1.6823E-4	4.3278E-4	0.3586	-1.5285E-2	0.093	18.321	2151.715
85000000	0.1192	1.2168	0.1430	3.5264E-2	4.3282	0.1575	0.2956	0.2789	0.2039	0.2853	0.2319	4.6204E-4	1.6104E-4	4.4795E-4	0.3404	-3.5792E-3	0.359	18.443	2140.093
86000000	0.1206	1.2284	0.1599	3.1642E-2	4.3046	0.1549	0.3102	0.2742	0.2065	0.2874	0.2320	4.644E-4	1.7545E-4	4.5189E-4	0.4010	1.6571E-2	0.093	18.336	2156.267
87000000	0.1279	1.1630	0.1596	3.3049E-2	4.3689	0.1475	0.2933	0.2716	0.2043	0.2908	0.2333	4.3583E-4	1.44E-4	4.2576E-4	0.3343	2.314E-2	0.068	18.357	2181.559
88000000	0.1215	1.2616	0.1542	3.8857E-2	4.2782	0.1456	0.2963	0.2690	0.2058	0.2906	0.2347	4.482E-4	1.5445E-4	4.3514E-4	0.3425	2.639E-3	0.233	18.453	2193.296
89000000	0.1243	1.2395	0.1427	4.0678E-2	4.2833	0.1695	0.2807	0.2702	0.2113	0.2840	0.2345	4.4843E-4	1.6826E-4	4.4251E-4	0.3714	-2.8863E-2	0.216	18.403	2194.509
90000000	0.1297	1.2845	0.1437	3.2121E-2	4.2529	0.1571	0.2805	0.2697	0.2038	0.2900	0.2366	4.4654E-4	1.6206E-4	4.3383E-4	0.3489	3.3649E-2	0.187	18.361	2148.828
91000000	0.1115	1.1715	0.1562	3.0663E-2	4.3535	0.1767	0.2838	0.2710	0.2117	0.2874	0.2299	4.6956E-4	1.6385E-4	4.5334E-4	0.3577	-4.6921E-2	0.279	18.418	2172.860
92000000	0.1217	1.2670	0.1452	3.5996E-2	4.2846	0.1455	0.2841	0.2757	0.2055	0.2857	0.2331	4.4912E-4	1.6203E-4	4.3751E-4	0.3559	2.2705E-2	0.346	18.106	2172.655
93000000	0.1223	1.2607	0.1410	4.3718E-2	4.2620	0.1703	0.2973	0.2733	0.2061	0.2842	0.2364	4.6725E-4	1.6577E-4	4.5998E-4	0.3585	6.1471E-3	0.112	18.270	2150.151
94000000	0.1086	1.1155	0.1612	3.4246E-2	4.4151	0.1653	0.3001	0.2767	0.2107	0.2872	0.2254	4.7748E-4	1.6476E-4	4.5837E-4	0.3453	2.782E-2	0.101	18.247	2175.787
95000000	0.1225	1.2294	0.1543	4.2042E-2	4.2879	0.1639	0.3013	0.2706	0.2098	0.2831	0.2364	4.4424E-4	1.5526E-4	4.3925E-4	0.3596	-3.4E-2	0.523	18.508	2188.079
96000000	0.1119	1.1994	0.1607	3.6163E-2	4.3253	0.1665	0.2845	0.2718	0.2032	0.2918	0.2332	4.4106E-4	1.4744E-4	4.2801E-4	0.3405	-4.1737E-3	0.202	18.651	2206.804
97000000	0.1152	1.2342	0.1565	3.7386E-2	4.3123	0.1446	0.3052	0.2726	0.2049	0.2866	0.2360	4.5717E-4	1.3673E-4	4.5391E-4	0.3077	-2.7428E-2	0.129	18.518	2174.714
98000000	0.1301	1.2423	0.1533	3.2343E-2	4.2753	0.1667	0.2910	0.2688	0.2062	0.2886	0.2363	4.608E-4	1.5025E-4	4.5547E-4	0.3288	-3.9884E-2	0.296	18.412	2172.777
99000000	0.1255	1.2125	0.1511	3.6529E-2	4.2981	0.1762	0.2889	0.2669	0.2109	0.2897	0.2325	4.6116E-4	1.5782E-4	4.5059E-4	0.3497	-1.4634E-2	0.144	18.341	2187.396
100000000	0.1301	1.2136	0.1493	3.5206E-2	4.3192	0.1526	0.2990	0.2761	0.2052	0.2893	0.2295	4.4586E-4	1.3632E-4	4.3025E-4	0.3100	1.0716E-2	0.310	18.282	2189.432
101000000	0.1122	1.1939	0.1579	3.997E-2	4.3311	0.1650	0.2894	0.2692	0.2070	0.2909	0.2329	4.8152E-4	1.8277E-4	4.5841E-4	0.3639	-3.2018E-2	0.315	18.399	2156.530
102000000	0.1196	1.2358	0.1622	3.9337E-2	4.2784	0.1646	0.2722	0.2737	0.2096	0.2848	0.2319	4.2735E-4	1.4375E-4	4.2857E-4	0.3402	-5.0738E-2	0.562	18.517	2161.149
103000000	0.1051	1.2314	0.1520	3.5864E-2	4.3119	0.1637	0.2940	0.2647	0.2098	0.2935	0.2320	4.5682E-4	1.6712E-4	4.4659E-4	0.3591	3.8788E-3	0.208	18.614	2113.444
104000000	0.1208	1.2752	0.1733	4.2265E-2	4.2231	0.1652	0.2971	0.2669	0.2139	0.2834	0.2358	4.7113E-4	1.6607E-4	4.6183E-4	0.3404	-1.2167E-2	0.244	18.678	2149.008
105000000	0.1277	1.2401	0.1226	3.4431E-2	4.3236	0.1516	0.3028	0.2752	0.2054	0.2845	0.2348	4.8259E-4	1.887E-4	4.6399E-4	0.3826	2.335E-2	0.195	18.324	2106.268
106000000	0.1204	1.1844	0.1414	4.0899E-2	4.3448	0.1680	0.2789	0.2703	0.2099	0.2865	0.2333	4.263E-4	1.4966E-4	4.2585E-4	0.3514	-6.1916E-3	0.134	18.403	2200.352
107000000	0.1287	1.2315	0.1648	2.8372E-2	4.3033	0.1433	0.2862	0.2699	0.2076	0.2857	0.2368	4.4655E-4	1.415E-4	4.414E-4	0.3160	2.7993E-3	0.129	18.254	2173.784
108000000	0.1333	1.2839	0.1557	3.3126E-2	4.2221	0.1719	0.2893	0.2703	0.2073	0.2845	0.2380	4.501E-4	1.6177E-4	4.4525E-4	0.3523	1.9414E-2	0.191	18.350	2155.034
109000000	0.1128	1.2641	0.1502	3.1895E-2	4.2943	0.1467	0.2941	0.2704	0.2037	0.2911	0.2348	4.4802E-4	1.7075E-4	4.4156E-4	0.3765	-3.9545E-2	0.135	18.398	2139.248
110000000	0.1447	1.2499	0.1452	3.7481E-2	4.2792	0.1435	0.2821	0.2753	0.2026	0.2780	0.2440	4.4922E-4	1.7065E-4	4.3392E-4	0.3686	2.8174E-3	0.259	18.943	2160.833
111000000	0.1313	1.2508	0.1584	3.6766E-2	4.2612	0.1615	0.2967	0.2735	0.1996	0.2941	0.2328	4.3376E-4	1.3872E-4	4.2663E-4	0.3181	1.0586E-2	0.226	18.628	2194.176
112000000	0.1155	1.1740	0.1613	3.1197E-2	4.3546	0.1634	0.2827	0.2701	0.2072	0.2884	0.2343	4.4769E-4	1.7933E-4	4.3676E-4	0.4147	-2.7685E-2	0.379	18.337	2185.441
113000000	0.1319	1.2477	0.1462	3.8541E-2	4.2667	0.1689	0.2845	0.2698	0.2068	0.2846	0.2388	4.384E-4	1.5929E-4	4.3379E-4	0.3599	-7.6023E-3	0.197	18.274	2187.379
114000000	0.1273	1.2140	0.1742	4.3096E-2	4.2788	0.1627	0.2873	0.2651	0.2065	0.2890	0.2395	4.5319E-4	1.6272E-4	4.4768E-4	0.3552	-6.3826E-3	0.302	18.258	2196.638
115000000	0.1266	1.2262	0.1477	2.6317E-2	4.3002	0.1730	0.2819	0.2691	0.2095	0.2880	0.2334	4.6115E-4	1.566E-4	4.5047E-4	0.3369	2.9905E-2	0.327	18.332	2163.134
116000000	0.1089	1.2105	0.1565	2.8735E-2	4.3386	0.1568	0.2895	0.2735	0.2080	0.2936	0.2250	4.5548E-4	1.6195E-4	4.3766E-4	0.3479	-2.0829E-4	0.090	18.241	2154.106
117000000	0.1286	1.2595	0.1341	5.6482E-2	4.2677	0.1537	0.2831	0.2645	0.2027	0.2868	0.2460	4.3179E-4	1.2581E-4	4.2964E-4	0.2976	-2.2207E-2	0.196	18.260	2225.102
118000000	0.1192	1.1802	0.1527	3.706E-2	4.3619	0.1490	0.3006	0.2691	0.2073	0.2881	0.2355	4.5633E-4	1.7187E-4	4.3646E-4	0.3591	-2.2565E-2	0.197	18.244	2222.960
119000000	0.1333	1.2008	0.1526	3.255E-2	4.3145	0.1662	0.3010	0.2708	0.2111	0.2844	0.2336	4.4885E-4	1.4353E-4	4.4522E-4	0.3245	1.3548E-2	0.490	18.334	2176.463
120000000	0.1172	1.2580	0.1645	3.664E-2	4.2621	0.1616	0.2845	0.2706	0.2051	0.2885	0.2358	4.6219E-4	1.6684E-4	4.4904E-4	0.3622	5.793E-3	0.257	18.502	2141.803
121000000	0.1335	1.2369	0.1586	4.623E-2	4.2709	0.1539	0.2801	0.2748	0.2069	0.2842	0.2341	4.6995E-4	1.9338E-4	4.5139E-4	0.4149	-1.2752E-2	0.187	18.866	2107.756
122000000	0.1387	1.2444	0.1417	3.9563E-2	4.2653	0.1703	0.3081	0.2748	0.2075	0.2788	0.2389	4.6251E-4	1.6889E-4	4.4978E-4	0.3593	-1.6219E-2	0.221	18.375	2142.558
