taxon	date
A/Argentina/3743/2007	2007-06-12
A/Argentina/3797/2007	2007-05-28
A/Argentina/3888/2007	2007-07-10
A/Argentina/389/2007	2007-06-13
A/Argentina/402/2007	2007-06-25
A/Argentina/405/2007	2007-06-26
A/Argentina/426/2007	2007-06-21
A/Argentina/445/2007	2007-06-12
A/Argentina/449/2007	2007-06-12
A/Argentina/501/2007	2007-06-27
A/Argentina/503/2007	2007-06-27
A/Argentina/7646/2009	2009-06-26
A/Argentina/8409/2010	2010-11-30
A/Arizona/11/2010	2010-09-24
A/Arizona/2/2006	2006-01-11
A/Auckland/10/2008	2008-05-29
A/Auckland/17/2008	2008-06-09
A/Auckland/588/2000	2000-09-26
A/Auckland/598/2000	2000-10-10
A/Auckland/600/2000	2000-05-06
A/Auckland/601/2000	2000-09-12
A/Auckland/602/2001	2001-08-19
A/Auckland/603/2001	2001-10-02
A/Auckland/604/2001	2001-09-28
A/Auckland/607/2001	2001-08-15
A/Auckland/608/2002	2002-06-08
A/Auckland/609/2002	2002-06-18
A/Auckland/610/2002	2002-07-29
A/Auckland/614/2002	2002-01-14
A/Auckland/616/2005	2005-09-29
A/Auckland/617/2005	2005-09-28
A/Auckland/69/2008	2008-07-07
A/Australia/18/2009	2009-07-21
A/Australia/19/2009	2009-07-21
A/Australia/2/2009	2009-07-16
A/Australia/22/2009	2009-07-21
A/Australia/30/2009	2009-07-23
A/Australia/34/2009	2009-07-24
A/Australia/46/2009	2009-07-27
A/Australia/55/2009	2009-07-30
A/Australia/NHRC0003/2003	2003-07-01
A/Australia/NHRC0004/2003	2003-07-02
A/Australia/NHRC0005/2005	2005-04-16
A/Australia/NHRC0006/2003	2003-07-07
A/Australia/NHRC0006/2005	2005-06-13
A/Australia/NHRC0007/2005	2005-06-13
A/Australia/NHRC0008/2003	2003-07-08
A/Australia/NHRC0008/2005	2005-06-13
A/Australia/NHRC0010/2003	2003-07-10
A/Austria/134855/2004	2004-01-02
A/Austria/135553/2004	2004-01-09
A/Austria/135794/2004	2004-01-12
A/Austria/136042/2004	2004-01-13
A/Austria/136353/2004	2004-01-14
A/Austria/137239/2004	2004-01-19
A/Austria/137440/2004	2004-01-20
A/Austria/137814/2004	2004-01-21
A/Austria/138051/2004	2004-01-22
A/Austria/138112/2004	2004-01-22
A/Austria/138263/2004	2004-01-26
A/Austria/138560/2004	2004-01-26
A/Austria/138571/2004	2004-01-26
A/Austria/138808/2004	2004-01-27
A/Austria/139082/2004	2004-01-27
A/Austria/140481/2004	2004-02-04
A/Austria/140918/2004	2004-02-06
A/Austria/140989/2004	2004-02-06
A/Austria/141157/2004	2004-02-10
A/Austria/141367/2004	2004-02-10
A/Austria/142001/2004	2004-02-12
A/Austria/142973/2004	2004-02-18
A/Austria/144219/2004	2004-02-24
A/Austria/202737/2005	2005-01-14
A/Austria/205390/2005	2005-01-27
A/Austria/205397/2005	2005-01-25
A/Austria/205738/2005	2005-01-27
A/Austria/206130/2005	2005-01-27
A/Austria/206418/2005	2005-02-02
A/Austria/207248/2005	2005-02-07
A/Austria/207265/2005	2005-02-07
A/Austria/207270/2005	2005-02-07
A/Austria/207576/2005	2005-02-08
A/Austria/208005/2005	2005-02-10
A/Austria/208387/2005	2005-02-11
A/Austria/208573/2005	2005-02-15
A/Austria/208920/2005	2005-02-16
A/Austria/209122/2005	2005-02-17
A/Austria/209975/2005	2005-02-23
A/Austria/211116/2005	2005-02-28
A/Austria/211298/2005	2005-03-01
A/Austria/211557/2005	2005-03-01
A/Austria/211645/2005	2005-03-02
A/Austria/212182/2005	2005-02-28
A/Austria/212187/2005	2005-03-02
A/Austria/76036/2003	2003-02-12
A/Austria/76165/2003	2003-02-14
A/Austria/76359/2003	2003-02-13
A/Austria/79477/2003	2003-03-04
A/Austria/79524/2003	2003-03-04
A/Austria/79798/2003	2003-03-05
A/Austria/80044/2003	2003-03-06
A/Austria/85718/2003	2003-03-31
A/BANGKOK/103/2002	2002-03-19
A/BANGKOK/109/2002	2002-03-25
A/BANGKOK/115/2001	2001-03-26
A/BANGKOK/132/2009	2009-05-25
A/BANGKOK/156/2001	2001-04-23
A/BANGKOK/161/2001	2001-04-24
A/BANGKOK/178/2000	2000-03-28
A/BANGKOK/190/2002	2002-07-01
A/BANGKOK/202/2000	2000-05-02
A/BANGKOK/223/2002	2002-07-08
A/BANGKOK/224/2001	2001-06-12
A/BANGKOK/226/2001	2001-06-11
A/BANGKOK/247/2002	2002-07-15
A/BANGKOK/27/2000	2000-01-17
A/BANGKOK/28/2001	2001-01-29
A/BANGKOK/328/2001	2001-07-12
A/BANGKOK/413/2002	2002-08-16
A/BANGKOK/480/2001	2001-09-03
A/BANGKOK/504/2001	2001-09-18
A/BANGKOK/62/2000	2000-02-01
A/BANGKOK/86/2001	2001-03-05
A/BEIJING/114/2001	2001-12-13
A/BEIJING/144/2001	2001-11-30
A/BEIJING/157/2001	2001-11-20
A/BEIJING/159/2001	2001-11-30
A/BEIJING/161/2001	2001-11-30
A/BEIJING/188/2001	2001-12-13
A/BRAZIL/10/2000	2000-07-25
A/BRAZIL/18a/2000	2000-07-14
A/BRAZIL/2030/2002	2002-07-16
A/BRAZIL/2c/2000	2000-07-06
A/BRAZIL/4b/2000	2000-07-06
A/BRAZIL/5/2002	2002-11-13
A/BRAZIL/694/2000	2000-04-12
A/BRAZIL/695/2001	2001-06-06
A/BRAZIL/718/2000	2000-04-18
A/BRAZIL/79214/2001	2001-10-11
A/BRAZIL/79285/2001	2001-10-22
A/BRAZIL/822/2001	2001-06-26
A/BRAZIL/991/2000	2000-06-13
A/BRISBANE/10/2000	2000-07-25
A/BRISBANE/100/2009	2009-07-10
A/BRISBANE/11/2000	2000-08-19
A/BRISBANE/122/2010	2010-08-22
A/BRISBANE/217/2010	2010-08-25
A/BRISBANE/218/2010	2010-08-28
A/BRISBANE/219/2010	2010-08-30
A/BRISBANE/252/2010	2010-09-20
A/BRISBANE/253/2010	2010-09-19
A/BRISBANE/258/2010	2010-10-01
A/BRISBANE/262/2010	2010-09-23
A/BRISBANE/3/2000	2000-02-18
A/BRISBANE/31/2010	2010-07-08
A/BRISBANE/52/2009	2009-05-18
A/BRISBANE/54/2009	2009-05-07
A/BRISBANE/66/2009	2009-06-23
A/BULGARIA/113/2000	2000-01-31
A/BULGARIA/28/2001	2001-01-15
A/BULGARIA/874/2000	2000-01-31
A/BacGiang/BG003/2004	2004-02-13
A/Baden-Wuerttemburg/194/2008	2008-12-20
A/Baden-Wuerttemburg/196/2008	2008-12-19
A/Baden_Wuerttemberg/16/2006	2006
A/Bahia/100/2011	2011-03-24
A/Bahia/44/2011	2011-01-18
A/Bahia/45/2011	2011-01-20
A/Bahia/65/2011	2011-02-10
A/Bahia/97/2011	2011-07-09
A/Bahia/98/2011	2011-04-14
A/Baleares/RR6848/2010	2010-10-26
A/Bangkok/24/2004	2004-01-13
A/Bangkok/561/2009	2009-11-03
A/Bangladesh/1695/2007	2007-06-06
A/Bangladesh/2009/2008	2008-07-16
A/Bangladesh/2012/2010	2010-08-19
A/Bangladesh/2363/2009	2009-05-06
A/Bangladesh/2425/2009	2009-06-06
A/Bangladesh/3012/2009	2009-04-16
A/Bangladesh/3017/2008	2008-07-10
A/Bangladesh/30376/2007	2007-06-07
A/Bangladesh/3161/2010	2010-09-16
A/Bangladesh/4699/2007	2007-04-26
A/Bangladesh/483/2009	2009-05-01
A/Bangladesh/5004/2010	2010-07-10
A/Bangladesh/5014/2009	2009-05-17
A/Bangladesh/7772/2009	2009-05-08
A/Bangladesh/8004/2010	2010-09-16
A/Bangladesh/9745/2007	2007-05-02
A/Bangladesh/9890/2008	2008-07-02
A/Bangladesh/C5_12/2003	2003
A/Bangladesh/C5_13/2003	2003
A/Bangladesh/C5_15/2003	2003
A/Bangladesh/C5_16/2003	2003
A/Bangladesh/C5_17/2003	2003
A/Bangladesh/C5_18/2003	2003
A/Bangladesh/C5_19/2003	2003
A/Bangladesh/C5_21/2003	2003
A/Bangladesh/C5_22/2003	2003
A/Bangladesh/C5_23/2003	2003
A/Bangladesh/C5_24/2003	2003
A/Bangladesh/C5_25/2003	2003
A/Bangladesh/C5_27/2003	2003
A/Bayern/11/2006	2006
A/Beijing-Huairou/11088/2009	2009-11-25
A/Beijing-Huairou/1569/2010	2010-10-03
A/Beijing-Xicheng/12611/2010	2010-11-01
A/Beijing/13/2004	2004
A/Beijing/17/2001	2001-12-06
A/Beijing/20/2002	2002-01-07
A/Beijing/203/2003	2003
A/Beijing/230/2002	2002
A/Beijing/273/2004	2004-10-30
A/Beijing/284/2004	2004-10-30
A/Beijing/285/2003	2003
A/Beijing/305/2004	2004-11-12
A/Beijing/31/2003	2003
A/Beijing/313/2003	2003-12-25
A/Beijing/317/2004	2004-11-20
A/Beijing/324/2004	2004-11-20
A/Beijing/332/2004	2004-11-26
A/Beijing/344/2004	2004-11-27
A/Beijing/35/2002	2002-01-11
A/Beijing/352/2004	2004-11-27
A/Beijing/359/2002	2002
A/Beijing/4/2000	2000
A/Beijing/44/2002	2002-01-10
A/Beijing/47/2004	2004
A/Beijing/51/2002	2002-12-20
A/Beijing/68/2003	2003-02-12
A/Beijing/86/2004	2004
A/Beijing/Xicheng51/2007	2007-01-10
A/Beijing_Xicheng/1283/2006	2006-12-18
A/Beijing_Xicheng/134/2007	2007-01-08
A/Beijing_Xicheng/140/2007	2007-01-08
A/Beijing_Xicheng/148/2007	2007-01-15
A/Beijing_Xicheng/185/2007	2007-01-21
A/Beijing_Xuanwu/1359/2006	2006-12-21
A/Beijing_Xuanwu/1363/2006	2006-12-22
A/Beijing_Xuanwu/1367/2006	2006-12-21
A/Beijing_Xuanwu/1379/2006	2006-12-29
A/Beijng-Xicheng/1108/2009	2009-02-10
A/Belgium/G254/2009	2009-01-04
A/Belgium/G308/2009	2009-01-12
A/Belgrade/WRAIR2379N/2010	2010-10-25
A/Berlin/28/2006	2006
A/Berlin/3/2006	2006
A/Berlin/40/2006	2006
A/Bhutan/151/2009	2009-06-16
A/Bhutan/154/2009	2009-06-17
A/Bogota/WRAIR3457N/2010	2010-12-01
A/Bolivia/1053/2010	2010-08-11
A/Bolivia/2675/2009	2009
A/Bolivia/2948/2009	2009
A/Bolivia/317/2010	2010-05-10
A/Bordeaux/1942/2009	2009-09-18
A/Boston/14/2007	2007-12-15
A/Boston/2/2008	2008-02-21
A/Boston/38/2008	2008-02-14
A/Boston/50/2008	2008-02-21
A/Boston/78/2008	2008-03-11
A/Boston/81/2008	2008-03-13
A/Boston/88/2008	2008-04-16
A/Boston/9/2008	2008-02-27
A/Boston/96/2008	2008-02-20
A/Boston/DOA02/2011	2011-01-04
A/Boston/DOA03/2011	2011-01-03
A/Boston/DOA04/2011	2011-01-05
A/Boston/DOA06/2011	2011-01-12
A/Boston/DOA07/2011	2011-01-13
A/Boston/DOA09/2011	2011-01-13
A/Boston/DOA10/2011	2011-01-13
A/Boston/DOA11/2011	2011-01-13
A/Boston/DOA15/2011	2011-01-18
A/Boston/DOA16/2011	2011-01-19
A/Boston/DOA20/2011	2011-01-28
A/Boston/DOA24/2011	2011-02-01
A/Boston/DOA51/2011	2011-02-18
A/Boston/DOA52/2011	2011-02-18
A/Boston/DOA55/2011	2011-02-21
A/Boston/DOA57/2011	2011-02-23
A/Boston/DOA61/2011	2011-02-24
A/Boston/DOA66/2011	2011-02-26
A/Boston/DOA69/2011	2011-03-02
A/Boston/DOA74/2011	2011-03-09
A/Boston/DOA75/2011	2011-03-11
A/Boston/DOA77/2011	2011-03-13
A/Boston/DOA79/2011	2011-03-12
A/Boston/DOA80/2011	2011-03-16
A/Boston/DOA81/2011	2011-03-17
A/Boston/DOA83/2011	2011-03-21
A/Boston/DOA85/2011	2011-03-23
A/Boston/DOA86/2011	2011-03-29
A/Brandenburg/01/2010	2010-10-26
A/Brandenburg/1/2010	2010-10-26
A/Bratislava/144/2009	2009-01-19
A/Brazil/003/00	2000
A/Brazil/008/00	2000
A/Brazil/009/00	2000
A/Brazil/010/00	2000
A/Brazil/012/00	2000
A/Brazil/015/00	2000
A/Brazil/024/00	2000
A/Brazil/0610/2010	2010-05-24
A/Brazil/0791/2010	2010-06-23
A/Brazil/125/01	2001
A/Brazil/1619/2008	2008-03-28
A/Brazil/1623/2008	2008-03-31
A/Brazil/1727/2002	2002-05-23
A/Brazil/1732/2002	2002-06-27
A/Brazil/1814/2009	2009-05-11
A/Brazil/2458/2002	2002-08-09
A/Brazil/884/2009	2009-07-07
A/Brazil/933/2009	2009-05-05
A/Brazil/BR_1898_ORIGINAL/2006	2006
A/Brazil/BR_IAL2353_0505_04099_ORIGINAL/2005	2005
A/Brazil/BR_IAL_2302/2005	2005
A/Brazil/BR_IAL_2314/2005	2005
A/Bremen/1/2010	2010-12-17
A/Bretagne/2248/2010	2010-12-25
A/Brisbane/02/2008	2008-01-15
A/Brisbane/04/2007	2007-01-18
A/Brisbane/09/2006	2006
A/Brisbane/10/2007	2007-02-06
A/Brisbane/10/2008	2008-02-24
A/Brisbane/11/2006	2006-06-18
A/Brisbane/11/2010	2010-05-26
A/Brisbane/2/2008	2008-01-15
A/Brisbane/210/2010	2010-08-19
A/Brisbane/220/2010	2010-09-09
A/Brisbane/233/2006	2006-09-09
A/Brisbane/24/2008	2008-06-24
A/Brisbane/53/2009	2009-04-28
A/Brisbane/602/2007	2007-08-11
A/Brisbane/9/2006	2006-06-22
A/Brussels/S0066/2010	2010-11-09
A/Buenos_Aires/722/01	2001
A/Busan/11/2001	2001-01-22
A/Busan/16/2001	2001-02-08
A/Busan/2368/2010	2010-09-14
A/Busan/283/2008	2008-01-09
A/Busan/4297/2008	2008-05-22
A/Busan/44/2001	2001-02-22
A/Busan/71/2001	2001-02-22
A/Busan/805/2004	2004-03-31
A/CALIFORNIA/4/2000	2000-01-05
A/CAMBODIA/1/2010	2010-06-21
A/CAMBODIA/12/2009	2009-06-24
A/CAMBODIA/15/2009	2009-06-16
A/CAMBODIA/7/2009	2009-06-24
A/CANBERRA/2/2010	2010-06-24
A/CANBERRA/20/2009	2009-07-14
A/CHILE/5109/2001	2001-05-17
A/CHILE/5299/2000	2000-06-12
A/CHILE/5823/2001	2001-06-04
A/CHRISTCHURCH/143/2001	2001-08-10
A/CHRISTCHURCH/25/2010	2010-08-12
A/CHRISTCHURCH/28/2001	2001-07-04
A/CHRISTCHURCH/37/2001	2001-07-09
A/CHRISTCHURCH/44/2001	2001-07-12
A/CHRISTCHURCH/49/2010	2010-09-17
A/CHRISTCHURCH/50/2010	2010-09-17
A/CHRISTCHURCH/94/2000	2000-10-20
A/COLOMBIA/3026/2001	2001-08-27
A/California/10/2008	2008-12-21
A/California/2972/2012	2012-03-15
A/California/3000/2012	2012-03-29
A/California/3007/2012	2012-04-09
A/California/3022/2012	2012-03-08
A/California/3023/2012	2012-03-14
A/California/7/2006	2006-12-08
A/California/NHRC0001/2005	2005-11-30
A/California/NHRC0001/2006	2006-02-21
A/California/NHRC0001/2007	2007-03-19
A/California/NHRC0002/2003	2003-12-16
A/California/NHRC0002/2005	2005-02-07
A/California/NHRC0003/2005	2005-10-25
A/California/NHRC0004/2005	2005-11-02
A/California/NHRC0004/2011	2011-01-28
A/California/NHRC0005/2005	2005-11-29
A/California/NHRC0006/2003	2003-12-10
A/California/NHRC0006/2005	2005-12-02
A/California/NHRC0008/2005	2005-12-05
A/California/NHRC0009/2005	2005-02-07
A/California/NHRC0010/2005	2005-02-08
A/California/UR06_0118/2007	2007-01-29
A/California/UR06_0589/2007	2007-03-13
A/California/UR07_0019/2008	2008-02-13
A/California/VRDL158/2009	2009-04-27
A/California/VRDL169/2009	2009-04-28
A/California/VRDL172/2009	2009-04-28
A/California/VRDL182/2009	2009-04-28
A/California/VRDL203/2009	2009-04-28
A/California/VRDL231/2009	2009-04-30
A/California/VRDL241/2009	2009-04-29
A/California/VRDL255/2009	2009-04-29
A/California/VRDL265/2009	2009-04-01
A/California/VRDL271/2009	2009-04-30
A/California/VRDL279/2009	2009-04-30
A/California/VRDL286/2009	2009-04-30
A/California/VRDL328/2009	2009-05-09
A/California/VRDL340/2009	2009-05-04
A/California/VRDL342/2009	2009-05-20
A/California/VRDL360/2009	2009-06-03
A/Cambodia/0344/2007	2007-08-03
A/Cambodia/6735/2009	2009-07-06
A/Cambodia/7/2005	2005-07-05
A/Cambodia/NHRCC00002/2009	2009-10-14
A/Cambodia/NHRCC00003/2009	2009-10-14
A/Cambodia/NHRCC00008/2009	2009-10-14
A/Cambodia/NHRCC00011/2009	2009-10-15
A/Cambodia/P038/2005	2005-08-05
A/Cambodia/P105/2005	2005-08-05
A/Cambodia/P106/2005	2005-08-05
A/Cambodia/Q120/2006	2006-09-20
A/Cambodia/Q142/2006	2006-08-29
A/Cambodia/Q153/2006	2006-09-14
A/Cambodia/Q176/2006	2006-09-15
A/Cambodia/Q191/2006	2006-09-06
A/Cambodia/Q210/2006	2006-05-10
A/Cambodia/Q211/2006	2006-09-11
A/Cambodia/Q342/2006	2006-07-27
A/Cambodia/R068/2007	2007-08-22
A/Cambodia/S272/2008	2008-10-14
A/Cambodia/U307/2010	2010-08-02
A/Cambodia/U403/2010	2010-07-26
A/Canberra/18/2009	2009-06-30
A/Canterbury/04/2002	2002-04-12
A/Canterbury/06/2001	2001-04-17
A/Canterbury/06/2002	2002-04-19
A/Canterbury/07/2001	2001-05-09
A/Canterbury/10/2001	2001-06-07
A/Canterbury/101/2000	2000-11-01
A/Canterbury/101/2004	2004-09-10
A/Canterbury/103/2004	2004-09-10
A/Canterbury/104/2004	2004-09-08
A/Canterbury/104/2005	2005-06-27
A/Canterbury/105/2005	2005-06-27
A/Canterbury/107/2004	2004-09-13
A/Canterbury/108/2004	2004-09-13
A/Canterbury/11/2004	2004-08-05
A/Canterbury/127/2005	2005-07-02
A/Canterbury/13/2002	2002-04-19
A/Canterbury/14/2002	2002-05-02
A/Canterbury/140/2001	2001-08-10
A/Canterbury/149/2001	2001-08-13
A/Canterbury/16/2005	2005-05-20
A/Canterbury/166/2005	2005-07-08
A/Canterbury/19/2004	2004-08-17
A/Canterbury/2/2000	2000-01-20
A/Canterbury/200/2004	2004-09-17
A/Canterbury/207/2004	2004-09-22
A/Canterbury/210/2004	2004-09-23
A/Canterbury/235/2005	2005-07-28
A/Canterbury/24/2004	2004-08-12
A/Canterbury/24/2005	2005-05-04
A/Canterbury/248/2005	2005-08-03
A/Canterbury/253/2005	2005-08-22
A/Canterbury/256/2005	2005-08-31
A/Canterbury/258/2005	2005-08-16
A/Canterbury/259/2005	2005-08-01
A/Canterbury/260/2005	2005-09-02
A/Canterbury/29/2005	2005-05-27
A/Canterbury/303/2004	2004-09-26
A/Canterbury/308/2004	2004-10-07
A/Canterbury/313/2004	2004-10-13
A/Canterbury/315/2004	2004-09-29
A/Canterbury/386/2003	2003-07-16
A/Canterbury/390/2003	2003-07-08
A/Canterbury/391/2003	2003-08-19
A/Canterbury/392/2003	2003-08-17
A/Canterbury/397/2003	2003-08-18
A/Canterbury/398/2003	2003-08-14
A/Canterbury/400/2003	2003-07-05
A/Canterbury/401/2003	2003-07-05
A/Canterbury/428/2003	2003-07-16
A/Canterbury/430/2003	2003-07-28
A/Canterbury/432/2003	2003-07-18
A/Canterbury/435/2003	2003-07-16
A/Canterbury/437/2003	2003-07-16
A/Canterbury/441/2003	2003-08-05
A/Canterbury/442/2003	2003-08-15
A/Canterbury/444/2003	2003-08-17
A/Canterbury/47/2002	2002-06-08
A/Canterbury/50/2001	2001-07-12
A/Canterbury/53/2002	2002-06-10
A/Canterbury/56/2002	2002-06-25
A/Canterbury/57/2002	2002-06-27
A/Canterbury/58/2000	2000-09-06
A/Canterbury/59/2002	2002-07-02
A/Canterbury/62/2002	2002-07-01
A/Canterbury/64/2002	2002-07-02
A/Canterbury/64/2005	2005-06-18
A/Canterbury/68/2000	2000-09-09
A/Canterbury/68/2002	2002-07-05
A/Canterbury/69/2002	2002-07-06
A/Canterbury/72/2002	2002-07-06
A/Canterbury/75/2000	2000-09-15
A/Canterbury/79/2002	2002-07-09
A/Canterbury/80/2000	2000-09-22
A/Canterbury/80/2002	2002-07-11
A/Canterbury/81/2002	2002-07-09
A/Canterbury/85/2000	2000-09-23
A/Canterbury/87/2000	2000-09-01
A/Canterbury/89/2000	2000-10-04
A/Canterbury/90/2000	2000-10-08
A/Canterbury/92/2000	2000-10-13
A/Canterbury/93/2000	2000-10-17
A/Canterbury/96/2000	2000-10-26
A/Canterbury/97/2000	2000-10-26
A/Canterbury/98/2000	2000-10-21
A/Ceara/177/2002	2002-04-04
A/Chachoengsao/1422/2004	2004-08-06
A/Chaco/R538/01	2001
A/Chanchamayo/FLU3803/2006	2006
A/Chanchamayo/FSJ1176/2006	2006
A/Chanchamayo/FSJ1184/2006	2006
A/Chanchamayo/FSJ1193/2006	2006
A/Cheju/311/2002	2002
A/Chennai/0634982/091106	2006-11-09
A/Chennai/0634983/091106	2006-11-09
A/Chennai/0634985/141106	2006-11-14
A/Chennai/0817271/131008	2008-10-14
A/Chennai/0817294/101108	2008-11-11
A/Chennai/0817297/141108	2008-11-15
A/Chennai/0817302/181108	2008-11-19
A/Chennai/087867/260208	2008-02-26
A/Chennai/087868/260208	2008-02-26
A/Chennai/087875/260308	2008-03-26
A/Chennai/087876/250308	2008-03-25
A/Chennai/087878/280308	2008-03-28
A/Chennai/087879/310308	2008-03-31
A/Chennai/087880/310308	2008-03-31
A/Chennai/087881/310308	2008-03-31
A/Chennai/091335/151208	2008-12-16
A/Chennai/091336/231208	2008-12-24
A/Chennai/091337/231208	2008-12-24
A/Cheongju/H380/2007	2007-09-19
A/Cheongju/H393/2007	2007-11-21
A/Cheongju/H397/2008	2008-01-10
A/Cheongju/H412/2008	2008-02-19
A/Cheongju/H471/2008	2008-02-28
A/Cheonnam/338/2002	2002
A/Cheonnam/340/2002	2002
A/Chile/5845/2010	2010-07-10
A/Chile/6096/2010	2010-07-10
A/Chile/6278/2010	2010-07-10
A/Chile/6380/2010	2010-07-14
A/Chile/6416/2001	2001-08-03
A/Chile/6927/2010	2010-07-22
A/Chile/8196/2010	2010-08-04
A/Chongqing-Banan/1286/2010	2010-06-25
A/Chongqing/1162/2005	2005-04-20
A/Chongqing/1166/2005	2005-04-20
A/Chongqing/155/2003	2003-04
A/Chongqing/245/2003	2003
A/Chongqing/257/2003	2003-12-18
A/Chongqing/65/2005	2005
A/Chongqing/654_1/2005	2005
A/Chongqing/Yuzhong169/2007	2007-02-27
A/Christchurch/05/2008	2008-08-06
A/Christchurch/1/2007	2007-05-23
A/Christchurch/13/2004	2004-07-21
A/Christchurch/15/2004	2004-08-13
A/Christchurch/184/2004	2004-09-23
A/Christchurch/19/2006	2006-06-30
A/Christchurch/19/2008	2008-08-23
A/Christchurch/89/2004	2004-09-04
A/Chungbuk/1469/2007	2007-01-02
A/Chungbuk/1471/2007	2007-01-02
A/Chungbuk/4137/2008	2008-04-12
A/Chungnam/1463/2007	2007-01-02
A/Chungnam/1902/2007	2007-01-16
A/Chungnam/1929/2007	2007-01-20
A/Chungnam/2288/2007	2007-01-22
A/Chungnam/2377/2010	2010-09-29
A/Chungnam/271/2002	2002-11-22
A/Colombia/227/2009	2009-05-01
A/Colombia/31/2009	2009
A/Colombia/4335/2009	2009
A/Colombia/6123/2009	2009-07-22
A/Colombia/6722/2010	2010-06-22
A/Colombia/7158/2009	2009-07-26
A/Colorado/04/2007	2007-01-17
A/Colorado/05/2006	2006-12-08
A/Colorado/05/2010	2010-11-23
A/Colorado/06/2006	2006-12-12
A/Colorado/14/2007	2007-02-06
A/Colorado/2971/2012	2012-03-09
A/Colorado/3005/2012	2012-04-04
A/Colorado/3009/2012	2012-04-17
A/Colorado/3010/2012	2012-03-20
A/Colorado/3024/2012	2012-02-23
