posterior	prior	likelihood	skygrid
coda_point_long	1.00046745535675	1.00051086156875	1.00045012797834	1.00051376841601
coda_upper_long	1.00113574456673	1.00126497242354	1.0013349420687	1.00127222365721
coda_point_short	1.00232444963173	1.00391196858957	1.00616335396238	1.00391955960603
coda_upper_short	1.00441551465229	1.00929955815061	1.01701519443593	1.00932471427999
coda_point_trunc	1.00135772143376	1.00222944146413	1.00280863343623	1.00224016844418
coda_upper_trunc	1.00267230875231	1.00464336056425	1.00608096460886	1.00466717119315
rstan_long	1.00062882481306	1.00138659320064	1.00152492573538	1.00138546817962
rstan_short	1.00577113102015	1.00952047892669	1.00643136535769	1.00953510244238
rstan_trunc	1.00362516766438	1.00616801497467	1.00437975262217	1.00619154536437
