posterior	prior	likelihood	skygrid
coda_point_long	1.0031494089528	1.0029500479613	1.00033567507505	1.00296577029948
coda_upper_long	1.0080265003862	1.00754096042492	1.00102596505593	1.00758614769165
coda_point_short	1.0073213820351	1.00768532155216	1.00178780004833	1.00768816685527
coda_upper_short	1.01910789561654	1.01879285459532	1.0048223145847	1.01880088232612
coda_point_trunc	1.00738377659194	1.0075058808459	1.00145860737652	1.00750291008438
coda_upper_trunc	1.01543864490815	1.01548734675177	1.00319102918173	1.01548099083754
rstan_long	1.00384727985259	1.00383784593141	1.00048957903908	1.00385900751188
rstan_short	1.01730141770706	1.01812085437871	1.00438056940368	1.01811299182848
rstan_trunc	1.01948941562151	1.02029210726554	1.00535491379099	1.02030189320943
