posterior	prior	likelihood	skygrid
coda_point_long	1.01679118772648	1.00183662145741	1.11332518108034	1.00183463801728
coda_upper_long	1.04528389219901	1.00454877226427	1.28251479696683	1.0045438172322
coda_point_short	1.0368084596636	1.03483950197243	1.25111422078204	1.03485105861709
coda_upper_short	1.09719908600283	1.09174824744271	1.57996926009476	1.09177830586557
coda_point_trunc	1.0425747834976	1.02181688741157	1.20930155825329	1.02182940049579
coda_upper_trunc	1.0875255454502	1.04520152763227	1.39992119122564	1.04522829973582
rstan_long	1.02008211866297	1.0059126734465	1.12537094319774	1.00592267972516
rstan_short	1.04724180108817	1.03948426711642	1.2819637303879	1.0394941595483
rstan_trunc	1.05762842557641	1.03772636279839	1.23799914089986	1.03776458786983
