total
rep1	871.7525
rep2	871.342875
rep3	870.951
rep4	871.965375
rep5	872.3295
rep6	875.275
rep7	872.9365
rep8	870.861
rep9	871.8495
rep10	872.206
rep1trunc	874.0215
rep2trunc	871.651
rep3trunc	871.517
rep4trunc	872.5125
rep5trunc	874.2435
