kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
coda_point_long	1.00220809840373	1.00123510168498	1.00083493036291	1.00009582295051	1.00087395733662	1.00064199850808	1.00375800703222	1.00032181853205	1.00082140093601	1.00588740499761
coda_upper_long	1.00615777272674	1.00344055602576	1.00235799973781	1.00034165634682	1.00246229977107	1.00182687846725	1.00988685087716	1.00082962895673	1.00234733399176	1.01492733386929
coda_point_short	1.00693221946915	1.0004534921146	1.00077362499025	1.00069108673054	1.00004309292136	1.00159246870136	1.03661741554438	1.00152743145647	1.00501437025	1.05299215976911
coda_upper_short	1.01956025469121	1.00153545205109	1.00233848642456	1.00219088489654	1.00044705368705	1.00459978555498	1.09702138669433	1.00439322178015	1.01416339190791	1.1377456857623
coda_point_trunc	1.00388481201761	1.00117233416965	1.00079278870735	1.00081807646701	1.00029282660146	1.00116003694768	1.02983430629087	1.00198011204141	1.00370169683223	1.04491014807878
coda_upper_trunc	1.00842835557928	1.00269225435949	1.00188317956745	1.00196245985914	1.00086573168447	1.00267056410026	1.06182308766628	1.00423144072815	1.00802658973372	1.09199807661085
rstan_long	1.00213666355042	1.00105666578037	1.00066127940565	1.0000898092054	1.00059012234652	1.00045060752925	1.01045676536249	1.0004309687965	1.00091401239779	1.01692150684757
rstan_short	1.00534032011291	1.00074212771216	1.00035797934155	1.00034975004506	1.00038299609598	1.00097506444752	1.02828930158999	1.00166602494372	1.00745272126738	1.04197884575577
rstan_trunc	1.00363582803717	1.0012089789608	1.00056643794371	1.00073664206007	1.00039491222046	1.00081664461966	1.04115817603637	1.00192586643763	1.00623348929637	1.06502219803107
