1,2	1,3	1,4	1,5	1,6	1,7	1,8	1,9	1,10	2,3	2,4	2,5	2,6	2,7	2,8	2,9	2,10	3,4	3,5	3,6	3,7	3,8	3,9	3,10	4,5	4,6	4,7	4,8	4,9	4,10	5,6	5,7	5,8	5,9	5,10	6,7	6,8	6,9	6,10	7,8	7,9	7,10	8,9	8,10	9,10	2,1	3,1	4,1	5,1	6,1	7,1	8,1	9,1	10,1	3,2	4,2	5,2	6,2	7,2	8,2	9,2	10,2	4,3	5,3	6,3	7,3	8,3	9,3	10,3	5,4	6,4	7,4	8,4	9,4	10,4	6,5	7,5	8,5	9,5	10,5	7,6	8,6	9,6	10,6	8,7	9,7	10,7	9,8	10,8	10,9
coda_point_long	1.00027839413476	1.00015534553468	1.00047737976861	1.00003374783159	1.00020659784063	1.0005466972559	1.0007001326664	1.00026964705826	1.0002062809378	1.00111143594305	1.0007810928684	1.00038613813934	1.03388853402711	1.00120645586284	1.00119804224852	1.00153156042231	1.00013925013887	1.00014196142976	1.00002590631008	1.00080053895871	1.00046511325412	1.0004069168831	1.00019893746607	1.00103404585814	1.00035276596665	1.00584514052347	1.00102423127443	1.00026682392601	1.00020284445991	1.00671616829081	1.00027068227736	1.00029197535406	1.00129361490624	1.00119146978709	1.00013666443825	1.00080842484109	1.00257947153888	1.00548685105839	1.00080207678318	1.00089517613737	1.00136318301985	1.00456649533021	1.00116696915326	1.00982391198702	1.00015496877113	1.00028742633608	0.999986984765407	1.00028769429097	1.00014706645379	1.00043767209084	1.00054411006429	1.00038650851816	1.00009926425917	1.00107129250023	1.00076514850766	1.0016190637937	1.00042748493442	1.00605071333599	1.00058790811831	1.00224917776251	1.00076798798096	1.00265724222409	1.00081265705577	1.00012862141803	1.00503969080671	1.00969378917989	1.00097960109324	1.00102683781168	1.00044012221636	1.00009715751062	1.00015579454835	1.00062223930637	1.000437348235	1.00007110010841	1.00046776178521	1.0001073287547	1.00031164213588	1.00019640615925	1.00010146382498	1.00013236890982	1.00125648141387	1.00730950829022	1.00355332042742	1.00156031947418	1.00069999689366	1.00034224636149	1.00716043237548	1.00015991332717	1.00165046240971	1.00018458634852
coda_upper_long	1.00084402612862	1.00044899459658	1.00139589217033	1.00016521898145	1.00062167552154	1.00147823101991	1.00196394053098	1.00080036773894	1.00062712728729	1.00316915398565	1.00227428916648	1.00102953881763	1.09033455081584	1.00339162162489	1.00340249313647	1.00434789684445	1.00042064906465	1.00044615028533	1.00016955938957	1.0022268979182	1.00128983022904	1.00119935531524	1.00061139237855	1.00288176857464	1.00091647742181	1.01620381519777	1.00292939025838	1.00083271667615	1.00064405870162	1.01862260180051	1.00082334590203	1.00088868035966	1.00362321932723	1.00338804112708	1.00046420472152	1.00206821439026	1.007232064929	1.01505983727057	1.00209556504593	1.00257607748702	1.00373122848895	1.01239682137439	1.00328453345452	1.02660910207053	1.00048920256834	1.00090116349967	1.0000487272501	1.00091085402727	1.00045202893394	1.00132248916388	1.00155401316488	1.00106830412888	1.00033262513671	1.00304076098044	1.00220443175931	1.00453142740772	1.00121615137033	1.01641276871815	1.00167091244425	1.00629398482347	1.00214175468076	1.00743745375578	1.00234357239034	1.00043052471265	1.01388186844531	1.02646490910794	1.00281831340159	1.00295248742001	1.00129609310199	1.00034245748923	1.00050459824492	1.00181395730157	1.0012779609468	1.00027788459999	1.00136919347987	1.0003406611288	1.00092359382357	1.00063396668988	1.00035828078057	1.00041654735678	1.00340649009765	1.02000602296624	1.00975347351195	1.00439227387237	1.00184893044169	1.00097769905842	1.01945464792326	1.00052414658445	1.00454648616835	1.0005447312448
coda_point_short	1.00013569155927	1.00051265781779	1.00101445994973	1.00061461876156	1.0180590493039	1.00025858566919	1.00100871771546	1.0003851211494	1.0003045113426	1.00034098710606	1.00451416446526	1.00618537752785	1.03102618570077	1.00702160149486	1.00010457853803	1.00557310740348	1.0004430151106	1.00043293288109	1.00790895559129	1.00313371948522	1.00131873091709	1.00103859117483	1.0029043947649	1.00007329752981	1.02686742209705	1.00901399962317	1.00060552591587	1.00313720494353	1.00481408774745	1.01663682833662	1.0010427687809	1.00109246209609	1.00061956990536	1.00903279830814	0.999885869941034	1.00099032324917	1.00434236670126	1.00041434775158	1.02406523732025	1.00125402989434	1.00170962426503	1.01666163151702	1.00019140009691	1.03661350304633	1.00065744324514	1.00229960689799	0.999874602134355	1.00069818686024	1.00178815181784	1.01284490395338	1.00224108565583	1.00133717516329	1.00057541779816	1.00256354488809	1.00145795899528	1.00275397130456	0.999904644972469	1.01096820214408	1.00278398352835	1.00162656376237	1.00008926099059	1.00600568064045	1.00136273669161	1.00423199234679	1.0155248402949	1.05039770511381	1.0030557027783	1.00052604945211	1.00170751973052	1.00011597095913	1.00287839781917	1.00019464244008	1.0013710983785	1.00015791745531	1.00575432457649	1.00457069237204	1.00018589491764	1.00338535002926	1.00388443628035	1.00333373287334	1.00615181648405	1.03518758558438	1.00150112506553	1.03661885125589	1.00194612751503	1.00216530526442	1.04414846278207	1.00050953769676	1.00859252314829	1.00309731803812
coda_upper_short	1.00064315930324	1.00175450105369	1.00284037828055	1.00188332592514	1.04891211313214	1.00105284338924	1.0030346342747	1.00125509073069	1.00122668615545	1.00107916125773	1.01272200829765	1.01692298526611	1.08211105940848	1.01907803996014	1.00066551221183	1.01583060455133	1.00139334419475	1.00141657010436	1.02175129455328	1.00882161388328	1.00370627337557	1.00297834152957	1.00822417106047	1.00041957121851	1.07239916674279	1.02499146765503	1.00193535680293	1.00901157852479	1.01351841896201	1.04548247970543	1.00308808423658	1.00347412869803	1.00204130609735	1.02479329781364	1.00011573597259	1.00307510003403	1.01184890216103	1.00141863599617	1.0648965464013	1.00381645569717	1.00462719590027	1.04491948507572	1.00081437067635	1.09732617020619	1.00212393445201	1.00606178180114	1.00005624323503	1.00228647514766	1.00526025209905	1.03539003776582	1.00657717769549	1.00384096592819	1.00120628723836	1.00740960199472	1.00440089658227	1.00799248207936	1.00011906287703	1.02992515817263	1.00794029647403	1.00465620976238	1.00046725575655	1.01680373123384	1.00409644360348	1.01185260973765	1.04166410451593	1.13227574397401	1.00881004845581	1.00167751857182	1.00504175055842	1.00058435940589	1.00828619097351	1.00041908117536	1.004106666649	1.00079497571649	1.01579851388712	1.01282941470521	1.00075182107116	1.00901709551717	1.01098089190671	1.00959333303403	1.01719451464056	1.09406110564825	1.00417392622096	1.0973359672557	1.00579909101396	1.00565003651064	1.11291311666086	1.00172550058697	1.02410004198865	1.00884827916735
coda_point_trunc	1.00064540445601	1.00140798647858	1.00245438446648	1.00136098745433	1.01255041346029	1.00080924631679	1.0010757020172	1.00223251032251	1.00016909104619	1.00064382514491	1.00365098266003	1.00284094822505	1.02639236063148	1.00667904547148	1.00134834799448	1.00446748415617	1.00092218311406	1.00048614974279	1.00334725466101	1.00308915063514	1.00114600047011	1.00116798162258	1.00239393716105	1.00079418647893	1.01558074867205	1.01077183606948	1.00071586767359	1.00226830553118	1.00315568199766	1.00931022630268	1.00080878180861	1.0004728652765	1.00125384676707	1.00708182945397	0.999972096918254	1.0010929704865	1.00532235320698	1.00408820907571	1.01190451125147	1.00110765172952	1.00231701682246	1.01912288859845	1.00163608227132	1.02188883782131	1.00064476744581	1.00335710624617	0.999964815390207	1.00040995119819	1.00156243265741	1.00629001565148	1.00100638186375	1.00066303990056	1.00041590447716	1.00300582172837	1.00160593792686	1.00268503085977	1.00009128310409	1.01129380546715	1.00190148824412	1.00131908393548	1.00086820845638	1.00515794775106	1.0016130124494	1.00302248778609	1.0136248720401	1.03154216297064	1.00295415971542	1.00056194087305	1.00133377617206	1.00007603394203	1.00205797788067	1.0074211594415	1.00111592371673	1.000078258386	1.00459273214042	1.00264948533686	1.00034282631032	1.00208240634416	1.00249436182581	1.00165744714996	1.00403017754793	1.02013080871503	1.0019795137261	1.01594395850239	1.00173388232238	1.00132932392089	1.03824680872262	1.00069989111239	1.00663795016373	1.00271276994898
coda_upper_trunc	1.00157604725982	1.00318872202997	1.00534217711647	1.00305301906005	1.02649691395078	1.00185021207967	1.00245495667875	1.00486834566831	1.00059568326153	1.00156540761528	1.00791970631573	1.00613167763276	1.05482674969603	1.01412575133029	1.00308545451295	1.00967849806305	1.00216917200098	1.00123494207156	1.00724047874796	1.00671810091025	1.00262070100017	1.00268182970308	1.00524526951745	1.00186100189594	1.03276322865945	1.02281846718158	1.00175207159953	1.00503418890379	1.00689650661656	1.01974844806097	1.00191319147292	1.00124856588992	1.00287239053757	1.01504519607563	1.00019655899026	1.0024553643634	1.01131932686585	1.00877514822911	1.02506297768278	1.00254939035736	1.00497678326432	1.03982120028307	1.00366660462018	1.04569876817072	1.00158305397134	1.00721679840322	1.00018777996712	1.00112193405345	1.00354606907367	1.01350048529069	1.00235485484041	1.00155607988837	1.00100886349509	1.00655245974423	1.00360623447416	1.0059099284448	1.00046203462012	1.0237338040828	1.0042166186405	1.00297674799043	1.00203403833256	1.01099926641618	1.0036544256083	1.00660610853595	1.02850806106295	1.06547050036664	1.00644976764085	1.00140442118893	1.0030019240813	1.00035282095983	1.00453422671965	1.01581180585212	1.00258408434257	1.00038303014922	1.00970873877605	1.00576868149401	1.00096166922759	1.00451806898642	1.00549240698686	1.00371715011141	1.00863427867779	1.04221956590783	1.00432379763745	1.03354076474292	1.00384565186036	1.00287723402465	1.07831525453955	1.00169017786066	1.01420504042894	1.00593455770067
rstan_long	1.00015770139347	1.00012550644012	1.00086314641493	1.00040894228183	1.00025518717521	1.00040793749526	1.00046828878864	1.00063301134418	1.00060680972547	1.00106925226107	1.00201658103664	1.00107651602707	1.02520709034016	1.00236724759355	1.00139530333377	1.00168277505919	1.00059763631045	1.0004116346351	1.00000610957793	1.00096573388519	1.00042322249293	1.00100456601503	1.00057838110288	1.00079928037816	1.00073095932615	1.00829842014747	1.00072770134976	1.00086000726947	1.00035706186244	1.00596379412188	1.00063062916088	1.00017759391814	1.00188202549732	1.00261393735846	1.00028917947042	1.00074256081123	1.00291185747453	1.00490879735924	1.00078005208029	1.0007998794436	1.00104489872863	1.01264127595264	1.00120066301406	1.01076490359292	1.00029940452633	1.0005092648754	1.00009619228965	1.00037684264759	1.000291916371	1.00112722013027	1.0008528064018	1.00021181940304	1.00011443739447	1.00132733755215	1.00085952327742	1.00140460488922	1.00031778034448	1.00501702378383	1.00082712461341	1.00243415792841	1.0010549983272	1.00291945005588	1.00073619278541	1.00018445629385	1.00533809971182	1.02327548597208	1.00122978535782	1.00110102728585	1.00029509335707	1.00011162437641	1.00056072136896	1.00169870462635	1.00027390100506	1.00008733351981	1.00065529884236	1.0006401923576	1.00040838491907	1.00057289593754	1.00040404886217	1.00108861398942	1.00153336639742	1.00965655817804	1.00322261219058	1.00139498348594	1.00109733007117	1.00040083273944	1.01337821270058	1.000262282733	1.00213136191213	1.00058463201679
rstan_short	1.00030306212315	1.00059436274566	1.0015309899891	1.00037423419292	1.01269188909008	1.00034733670504	1.00110363369889	1.00238461275282	1.00077916119401	1.00203263485002	1.00375800723841	1.00540490894589	1.02224227696497	1.00483233557043	1.00110040870373	1.00498347642866	1.0002683914955	1.00197265826613	1.00653615289589	1.00263668469363	1.0006032986807	1.00089600651639	1.00508237556898	1.00087957433972	1.02174508325722	1.01113055548554	1.00083438351209	1.00300847387367	1.00596936605956	1.01311796644917	1.00052346376933	1.0016157181205	1.00018314326763	1.01899330324524	1.00003507626742	1.00110712500527	1.00397448592771	1.00273668080738	1.02194877159365	1.00140947833075	1.00131710217773	1.02142784159449	1.00110642740936	1.03434083067838	1.00102039217085	1.00465219349344	0.999936906724207	1.00056005100717	1.00172980083136	1.00940506046874	1.00285547245271	1.00252640460864	1.00080120061564	1.0039726434753	1.0017330929805	1.0017904536425	1.00003113917313	1.00999329084334	1.00225075439077	1.00555868767289	1.00084543851705	1.00593537553998	1.00106335996623	1.00335911634363	1.01060434886556	1.04846101833868	1.00298141804636	1.0015807933963	1.00111926109405	1.00040808722746	1.00332036561921	1.0005188996315	1.0014303047035	1.0005693856108	1.00708197472138	1.00335205787598	1.00033173138081	1.00368121100909	1.00412974438886	1.00560659181862	1.00602003904865	1.02779307422885	1.00116864335267	1.02846675152548	1.00697947875689	1.00268459564012	1.03872724188305	1.00036298853444	1.00847150088002	1.00479353914808
rstan_trunc	1.00080419713572	1.00178749179214	1.00250471067382	1.00232415931559	1.01101199581577	1.00062395091628	1.00133112129041	1.00364455985589	1.00047695797913	1.00171992891992	1.00415401332671	1.002936020472	1.02281280277222	1.00563436782733	1.00220762509174	1.00656961536843	1.0010725026695	1.00160548129492	1.00368372488042	1.00281888786022	1.00131491655627	1.00158311763295	1.004729096203	1.00141392678488	1.01440170643431	1.01235685310749	1.00108101589068	1.00284793815379	1.00545757084835	1.00927868207699	1.00107063333587	1.00083773528607	1.0015733981689	1.0137852602614	1.00001352592955	1.00146608680038	1.00594297181623	1.00537210815385	1.01301341279019	1.00143082593574	1.0019924110776	1.02782629143195	1.00228761251976	1.02984540125728	1.00084558619315	1.00473966615781	1.00011220427408	1.00033518299145	1.00300839413745	1.00556646513064	1.00269997503264	1.0020375802386	1.00064515182245	1.00387876526288	1.00201400024523	1.00287791271064	1.00027691180224	1.01170291608869	1.00162235543287	1.00428329643282	1.00111722073257	1.00550983552276	1.00162111232686	1.00286679185127	1.01137303952779	1.03904629167665	1.00361433057359	1.00094690783837	1.00102175610287	1.00041000954337	1.0025651451166	1.00877898790986	1.00248513637434	1.00020458873153	1.00661179341344	1.00340142865881	1.00131857618515	1.0040356658107	1.00351541138966	1.00343213199958	1.00409901588415	1.01939901678323	1.00267907865548	1.01497959799031	1.00443361234428	1.00154066688605	1.04085548167313	1.00055968485884	1.00714901346969	1.00386562098634
