posterior	prior	likelihood	skygrid
coda_point_long	1.15422835710626	1.0192406691207	1.26508318296211	1.15420516227576
coda_upper_long	1.36936800009723	1.04604634702189	1.60400806733149	1.37274593938911
coda_point_short	1.10965215276708	1.10710303884928	1.45593145762452	1.11341940352446
coda_upper_short	1.27337758286113	1.27264048091558	1.9885671529528	1.2756500759162
coda_point_trunc	1.23810349638045	1.08553900902876	1.46583325495911	1.13438570447801
coda_upper_trunc	1.45230108434177	1.17307511983567	1.83675904827771	1.26667153295515
rstan_long	1.153442379101	1.01477306075163	1.22662095520102	1.10716868951677
rstan_short	1.0960780056452	1.0955434175782	1.34676047735136	1.09316059276701
rstan_trunc	1.22160660923289	1.10373153770522	1.41424355604035	1.15010434158961
