frechetCorrelationESS_RF	minPseudoESS_RF	medianPseudoESS_RF	approximateESS_RF	cmds10DMaxMcmcseMultiESS_RF	cmds2DMcmcseMultiESS_RF	cmdsD1McmcseESS_RF	cmdsD2McmcseESS_RF	cmdsD1CodaESS_RF	cmdsD2CodaESS_RF	cmdsD1TracerLag2000ESS_RF	cmdsD2TracerLag2000ESS_RF	cmdsD1RstanESS_RF	cmdsD2RstanESS_RF
rep1	36.7385074740868	5.12296174183126	11.6357465365928	672.080329438933	82.2560098945064	28.0830950594897	49.4370292799993	52.3347078759062	8.3703597949545	10.1091590199979	4.4051142137424	4.08433977228949	2.18924349177254	1.78916173348782
rep2	41.9182546386014	6.17774622147306	14.2876110345286	661.839500889813	101.25879705681	28.2290764452616	101.25879705681	40.4884149462236	26.9333949735385	12.4001394553599	13.1639804445618	5.49497193829146	3.93571336233411	2.46103907903561
rep3	58.427832354165	12.3016058585531	26.4521333938779	669.879704636894	228.418403698396	53.7870248251903	228.418403698396	61.1845259559528	84.4360076397473	13.538715573409	19.2101798949039	7.12933614379554	4.18070038464364	1.97413607242306
rep4	46.2737614264893	5.47640603927011	16.2621836597046	728.470998435416	117.847723348553	51.0578996418639	117.847723348553	54.3244414309611	25.3691010766322	7.78993323194349	11.9237259159634	5.34417137773524	10.4174168684109	2.92289267692427
rep5	35.9514086132072	4.14819260759453	11.1616986494399	696.819547509383	98.5883899814118	33.1340569993145	98.588389981412	42.4592791389432	17.9666624169372	8.0345108900421	8.03693943432036	7.29960214507656	3.60089973734413	9.11501428843539
rep6	27.0301074597734	2.79003369332795	8.46842249982769	157.398884142688	116.786173565788	36.0252915499518	56.4742854264657	73.2821629999395	15.7276925015257	31.2950529978958	7.05616251212594	16.3746335061392	5.13663264452489	14.7895461935344
rep7	31.5739408347493	3.5019508283329	10.6956078227314	150.867380592656	127.634855366027	98.203445278811	127.634855366027	169.777216102235	58.2206173281553	64.7315547719851	42.1443012499731	18.7629554012854	53.271926530225	6.04893462142728
rep8	30.4883719838685	2.43721725787097	9.96180386499492	157.030049589665	105.164623081513	34.3737003678787	77.2265518216359	41.542471965581	36.3265207680136	5.93734896841824	29.2943343180574	5.61882607223301	28.3042316162606	3.12825504796695
rep9	31.7102449983857	2.9635289644475	10.8867511392012	161.740194335787	91.4478489147829	52.3780375027789	91.4478489147828	59.979460448607	26.1763469413564	20.1738676911149	8.88642631523202	6.10715149196138	3.59003826877799	1.89064399622351
rep10	32.2813620354419	4.49410754388722	11.6776205900812	164.491063091408	107.272138549271	56.297913409524	107.272138549271	62.2263996597574	95.2806673060329	17.9042668560633	16.1962035174906	7.35522133894309	5.72184136034644	4.41147368685358
rep1trunc	39.9701446761526	5.17058547022968	15.77484203608	176.28011736447	88.1909330376294	42.4349355198782	56.3081255042375	66.3228140201997	22.0016412289684	18.5412070189492	9.67365325757468	9.1717557481164	4.73879895995899	4.88798362292333
rep2trunc	28.2270274767584	3.03191649772262	9.50787954869022	154.19024680977	92.8485031532259	18.0773837160581	45.532396228095	11.1414267123497	10.2614309885986	3.91675236046007	5.17263137370027	3.24510951376136	1.98192406304185	1.34722895769543
rep3trunc	27.5689060572324	2.40741801405736	8.67348917465711	173.761076154241	122.018892021749	19.7642173049	115.969196663432	19.4957014640186	54.845577523607	5.64201083667327	40.8884201348558	3.40101374578107	40.5719012866005	1.51764800312636
rep4trunc	28.8022988341096	2.15002471414059	8.64445282716764	175.311669445869	194.533337951801	33.0120883861698	34.7782223350567	33.3979235349199	4.48854566671006	6.53255334439781	3.87968245239948	6.42322570251561	1.63085618746275	2.57719906137791
rep5trunc	32.1292346599463	3.65793263654102	10.7206439283513	155.984631517087	125.830351501938	27.8444724536091	94.867860724586	33.9208657819817	38.3648050611363	11.1790290531701	35.1584369854448	5.50987853856654	36.2414225304655	3.0551890909625
