posterior	prior	likelihood	skygrid
coda_point_long	1.02599649815077	1.00618194034176	1.02438378267028	1.00593552751707
coda_upper_long	1.06962926949976	1.01557148844497	1.06573867135411	1.01500432279175
coda_point_short	1.07798851537874	1.00541211698321	1.11573743249159	1.00523218189155
coda_upper_short	1.18913995478842	1.01409450439676	1.27349330838761	1.01368707339973
coda_point_trunc	1.04871190182542	1.00659745923362	1.06639975324321	1.00638619613696
coda_upper_trunc	1.0971766183143	1.01368264485753	1.1289800325554	1.013272403764
rstan_long	1.02229286290541	1.00507913836996	1.02078415425676	1.00492607965616
rstan_short	1.06948941962287	1.00567758901997	1.07595625825881	1.00550686870609
rstan_trunc	1.04964246342464	1.00623747481112	1.05406860244498	1.00605602837124
