frechetCorrelationESS_RF	minPseudoESS_RF	medianPseudoESS_RF	approximateESS_RF	cmds10DMaxMcmcseMultiESS_RF	cmds2DMcmcseMultiESS_RF	cmdsD1McmcseESS_RF	cmdsD2McmcseESS_RF	cmdsD1CodaESS_RF	cmdsD2CodaESS_RF	cmdsD1TracerLag2000ESS_RF	cmdsD2TracerLag2000ESS_RF	cmdsD1RstanESS_RF	cmdsD2RstanESS_RF
rep1	159.695713837538	29.548225104186	67.6950047367018	7999.99999999733	59.6745647057177	28.830477164429	46.8991066731453	37.659769421676	8.25490311086597	4.57846225045155	3.79389452952168	3.20816187095632	1.68233483162976	1.36661553034038
rep2	159.451180097098	33.4168751842933	69.7681425428036	7999.99999999733	63.9777930716774	14.921326785183	35.5446447103046	24.739728007391	8.37384048461312	3.91726863314902	4.93111725842152	3.44723243648873	1.56356092128453	1.39927901227444
rep3	203.708142479366	35.5276690051489	90.0505701090384	7999.99999999733	62.1435062468565	16.3615883017207	57.9653369336542	23.4055844056146	16.9139134583357	6.06507499286115	12.4695426736717	5.27648035112066	13.7954898569527	3.78748053616439
rep4	199.596333037199	46.1702889163461	91.3891440928409	8000.00000000443	91.0991558122848	52.1425769415255	91.099155812285	79.4692282882341	22.4339509212962	16.7611912354551	8.77601190165785	6.565112931861	11.1622401097746	8.96150356552459
rep5	145.112158819967	28.2120496917578	58.0657895385518	7999.99999999733	35.6365166936147	7.79483187340952	9.23724154291761	86.1362682803849	3.36310849772225	22.0543109745678	5.13721528268291	14.7075884572922	2.28278844997633	15.6607439668957
rep6	95.9042035605862	28.1953042958244	64.0477898795032	2000.00000000022	72.1543531946176	30.5839614172579	40.2837512569714	47.9248744006931	10.0499610209462	14.3206513588015	9.37174011015053	6.62382455283603	2.80356245321435	2.41954730727707
rep7	128.737280342135	50.6192820512859	100.098664004583	1999.99999999978	79.0857165565381	36.7856035918272	47.7695855142275	109.773334438738	18.981377977783	34.1747416039315	14.3650045213639	29.6391026379386	16.541313241198	27.5210154136714
rep8	93.6583171814461	28.5783604224625	57.2994929126928	2000.00000000022	88.4757834492159	20.2058750592343	29.5947071333137	34.2528267473343	10.7059128066368	12.5223173706888	5.07869957438756	7.71730515755988	3.04071418642965	1.77667803748913
rep9	115.425904969236	45.4600671118069	81.5445896918072	2000.00000000022	56.4495575740162	20.5736863553057	29.4991016125926	34.6424460318306	6.41900371053751	11.2499749518354	7.57203851257333	6.7367860711279	3.91556032281325	8.79585266633223
rep10	121.414104123494	48.6596205048378	96.3003795570416	2000.00000000022	62.8993430688826	17.7277224877265	22.0985571929312	36.2784399675684	4.69485123676551	9.39918846116574	3.15839407824315	4.36107676172151	1.62036023019	2.08438812252253
rep1trunc	106.881251117209	42.5496986141255	79.1483022567753	2000.00000000022	47.997219656788	32.297862317734	37.9648684993181	115.321960905802	11.025507490208	31.8321004415213	11.813879910784	39.5592612449149	13.6320175532659	38.525069008296
rep2trunc	106.785823386239	34.7121779955973	76.7237710141376	1999.99999999978	51.0261877567894	29.6875507964899	46.8907353696941	61.3667320835596	14.0091870288501	18.3074278811447	8.16015781193155	13.4808183699109	6.71781551339702	4.03994358226807
rep3trunc	98.0309524519988	36.1807610285711	66.3787986692779	2000.00000000022	155.115113704235	8.11559949895303	31.4164089534441	11.9621831788799	8.25303004403242	3.68731139615407	8.91664532147712	2.84393737655175	9.49736658628706	1.35088919008942
rep4trunc	101.370027007176	34.7892065832655	71.5907586728204	2000.00000000022	64.1743340241749	41.3379863771146	47.0872614816686	105.924479657452	11.0367638997709	38.0601419891627	7.63581613127699	19.4244756452811	12.0602268565882	7.7669612955823
rep5trunc	118.103865545161	42.8163230616224	87.8074200578064	2000.00000000022	46.0077677567914	27.1402805223049	42.4863995091013	31.1196546243161	22.1976041410186	11.0033196883505	6.78084839048748	4.31068518659633	2.60328525864444	1.91672523575864
