frechetCorrelationESS_RF	minPseudoESS_RF	medianPseudoESS_RF	approximateESS_RF	cmds10DMaxMcmcseMultiESS_RF	cmds2DMcmcseMultiESS_RF	cmdsD1McmcseESS_RF	cmdsD2McmcseESS_RF	cmdsD1CodaESS_RF	cmdsD2CodaESS_RF	cmdsD1TracerLag2000ESS_RF	cmdsD2TracerLag2000ESS_RF	cmdsD1RstanESS_RF	cmdsD2RstanESS_RF
rep1	154.461352301816	27.891796854362	62.0243716967953	7999.99999999733	52.6154770969972	24.2567016750958	28.4762904123552	131.487194935922	3.9145568733361	27.9284539535316	3.15236120720631	7.87449658805151	1.42431424340169	2.57309396497689
rep2	150.889142270602	31.3214713743101	62.7295162796149	7999.99999999733	45.7443867554984	13.7103130521271	22.8888656870445	32.3704959011191	5.13405848380127	5.64402488456025	3.55105074689906	5.88792111081364	1.33331746929693	7.10253078066623
rep3	198.181252747853	35.4207348361044	85.0972698618797	8000.00000000443	44.2306859312708	17.2438993592138	30.4296801184828	26.0120365396334	7.25154102888411	8.84308430350491	6.93804042210101	7.2394464119745	4.40775903024023	6.69544590054089
rep4	178.003968854911	38.2680039698592	78.8901663603944	7999.99999999733	57.40142609757	39.5028535913003	57.4014260975826	84.0765626162447	10.9964911679427	18.1683402793779	5.27866389625986	7.66356292634297	7.00032070519738	9.0264884270438
rep5	134.989826761499	23.4996495018316	48.7610164335475	7999.99999999733	80.8858364608812	10.7838848301017	14.5402699695813	37.7156665945637	4.32326540755993	9.6076543458388	5.93734438921779	6.15893546970672	3.58149022309439	7.84852163362194
rep6	94.5672481178327	27.6400291575568	61.2354258917925	1999.99999999978	146.85290527377	26.9952418622118	40.6182405414475	54.051772241901	15.6790512492274	18.2807024126101	10.4132929831727	9.6931217377712	2.87981989897498	2.94090510816575
rep7	120.981632087167	46.0690441301725	90.1353781254527	1999.99999999978	59.6138656416692	28.7585218793244	38.2628322537002	61.5798088878562	11.663441222808	15.4941329322649	11.0967904918832	11.5551652871779	13.1886741777248	5.75149615247044
rep8	90.8433534765953	26.6410265213209	53.6708246126646	1999.99999999978	79.1852084648922	25.0245029198101	40.622211409442	33.3908007399993	14.6331768041096	14.0413577852591	7.59660430098174	6.73026097690058	9.96513085539438	1.73268918888937
rep9	112.940435610134	43.453072336304	77.7718393332001	2000.00000000022	49.5089865823402	13.1903532681926	30.6051532269769	20.4892625505282	4.16730554981997	7.52336345415103	4.45020716920925	6.50084967504679	1.77764798350328	8.68069676656387
rep10	120.879402712089	49.6714528268138	93.1766444206289	1999.99999999978	70.3574798968771	15.8046180551497	17.8556093354286	69.263814603939	4.83919402888998	26.396228490348	3.18755154443481	10.0540787334575	1.55716032975032	5.76882166553185
rep1trunc	106.664891119922	41.8872254821391	78.8156069211622	2000.00000000022	45.7049456721173	39.2294104674479	45.7049456721089	109.281773457569	12.7880293155949	38.268725974318	12.9864001460617	32.2266055277725	10.7961718945941	35.2455213896571
rep2trunc	99.4388429780435	30.0048172961801	67.3415421967992	1999.99999999978	68.9281260037919	36.3654731586184	31.9007608126037	178.673937011694	9.49957565881416	70.1369100581381	7.6324651519962	54.5256241587084	4.64656735747465	62.3277315706214
rep3trunc	97.2261955768524	35.2849301141866	64.4600480264957	2000.00000000022	78.9913800728885	8.14998911586807	12.5297033004736	16.2574547111214	2.9254086229366	4.67123907279559	4.33494697305309	2.98445819732823	2.72036242518989	1.3719376843111
rep4trunc	99.9043533984304	33.8894924129189	68.5723588104236	1999.99999999978	69.3517268869368	42.307836788092	45.192773396897	118.73478230568	7.51717228484444	45.670293974524	7.74772120572748	19.8479802433275	10.3494993534262	5.13515268830869
rep5trunc	113.010075136777	40.4001493588291	81.4561597577792	2000.00000000022	48.4264225240974	16.2360134839603	46.4102456792339	23.3402772492919	21.7103887975739	7.14538712902828	10.7586936822621	3.88081700900065	15.3010842585128	1.67035490422128
