taxon	date
LASV|NGA|2019|IRR_0059|2019-02-17	2019-02-17
LASV|NGA|2019|IRR_0060|2019-02-06	2019-02-06
LASV|NGA|2019|IRR_0062|2019-02-12	2019-02-12
LASV|NGA|2019|IRR_0063|2018-12-31	2018-12-31
LASV|NGA|2019|IRR_0064|2019-01-03	2019-01-03
LASV|NGA|2019|IRR_0065|2019-01-02	2019-01-02
LASV|NGA|2019|IRR_0067|2019-02-08	2019-02-08
LASV|NGA|2019|IRR_0068|2019-01-08	2019-01-08
LASV|NGA|2019|IRR_0070|2019-02-08	2019-02-08
LASV|NGA|2019|IRR_0071|2019-01-07	2019-01-07
LASV|NGA|2019|IRR_0073|2019-01-21	2019-01-21
LASV|NGA|2019|IRR_0074|2019-01-31	2019-01-31
LASV|NGA|2019|IRR_0075|2019-02-15	2019-02-15
LASV|NGA|2019|IRR_0076|2019-02-05	2019-02-05
LASV|NGA|2019|IRR_0077|2019-01-19	2019-01-19
LASV|NGA|2019|IRR_0078|2019-02-06	2019-02-06
LASV|NGA|2019|IRR_0079|2019-02-04	2019-02-04
LASV|NGA|2019|IRR_0080|2019-01-17	2019-01-17
LASV|NGA|2019|IRR_0081|2019-02-03	2019-02-03
LASV|NGA|2019|IRR_0082|2019-01-17	2019-01-17
LASV|NGA|2019|IRR_0083|2019-01-11	2019-01-11
LASV|NGA|2019|IRR_0092|2019-01-25	2019-01-25
LASV|NGA|2019|IRR_0093|2019-02-15	2019-02-15
LASV|NGA|2019|IRR_0094|2019-02-18	2019-02-18
LASV|NGA|2019|IRR_0096|2019-02-26	2019-02-26
LASV|NGA|2019|IRR_0097|2019-02-24	2019-02-24
LASV|NGA|2019|IRR_0098|2019-03-03	2019-03-03
LASV|NGA|2019|IRR_0099|2019-03-01	2019-03-01
LASV|NGA|2019|IRR_0100|2019-03-03	2019-03-03
LASV|NGA|2019|IRR_0101|2019-02-28	2019-02-28
LASV|NGA|2019|IRR_0102|2019-02-28	2019-02-28
LASV|NGA|2019|IRR_0103|2019-02-28	2019-02-28
LASV|NGA|2019|IRR_0105|2019-02-26	2019-02-26
LASV|NGA|2019|IRR_0106|2019-02-28	2019-02-28
LASV|NGA|2019|IRR_0107|2019-02-26	2019-02-26
LASV|NGA|2019|IRR_0112|2019-03-05	2019-03-05
LASV|NGA|2019|IRR_0113|2019-03-06	2019-03-06
LASV|NGA|2019|IRR_0114|2019-03-07	2019-03-07
MG812630|807987|Human|Liberia|1981	1981
MG812633|807978|Human|Liberia|1981	1981
MG812634|807876|Human|Nigeria|1981	1981
MG812638|las806827|Human|Sierra_Leone|1977	1977
MG812640|806593|Human|Nigeria|1989	1989
MG812642|806568|Human|SierraLeone|1979	1979
MG812646|las803209|Human|Sierra_Leone|1975	1975
MG812651|812673|Human|Liberia|2015	2015
MG812652|LF11003|Human|Liberia_Bong|2011-02-20	2011-02-20
MG812654|LF11011|Human|Liberia_Bong|2011-04-14	2011-04-14
MG812656|LF13006|Human|Liberia_Nimba|2013-04-29	2013-04-29
MG812659|812337|Human|Liberia|2014	2014
MG812660|LF13007|Human|Liberia_Nimba|2013-04-29	2013-04-29
MG812662|LF16004|Human|Liberia_Bong|2016-02-26	2016-02-26
MG812664|LF16016|Human|Liberia_Nimba|2016-04-13	2016-04-13
MG812666|LF17007|Human|Liberia_Nimba|2017-01-09	2017-01-09
MG812668|LF17019|Human|Liberia_Bong|2017-05-04	2017-05-04
MG812671|LF17020|Human|Liberia_Nimba|2017-05-02	2017-05-02
MG812672|LF17001|Human|Liberia_Nimba|2017-01-09	2017-01-09
MG812676|LF17013|Human|Liberia_Bong|2017-02-13	2017-02-13
MG812678|811606|Human|Liberia|2010	2010
MG812682|808714|Human|SierraLeone|1980	1980
MH053464|ISTH_0831|Human|Nigeria|2015-12-30	2015-12-30
MH053465|ISTH_1541|Human|Nigeria|2016-10-13	2016-10-13
MH053466|ISTH_1546|Human|Nigeria|2016-10-16	2016-10-16
MH053467|ISTH_0789|Human|Nigeria|2015-12-15	2015-12-15
MH053469|ISTH_1604|Human|Nigeria|2016-11-05	2016-11-05
MH053471|ISTH_0187|Human|Nigeria|2016-01-17	2016-01-17
MH053486|ISTH_0133|Human|Nigeria|2016-01-14	2016-01-14
MH053489|ISTH_1069|Human|Nigeria|2016-04-13	2016-04-13
MH053492|ISTH_0547|Human|Nigeria|2015-09-14	2015-09-14
MH053494|ISTH_1207|Human|Nigeria|2016-05-03	2016-05-03
MH053495|ISTH_0199|Human|Nigeria|2016-01-18	2016-01-18
MH053496|ISTH_0687|Human|Nigeria|2015-11-10	2015-11-10
MH053499|ISTH_1423|Human|Nigeria|2016-08-16	2016-08-16
MH053500|ISTH_1610|Human|Nigeria|2016-11-07	2016-11-07
MH053503|ISTH_1462|Human|Nigeria|2016-09-04	2016-09-04
MH053505|ISTH_1496|Human|Nigeria|2016-09-21	2016-09-21
MH053507|ISTH_0141|Human|Nigeria|2016-01-14	2016-01-14
MH053508|ISTH_0736|Human|Nigeria|2015-11-27	2015-11-27
MH053509|ISTH_1306|Human|Nigeria|2016-06-08	2016-06-08
MH053510|ISTH_0031|Human|NIG|2016-01-06	2016-01-06
MH053512|ISTH_1123|Human|Nigeria|2016-04-21	2016-04-21
MH053515|ISTH_0703|Human|Nigeria|2016-02-24	2016-02-24
MH053516|ISTH_0146|Human|Nigeria|2016-01-15	2016-01-15
MH053519|ISTH_1591|Human|Nigeria|2016-11-02	2016-11-02
MH053520|ISTH_1568|Human|Nigeria|2016-10-27	2016-10-27
MH053525|ISTH_1174|Human|Nigeria|2016-04-29	2016-04-29
MH053529|ISTH_1398|Human|Nigeria|2016-07-31	2016-07-31
MH053530|ISTH_0701|Human|Nigeria|2016-02-23	2016-02-23
MH053534|ISTH_0447|Human|Nigeria|2016-02-02	2016-02-02
MH053535|ISTH_1472|Human|Nigeria|2016-09-13	2016-09-13
MH053539|ISTH_0777|Human|Nigeria|2016-02-28	2016-02-28
MH053540|ISTH_0572|Human|Nigeria|2016-02-11	2016-02-11
MH053541|ISTH_0314|Human|Nigeria|2016-01-23	2016-01-23
MH053542|ISTH_0035|Human|Nigeria|2016-01-06	2016-01-06
MH053543|ISTH_1150|Human|Nigeria|2016-04-25	2016-04-25
MH053546|ISTH_0759|Human|Nigeria|2016-02-28	2016-02-28
MH053548|ISTH_1311|Human|Nigeria|2016-06-10	2016-06-10
MH053550|ISTH_0702|Human|Nigeria|2016-02-23	2016-02-23
MH053556|ISTH_0779|Human|Nigeria|2016-02-29	2016-02-29
MH053558|ISTH_0543|Human|Nigeria|2016-02-08	2016-02-08
MH053565|ISTH_1006|Human|Nigeria|2016-03-24	2016-03-24
MH053566|ISTH_0681|Human|Nigeria|2015-11-06	2015-11-06
MH053568|ISTH_1070|Human|Nigeria|2016-04-13	2016-04-13
MH053569|ISTH_0009|Human|Nigeria|2016-01-02	2016-01-02
MH053570|ISTH_0543|Human|Nigeria|2015-09-14	2015-09-14
MH053571|ISTH_0919|Human|Nigeria|2016-03-16	2016-03-16
MH053579|ISTH_1026|Human|Nigeria|2016-04-04	2016-04-04
MH053581|ISTH_0821|Human|Nigeria|2015-12-27	2015-12-27
MH053583|ISTH_0565|Human|Nigeria|2016-02-11	2016-02-11
MH053585|ISTH_0089|Human|Nigeria|2016-01-10	2016-01-10
MH053590|ISTH_1609|Human|Nigeria|2016-11-01	2016-11-01
MH157029|ISTH_1079|Human|Nigeria|2018-02-15	2018-02-15
MH157033|ISTH_1375|Human|Nigeria|2018-02-23	2018-02-23
MH157040|ISTH_1381|Human|Nigeria|2018-02-23	2018-02-23
MH157043|ISTH_0026|Human|Nigeria|2018-01-07	2018-01-07
MH157048|ISTH_0541|Human|Nigeria|2018-02-01	2018-02-01
MH215278|LF18001|Human|Liberia_Bong|2018-01-10	2018-01-10
MH215280|LF18002|Human|Liberia_Nimba|2018-01-10	2018-01-10
MH215282|LF18037|Human|Liberia_Nimba|2018-02-13	2018-02-13
MH215284|LF18040|Human|Liberia_Monsterrado|2018-03-02	2018-03-02
MH215286|LF18041|Human|Liberia_Monsterrado|2018-03-03	2018-03-03
MH215288|LF18042|Human|Liberia_Nimba|2018-03-01	2018-03-01
MH887898|LASV0065-ONDO-2017|Human|Nigeria|2017-01-09	2017-01-09
MH887900|LASV0194-EDO-2018|Human|Nigeria|2018-02-17	2018-02-17
MH887901|LASV0078-ONDO-2017|Human|Nigeria|2017-05-07	2017-05-07
MH887905|LASV0075-EDO-2017|Human|Nigeria|2017-03-15	2017-03-15
MH887907|LASV0068-ONDO-2017|Human|Nigeria|2017-01-26	2017-01-26
MH887909|LASV0111-ONDO-2017|Human|Nigeria|2017-12-28	2017-12-28
MH887912|LASV0215-ONDO-2018|Human|Nigeria|2018-03-21	2018-03-21
MH887913|LASV0103-EDO-2017|Human|Nigeria|2017-11-29	2017-11-29
MH887914|LASV0080-ONDO-2017|Human|Nigeria|2017-05-16	2017-05-16
MH887916|LASV0070-ONDO-2017|Human|Nigeria|2017-02-10	2017-02-10
MH887917|LASV0096-ONDO-2017|Human|Nigeria|2017-09-18	2017-09-18
MH887918|LASV0216-EDO-2018|Human|Nigeria|2018-03-23	2018-03-23
MH887919|LASV0088-EDO-2017|Human|Nigeria|2017-06-27	2017-06-27
MH887920|LASV0126-EBONYI-2018|Human|Nigeria|2018-01-13	2018-01-13
MH887921|LASV0141-EDO-2018|Human|Nigeria|2018-01-19	2018-01-19
MH887922|LASV0101-EDO-2017|Human|Nigeria|2017-11-10	2017-11-10
MH887923|LASV0066-EDO-2017|Human|Nigeria|2017-01-21	2017-01-21
MH887924|LASV0151-EDO-2018|Human|Nigeria|2018-02-02	2018-02-02
MH887925|LASV0112-ONDO-2017|Human|Nigeria|2017-12-29	2017-12-29
MH887926|LASV0117-ONDO-2018|Human|Nigeria|2018-01-07	2018-01-07
MH887927|LASV0099-EDO-2017|Human|Nigeria|2017-10-17	2017-10-17
MH887928|LASV0175-EDO-2018|Human|Nigeria|2018-02-12	2018-02-12
MH887929|LASV0177-EDO-2018|Human|Nigeria|2018-02-12	2018-02-12
MH887931|LASV0067-EDO-2017|Human|Nigeria|2017-01-24	2017-01-24
MH887932|LASV0071-EDO-2017|Human|Nigeria|2017-02-14	2017-02-14
MH887934|LASV0142-IMO-2018|Human|Nigeria|2018-01-19	2018-01-19
MH887936|LASV0201-ONDO-2018|Human|Nigeria|2018-02-21	2018-02-21
MH887938|LASV0167-ONDO-2018|Human|Nigeria|2018-02-10	2018-02-10
MH887939|LASV0072-ONDO-2017|Human|Nigeria|2017-02-14	2017-02-14
MH887940|LASV0104-ONDO-2017|Human|Nigeria|2017-12-12	2017-12-12
MH887941|LASV0182-EDO-2018|Human|Nigeria|2018-02-13	2018-02-13
MH887942|LASV0154-TARABA-2018|Human|Nigeria|2018-02-04	2018-02-04
MH887944|LASV0210-EDO-2018|Human|Nigeria|2018-03-03	2018-03-03
MH887945|LASV0135-ONDO-2018|Human|Nigeria|2018-01-17	2018-01-17
MH887946|LASV0110-ONDO-2017|Human|Nigeria|2017-12-26	2017-12-26
MH887949|LASV0108-ONDO-2017|Human|Nigeria|2017-12-17	2017-12-17
MH887950|LASV0092-EDO-2017|Human|Nigeria|2017-08-04	2017-08-04
MH887951|LASV0085-EDO-2017|Human|Nigeria|2017-06-17	2017-06-17
MH887955|LASV0136-ONDO-2018|Human|Nigeria|2018-01-17	2018-01-17
MH887959|LASV0125-EBONYI-2018|Human|Nigeria|2018-01-13	2018-01-13
MH887962|LASV0091-EDO-2017|Human|Nigeria|2017-08-03	2017-08-03
MH887964|LASV0098-EDO-2017|Human|Nigeria|2017-10-16	2017-10-16
MH887965|LASV0083-ONDO-2017|Human|Nigeria|2017-06-13	2017-06-13
MH887966|LASV0090-ONDO-2017|Human|Nigeria|2017-07-19	2017-07-19
MH887968|LASV0079-EDO-2017|Human|Nigeria|2017-05-15	2017-05-15
MH887970|LASV0093-EDO-2017|Human|Nigeria|2017-08-19	2017-08-19
MH887971|LASV0089-ONDO-2017|Human|Nigeria|2017-07-05	2017-07-05
MH887972|LASV0105-ONDO-2017|Human|Nigeria|2017-12-17	2017-12-17
MH887973|LASV0166-ONDO-2018|Human|Nigeria|2018-02-10	2018-02-10
MH887974|LASV0102-ONDO-2017|Human|Nigeria|2017-11-26	2017-11-26
MH887976|LASV0095-EDO-2017|Human|Nigeria|2017-09-14	2017-09-14
MH887978|LASV0132-ONDO-2018|Human|Nigeria|2018-01-15	2018-01-15
MH887981|LASV0106-ONDO-2017|Human|Nigeria|2017-12-17	2017-12-17
MH887983|LASV0190-ONDO-2018|Human|Nigeria|2018-02-15	2018-02-15
MH887984|LASV0074-EDO-2017|Human|Nigeria|2017-03-12	2017-03-12
MH887985|LASV0180-UNKNOWN-2018|Human|Nigeria|2018-02-13	2018-02-13
MH887986|LASV0144-ONDO-2018|Human|Nigeria|2018-01-23	2018-01-23
MH887987|LASV0160-KOGI-2018|Human|Nigeria|2018-02-06	2018-02-06
MH887988|LASV0209-KOGI-2018|Human|Nigeria|2018-03-02	2018-03-02
MH887989|LASV0086-EDO-2017|Human|Nigeria|2017-06-25	2017-06-25
MH887991|LASV0094-KOGI-2017|Human|Nigeria|2017-09-02	2017-09-02
MH887992|LASV0118-EDO-2018|Human|Nigeria|2018-01-09	2018-01-09
MH887993|LASV0217-DELTA-2018|Human|Nigeria|2018-03-27	2018-03-27
MH887995|LASV0076-EDO-2017|Human|Nigeria|2017-03-16	2017-03-16
MH887996|LASV0082-EDO-2017|Human|Nigeria|2017-06-07	2017-06-07
MH887999|LASV0081-EDO-2017|Human|Nigeria|2017-06-05	2017-06-05
MH888000|LASV0214-KOGI-2018|Human|Nigeria|2018-03-18	2018-03-18
MH888002|LASV0069-EDO-2017|Human|Nigeria|2017-02-07	2017-02-07
MH888004|LASV0073-EDO-2017|Human|Nigeria|2017-03-07	2017-03-07
MH888006|LASV0145-EDO-2018|Human|Nigeria|2018-01-23	2018-01-23
MH888008|LASV0097-EDO-2017|Human|Nigeria|2017-10-06	2017-10-06
MK044799|Bantou289|Mn|GIN|2003-09-25	2003-09-25
MK281626|LASV0230-DELTA-2018|Human|NIG|2018-02-04	2018-02-04
MK281629|LASV0225-ONDO-2018|Human|NGA|2018-01-20	2018-01-20
MK281630|LASV0237-EDO-2018|Human|NGA|2018-02-26	2018-02-26
MK291251|LASV-SM1|Human|NIG|2015	2015
MK291252|LASV-SM2|Human|NIG|2014	2014
MK291253|LASV-SM3|Human|NIG|2014	2014
MN275172|LF2384-NS-DIA-1|Human|SLE|2012	2012
ONM-299_NGA-Benue_COORDINATES_Me_2011-10-23	2011-10-23
ONM-314_NGA-Benue_COORDINATES_Me_2011-10-24	2011-10-24
ONM-700_NGA-Benue_COORDINATES_Me_2012-10-29	2012-10-29
pinneo_NGA-Borno_Lassa_LS_1969	1969
